
                     X                   displacement                force         

                   0.                       0.                      -0.            
                   1.44000006E+03           0.                      -0.            
                   2.88000011E+03           0.                      -0.            
                   4.32000017E+03           0.                      -0.            
                   5.76000023E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.20554972E+03          13.8799963E-06          196.055725      
                   7.2111001E+03           27.7599926E-06          392.085938      
                   7.21665001E+03          41.6400108E-06          588.090454      
                   7.22220039E+03          55.5199852E-06          784.069641      
                   7.22774982E+03          69.3999786E-06          980.023254      
                   7.23329973E+03          83.2800217E-06            1.17595112E+03
                   7.23885012E+03          97.1600037E-06            1.37185359E+03
                   7.24440002E+03         111.03997E-06              1.56773043E+03
                   7.24995041E+03         124.919991E-06             1.76358187E+03
                   7.25549984E+03         138.799957E-06             1.95940769E+03
                   7.26104975E+03         152.680054E-06             2.15520835E+03
                   7.26660013E+03         166.560043E-06             2.35098338E+03
                   7.27215004E+03         180.440002E-06             2.5467329E+03 
                   7.27770042E+03         194.320007E-06             2.74245596E+03
                   7.28324986E+03         208.199966E-06             2.93815494E+03
                   7.28879976E+03         222.079941E-06             3.13382769E+03
                   7.29435015E+03         235.959915E-06             3.32947516E+03
                   7.29990005E+03         249.839981E-06             3.52509689E+03
                   7.30544996E+03         263.71994E-06              3.72069383E+03
                   7.31099987E+03         277.599915E-06             3.91626501E+03
                   7.31654978E+03         291.480103E-06             4.11181068E+03
                   7.32210016E+03         305.360107E-06             4.30733061E+03
                   7.32765007E+03         319.240021E-06             4.50282526E+03
                   7.33319998E+03         333.120087E-06             4.69829416E+03
                   7.33874989E+03         347.E-06                   4.89373779E+03
                   7.34429979E+03         360.880005E-06             5.08915567E+03
                   7.34985018E+03         374.760132E-06             5.28454733E+03
                   7.35540009E+03         388.640015E-06             5.47991562E+03
                   7.36094999E+03         402.520081E-06             5.67525673E+03
                   7.3664999E+03          416.399933E-06             5.87055302E+03
                   7.37204981E+03         430.280029E-06             6.06571865E+03
                   7.37760019E+03         444.159882E-06             6.26069784E+03
                   7.3831501E+03          458.040039E-06             6.45545912E+03
                   7.38870001E+03         471.91983E-06              6.64995861E+03
                   7.39424992E+03         485.80014E-06              6.84416008E+03
                   7.39979982E+03         499.679962E-06             7.03803062E+03
