0.128481946, -0.031200000, , ,  40
0.125955752, -0.059173366, , ,  60
0.157827519, -0.057901850, , ,  80
0.158351247, -0.038829100, , , 100
0.149070550, -0.056630333, , , 150
0.216501483, -0.112577065, , , 200
0.209226002, -0.107490999, , , 250
0.262276082, -0.144364982, , , 300
0.223377982, -0.172338348, , , 350
0.279763216, -0.173609864, , , 400
0.250402866, -0.207940814, , , 450
0.246674229, -0.233371147, , , 500
