
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20404959E+03          10.1299992E-06          139.090942      
                   7.20810032E+03          20.2599983E-06          278.181885      
                   7.2121501E+03           30.3899899E-06          417.272675      
                   7.21620035E+03          40.5199966E-06          556.363159      
                   7.22025013E+03          50.6499863E-06          695.453247      
                   7.22429991E+03          60.7799797E-06          834.542236      
                   7.22835016E+03          70.9099731E-06          973.630615      
                   7.23239994E+03          81.0399933E-06            1.11271787E+03
                   7.2364502E+03           91.1699753E-06            1.25180328E+03
                   7.24049997E+03         101.299973E-06             1.39088738E+03
                   7.24454975E+03         111.42997E-06              1.52996969E+03
                   7.24860001E+03         121.559959E-06             1.66905046E+03
                   7.25264978E+03         131.689957E-06             1.80812848E+03
                   7.25670004E+03         141.819946E-06             1.94720447E+03
                   7.26074982E+03         151.949936E-06             2.08627748E+03
                   7.26479959E+03         162.079987E-06             2.22534752E+03
                   7.26885033E+03         172.209976E-06             2.36441517E+03
                   7.2729001E+03          182.339951E-06             2.50347948E+03
                   7.27695036E+03         192.469971E-06             2.64254022E+03
                   7.28100014E+03         202.599945E-06             2.78159714E+03
                   7.28504992E+03         212.729935E-06             2.92065096E+03
                   7.28910017E+03         222.85994E-06              3.05970001E+03
                   7.29314995E+03         232.989929E-06             3.19874501E+03
                   7.2972002E+03          243.119919E-06             3.33778596E+03
                   7.30124998E+03         253.249908E-06             3.47682118E+03
                   7.30529976E+03         263.379913E-06             3.61585283E+03
                   7.30935001E+03         273.509918E-06             3.75487852E+03
                   7.31339979E+03         283.639893E-06             3.89389849E+03
                   7.31745005E+03         293.769897E-06             4.03291416E+03
                   7.32149982E+03         303.899872E-06             4.17192316E+03
                   7.3255496E+03          314.029999E-06             4.31092644E+03
                   7.32960033E+03         324.159973E-06             4.44992352E+03
                   7.33365011E+03         334.289978E-06             4.58891392E+03
                   7.33770037E+03         344.419952E-06             4.72789812E+03
                   7.34175014E+03         354.549988E-06             4.8668766E+03 
                   7.34579992E+03         364.679901E-06             5.0058465E+03 
                   7.34985018E+03         374.809937E-06             5.14481068E+03
                   7.35389996E+03         384.939941E-06             5.28376579E+03
                   7.35795021E+03         395.069885E-06             5.42271376E+03
                   7.36199999E+03         405.19989E-06              5.56165457E+03
                   7.36604977E+03         415.329865E-06             5.70058632E+03
                   7.37010002E+03         425.459869E-06             5.83951092E+03
                   7.3741498E+03          435.589874E-06             5.97842646E+03
                   7.37820005E+03         445.719879E-06             6.11733246E+03
                   7.38224983E+03         455.849854E-06             6.25622988E+03
                   7.38629961E+03         465.979858E-06             6.39511967E+03
                   7.39034986E+03         476.109863E-06             6.53399801E+03
                   7.39440012E+03         486.239838E-06             6.67286825E+03
                   7.39845037E+03         496.369843E-06             6.81172657E+03
                   7.40250015E+03         506.499817E-06             6.95057678E+03
                   7.40654993E+03         516.629822E-06             7.08935452E+03
                   7.41060019E+03         526.759827E-06             7.22797871E+03
                   7.41464996E+03         536.889832E-06             7.3663826E+03 
                   7.41870022E+03         547.019836E-06             7.50451565E+03
                   7.42275E+03            557.149841E-06             7.64232349E+03
                   7.42679977E+03         567.279785E-06             7.7797513E+03 
                   7.43085003E+03         577.40979E-06              7.91674232E+03
                   7.43489981E+03         587.539795E-06             8.05321217E+03
                   7.43895006E+03         597.669861E-06             8.18909454E+03
                   7.44299984E+03         607.799744E-06             8.32428646E+03
                   7.44704962E+03         617.929993E-06             8.45865154E+03
                   7.45109987E+03         628.059998E-06             8.59202385E+03
                   7.45515013E+03         638.189941E-06             8.72414017E+03
                   7.45920038E+03         648.319946E-06             8.85458279E+03
                   7.46325016E+03         658.450012E-06             8.98249817E+03
                   7.46729994E+03         668.579956E-06             9.10173798E+03
                   7.47135019E+03         678.709961E-06             9.18808651E+03
                   7.47539997E+03         688.839905E-06             9.26668549E+03
                   7.47945023E+03         698.970032E-06             9.34055424E+03
                   7.4835E+03             709.099976E-06             9.41138077E+03
                   7.48754978E+03         719.22998E-06              9.47977066E+03
                   7.49160004E+03         729.359802E-06             9.54606628E+03
                   7.49564981E+03         739.48999E-06              9.61048794E+03
                   7.49970007E+03         749.619873E-06             9.67314434E+03
                   7.50374985E+03         759.750061E-06             9.73371792E+03
                   7.50779963E+03         769.879883E-06             9.79191589E+03
                   7.51184988E+03         780.010071E-06             9.84699249E+03
                   7.51590014E+03         790.139771E-06             9.89766312E+03
                   7.51995039E+03         800.270081E-06             9.94523811E+03
                   7.52400017E+03         810.39978E-06              9.99062824E+03
                   7.52804995E+03         820.530029E-06            10.0343075E+03 
                   7.5321002E+03          830.659729E-06            10.0765963E+03 
                   7.53614998E+03         840.7901E-06              10.1176872E+03 
                   7.54020023E+03         850.919739E-06            10.1577501E+03 
                   7.54425001E+03         861.050049E-06            10.1968756E+03 
                   7.54829979E+03         871.179749E-06            10.2351561E+03 
                   7.55235004E+03         881.31012E-06             10.2717571E+03 
                   7.55639982E+03         891.439758E-06            10.3057404E+03 
                   7.56045008E+03         901.570068E-06            10.3370085E+03 
                   7.56449986E+03         911.699707E-06            10.3653984E+03 
                   7.56854963E+03         921.830139E-06            10.3917837E+03 
                   7.57259989E+03         931.959717E-06            10.4166117E+03 
                   7.57664967E+03         942.090088E-06            10.4401894E+03 
                   7.5807004E+03          952.219727E-06            10.4622431E+03 
                   7.58475018E+03         962.350159E-06            10.48209E+03   
                   7.58879995E+03         972.479675E-06            10.5000429E+03 
                   7.59285021E+03         982.610413E-06            10.5161037E+03 
                   7.59689999E+03         992.739685E-06            10.5304861E+03 
                   7.60095024E+03           1.00287044E-03          10.5428524E+03 
                   7.60500002E+03           1.01299965E-03          10.5528917E+03 
                   7.6090498E+03            1.02313042E-03          10.5609732E+03 
                   7.61310005E+03           1.03325963E-03          10.5673456E+03 
                   7.61714983E+03           1.04339039E-03          10.5718937E+03 
                   7.62120008E+03           1.05351961E-03          10.5709848E+03 
                   7.62524986E+03           1.06365037E-03          10.5634928E+03 
                   7.62929964E+03           1.0737797E-03           10.5638485E+03 
                   7.6333499E+03            1.08391035E-03          10.5661163E+03 
                   7.63739967E+03           1.09403968E-03          10.5654421E+03 
                   7.64145041E+03           1.10417032E-03          10.5602846E+03 
