
                     X                   displacement                force         

                   0.                       0.                      -0.            
                   1.44000006E+03           0.                      -0.            
                   2.88000011E+03           0.                      -0.            
                   4.32000017E+03           0.                      -0.            
                   5.76000023E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.20514011E+03          12.8400002E-06          182.022919      
                   7.21027994E+03          25.6800003E-06          364.024048      
                   7.21541977E+03          38.5200119E-06          546.003296      
                   7.22056007E+03          51.3600006E-06          727.960815      
                   7.22570038E+03          64.2000122E-06          909.896484      
                   7.23083973E+03          77.0400238E-06            1.09181058E+03
                   7.23598003E+03          89.8799973E-06            1.27370286E+03
                   7.24112034E+03         102.720001E-06             1.45557296E+03
                   7.24625969E+03         115.559975E-06             1.63742149E+03
                   7.25139999E+03         128.400024E-06             1.81924844E+03
                   7.25653982E+03         141.239975E-06             2.00105333E+03
                   7.26168013E+03         154.080048E-06             2.18283653E+03
                   7.26681995E+03         166.920013E-06             2.3645978E+03 
                   7.27195978E+03         179.759995E-06             2.5463376E+03 
                   7.27710009E+03         192.599976E-06             2.72805572E+03
                   7.28224039E+03         205.440002E-06             2.90975213E+03
                   7.28737974E+03         218.279999E-06             3.09142637E+03
                   7.29252005E+03         231.119949E-06             3.27307868E+03
                   7.29766035E+03         243.959961E-06             3.45471025E+03
                   7.3027997E+03          256.800049E-06             3.63631916E+03
                   7.30794001E+03         269.640076E-06             3.81790709E+03
                   7.31308031E+03         282.47995E-06              3.99947238E+03
                   7.31822014E+03         295.320038E-06             4.18101692E+03
                   7.32335997E+03         308.160095E-06             4.36253977E+03
                   7.32849979E+03         320.999908E-06             4.54401588E+03
                   7.3336401E+03          333.840027E-06             4.72540951E+03
                   7.33877993E+03         346.680084E-06             4.90671539E+03
                   7.34391975E+03         359.519989E-06             5.08790731E+03
                   7.34906006E+03         372.359863E-06             5.26898146E+03
                   7.35420036E+03         385.199951E-06             5.44991684E+03
                   7.35933971E+03         398.039886E-06             5.63071156E+03
                   7.36448002E+03         410.880005E-06             5.81134987E+03
                   7.36962032E+03         423.720093E-06             5.99182844E+03
                   7.37475967E+03         436.559998E-06             6.17213106E+03
                   7.37989998E+03         449.400116E-06             6.35224867E+03
                   7.38503981E+03         462.239899E-06             6.53216887E+03
