
                     X                   displacement                force         

                   0.                       0.                      -0.            
                   1.44000006E+03           0.                      -0.            
                   2.88000011E+03           0.                      -0.            
                   4.32000017E+03           0.                      -0.            
                   5.76000023E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.20603991E+03          15.0999994E-06          215.411133      
                   7.21208E+03             30.1999989E-06          430.791962      
                   7.2181201E+03           45.2999992E-06          646.142212      
                   7.22416019E+03          60.3999977E-06          861.461975      
                   7.23020029E+03          75.5E-06                  1.07675183E+03
                   7.23624039E+03          90.5999985E-06            1.2920109E+03 
                   7.24228001E+03         105.699997E-06             1.50723994E+03
                   7.24831963E+03         120.799995E-06             1.72243822E+03
                   7.25435972E+03         135.900009E-06             1.93760598E+03
                   7.26039982E+03         151.E-06                   2.15274358E+03
                   7.26643991E+03         166.099991E-06             2.36785126E+03
                   7.27248001E+03         181.199997E-06             2.58292842E+03
                   7.27852011E+03         196.300003E-06             2.79797482E+03
                   7.2845602E+03          211.399994E-06             3.01299071E+03
                   7.2906003E+03          226.499985E-06             3.2279768E+03 
                   7.29663992E+03         241.599991E-06             3.44293308E+03
                   7.30268002E+03         256.700012E-06             3.65785813E+03
                   7.30872011E+03         271.800018E-06             3.87275267E+03
                   7.31475973E+03         286.900024E-06             4.08761835E+03
                   7.32079983E+03         302.E-06                   4.30243397E+03
                   7.32683992E+03         317.100006E-06             4.51716328E+03
                   7.33288002E+03         332.199982E-06             4.73178244E+03
                   7.33892012E+03         347.300049E-06             4.94628525E+03
                   7.34495974E+03         362.399994E-06             5.16065073E+03
                   7.35099983E+03         377.500092E-06             5.37487411E+03
                   7.35703993E+03         392.600006E-06             5.58894205E+03
                   7.36308002E+03         407.700134E-06             5.8028388E+03 
                   7.36912012E+03         422.799988E-06             6.01656055E+03
                   7.37516022E+03         437.900146E-06             6.23008585E+03
                   7.38120031E+03         452.999969E-06             6.44341183E+03
                   7.38724041E+03         468.100159E-06             6.65651321E+03
                   7.39327955E+03         483.199982E-06             6.86938238E+03
                   7.39931965E+03         498.300201E-06             7.08199263E+03
                   7.40535975E+03         513.400024E-06             7.29432249E+03
                   7.41139984E+03         528.500183E-06             7.50634909E+03
                   7.41743994E+03         543.600037E-06             7.71803427E+03
