
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  13.E+03                  26.3402576               26.4696598              129.397995E-03            17.8060627E-03          397.93689E-03              2.2733469E+06          -85.6642532E+03          239.531082E+06           119.598213E+06           205.475403E+06             1.47195697E-03        -460.778046E-06            -1.11361253E-06           1.08139718E-03         301.833588E-06           -15.280139E-03             9.75880623E-06          15.581974E-03          -301.833588E-06           -15.7409182E-03            8.64552498E-06          16.6633701E-03            0.                     122.703468E+06           356.221375E+12            28.6160507E-06           44.2446861E-03 
                  14.E+03                  26.3121033               26.4520855              139.991608E-03            19.2839394E-03          398.580505E-03             2.29613256E+06         -96.15625E+03            243.266281E+06           121.504089E+06           208.690247E+06             1.4778707E-03         -464.68222E-06             -1.25001502E-06           1.10162425E-03         310.169556E-06           -16.5571556E-03           10.2356434E-06           16.8673229E-03         -310.169556E-06           -17.0218391E-03            8.98580837E-06          17.9689445E-03            0.                     124.577332E+06           385.778717E+12            28.5854588E-06           44.1994705E-03 
                  15.E+03                  26.2853775               26.4360008              150.616592E-03            20.7680607E-03          399.191132E-03             2.31697607E+06        -106.05275E+03            246.798447E+06           123.304039E+06           211.730957E+06             1.48412228E-03        -468.159607E-06            -1.37867212E-06           1.12096989E-03         318.25647E-06            -17.839716E-03            10.4670763E-06           18.1579666E-03         -318.25647E-06            -18.3078709E-03            9.08825397E-06          19.2789383E-03            0.                     126.348015E+06           415.461273E+12            28.5564384E-06           44.1565819E-03 
                  16.E+03                  26.2599697               26.421236               161.272232E-03            22.2582569E-03          399.772095E-03             2.33590221E+06        -114.960129E+03           250.151138E+06           125.01075E+06            214.61792E+06              1.49019575E-03        -471.263306E-06            -1.49448526E-06           1.13953567E-03         326.123199E-06           -19.1276493E-03           10.4729261E-06           19.4537754E-03         -326.123199E-06           -19.5989132E-03            8.97856045E-06          20.5933094E-03            0.                     128.027985E+06           445.265137E+12            28.52882E-06             44.1157761E-03 
                  17.E+03                  26.2411346               26.4131241              171.989731E-03            23.7540627E-03          400.202515E-03             2.35293698E+06        -123.018875E+03           253.343414E+06           126.634506E+06           217.36763E+06              1.49581146E-03        -474.041046E-06            -1.59922993E-06           1.15739703E-03         333.789185E-06           -20.4205551E-03           10.2729244E-06           20.7543392E-03         -333.789185E-06           -20.894598E-03             8.67340755E-06          21.9117393E-03            0.                     129.624176E+06           475.181244E+12            28.5083694E-06           44.0855255E-03 
                  18.E+03                  26.2210197               26.403738               182.721497E-03            25.2550907E-03          400.662354E-03             2.36829543E+06        -130.269745E+03           256.391418E+06           128.183884E+06           219.993866E+06             1.5010221E-03         -476.531036E-06            -1.69356096E-06           1.17461967E-03         341.270416E-06           -21.7180653E-03            9.88121605E-06          22.0593319E-03         -341.270416E-06           -22.194603E-03             8.18798447E-06          23.2339592E-03            0.                     131.145905E+06           505.201782E+12            28.4865017E-06           44.0532112E-03 
                  19.E+03                  26.2007809               26.3942509              193.470245E-03            26.7607746E-03          401.124878E-03             2.38213491E+06        -136.876755E+03           259.308655E+06           129.665787E+06           222.508118E+06             1.50568759E-03        -478.763672E-06            -1.77935004E-06           1.19125831E-03         348.580231E-06           -23.0197144E-03            9.31273079E-06          23.3682957E-03         -348.580231E-06           -23.4984818E-03            7.53276968E-06          24.5595551E-03            0.                     132.600632E+06           535.315613E+12            28.4645233E-06           44.0207214E-03 
                  20.E+03                  26.1809025               26.3851433              204.236115E-03            28.2706909E-03          401.579224E-03             2.39457679E+06        -142.903E+03              262.106537E+06           131.086319E+06           224.920303E+06             1.50991905E-03        -480.765808E-06            -1.8577702E-06            1.2073617E-03          355.730408E-06           -24.3251095E-03            8.57882023E-06          24.6808453E-03         -355.730408E-06           -24.8058815E-03            6.72112226E-06          25.8882008E-03            0.                     133.99408E+06            565.513733E+12            28.4429302E-06           43.9887924E-03 
                  21.E+03                  26.1615677               26.3765831              215.018127E-03            29.7844448E-03          402.021179E-03             2.40573502E+06        -148.434128E+03           264.795319E+06           132.450714E+06           227.23909E+06              1.51374638E-03        -482.561859E-06            -1.92963314E-06           1.2229706E-03          362.730774E-06           -25.633894E-03             7.69033813E-06          25.9966297E-03         -362.730774E-06           -26.1164589E-03            5.76005554E-06          27.2196007E-03            0.                     135.331314E+06           595.788818E+12            28.4219189E-06           43.9577179E-03 
                  22.E+03                  26.1428261               26.3686409              225.813538E-03            31.3015213E-03          402.449615E-03             2.41578913E+06        -153.550629E+03           267.383545E+06           133.763306E+06           229.471771E+06             1.51708198E-03        -484.168304E-06            -1.99614072E-06           1.23812258E-03         369.59079E-06            -26.9456444E-03            6.65540552E-06          27.3152351E-03         -369.59079E-06            -27.4298172E-03            4.65946484E-06          28.55336E-03              0.                     136.618179E+06           626.130554E+12            28.4015503E-06           43.9276161E-03 
                  23.E+03                  26.1247025               26.3613281              236.621124E-03            32.8216248E-03          402.863861E-03             2.42480397E+06        -158.277878E+03           269.879181E+06           135.028229E+06           231.625183E+06             1.52009737E-03        -485.603241E-06            -2.05760264E-06           1.25285029E-03         376.319275E-06           -28.2600746E-03            5.48386002E-06          28.6363964E-03         -376.319275E-06           -28.7456818E-03            3.42610288E-06          29.8892441E-03            0.                     137.857758E+06           656.532288E+12            28.3818665E-06           43.8985023E-03 
                  24.E+03                  26.1071854               26.3546295              247.438507E-03            34.3443222E-03          403.26416E-03              2.43289042E+06        -162.721619E+03           272.288696E+06           136.248901E+06           233.704788E+06             1.52270246E-03        -486.880737E-06            -2.11543369E-06           1.26718199E-03         382.923523E-06           -29.5768204E-03            4.17861176E-06          29.9597511E-03         -382.923523E-06           -30.0637035E-03            2.06142426E-06          31.2269249E-03            0.                     139.053864E+06           686.986389E+12            28.3628445E-06           43.8703613E-03 
                  25.E+03                  26.0902634               26.3485279              258.264496E-03            35.8694077E-03          403.650909E-03             2.44010687E+06        -166.877502E+03           274.618439E+06           137.428604E+06           235.716095E+06             1.52508545E-03        -488.014496E-06            -2.16939235E-06           1.28114474E-03         389.411011E-06           -30.8957005E-03            2.74844933E-06          31.2851105E-03         -389.411011E-06           -31.3837128E-03          578.584106E-09            32.5662651E-03            0.                     140.209564E+06           717.48822E+12             28.3444557E-06           43.8431816E-03 
                  26.E+03                  26.0739155               26.3430157              269.096954E-03            37.3965111E-03          404.024628E-03             2.44651532E+06        -170.804504E+03           276.873718E+06           138.570145E+06           237.663605E+06             1.52710712E-03        -489.016724E-06            -2.22048759E-06           1.29475987E-03         395.787018E-06           -32.2163811E-03            1.19488692E-06          32.6121712E-03         -395.787018E-06           -32.7053986E-03           -1.02655029E-06          33.9069366E-03            0.                     141.327301E+06           748.030396E+12            28.3266964E-06           43.8168945E-03 
                  27.E+03                  26.0581017               26.338047               279.934845E-03            38.9254227E-03          404.386047E-03             2.45222616E+06        -174.610504E+03           279.059418E+06           139.675934E+06           239.551453E+06             1.5289042E-03         -489.896576E-06            -2.26990414E-06           1.30804992E-03         402.057648E-06           -33.5386887E-03         -477.652069E-09            33.9407425E-03         -402.057648E-06           -34.0285835E-03           -2.74705243E-06          35.2487869E-03            0.                     142.410202E+06           778.608398E+12            28.309515E-06            43.7914886E-03 
                  28.E+03                  26.0428123               26.3335972              290.77774E-03             40.4560394E-03          404.735504E-03             2.45730114E+06        -178.322754E+03           281.180145E+06           140.748474E+06           241.383636E+06             1.53061366E-03        -490.663605E-06            -2.31816387E-06           1.32103539E-03         408.228943E-06           -34.8624992E-03           -2.26765394E-06          35.2707367E-03         -408.228943E-06           -35.3531761E-03           -4.58344603E-06          36.591774E-03             0.                     143.4608E+06             809.220886E+12            28.2929115E-06           43.766922E-03  
                  29.E+03                  26.0280209               26.3296432              301.62381E-03             41.9880371E-03          405.073547E-03             2.46177006E+06        -181.91275E+03            283.239899E+06           141.789703E+06           243.163513E+06             1.53200161E-03        -491.326202E-06            -2.36486077E-06           1.33373201E-03         414.30542E-06            -36.1875763E-03           -4.17331457E-06          36.6018906E-03         -414.30542E-06            -36.6789055E-03           -6.5368948E-06           37.9356232E-03            0.                     144.480408E+06           839.860535E+12            28.2768421E-06           43.7431564E-03 
                  30.E+03                  26.0137177               26.3261833              312.471375E-03            43.5211678E-03          405.400757E-03             2.46564746E+06        -185.360382E+03           285.242065E+06           142.801407E+06           244.894012E+06             1.53312504E-03        -491.89209E-06             -2.40964437E-06           1.34615481E-03         420.29068E-06            -37.5136757E-03           -6.18898773E-06          37.9339676E-03         -420.29068E-06            -38.0055695E-03           -8.59948349E-06          39.2801323E-03            0.                     145.47084E+06            870.523315E+12            28.2612839E-06           43.7201462E-03 
                  31.E+03                  25.9998512               26.3231697              323.32135E-03             45.0554695E-03          405.717651E-03             2.46901298E+06        -188.775497E+03           287.190277E+06           143.785614E+06           246.578262E+06             1.53431356E-03        -492.368011E-06            -2.45417333E-06           1.35831976E-03         426.190033E-06           -38.8408508E-03           -8.31671047E-06          39.2670288E-03         -426.190033E-06           -39.3332176E-03          -10.7721424E-06           40.6253548E-03            0.                     146.434525E+06           901.209595E+12            28.246233E-06            43.6978683E-03 
                  32.E+03                  25.9864216               26.320591               334.170685E-03            46.5905228E-03          406.024597E-03             2.47185898E+06        -192.068253E+03           289.087128E+06           144.743576E+06           248.218506E+06             1.53505766E-03        -492.760742E-06            -2.49685955E-06           1.37023842E-03         432.005463E-06           -40.1686935E-03          -10.5575895E-06           40.600708E-03          -432.005463E-06           -40.6614609E-03          -13.0538826E-06           41.9709435E-03            0.                     147.37178E+06            931.910767E+12            28.231636E-06            43.6762733E-03 
                  33.E+03                  25.9734077               26.3184261              345.020538E-03            48.1264305E-03          406.321991E-03             2.47427583E+06        -195.413879E+03           290.935852E+06           145.67691E+06            249.817398E+06             1.53589666E-03        -493.075806E-06            -2.54036236E-06           1.38192463E-03         437.741394E-06           -41.4973183E-03          -12.906909E-06            41.9350624E-03         -437.741394E-06           -41.9903908E-03          -15.445694E-06            43.3169823E-03            0.                     148.285309E+06           962.628601E+12            28.2175026E-06           43.655365E-03  
                  34.E+03                  25.9607925               26.3166618              355.868561E-03            49.662838E-03           406.610474E-03             2.47623205E+06        -198.654129E+03           292.738617E+06           146.586853E+06           251.376907E+06             1.53641164E-03        -493.319427E-06            -2.58251023E-06           1.39338601E-03         443.399872E-06           -42.8264236E-03          -15.3653679E-06           43.269825E-03          -443.399872E-06           -43.3197556E-03          -17.9465866E-06           44.663208E-03             0.                     149.17514E+06            993.356873E+12            28.2037945E-06           43.6350746E-03 
                  35.E+03                  25.9485531               26.3152695              366.716095E-03            51.1998901E-03          406.890228E-03             2.47777581E+06        -201.895493E+03           294.498138E+06           147.474731E+06           252.899292E+06             1.53704751E-03        -493.496124E-06            -2.6246326E-06            1.40463579E-03         448.984375E-06           -44.1561165E-03          -17.9316845E-06           44.6051102E-03         -448.984375E-06           -44.6496201E-03          -20.5576649E-06           46.0097427E-03            0.                     150.043518E+06             1.02409768E+15          28.1904945E-06           43.6154022E-03 
                  36.E+03                  25.9366684               26.3142262              377.560303E-03            52.7371674E-03          407.161743E-03             2.47887993E+06        -204.988007E+03           296.216125E+06           148.341599E+06           254.386154E+06             1.53728044E-03        -493.611664E-06            -2.66486859E-06           1.41568041E-03         454.49585E-06            -45.4860535E-03          -20.6065578E-06           45.9405403E-03         -454.49585E-06            -45.9796638E-03          -23.2705498E-06           47.3562317E-03            0.                     150.890167E+06             1.05484343E+15          28.1775913E-06           43.5963097E-03 
                  37.E+03                  25.9251442               26.313549               388.40271E-03             54.2748108E-03          407.42511E-03              2.4796598E+06         -208.204254E+03           297.894928E+06           149.188461E+06           255.83934E+06              1.53765249E-03        -493.669647E-06            -2.70661426E-06           1.42652988E-03         459.937592E-06           -46.8163376E-03          -23.3918533E-06           47.2762718E-03         -459.937592E-06           -47.3100166E-03          -26.095892E-06            48.7028008E-03            0.                     151.717728E+06             1.08559644E+15          28.1650677E-06           43.577774E-03  
                  38.E+03                  25.9139462               26.3131905              399.240936E-03            55.812561E-03           407.681152E-03             2.48005486E+06        -211.318756E+03           299.536194E+06           150.016312E+06           257.260345E+06             1.53773797E-03        -493.675171E-06            -2.74712682E-06           1.43719053E-03         465.310608E-06           -48.1467209E-03          -26.2804108E-06           48.6120529E-03         -465.310608E-06           -48.6404037E-03          -29.0283928E-06           50.0492249E-03            0.                     152.525742E+06             1.11635149E+15          28.1529064E-06           43.5597687E-03 
                  39.E+03                  25.9030704               26.3131485              410.076965E-03            57.3505325E-03          407.929626E-03             2.48014212E+06        -214.510757E+03           301.142151E+06           150.826126E+06           258.651031E+06             1.53797674E-03        -493.630829E-06            -2.7886126E-06            1.44767177E-03         470.617798E-06           -49.4773521E-03          -29.2783375E-06           49.9479828E-03         -470.617798E-06           -49.970993E-03           -32.0678787E-06           51.3956604E-03            0.                     153.316422E+06             1.1471107E+15           28.1410904E-06           43.542305E-03  
                  40.E+03                  25.8925056               26.3134136              420.908936E-03            58.8885231E-03          408.171234E-03             2.47991991E+06        -217.699493E+03           302.713745E+06           151.618591E+06           260.012238E+06             1.53798294E-03        -493.540619E-06            -2.83009839E-06           1.45797932E-03         475.860443E-06           -50.808033E-03           -32.3880234E-06           51.2838898E-03         -475.860443E-06           -51.3015709E-03          -35.2156334E-06           52.7418633E-03            0.                     154.089447E+06             1.17787063E+15          28.1296024E-06           43.5252991E-03 
                  41.E+03                  25.8822365               26.3139648              431.735748E-03            60.4263535E-03          408.406067E-03             2.47934103E+06        -220.761505E+03           304.252808E+06           152.39444E+06            261.345551E+06             1.53782129E-03        -493.409088E-06            -2.86992693E-06           1.46811831E-03         481.039215E-06           -52.1385956E-03          -35.6006203E-06           52.6196289E-03         -481.039215E-06           -52.6320038E-03          -38.4711876E-06           54.0877609E-03            0.                     154.845581E+06             1.20862675E+15          28.1184483E-06           43.5087738E-03 
                  42.E+03                  25.8722477               26.3148079              442.55835E-03             61.9640465E-03          408.634186E-03             2.47848201E+06        -223.844498E+03           305.76059E+06            153.15451E+06            262.6521E+06               1.53771579E-03        -493.23822E-06             -2.91000843E-06           1.47809541E-03         486.156128E-06           -53.4690933E-03          -38.9202003E-06           53.9552574E-03         -486.156128E-06           -53.9623222E-03          -41.8326836E-06           55.4333458E-03            0.                     155.58638E+06              1.23938119E+15          28.1076088E-06           43.4927368E-03 
                  43.E+03                  25.862545                26.315918               453.376129E-03            63.5016022E-03          408.856079E-03             2.47734904E+06        -226.928757E+03           307.238586E+06           153.89946E+06            263.933014E+06             1.53755057E-03        -493.031006E-06            -2.95002961E-06           1.48791695E-03         491.212708E-06           -54.7994766E-03          -42.3492165E-06           55.2906952E-03         -491.212708E-06           -55.2925148E-03          -45.2985992E-06           56.7786064E-03            0.                     156.312088E+06             1.27013206E+15          28.0970592E-06           43.4771233E-03 
                  44.E+03                  25.8531017               26.3172817              464.187195E-03            65.0386963E-03          409.07196E-03              2.47589397E+06        -229.860992E+03           308.687653E+06           154.629807E+06           265.189148E+06             1.53708422E-03        -492.79184E-06             -2.98823404E-06           1.49758518E-03         496.208832E-06           -56.1294861E-03          -45.8807907E-06           56.6256905E-03         -496.208832E-06           -56.6222801E-03          -48.8687096E-06           58.1232758E-03            0.                     157.022369E+06             1.30087376E+15          28.0867996E-06           43.4619331E-03 
                  45.E+03                  25.8439198               26.3189163              474.995331E-03            66.5757675E-03          409.281769E-03             2.47432113E+06        -233.113754E+03           310.10968E+06            155.346268E+06           266.422028E+06             1.53707731E-03        -492.519165E-06            -3.03043437E-06           1.50711071E-03         501.14859E-06            -57.4595108E-03          -49.5192375E-06           57.960659E-03          -501.14859E-06            -57.9520378E-03          -52.5509224E-06           59.4677773E-03            0.                     157.720764E+06             1.33161533E+15          28.0768242E-06           43.4471664E-03 
                  46.E+03                  25.8349762               26.320776               485.796967E-03            68.1123886E-03          409.486237E-03             2.47244692E+06        -236.214249E+03           311.505127E+06           156.049408E+06           267.632111E+06             1.53662229E-03        -492.219055E-06            -3.07081246E-06           1.51649308E-03         506.031158E-06           -58.7891731E-03          -53.2697868E-06           59.2952271E-03         -506.031158E-06           -59.281395E-03           -56.3394279E-06           60.8117027E-03            0.                     158.404312E+06             1.36234748E+15          28.0671043E-06           43.4327927E-03 
                  47.E+03                  25.8262749               26.3228683              496.591034E-03            69.6483383E-03          409.684998E-03             2.47028804E+06        -239.195251E+03           312.874878E+06           156.739548E+06           268.82019E+06              1.53595483E-03        -491.893738E-06            -3.10953522E-06           1.52573645E-03         510.856689E-06           -60.1182861E-03          -57.123951E-06            60.6291351E-03         -510.856689E-06           -60.6101875E-03          -60.2345695E-06           62.1548805E-03            0.                     159.074631E+06             1.39306688E+15          28.0576611E-06           43.4188042E-03 
                  48.E+03                  25.8178177               26.3251953              507.378754E-03            71.1837692E-03          409.878387E-03             2.46793795E+06        -242.233246E+03           314.220184E+06           157.417343E+06           269.987274E+06             1.53541911E-03        -491.543549E-06            -3.14906883E-06           1.53484619E-03         515.627197E-06           -61.4469681E-03          -61.0821877E-06           61.9625931E-03         -515.627197E-06           -61.9385147E-03          -64.2298203E-06           63.497448E-03             0.                     159.733353E+06             1.42377532E+15          28.0484657E-06           43.4051933E-03 
                  49.E+03                  25.8095894               26.3277378              518.160095E-03            72.7186661E-03          410.06665E-03              2.46538496E+06        -245.264755E+03           315.54187E+06            158.083099E+06           271.134125E+06             1.53488708E-03        -491.171021E-06            -3.18835187E-06           1.5438267E-03          520.343872E-06           -62.7752151E-03          -65.1467133E-06           63.295536E-03          -520.343872E-06           -63.2663727E-03          -68.3322983E-06           64.8393631E-03            0.                     160.380066E+06             1.45447302E+15          28.0395184E-06           43.3919525E-03 
                  50.E+03                  25.8015614               26.3304958              528.934448E-03            74.2529221E-03          410.249786E-03             2.46261406E+06        -248.255753E+03           316.841034E+06           158.737381E+06           272.261566E+06             1.53427184E-03        -490.778717E-06            -3.22733474E-06           1.55268025E-03         525.007385E-06           -64.1029205E-03          -69.3150787E-06           64.6279297E-03         -525.007385E-06           -64.5937195E-03          -72.540596E-06            66.1806259E-03            0.                     161.015152E+06             1.48515844E+15          28.0308094E-06           43.3790436E-03 
                  51.E+03                  25.7937546               26.333456               539.7005E-03              75.7863007E-03          410.428406E-03             2.45957589E+06        -251.092255E+03           318.117798E+06           159.380615E+06           273.369904E+06             1.53339589E-03        -490.369263E-06            -3.26415634E-06           1.56140959E-03         529.617126E-06           -65.429924E-03           -73.5885696E-06           65.9595413E-03         -529.617126E-06           -65.920311E-03           -76.8550644E-06           67.5209503E-03            0.                     161.638275E+06             1.51582658E+15          28.0223293E-06           43.3664894E-03 
                  52.E+03                  25.7861576               26.3366127              550.461426E-03            77.3192749E-03          410.602081E-03             2.45646191E+06        -254.16925E+03            319.373779E+06           160.013031E+06           274.460266E+06             1.5329473E-03         -489.941162E-06            -3.30427051E-06           1.57002127E-03         534.176453E-06           -66.7565689E-03          -77.9695129E-06           67.290741E-03          -534.176453E-06           -67.2465057E-03          -81.2729187E-06           68.8607635E-03            0.                     162.252563E+06             1.5464853E+15           28.0140667E-06           43.3542671E-03 
                  53.E+03                  25.7787399               26.339962               561.21521E-03             78.8515396E-03          410.771454E-03             2.45320892E+06        -257.299011E+03           320.609344E+06           160.635147E+06           275.533112E+06             1.53227758E-03        -489.496735E-06            -3.34485793E-06           1.57851863E-03         538.685913E-06           -68.082634E-03           -82.4576721E-06           68.6213226E-03         -538.685913E-06           -68.5721283E-03          -85.8008881E-06           70.1998444E-03            0.                     162.856216E+06             1.57713103E+15          28.0060234E-06           43.3423538E-03 
                  54.E+03                  25.7715263               26.3434887              571.960022E-03            80.3828354E-03          410.936432E-03             2.44969702E+06        -260.237E+03              321.825043E+06           161.247314E+06           276.588959E+06             1.53129447E-03        -489.039795E-06            -3.38301492E-06           1.58689988E-03         543.144653E-06           -69.4078674E-03          -87.0469971E-06           69.9510193E-03         -543.144653E-06           -69.8969116E-03          -90.4276962E-06           71.5379028E-03            0.                     163.448822E+06             1.60775661E+15          27.9981747E-06           43.3307419E-03 
                  55.E+03                  25.7645016               26.3471985              582.696289E-03            81.9131546E-03          411.096985E-03             2.44596696E+06        -263.03949E+03            323.021332E+06           161.849701E+06           277.628174E+06             1.53033185E-03        -488.571228E-06            -3.41948533E-06           1.59516907E-03         547.553284E-06           -70.7323074E-03          -91.7366714E-06           71.2798615E-03         -547.553284E-06           -71.2208786E-03          -95.1546249E-06           72.8750153E-03            0.                     164.031723E+06             1.63836324E+15          27.9905453E-06           43.3194351E-03 
                  56.E+03                  25.7576637               26.3510818              593.425781E-03            83.4427567E-03          411.253387E-03             2.44213796E+06        -265.95401E+03            324.199402E+06           162.44278E+06            278.651733E+06             1.52959561E-03        -488.090302E-06            -3.45733857E-06           1.60333145E-03         551.913757E-06           -72.0561142E-03          -96.5308838E-06           72.6080475E-03         -551.913757E-06           -72.54422E-03            -99.9887772E-06           74.2113876E-03            0.                     164.606293E+06             1.6689558E+15           27.9831066E-06           43.3084412E-03 
