
                     X                  PSI_Cbar_L_0s          PSI_Cbar_L_10000s        PSI_Cbar_L_20000s        PSI_Cbar_L_30000s        PSI_Cbar_L_40000s        PSI_Cbar_L_50000s        PSI_Cbar_L_60000s        PSI_Cbar_L_70000s        PSI_Cbar_L_80000s        PSI_Cbar_L_90000s        PSI_Cbar_L_100000s  
                 484.86142E-06              0.                     384.542847E-03           388.030365E-03           390.477539E-03           392.439758E-03           393.983429E-03           395.208374E-03           396.186462E-03           396.971558E-03           397.603516E-03           398.118011E-03  
                 490.117828E-06             0.                     384.421265E-03           387.88385E-03            390.391785E-03           392.341766E-03           393.876099E-03           395.093719E-03           396.065857E-03           396.846039E-03           397.473907E-03           397.984985E-03  
                 495.269897E-06             0.                     384.302063E-03           387.816406E-03           390.307739E-03           392.245697E-03           393.770935E-03           394.981354E-03           395.947632E-03           396.722992E-03           397.346893E-03           397.854614E-03  
                 500.001007E-06             0.                     384.266418E-03           387.754456E-03           390.23056E-03            392.157501E-03           393.674347E-03           394.878143E-03           395.839081E-03           396.610016E-03           397.230225E-03           397.734894E-03  
                 679.489258E-06             0.                     382.914581E-03           385.404938E-03           387.302551E-03           388.811005E-03           390.010315E-03           390.963287E-03           391.720734E-03           392.323975E-03           392.804962E-03           393.192719E-03  
                 686.336304E-06             0.                     382.862976E-03           385.315338E-03           387.190857E-03           388.683319E-03           389.870544E-03           390.813934E-03           391.563629E-03           392.160461E-03           392.636108E-03           393.022278E-03  
                 693.28772E-06              0.                     382.810638E-03           385.224335E-03           387.077454E-03           388.553711E-03           389.728638E-03           390.662323E-03           391.404114E-03           391.994476E-03           392.467285E-03           392.849274E-03  
                 700.343384E-06             0.                     382.757507E-03           385.131958E-03           386.962341E-03           388.42215E-03            389.584595E-03           390.508453E-03           391.242249E-03           391.828247E-03           392.295898E-03           392.673645E-03  
                 707.484802E-06             0.                     382.703735E-03           385.038483E-03           386.845856E-03           388.289001E-03           389.438843E-03           390.352661E-03           391.080292E-03           391.659973E-03           392.122437E-03           392.495911E-03  
                 714.700684E-06             0.                     382.649353E-03           384.944031E-03           386.728149E-03           388.15448E-03            389.291534E-03           390.196869E-03           390.916687E-03           391.489929E-03           391.947205E-03           392.316284E-03  
                 721.968689E-06             0.                     382.594604E-03           384.848907E-03           386.609589E-03           388.018951E-03           389.144379E-03           390.039917E-03           390.751862E-03           391.318665E-03           391.77066E-03            392.135376E-03  
                 729.262817E-06             0.                     382.539703E-03           384.753418E-03           386.49057E-03            387.883911E-03           388.996765E-03           389.882446E-03           390.586456E-03           391.14682E-03            391.593506E-03           391.953827E-03  
                 736.512268E-06             0.                     382.485077E-03           384.658508E-03           386.372925E-03           387.749634E-03           388.850006E-03           389.725922E-03           390.422089E-03           390.976013E-03           391.41745E-03            391.773376E-03  
                 743.579163E-06             0.                     382.431854E-03           384.566315E-03           386.258209E-03           387.618774E-03           388.70694E-03            389.573334E-03           390.261841E-03           390.809509E-03           391.245789E-03           391.597473E-03  
                 750.001526E-06             0.                     382.383545E-03           384.482544E-03           386.153961E-03           387.499847E-03           388.576965E-03           389.434662E-03           390.11618E-03            390.658173E-03           391.089783E-03           391.437622E-03  
                 913.631226E-06             0.                     381.153107E-03           382.347656E-03           383.497925E-03           384.469604E-03           385.264709E-03           385.901611E-03           386.40567E-03            386.802673E-03           387.115509E-03           387.364838E-03  
                 922.121094E-06             0.                     381.089264E-03           382.236877E-03           383.360107E-03           384.312347E-03           385.092834E-03           385.718292E-03           386.213165E-03           386.602631E-03           386.909302E-03           387.220276E-03  
                 930.719055E-06             0.                     381.024628E-03           382.124695E-03           383.220551E-03           384.153168E-03           384.918793E-03           385.532623E-03           386.018188E-03           386.400055E-03           386.769135E-03           387.073883E-03  
                 939.428833E-06             0.                     380.959137E-03           382.011047E-03           383.079163E-03           383.991882E-03           384.742462E-03           385.344574E-03           385.820679E-03           386.265442E-03           386.627136E-03           386.925537E-03  
                 948.224182E-06             0.                     380.893005E-03           381.896301E-03           382.936432E-03           383.828979E-03           384.564423E-03           385.154663E-03           385.69342E-03            386.129456E-03           386.483765E-03           386.775787E-03  
                 957.083008E-06             0.                     380.826385E-03           381.780701E-03           382.792633E-03           383.664948E-03           384.385101E-03           385.036896E-03           385.565277E-03           385.992523E-03           386.339325E-03           386.624969E-03  
                 965.986389E-06             0.                     380.75943E-03            381.664551E-03           382.648071E-03           383.500031E-03           384.279236E-03           384.918518E-03           385.436462E-03           385.854889E-03           386.194183E-03           386.473358E-03  
                 974.893555E-06             0.                     380.692444E-03           381.54834E-03            382.50351E-03            383.409302E-03           384.173279E-03           384.800079E-03           385.307617E-03           385.717224E-03           386.048981E-03           386.321655E-03  
                 983.726257E-06             0.                     380.626038E-03           381.433105E-03           382.432373E-03           383.319305E-03           384.068176E-03           384.682617E-03           385.17984E-03            385.580688E-03           385.904968E-03           386.171295E-03  
                 992.290649E-06             0.                     380.561615E-03           381.387848E-03           382.363373E-03           383.232056E-03           383.966339E-03           384.568756E-03           385.055939E-03           385.448303E-03           385.76535E-03            386.025421E-03  
                   1.00000203E-03           0.                     380.551208E-03           381.347107E-03           382.301239E-03           383.153503E-03           383.874634E-03           384.466217E-03           384.944366E-03           385.329102E-03           385.639648E-03           385.894135E-03  
                   1.1498183E-03            0.                     380.349152E-03           380.555847E-03           381.094391E-03           381.627258E-03           382.092651E-03           382.474304E-03           382.777008E-03           383.013336E-03           383.197205E-03           383.343109E-03  
                   1.15976858E-03           0.                     380.335754E-03           380.503265E-03           381.014221E-03           381.525879E-03           381.974274E-03           382.34201E-03            382.633026E-03           382.859528E-03           383.035004E-03           383.175323E-03  
                   1.16982687E-03           0.                     380.322174E-03           380.450165E-03           380.933228E-03           381.423401E-03           381.854645E-03           382.208252E-03           382.487549E-03           382.704041E-03           382.872467E-03           383.005707E-03  
                   1.17999685E-03           0.                     380.308472E-03           380.396423E-03           380.851288E-03           381.319824E-03           381.733673E-03           382.073059E-03           382.340393E-03           382.548065E-03           382.70813E-03            382.834229E-03  
                   1.19024515E-03           0.                     380.294647E-03           380.342316E-03           380.768738E-03           381.215393E-03           381.611786E-03           381.936798E-03           382.193146E-03           382.3909E-03             382.542511E-03           382.661438E-03  
                   1.20054555E-03           0.                     380.280762E-03           380.287872E-03           380.68576E-03            381.110474E-03           381.489288E-03           381.800659E-03           382.045135E-03           382.232941E-03           382.376068E-03           382.487732E-03  
                   1.21087575E-03           0.                     380.266815E-03           380.233337E-03           380.602539E-03           381.005219E-03           381.367004E-03           381.664093E-03           381.896729E-03           382.074463E-03           382.209137E-03           382.313538E-03  
                   1.22117996E-03           0.                     380.25293E-03            380.178894E-03           380.519531E-03           380.900665E-03           381.245026E-03           381.527893E-03           381.748688E-03           381.916473E-03           382.042633E-03           382.139801E-03  
                   1.23137236E-03           0.                     380.239197E-03           380.125061E-03           380.437683E-03           380.797241E-03           381.12439E-03            381.393188E-03           381.602234E-03           381.760162E-03           381.87793E-03            381.967926E-03  
                   1.24121833E-03           0.                     380.225891E-03           380.073151E-03           380.358582E-03           380.697296E-03           381.007843E-03           381.263062E-03           381.460754E-03           381.609131E-03           381.718811E-03           381.801941E-03  
                   1.24999881E-03           0.                     380.21405E-03            380.026886E-03           380.288055E-03           380.608215E-03           380.9039E-03             381.146973E-03           381.334595E-03           381.474457E-03           381.576965E-03           381.65387E-03   
                   1.3883338E-03            0.                     380.02771E-03            379.297516E-03           379.17691E-03            379.204376E-03           379.266449E-03           379.318512E-03           379.346954E-03           379.352844E-03           379.341553E-03           379.321289E-03  
                   1.39952826E-03           0.                     380.012634E-03           379.238525E-03           379.087006E-03           379.090759E-03           379.133942E-03           379.170532E-03           379.186127E-03           379.181183E-03           379.160645E-03           379.18924E-03   
                   1.41082704E-03           0.                     379.997406E-03           379.178955E-03           378.996246E-03           378.976105E-03           379.000183E-03           379.02121E-03            379.023804E-03           379.007874E-03           379.036438E-03           379.056E-03     
                   1.42223012E-03           0.                     379.982056E-03           379.118835E-03           378.904663E-03           378.860382E-03           378.865204E-03           378.870483E-03           378.859924E-03           378.892792E-03           378.911041E-03           378.921539E-03  
                   1.43369663E-03           0.                     379.966583E-03           379.05835E-03            378.812561E-03           378.744019E-03           378.729492E-03           378.718903E-03           378.755859E-03           378.777039E-03           378.784973E-03           378.786316E-03  
                   1.44520032E-03           0.                     379.95108E-03            378.997711E-03           378.720154E-03           378.627258E-03           378.593323E-03           378.627808E-03           378.651428E-03           378.660889E-03           378.658508E-03           378.650665E-03  
                   1.45671511E-03           0.                     379.935577E-03           378.937012E-03           378.627655E-03           378.510406E-03           378.517395E-03           378.536621E-03           378.546936E-03           378.544647E-03           378.531891E-03           378.514862E-03  
                   1.46818161E-03           0.                     379.920135E-03           378.876556E-03           378.535583E-03           378.45224E-03            378.441772E-03           378.445801E-03           378.442841E-03           378.428894E-03           378.405853E-03           378.379639E-03  
                   1.47949159E-03           0.                     379.904907E-03           378.816925E-03           378.497833E-03           378.394867E-03           378.367188E-03           378.356232E-03           378.34021E-03            378.314728E-03           378.281494E-03           378.246246E-03  
                   1.49037695E-03           0.                     379.890228E-03           378.801941E-03           378.461548E-03           378.33963E-03            378.29538E-03            378.269989E-03           378.241394E-03           378.204865E-03           378.161804E-03           378.117889E-03  
                   1.49999928E-03           0.                     379.895935E-03           378.788666E-03           378.429443E-03           378.290802E-03           378.231934E-03           378.193787E-03           378.154083E-03           378.107697E-03           378.05603E-03            378.004395E-03  
                   1.62832808E-03           0.                     379.971802E-03           378.611847E-03           378.001465E-03           377.63974E-03            377.385681E-03           377.17746E-03            376.989288E-03           376.812256E-03           376.645142E-03           376.491028E-03  
                   1.64062905E-03           0.                     379.979065E-03           378.594879E-03           377.960449E-03           377.577332E-03           377.304565E-03           377.080017E-03           376.877625E-03           376.68808E-03            376.509918E-03           376.346863E-03  
                   1.65301931E-03           0.                     379.98642E-03            378.577789E-03           377.919098E-03           377.514465E-03           377.222839E-03           376.981903E-03           376.765167E-03           376.563019E-03           376.37442E-03            376.20163E-03   
                   1.66551018E-03           0.                     379.993805E-03           378.560577E-03           377.877441E-03           377.45108E-03            377.140472E-03           376.882965E-03           376.651794E-03           376.4375E-03             376.237854E-03           376.055206E-03  
                   1.67804956E-03           0.                     380.001221E-03           378.543274E-03           377.835632E-03           377.387451E-03           377.0578E-03             376.783661E-03           376.538452E-03           376.311584E-03           376.100708E-03           375.908234E-03  
                   1.69061124E-03           0.                     380.008636E-03           378.526001E-03           377.793732E-03           377.323761E-03           376.974945E-03           376.68454E-03            376.424896E-03           376.185364E-03           375.963348E-03           375.761017E-03  
                   1.70316172E-03           0.                     380.016052E-03           378.508698E-03           377.751892E-03           377.260071E-03           376.892426E-03           376.58551E-03            376.311462E-03           376.059296E-03           375.82608E-03            375.613892E-03  
                   1.71563399E-03           0.                     380.023438E-03           378.491486E-03           377.710297E-03           377.19693E-03            376.810394E-03           376.487091E-03           376.19873E-03            375.93396E-03            375.689728E-03           375.467682E-03  
                   1.72790515E-03           0.                     380.030701E-03           378.474579E-03           377.669434E-03           377.134796E-03           376.729706E-03           376.390259E-03           376.08783E-03            375.810699E-03           375.555542E-03           375.323853E-03  
                   1.73968077E-03           0.                     380.037659E-03           378.458374E-03           377.630219E-03           377.075195E-03           376.652283E-03           376.297333E-03           375.981354E-03           375.692413E-03           375.426758E-03           375.185852E-03  
                   1.74999976E-03           0.                     380.043762E-03           378.444183E-03           377.595886E-03           377.02298E-03            376.584412E-03           376.215912E-03           375.888123E-03           375.588745E-03           375.313934E-03           375.06488E-03   
                   1.86979401E-03           0.                     380.114532E-03           378.279297E-03           377.196991E-03           376.416595E-03           375.796661E-03           375.270599E-03           374.805267E-03           374.385284E-03           374.003967E-03           373.660736E-03  
                   1.88305235E-03           0.                     380.122375E-03           378.261047E-03           377.152863E-03           376.349487E-03           375.709503E-03           375.165955E-03           374.685425E-03           374.252106E-03           373.858978E-03           373.569641E-03  
                   1.89639258E-03           0.                     380.130249E-03           378.242676E-03           377.108429E-03           376.281982E-03           375.621765E-03           375.060699E-03           374.56485E-03            374.118103E-03           373.776703E-03           373.477966E-03  
                   1.90982223E-03           0.                     380.138184E-03           378.224182E-03           377.063721E-03           376.213989E-03           375.533447E-03           374.954742E-03           374.443481E-03           374.045624E-03           373.693848E-03           373.385712E-03  
                   1.92328548E-03           0.                     380.146149E-03           378.205658E-03           377.01889E-03            376.145844E-03           375.444916E-03           374.84848E-03            374.382294E-03           373.972992E-03           373.610809E-03           373.293182E-03  
                   1.93675232E-03           0.                     380.154114E-03           378.187134E-03           376.97406E-03            376.077667E-03           375.356384E-03           374.799896E-03           374.321075E-03           373.900299E-03           373.52774E-03            373.200623E-03  
                   1.95018578E-03           0.                     380.162018E-03           378.16864E-03            376.929321E-03           376.009674E-03           375.321655E-03           374.751434E-03           374.26004E-03            373.82782E-03            373.444885E-03           373.108337E-03  
                   1.9635148E-03            0.                     380.169891E-03           378.150299E-03           376.884949E-03           375.989685E-03           375.287201E-03           374.703369E-03           374.199463E-03           373.75589E-03            373.362671E-03           373.016754E-03  
                   1.97660184E-03           0.                     380.177643E-03           378.132294E-03           376.879547E-03           375.970062E-03           375.253387E-03           374.656158E-03           374.139984E-03           373.685272E-03           373.281921E-03           372.926788E-03  
                   1.98912251E-03           0.                     380.185028E-03           378.139435E-03           376.874359E-03           375.951294E-03           375.221008E-03           374.610992E-03           374.083069E-03           373.617706E-03           373.204681E-03           372.84079E-03   
                   2.00000024E-03           0.                     380.198303E-03           378.14566E-03            376.869843E-03           375.934998E-03           375.192871E-03           374.571777E-03           374.033661E-03           373.55899E-03            373.137604E-03           372.766022E-03  
                   2.11248922E-03           0.                     380.335602E-03           378.210052E-03           376.823425E-03           375.766296E-03           374.9021E-03             374.166016E-03           373.52243E-03            372.952026E-03           372.443695E-03           371.993073E-03  
                   2.12658572E-03           0.                     380.352783E-03           378.218079E-03           376.817596E-03           375.745178E-03           374.865662E-03           374.115173E-03           373.458374E-03           372.875916E-03           372.35675E-03            371.896606E-03  
                   2.14074922E-03           0.                     380.370087E-03           378.226196E-03           376.811737E-03           375.723938E-03           374.829041E-03           374.064056E-03           373.394012E-03           372.79953E-03            372.269684E-03           371.799683E-03  
                   2.15499115E-03           0.                     380.387451E-03           378.234344E-03           376.805878E-03           375.702545E-03           374.792236E-03           374.012665E-03           373.329285E-03           372.722931E-03           372.182159E-03           371.702209E-03  
                   2.16925526E-03           0.                     380.404846E-03           378.242523E-03           376.799957E-03           375.681183E-03           374.755341E-03           373.961243E-03           373.264648E-03           372.646179E-03           372.094482E-03           371.604584E-03  
                   2.18349695E-03           0.                     380.422272E-03           378.250671E-03           376.794098E-03           375.659821E-03           374.718536E-03           373.910004E-03           373.200104E-03           372.56958E-03            372.006958E-03           371.507141E-03  
                   2.19769025E-03           0.                     380.439575E-03           378.258789E-03           376.788239E-03           375.63855E-03            374.681915E-03           373.858917E-03           373.135773E-03           372.493225E-03           371.919708E-03           371.409973E-03  
                   2.21174955E-03           0.                     380.456757E-03           378.266815E-03           376.78241E-03            375.617493E-03           374.64566E-03            373.80835E-03            373.072052E-03           372.417633E-03           371.833313E-03           371.313782E-03  
                   2.22552943E-03           0.                     380.473541E-03           378.274719E-03           376.776733E-03           375.596893E-03           374.610107E-03           373.758759E-03           373.009583E-03           372.343506E-03           371.748627E-03           371.219482E-03  
                   2.23866844E-03           0.                     380.489594E-03           378.282227E-03           376.771301E-03           375.577209E-03           374.576202E-03           373.711487E-03           372.950043E-03           372.272827E-03           371.667847E-03           371.129547E-03  
                   2.25000095E-03           0.                     380.503418E-03           378.288696E-03           376.766663E-03           375.560211E-03           374.546967E-03           373.670715E-03           372.898712E-03           372.211884E-03           371.598206E-03           371.052002E-03  
                   2.3561902E-03            0.                     380.632874E-03           378.349396E-03           376.722839E-03           375.401245E-03           374.27298E-03            373.288635E-03           372.41745E-03            371.640686E-03           370.945587E-03           370.325287E-03  
                   2.37101698E-03           0.                     380.65094E-03            378.357849E-03           376.716705E-03           375.379089E-03           374.234741E-03           373.235291E-03           372.350281E-03           371.560944E-03           370.854431E-03           370.261871E-03  
                   2.38590693E-03           0.                     380.669098E-03           378.366364E-03           376.710571E-03           375.356781E-03           374.19632E-03            373.181732E-03           372.282776E-03           371.480865E-03           370.799103E-03           370.198181E-03  
                   2.40085649E-03           0.                     380.687317E-03           378.374908E-03           376.704407E-03           375.334412E-03           374.157745E-03           373.12793E-03            372.215027E-03           371.434326E-03           370.7435E-03             370.134247E-03  
                   2.41581345E-03           0.                     380.705566E-03           378.383453E-03           376.698212E-03           375.312012E-03           374.119171E-03           373.074127E-03           372.178253E-03           371.387787E-03           370.687897E-03           370.070251E-03  
                   2.4307332E-03            0.                     380.723755E-03           378.391968E-03           376.692078E-03           375.289673E-03           374.080658E-03           373.047791E-03           372.141571E-03           371.341339E-03           370.632446E-03           370.006409E-03  
                   2.44558239E-03           0.                     380.741821E-03           378.400482E-03           376.685944E-03           375.267456E-03           374.065125E-03           373.021637E-03           372.105072E-03           371.295135E-03           370.577209E-03           369.942902E-03  
                   2.46027112E-03           0.                     380.759735E-03           378.408844E-03           376.679901E-03           375.262207E-03           374.049774E-03           372.995728E-03           372.068939E-03           371.24942E-03            370.522614E-03           369.880066E-03  
                   2.47464323E-03           0.                     380.777283E-03           378.417084E-03           376.683044E-03           375.25705E-03            374.03476E-03            372.970398E-03           372.03363E-03            371.204681E-03           370.469177E-03           369.818604E-03  
                   2.4883039E-03            0.                     380.793915E-03           378.425934E-03           376.686096E-03           375.252167E-03           374.020447E-03           372.94632E-03            372.000031E-03           371.16214E-03            370.418396E-03           369.760162E-03  
                   2.50000143E-03           0.                     380.802277E-03           378.433502E-03           376.68866E-03            375.247955E-03           374.00824E-03            372.92569E-03            371.971252E-03           371.125763E-03           370.374908E-03           369.710114E-03  
                   2.60073686E-03           0.                     380.874054E-03           378.498749E-03           376.710876E-03           375.211884E-03           373.902924E-03           372.748138E-03           371.723602E-03           370.812225E-03           370.000427E-03           369.279205E-03  
                   2.61620808E-03           0.                     380.885101E-03           378.508789E-03           376.714325E-03           375.20636E-03            373.886749E-03           372.720856E-03           371.685547E-03           370.764069E-03           369.942902E-03           369.213226E-03  
                   2.63173127E-03           0.                     380.896149E-03           378.51886E-03            376.717743E-03           375.200806E-03           373.870514E-03           372.693481E-03           371.6474E-03             370.715759E-03           369.885345E-03           369.147034E-03  
                   2.6473031E-03            0.                     380.907257E-03           378.528931E-03           376.721161E-03           375.195221E-03           373.854248E-03           372.666046E-03           371.6091E-03             370.667419E-03           369.827606E-03           369.080627E-03  
                   2.66286349E-03           0.                     380.918365E-03           378.539001E-03           376.724609E-03           375.189667E-03           373.837982E-03           372.638611E-03           371.570923E-03           370.61908E-03            369.769897E-03           369.014252E-03  
                   2.67837572E-03           0.                     380.929413E-03           378.549042E-03           376.728027E-03           375.184082E-03           373.821777E-03           372.611328E-03           371.532867E-03           370.570923E-03           369.712372E-03           368.94809E-03   
                   2.69379091E-03           0.                     380.940369E-03           378.559021E-03           376.731415E-03           375.178589E-03           373.805664E-03           372.584198E-03           371.495026E-03           370.523071E-03           369.655212E-03           368.882385E-03  
                   2.70902729E-03           0.                     380.951263E-03           378.568909E-03           376.734802E-03           375.173126E-03           373.789764E-03           372.557373E-03           371.457642E-03           370.475739E-03           369.598724E-03           368.817383E-03  
                   2.72390246E-03           0.                     380.961853E-03           378.578552E-03           376.738068E-03           375.167786E-03           373.774231E-03           372.531219E-03           371.421143E-03           370.429565E-03           369.543549E-03           368.753967E-03  
                   2.73801017E-03           0.                     380.971924E-03           378.587677E-03           376.74118E-03            375.16275E-03            373.759521E-03           372.506378E-03           371.386536E-03           370.385773E-03           369.491241E-03           368.693787E-03  
                   2.75000191E-03           0.                     380.980469E-03           378.595428E-03           376.743835E-03           375.158447E-03           373.746948E-03           372.485291E-03           371.357117E-03           370.348511E-03           369.446777E-03           368.64267E-03   
                   2.84601736E-03           0.                     381.048859E-03           378.657593E-03           376.764954E-03           375.124054E-03           373.646698E-03           372.316315E-03           371.12149E-03            370.050385E-03           369.090729E-03           368.233215E-03  
                   2.86205482E-03           0.                     381.060272E-03           378.667938E-03           376.768494E-03           375.118317E-03           373.629944E-03           372.288086E-03           371.082153E-03           370.00058E-03            369.031281E-03           368.199615E-03  
                   2.8781333E-03            0.                     381.071716E-03           378.678345E-03           376.772034E-03           375.112549E-03           373.61319E-03            372.259796E-03           371.042694E-03           369.950653E-03           369.004608E-03           368.165924E-03  
                   2.89425254E-03           0.                     381.083221E-03           378.688782E-03           376.775604E-03           375.106781E-03           373.596344E-03           372.231415E-03           371.003143E-03           369.931213E-03           368.977875E-03           368.132141E-03  
                   2.91034198E-03           0.                     381.094666E-03           378.699219E-03           376.779144E-03           375.101044E-03           373.579559E-03           372.203125E-03           370.991272E-03           369.911835E-03           368.951172E-03           368.09845E-03   
                   2.92636824E-03           0.                     381.106079E-03           378.709595E-03           376.782654E-03           375.095276E-03           373.562805E-03           372.19873E-03            370.979431E-03           369.892517E-03           368.924591E-03           368.06485E-03   
                   2.94227886E-03           0.                     381.117432E-03           378.719879E-03           376.786163E-03           375.0896E-03             373.565338E-03           372.194366E-03           370.967651E-03           369.873352E-03           368.898193E-03           368.031525E-03  
                   2.9579885E-03            0.                     381.128601E-03           378.730072E-03           376.789642E-03           375.097595E-03           373.567841E-03           372.190125E-03           370.956055E-03           369.854401E-03           368.872131E-03           367.998596E-03  
                   2.97329569E-03           0.                     381.139526E-03           378.73996E-03            376.801239E-03           375.105377E-03           373.570251E-03           372.185913E-03           370.944733E-03           369.835938E-03           368.84671E-03            367.966522E-03  
                   2.98777223E-03           0.                     381.149841E-03           378.753601E-03           376.812225E-03           375.112762E-03           373.572601E-03           372.181976E-03           370.934052E-03           369.818481E-03           368.822723E-03           367.936218E-03  
                   3.00000238E-03           0.                     381.158783E-03           378.765137E-03           376.821503E-03           375.118988E-03           373.574524E-03           372.17865E-03            370.925018E-03           369.803741E-03           368.802429E-03           367.910583E-03  
                   3.09192014E-03           0.                     381.226105E-03           378.851837E-03           376.891205E-03           375.165833E-03           373.589142E-03           372.153564E-03           370.857056E-03           369.692963E-03           368.649933E-03           367.718018E-03  
                   3.10846043E-03           0.                     381.23819E-03            378.867432E-03           376.903748E-03           375.174255E-03           373.591766E-03           372.149017E-03           370.844849E-03           369.673004E-03           368.622467E-03           367.683441E-03  
                   3.1250267E-03            0.                     381.250336E-03           378.883026E-03           376.916321E-03           375.182678E-03           373.594391E-03           372.144531E-03           370.832611E-03           369.653046E-03           368.595062E-03           367.648804E-03  
                   3.14162302E-03           0.                     381.262482E-03           378.898712E-03           376.928894E-03           375.191162E-03           373.597046E-03           372.139984E-03           370.820343E-03           369.633087E-03           368.567566E-03           367.614105E-03  
                   3.15818191E-03           0.                     381.274567E-03           378.914337E-03           376.941467E-03           375.199585E-03           373.59967E-03            372.135468E-03           370.808136E-03           369.613129E-03           368.540131E-03           367.579529E-03  
                   3.1746552E-03            0.                     381.286652E-03           378.92984E-03            376.953949E-03           375.207977E-03           373.602295E-03           372.130951E-03           370.79599E-03            369.593323E-03           368.512878E-03           367.545074E-03  
                   3.19100165E-03           0.                     381.298645E-03           378.945251E-03           376.96637E-03            375.216309E-03           373.604889E-03           372.126495E-03           370.783936E-03           369.573639E-03           368.485809E-03           367.510925E-03  
                   3.2071135E-03            0.                     381.310394E-03           378.960449E-03           376.978577E-03           375.224487E-03           373.607452E-03           372.122101E-03           370.772034E-03           369.55426E-03            368.459137E-03           367.477234E-03  
                   3.22278953E-03           0.                     381.321899E-03           378.97525E-03            376.990479E-03           375.232452E-03           373.609924E-03           372.117828E-03           370.760468E-03           369.5354E-03             368.433167E-03           367.444458E-03  
