
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20536995E+03          13.420002E-06           191.108185      
                   7.21074009E+03          26.840004E-06           382.21637       
                   7.21610975E+03          40.2600174E-06          573.324402      
                   7.22147989E+03          53.6800079E-06          764.431824      
                   7.22685003E+03          67.1000214E-06          955.538574      
                   7.23222017E+03          80.5200348E-06            1.14664423E+03
                   7.23758984E+03          93.9399719E-06            1.33774805E+03
                   7.24295998E+03         107.360016E-06             1.52885067E+03
                   7.24833012E+03         120.779976E-06             1.71995091E+03
                   7.25370026E+03         134.200043E-06             1.91104877E+03
                   7.25906992E+03         147.619995E-06             2.102144E+03  
                   7.26444006E+03         161.04007E-06              2.29323602E+03
                   7.2698102E+03          174.459991E-06             2.48432446E+03
                   7.27518034E+03         187.879944E-06             2.67540979E+03
                   7.28055E+03            201.299957E-06             2.86649132E+03
                   7.28592014E+03         214.720032E-06             3.05756783E+03
                   7.29128981E+03         228.14003E-06              3.24863982E+03
                   7.29665995E+03         241.559952E-06             3.43970728E+03
                   7.30202961E+03         254.979935E-06             3.63076925E+03
                   7.30739975E+03         268.400085E-06             3.82182503E+03
                   7.31276989E+03         281.820068E-06             4.0128746E+03 
                   7.31814003E+03         295.23999E-06              4.2039156E+03 
                   7.32350969E+03         308.659973E-06             4.39490986E+03
                   7.32887983E+03         322.080139E-06             4.58584118E+03
                   7.33424997E+03         335.500031E-06             4.77670813E+03
                   7.33962011E+03         348.919983E-06             4.96749353E+03
                   7.34499025E+03         362.339996E-06             5.15818691E+03
                   7.35035992E+03         375.759888E-06             5.34878302E+03
                   7.35573006E+03         389.180084E-06             5.53927422E+03
                   7.3611002E+03          402.599915E-06             5.72965002E+03
                   7.36647034E+03         416.019958E-06             5.91990185E+03
                   7.37184E+03            429.440063E-06             6.11002254E+03
                   7.37721014E+03         442.859955E-06             6.30000162E+03
                   7.38258028E+03         456.28006E-06              6.48983145E+03
                   7.38795042E+03         469.700165E-06             6.67949724E+03
                   7.39331961E+03         483.119904E-06             6.86899042E+03
                   7.39868975E+03         496.540161E-06             7.05829382E+03
                   7.40405989E+03         509.959869E-06             7.24739218E+03
                   7.40943003E+03         523.380005E-06             7.43626738E+03
                   7.41479969E+03         536.800171E-06             7.62489843E+03
                   7.42016983E+03         550.219849E-06             7.81325436E+03
                   7.42553997E+03         563.640137E-06             8.00130558E+03
                   7.43091011E+03         577.059814E-06             8.18900776E+03
                   7.43627977E+03         590.47998E-06              8.37629986E+03
                   7.44164991E+03         603.900085E-06             8.56308937E+03
                   7.44702005E+03         617.319946E-06             8.74916267E+03
                   7.45239019E+03         630.740051E-06             8.9339447E+03 
                   7.45775986E+03         644.160278E-06             9.11680698E+03
                   7.46313E+03            657.580017E-06             9.29709625E+03
                   7.46850014E+03         671.000061E-06             9.47399521E+03
                   7.47387028E+03         684.419861E-06             9.64582539E+03
                   7.47924042E+03         697.839966E-06             9.79560089E+03
                   7.48461008E+03         711.260193E-06             9.92243862E+03
                   7.48997974E+03         724.679993E-06            10.0391674E+03 
                   7.49534988E+03         738.099915E-06            10.1477518E+03 
                   7.50072002E+03         751.519775E-06            10.2494764E+03 
                   7.50608969E+03         764.939941E-06            10.3460426E+03 
                   7.51145983E+03         778.360168E-06            10.4377842E+03 
                   7.51682997E+03         791.78009E-06             10.5235519E+03 
                   7.52220011E+03         805.199829E-06            10.603508E+03  
                   7.52756977E+03         818.620056E-06            10.6777515E+03 
                   7.53293991E+03         832.039917E-06            10.746314E+03  
                   7.53831005E+03         845.460205E-06            10.8084087E+03 
                   7.54368019E+03         858.880127E-06            10.8652935E+03 
                   7.54904985E+03         872.299805E-06            10.9167719E+03 
                   7.55441999E+03         885.71991E-06             10.9623175E+03 
                   7.55979013E+03         899.139832E-06            11.00107E+03   
                   7.56516027E+03         912.56012E-06             11.0323277E+03 
                   7.57052994E+03         925.980103E-06            11.0544462E+03 
                   7.57590008E+03         939.40033E-06             11.0643892E+03 
                   7.58127022E+03         952.819824E-06            11.0603504E+03 
                   7.58664036E+03         966.239807E-06            11.0377922E+03 
                   7.59200954E+03         979.659973E-06            10.9895935E+03 
                   7.59737968E+03         993.080322E-06            10.9061384E+03 
                   7.60274982E+03           1.00650036E-03          10.7786694E+03 
                   7.60811996E+03           1.01991975E-03          10.5891857E+03 
                   7.6134901E+03            1.03333974E-03          10.3260565E+03 
                   7.61885977E+03           1.04675996E-03           9.97025108E+03
                   7.62422991E+03           1.06018031E-03           9.4867754E+03 
                   7.62960005E+03           1.07360029E-03           8.89153767E+03
                   7.63228512E+03           1.08030999E-03           6.18902111E+03




