
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.21061993E+03          26.5599957E-06          172.487991      
                   7.22124004E+03          53.1199913E-06          344.975983      
                   7.23185968E+03          79.6800003E-06          517.372131      
                   7.2424798E+03          106.239983E-06           686.012451      
                   7.25309992E+03         132.800049E-06           845.321533      
                   7.26372004E+03         159.360001E-06           992.514771      
                   7.27433968E+03         185.919952E-06             1.12704587E+03
                   7.28495979E+03         212.479965E-06             1.24924242E+03
                   7.29557991E+03         239.039917E-06             1.3598094E+03 
                   7.30620003E+03         265.600098E-06             1.45679319E+03
                   7.31681967E+03         292.160034E-06             1.53769326E+03
                   7.32743979E+03         318.720001E-06             1.60385013E+03
                   7.3380599E+03          345.280029E-06             1.6593821E+03 
                   7.34868002E+03         371.839905E-06             1.70552897E+03
                   7.35929966E+03         398.400146E-06             1.74467969E+03
                   7.36991978E+03         424.95993E-06              1.77820539E+03
                   7.38053989E+03         451.52005E-06              1.80629814E+03
                   7.39116001E+03         478.079834E-06             1.82999909E+03
                   7.40177965E+03         504.639984E-06             1.84966147E+03
                   7.41239977E+03         531.200195E-06             1.8657546E+03 
                   7.42301989E+03         557.759827E-06             1.87867689E+03
                   7.43364E+03            584.320068E-06             1.88863444E+03
                   7.44425964E+03         610.879822E-06             1.89550591E+03
                   7.45487976E+03         637.440002E-06             1.89896071E+03
                   7.46549988E+03         664.000122E-06             1.89796841E+03
                   7.47612E+03            690.560059E-06             1.88648164E+03
                   7.48674011E+03         717.120178E-06             1.81988132E+03
                   7.49735975E+03         743.67981E-06              1.70392227E+03
                   7.50797987E+03         770.239807E-06             1.72941673E+03
                   7.51859999E+03         796.800293E-06             1.7013998E+03 
                   7.5292201E+03          823.359985E-06             1.68310642E+03
                   7.53983974E+03         849.919861E-06             1.60380459E+03
                   7.55045986E+03         876.480164E-06             1.51851332E+03
                   7.56107998E+03         903.0401E-06               1.39167213E+03
                   7.5717001E+03          929.599731E-06             1.26109409E+03
                   7.58231974E+03         956.159668E-06             1.10846782E+03
                   7.59293985E+03         982.720337E-06           963.505676      
                   7.59404373E+03         985.480469E-06           450.52417       




