
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3142757                8.72296619               1.59131181    
                   7.20514011E+03           0.                      10.4098158E+06           25.7835884E+06           13.7415533E+06           27.4553432E+06          403.915375E-03           753.231628E-03            10.3143129                8.72299671               1.59131694    
                   7.21027994E+03           0.                      20.8179893E+06           51.5662117E+06           27.4820385E+06           54.9086418E+06          403.891174E-03           753.325195E-03            10.3143482                8.72302628               1.59132183    
                   7.21541977E+03           0.                      31.2245598E+06           77.3478928E+06           41.2214622E+06           82.3598862E+06          403.866974E-03           753.418823E-03            10.3143854                8.7230587                1.59132707    
                   7.22056007E+03           0.                      41.6294861E+06          103.128609E+06            54.9598045E+06          109.80909E+06            403.842773E-03           753.51239E-03             10.3144226                8.72309017               1.59133244    
                   7.22570038E+03           0.                      52.0327568E+06          128.908371E+06            68.6970978E+06          137.256256E+06           403.818573E-03           753.605774E-03            10.3144627                8.7231245                1.59133804    
                   7.23083973E+03           0.                      62.4344368E+06          154.68721E+06             82.4332962E+06          164.70137E+06            403.794403E-03           753.699036E-03            10.3145037                8.72315788               1.591344      
                   7.23598003E+03           0.                      72.8344955E+06          180.465027E+06            96.1684799E+06          192.14447E+06            403.770264E-03           753.792419E-03            10.3145466                8.72319698               1.5913502     
                   7.24112034E+03           0.                      83.2329025E+06          206.241928E+06           109.90255E+06            219.585464E+06           403.746185E-03           753.885742E-03            10.3145952                8.72323799               1.59135675    
                   7.24625969E+03           0.                      93.6296997E+06          232.017853E+06           123.635559E+06           247.02449E+06            403.721954E-03           753.978943E-03            10.3146467                8.72328377               1.59136426    
                   7.25139999E+03           0.                     104.024879E+06           257.792847E+06           137.367523E+06           274.461426E+06           403.697906E-03           754.072144E-03            10.3147039                8.72333145               1.59137285    
                   7.25653982E+03           0.                     114.418404E+06           283.566864E+06           151.09845E+06            301.896332E+06           403.673767E-03           754.165222E-03            10.3147669                8.72338581               1.59138131    
                   7.26168013E+03           0.                     124.810356E+06           309.339966E+06           164.828217E+06           329.329254E+06           403.649628E-03           754.258301E-03            10.3148346                8.72344494               1.59139121    
                   7.26681995E+03           0.                     135.200668E+06           335.112122E+06           178.557037E+06           356.76004E+06            403.62561E-03            754.351257E-03            10.3149099                8.72350883               1.59140205    
                   7.27195978E+03           0.                     145.589325E+06           360.88324E+06            192.284698E+06           384.188904E+06           403.601501E-03           754.444214E-03            10.3149948                8.72358131               1.59141409    
                   7.27710009E+03           0.                     155.976471E+06           386.653442E+06           206.011353E+06           411.615692E+06           403.577423E-03           754.53717E-03             10.3150864                8.72365761               1.59142685    
                   7.28224039E+03           0.                     166.361877E+06           412.422668E+06           219.736923E+06           439.040436E+06           403.553406E-03           754.629944E-03            10.3151827                8.72374344               1.59144092    
                   7.28737974E+03           0.                     176.745682E+06           438.19101E+06            233.461456E+06           466.463104E+06           403.529388E-03           754.722717E-03            10.3152885                8.72383499               1.59145582    
                   7.29252005E+03           0.                     187.127945E+06           463.958374E+06           247.184875E+06           493.883759E+06           403.50531E-03            754.815491E-03            10.3154049                8.72393227               1.59147215    
                   7.29766035E+03           0.                     197.508499E+06           489.724762E+06           260.907288E+06           521.302429E+06           403.481293E-03           754.908203E-03            10.315526                 8.72403622               1.59148967    
                   7.3027997E+03            0.                     207.887543E+06           515.490173E+06           274.628601E+06           548.718994E+06           403.457336E-03           755.000793E-03            10.3156557                8.7241478                1.59150815    
                   7.30794001E+03           0.                     218.264954E+06           541.254639E+06           288.348877E+06           576.133484E+06           403.43338E-03            755.093323E-03            10.3157949                8.72426605               1.59152782    
                   7.31308031E+03           0.                     228.640717E+06           567.01825E+06            302.068054E+06           603.546021E+06           403.409424E-03           755.185974E-03            10.3159428                8.72439289               1.59154868    
                   7.31822014E+03           0.                     239.014877E+06           592.780762E+06           315.786224E+06           630.956482E+06           403.385345E-03           755.278442E-03            10.3160954                8.72452545               1.59157085    
                   7.32335997E+03           0.                     249.404221E+06           618.549744E+06           329.518158E+06           658.382751E+06           403.383759E-03           755.221436E-03            10.3162575                8.72466469               1.59159374    
                   7.32849979E+03           0.                     260.338501E+06           645.077332E+06           343.806671E+06           686.796997E+06           403.756409E-03           753.14032E-03             10.3164272                8.72480965               1.59161806    
                   7.3336401E+03            0.                     271.80603E+06            673.345703E+06           359.051483E+06           716.88324E+06            403.853821E-03           750.854675E-03            10.3166142                8.724967                 1.59164441    
                   7.33877993E+03           0.                     283.939301E+06           704.198364E+06           375.720062E+06           749.32489E+06            403.415741E-03           748.191223E-03            10.3168554                8.7251749                1.59167886    
                   7.34391975E+03           0.                     296.749664E+06           738.375061E+06           394.179535E+06           784.632324E+06           402.129395E-03           745.550659E-03            10.3173132                8.72556973               1.59174407    
                   7.34906006E+03           0.                     310.3414E+06             777.041443E+06           415.017609E+06           823.692871E+06           399.662109E-03           743.338989E-03            10.3185625                8.72663879               1.59192204    
                   7.35420036E+03           0.                     325.08017E+06            821.980042E+06           439.162567E+06           868.059143E+06           395.817047E-03           741.768066E-03            10.3223295                8.7298727                1.5924592     
                   7.35933971E+03          75.8951492E-06          338.103119E+06           857.329102E+06           457.577942E+06           904.599609E+06           394.480804E-03           746.632874E-03            10.3304033                8.73650837               1.59389484    
