
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3119555                8.72097301               1.59098089    
                   7.20514011E+03           0.                       8.33443165E+06          17.7071819E+06            9.87158775E+06          19.7406616E+06          470.71524E-03            502.278442E-03            10.3120184                8.72102928               1.59098983    
                   7.21027994E+03           0.                      16.6678734E+06           35.4147224E+06           19.7429962E+06           39.480999E+06           470.682556E-03           502.413452E-03            10.3120823                8.72108459               1.59099936    
                   7.21541977E+03           0.                      25.0003281E+06           53.1226273E+06           29.6142292E+06           59.2210121E+06          470.650024E-03           502.548462E-03            10.3121462                8.721138                 1.59100819    
                   7.22056007E+03           0.                      33.3318176E+06           70.8308792E+06           39.4852943E+06           78.9606934E+06          470.617493E-03           502.683289E-03            10.3122101                8.72119141               1.59101725    
                   7.22570038E+03           0.                      41.6623039E+06           88.5395126E+06           49.3561668E+06           98.7000809E+06          470.58493E-03            502.818176E-03            10.3122721                8.72124577               1.59102595    
                   7.23083973E+03           0.                      49.9918022E+06          106.248459E+06            59.2268791E+06          118.439102E+06           470.552368E-03           502.952942E-03            10.3123341                8.72130013               1.59103477    
                   7.23598003E+03           0.                      58.3203468E+06          123.957809E+06            69.0973892E+06          138.177826E+06           470.519836E-03           503.087646E-03            10.3123941                8.72135067               1.59104323    
                   7.24112034E+03           0.                      66.6478577E+06          141.66748E+06             78.9677429E+06          157.916214E+06           470.487274E-03           503.222351E-03            10.3124542                8.72140312               1.5910517     
                   7.24625969E+03           0.                      74.9744263E+06          159.377533E+06            88.8379364E+06          177.654266E+06           470.454742E-03           503.356934E-03            10.3125124                8.72145081               1.59106028    
                   7.25139999E+03           0.                      83.3000107E+06          177.087936E+06            98.7079468E+06          197.391983E+06           470.422333E-03           503.491455E-03            10.3125706                8.7215023                1.59106851    
