
                  X            AVERAGE_UVARM1     AVERAGE_UVARM2     AVERAGE_UVARM3     AVERAGE_UVARM4     AVERAGE_UVARM5     AVERAGE_UVARM6     AVERAGE_UVARM7     AVERAGE_UVARM8     AVERAGE_UVARM9    AVERAGE_UVARM10 

                7.2E+03            0.                 0.                 0.                 0.                 0.                 0.                 0.                10.3165             8.72484            1.59162    
                7.20716E+03        0.                18.0554E+06        49.5682E+06        24.9666E+06        51.0981E+06       364.544E-03        975.399E-03         10.3165             8.72484            1.59162    
                7.21432E+03        0.                36.1051E+06        99.1236E+06        49.927E+06        102.182E+06        364.533E-03        975.387E-03         10.3174             8.72567            1.59176    
                7.22148E+03        0.                54.149E+06        148.666E+06         74.881E+06        153.251E+06        364.521E-03        975.374E-03         10.3189             8.72691            1.59197    
                7.22864E+03        0.                72.1872E+06       198.196E+06         99.8288E+06       204.307E+06        364.51E-03         975.362E-03         10.3206             8.72838            1.59221    
                7.2358E+03         0.                90.2196E+06       247.713E+06        124.77E+06         255.347E+06        364.499E-03        975.349E-03         10.3225             8.73               1.59248    
                7.24296E+03        0.               108.246E+06        297.217E+06        149.706E+06        306.374E+06        364.488E-03        975.337E-03         10.3245             8.73172            1.59277    
                7.25012E+03        0.               126.267E+06        346.708E+06        174.635E+06        357.387E+06        364.477E-03        975.325E-03         10.3266             8.73351            1.59306    
                7.25728E+03        0.               144.282E+06        396.187E+06        199.557E+06        408.385E+06        364.466E-03        975.312E-03         10.3287             8.73535            1.59337    
                7.26444E+03        0.               162.292E+06        445.653E+06        224.474E+06        459.369E+06        364.454E-03        975.3E-03           10.3309             8.73723            1.59368    
                7.2716E+03         0.               180.296E+06        495.106E+06        249.384E+06        510.338E+06        364.443E-03        975.288E-03         10.3331             8.73914            1.594      
                7.27876E+03        0.               198.294E+06        544.547E+06        274.288E+06        561.294E+06        364.432E-03        975.275E-03         10.3354             8.74108            1.59432    
                7.28592E+03        0.               216.286E+06        593.974E+06        299.186E+06        612.235E+06        364.421E-03        975.263E-03         10.3377             8.74305            1.59465    
                7.29308E+03        0.               234.273E+06        643.389E+06        324.078E+06        663.162E+06        364.41E-03         975.251E-03         10.34               8.74503            1.59498    
                7.30024E+03        0.               252.254E+06        692.791E+06        348.963E+06        714.075E+06        364.399E-03        975.239E-03         10.3423             8.74703            1.59531    
                7.3074E+03         0.               270.229E+06        742.181E+06        373.842E+06        764.974E+06        364.388E-03        975.226E-03         10.3447             8.74904            1.59564    
                7.31456E+03        0.               288.199E+06        791.558E+06        398.715E+06        815.859E+06        364.377E-03        975.214E-03         10.347              8.75106            1.59598    
                7.32172E+03        0.               306.163E+06        840.922E+06        423.582E+06        866.729E+06        364.366E-03        975.202E-03         10.3494             8.7531             1.59632    
