
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3112469                8.72036648               1.59088027    
                   7.20554972E+03           0.                       6.75877571E+06          14.8429861E+06            8.1986618E+06           16.3973465E+06          455.351501E-03           563.98291E-03             10.3113241                8.72043324               1.59089065    
                   7.2111001E+03            0.                      13.5170403E+06           29.6861324E+06           16.3972149E+06           32.7944679E+06          455.331757E-03           564.06073E-03             10.3113995                8.72049713               1.59090137    
                   7.21665001E+03           0.                      20.2747936E+06           44.5294533E+06           24.5956497E+06           49.1913757E+06          455.312012E-03           564.138611E-03            10.3114738                8.72056007               1.59091198    
                   7.22220039E+03           0.                      27.0320358E+06           59.3729401E+06           32.7939796E+06           65.5880585E+06          455.292236E-03           564.21637E-03             10.3115482                8.72062302               1.59092307    
                   7.22774982E+03           0.                      33.788765E+06            74.2165833E+06           40.9922028E+06           81.98452E+06            455.272461E-03           564.294067E-03            10.3116198                8.72068405               1.59093308    
                   7.23329973E+03           0.                      40.5450096E+06           89.0604095E+06           49.1903114E+06           98.3807755E+06          455.252716E-03           564.371704E-03            10.3116903                8.72074795               1.59094274    
                   7.23885012E+03           0.                      47.3006859E+06          103.904388E+06            57.3883057E+06          114.776787E+06           455.233002E-03           564.449402E-03            10.3117619                8.72080612               1.59095359    
                   7.24440002E+03           0.                      54.0559235E+06          118.74855E+06             65.5862045E+06          131.172607E+06           455.213257E-03           564.527161E-03            10.3118296                8.7208662                1.59096313    
                   7.24995041E+03           0.                      60.8106079E+06          133.59288E+06             73.7839661E+06          147.568192E+06           455.193481E-03           564.604614E-03            10.3118992                8.72092628               1.5909729     
                   7.25549984E+03           0.                      67.5647888E+06          148.437363E+06            81.981636E+06           163.963531E+06           455.173889E-03           564.682373E-03            10.3119669                8.72098541               1.59098268    
                   7.26104975E+03           0.                      74.3184738E+06          163.281998E+06            90.1791763E+06          180.358688E+06           455.154083E-03           564.759949E-03            10.3120337                8.72104263               1.59099197    
                   7.26660013E+03           0.                      81.0716324E+06          178.126816E+06            98.3766327E+06          196.753601E+06           455.134369E-03           564.837463E-03            10.3120985                8.72109604               1.59100163    
                   7.27215004E+03           0.                      87.8243332E+06          192.971817E+06           106.573967E+06           213.148361E+06           455.114716E-03           564.915039E-03            10.3121624                8.72115326               1.59101069    
                   7.27770042E+03           0.                      94.5764542E+06          207.816971E+06           114.771179E+06           229.542831E+06           455.094971E-03           564.992676E-03            10.3122282                8.72120762               1.59101927    
                   7.28324986E+03           0.                     101.328056E+06           222.662292E+06           122.9683E+06             245.937134E+06           455.075226E-03           565.070068E-03            10.3122902                8.72126198               1.59102869    
                   7.28879976E+03           0.                     108.079247E+06           237.507767E+06           131.165283E+06           262.331146E+06           455.055634E-03           565.147644E-03            10.3123531                8.72131348               1.59103751    
