
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3143444                8.72302532               1.59132123    
                   7.20884991E+03           0.                     -13.8848705E+06           65.3267975E+06           35.6397552E+06           14.7682514E+06         -213.425797E-03          -627.452698E-03            10.3144007                8.72306919               1.59132969    
                   7.2177E+03               0.                     -27.7049255E+06          130.704468E+06            71.3296661E+06           29.6843376E+06         -212.856003E-03          -625.701721E-03            10.3143892                8.72306156               1.59132779    
                   7.22654963E+03           0.                     -41.4600754E+06          196.133728E+06           107.07016E+06             44.748867E+06          -212.285263E-03          -623.947754E-03            10.3143139                8.7229948                1.5913167     
                   7.23539972E+03           0.                     -55.1739235E+06          261.515442E+06           142.795868E+06            59.8625107E+06         -211.879608E-03          -622.65918E-03             10.3141441                8.72285271               1.59129286    
                   7.24424982E+03           0.                     -69.0212021E+06          326.233124E+06           178.083923E+06            74.3378983E+06         -212.450348E-03          -624.358276E-03            10.3138418                8.72259235               1.59124947    
                   7.25309992E+03           0.                     -82.9236908E+06          389.139679E+06           212.254303E+06            87.6034546E+06         -213.93251E-03           -628.984436E-03            10.3133726                8.72219086               1.59118295    
                   7.26195002E+03           0.                     -96.6729431E+06          449.37915E+06            244.840485E+06            99.5003891E+06         -215.912781E-03          -635.296753E-03            10.3127193                8.72162819               1.59108973    
                   7.27079964E+03           0.                    -109.813705E+06           506.802124E+06           275.865265E+06           110.700233E+06          -217.413177E-03          -640.691895E-03            10.3118668                8.72090149               1.59096885    
                   7.27964973E+03           0.                    -122.010063E+06           561.925903E+06           305.650543E+06           121.876953E+06          -217.797104E-03          -644.722961E-03            10.3108196                8.72000027               1.590819      
                   7.28849983E+03           0.                    -133.145096E+06           614.216675E+06           333.872803E+06           132.837479E+06          -217.387589E-03          -648.32135E-03             10.3095531                8.71891689               1.59063864    
                   7.29734993E+03           0.                    -142.567429E+06           663.842163E+06           360.608398E+06           144.284653E+06          -215.351593E-03          -651.76947E-03             10.3080568                8.71763229               1.59042585    
                   7.30620003E+03           0.                    -137.316284E+06           716.717651E+06           391.373901E+06           178.282272E+06          -192.295273E-03          -619.688416E-03            10.3062925                8.71611595               1.5901742     
                   7.31504965E+03          55.8543739E-06          -78.468277E+06           814.479675E+06           452.594849E+06           305.441772E+06           -99.5431061E-03         -499.511963E-03            10.3048153                8.71464443               1.5901736     
                   7.32389975E+03           1.76560163E-03         -51.4768639E+06          885.997498E+06           500.409485E+06           393.410339E+06           -58.2599869E-03         -364.136383E-03            10.3845625                8.77655983               1.60800278    
                   7.33274984E+03           4.34536123E-03         -65.2869873E+06          909.842163E+06           517.141174E+06           403.063629E+06           -71.930809E-03          -310.831726E-03            10.4758949                8.84504128               1.63085556    
                   7.34159994E+03           6.99208879E-03         -71.5450745E+06          934.226013E+06           532.263977E+06           413.825104E+06           -76.7944717E-03         -290.565887E-03            10.5285873                8.88007641               1.64851344    
                   7.35045004E+03          10.0674477E-03          -69.3970718E+06          958.206299E+06           546.847229E+06           432.272491E+06           -72.61409E-03           -272.56662E-03             10.570672                 8.90433884               1.66633487    
                   7.35929966E+03          13.3744841E-03          -73.2671356E+06          976.871338E+06           558.078979E+06           440.475616E+06           -75.1454849E-03         -262.002258E-03            10.6188211                8.93282318               1.68599558    
                   7.36814976E+03          16.7609081E-03          -71.798851E+06           994.043091E+06           568.079529E+06           451.611542E+06           -72.4065323E-03         -259.356689E-03            10.654665                 8.95045185               1.70421267    
                   7.37699986E+03          20.8577557E-03          -64.0040894E+06            1.01060128E+09         578.176025E+06           471.382141E+06           -63.4717064E-03         -244.15889E-03             10.6873665                8.96264362               1.72472239    
                   7.38584995E+03          25.5718288E-03          -60.5651283E+06            1.02351463E+09         586.182007E+06           484.674896E+06           -59.2603378E-03         -230.37265E-03             10.7334785                8.98381615               1.74965894    
                   7.39470005E+03          31.1024609E-03          -55.8517952E+06            1.03431237E+09         593.030823E+06           498.718964E+06           -54.067852E-03          -213.966263E-03            10.7715492                8.99499416               1.77655745    
