
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3112488                8.72036743               1.59087956    
                   7.20554972E+03           0.                       6.94006109E+06          15.3337507E+06            8.45512104E+06          16.9101734E+06          452.601288E-03           574.720337E-03            10.3113222                8.72043133               1.5908922     
                   7.2111001E+03            0.                      13.8795795E+06           30.6677132E+06           16.9101315E+06           33.8201256E+06          452.580353E-03           574.802673E-03            10.3114023                8.72049809               1.59090102    
                   7.21665001E+03           0.                      20.818552E+06            46.0018616E+06           25.3650284E+06           50.729866E+06           452.559387E-03           574.884766E-03            10.3114777                8.72056007               1.59091306    
                   7.22220039E+03           0.                      27.7569733E+06           61.3362656E+06           33.8198242E+06           67.6393661E+06          452.538361E-03           574.966858E-03            10.3115492                8.72062397               1.59092307    
                   7.22774982E+03           0.                      34.6948509E+06           76.6708221E+06           42.274498E+06            84.5486832E+06          452.517456E-03           575.049072E-03            10.3116188                8.72068787               1.59093285    
                   7.23329973E+03           0.                      41.6321678E+06           92.0056229E+06           50.7290535E+06          101.457733E+06           452.49646E-03            575.131042E-03            10.3116922                8.72074795               1.59094393    
                   7.23885012E+03           0.                      48.5689087E+06          107.340645E+06            59.1835175E+06          118.366638E+06           452.475555E-03           575.213257E-03            10.3117599                8.72080708               1.59095299    
                   7.24440002E+03           0.                      55.5051613E+06          122.67585E+06             67.637886E+06           135.275284E+06           452.45459E-03            575.295105E-03            10.3118305                8.72086716               1.59096313    
                   7.24995041E+03           0.                      62.4408112E+06          138.011276E+06            76.0921021E+06          152.183701E+06           452.433685E-03           575.377197E-03            10.3118982                8.72092628               1.5909729     
                   7.25549984E+03           0.                      69.3759689E+06          153.346893E+06            84.5462494E+06          169.091873E+06           452.41275E-03            575.459229E-03            10.311965                 8.72098255               1.59098232    
                   7.26104975E+03           0.                      76.3105621E+06          168.682724E+06            93.0002518E+06          185.999908E+06           452.391785E-03           575.54126E-03             10.3120298                8.72103977               1.59099162    
                   7.26660013E+03           0.                      83.2446213E+06          184.018753E+06           101.454155E+06           202.907684E+06           452.370789E-03           575.623169E-03            10.3120985                8.72109699               1.5910008     
                   7.27215004E+03           0.                      90.1780853E+06          199.355042E+06           109.907928E+06           219.815231E+06           452.349884E-03           575.704956E-03            10.3121624                8.7211504                1.59100962    
                   7.27770042E+03           0.                      97.1110687E+06          214.691498E+06           118.361649E+06           236.722565E+06           452.329071E-03           575.786926E-03            10.3122244                8.72120476               1.59101892    
                   7.28324986E+03           0.                     104.043442E+06           230.028152E+06           126.815208E+06           253.629684E+06           452.308136E-03           575.868713E-03            10.3122854                8.72125626               1.59102845    
                   7.28879976E+03           0.                     110.975334E+06           245.365036E+06           135.268677E+06           270.536591E+06           452.287231E-03           575.950745E-03            10.3123465                8.72130871               1.59103692    
                   7.29435015E+03           0.                     117.906647E+06           260.702148E+06           143.722031E+06           287.443176E+06           452.266327E-03           576.032471E-03            10.3124075                8.72136211               1.59104538    
                   7.29990005E+03           0.                     124.837341E+06           276.039459E+06           152.175247E+06           304.34967E+06            452.245483E-03           576.114319E-03            10.3124676                8.72141171               1.59105361    
                   7.30544996E+03           0.                     131.767548E+06           291.376831E+06           160.628403E+06           321.255981E+06           452.224548E-03           576.195984E-03            10.3125248                8.72146225               1.59106207    
