
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3112488                8.72036743               1.59087956    
                   7.20554972E+03           0.                       6.93167591E+06          15.3101339E+06            8.44290447E+06          16.8857422E+06          452.75174E-03            574.134033E-03            10.3113213                8.72043133               1.5908922     
                   7.2111001E+03            0.                      13.8628206E+06           30.6204796E+06           16.8856964E+06           33.7712631E+06          452.730804E-03           574.216187E-03            10.3114014                8.72049809               1.59090102    
                   7.21665001E+03           0.                      20.7933979E+06           45.9310112E+06           25.3283768E+06           50.6565704E+06          452.7099E-03             574.298218E-03            10.3114777                8.72056007               1.59091306    
                   7.22220039E+03           0.                      27.7234516E+06           61.2417908E+06           33.7709503E+06           67.5416565E+06          452.688904E-03           574.380066E-03            10.3115492                8.72062302               1.59092295    
                   7.22774982E+03           0.                      34.6529388E+06           76.5527267E+06           42.213398E+06            84.4265213E+06          452.66806E-03            574.462097E-03            10.3116188                8.72068691               1.59093249    
                   7.23329973E+03           0.                      41.5818977E+06           91.8639145E+06           50.6557465E+06          101.311157E+06           452.647186E-03           574.544006E-03            10.3116922                8.72074795               1.59094393    
                   7.23885012E+03           0.                      48.510273E+06           107.175301E+06            59.0979919E+06          118.195602E+06           452.626251E-03           574.625916E-03            10.3117599                8.72080708               1.59095299    
                   7.24440002E+03           0.                      55.4381409E+06          122.486877E+06            67.5401306E+06          135.079849E+06           452.605408E-03           574.707703E-03            10.3118296                8.72086716               1.59096313    
                   7.24995041E+03           0.                      62.3654213E+06          137.798645E+06            75.9821472E+06          151.963791E+06           452.584503E-03           574.789551E-03            10.3118973                8.72092628               1.59097266    
                   7.25549984E+03           0.                      69.2922211E+06          153.110687E+06            84.4240723E+06          168.84758E+06            452.563599E-03           574.871399E-03            10.311965                 8.72098255               1.59098232    
                   7.26104975E+03           0.                      76.2184448E+06          168.422897E+06            92.8658447E+06          185.73114E+06            452.542694E-03           574.953186E-03            10.3120289                8.72103882               1.59099126    
                   7.26660013E+03           0.                      83.1440735E+06          183.735275E+06           101.307564E+06           202.614517E+06           452.521759E-03           575.035095E-03            10.3120975                8.72109604               1.5910008     
                   7.27215004E+03           0.                      90.0692596E+06          199.047943E+06           109.749123E+06           219.49765E+06            452.500885E-03           575.116577E-03            10.3121605                8.7211504                1.5910095     
                   7.27770042E+03           0.                      96.9938965E+06          214.360703E+06           118.190613E+06           236.380585E+06           452.480072E-03           575.198547E-03            10.3122244                8.7212038                1.59101868    
                   7.28324986E+03           0.                     103.917885E+06           229.673782E+06           126.631958E+06           253.263229E+06           452.459259E-03           575.28009E-03             10.3122854                8.7212553                1.59102809    
                   7.28879976E+03           0.                     110.841431E+06           244.986969E+06           135.073212E+06           270.14566E+06            452.438416E-03           575.361877E-03            10.3123455                8.72130871               1.5910368     
                   7.29435015E+03           0.                     117.764397E+06           260.300446E+06           143.514343E+06           287.027924E+06           452.417511E-03           575.443359E-03            10.3124065                8.72136021               1.59104538    
                   7.29990005E+03           0.                     124.686699E+06           275.614136E+06           151.955353E+06           303.909882E+06           452.396698E-03           575.524963E-03            10.3124666                8.72141075               1.59105337    
                   7.30544996E+03           0.                     131.608566E+06           290.927948E+06           160.396286E+06           320.791779E+06           452.375824E-03           575.606628E-03            10.3125238                8.72146225               1.59106183    
