
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.31182                  8.72085953               1.59096217    
                   7.20554972E+03           0.                       8.1128788E+06           19.5091534E+06           10.486928E+06            20.9726906E+06          415.878479E-03           713.291687E-03            10.3118925                8.72092056               1.59097207    
                   7.2111001E+03            0.                      16.2249279E+06           39.0182991E+06           20.9735146E+06           41.944706E+06           415.857239E-03           713.370728E-03            10.3119593                8.72097874               1.59098136    
                   7.21665001E+03           0.                      24.3361397E+06           58.5274429E+06           31.459753E+06            62.9160309E+06          415.835968E-03           713.44928E-03             10.3120308                8.72103786               1.59099138    
                   7.22220039E+03           0.                      32.4465446E+06           78.0365677E+06           41.9456444E+06           83.8867035E+06          415.814789E-03           713.527954E-03            10.3120947                8.72109509               1.59100139    
                   7.22774982E+03           0.                      40.5560684E+06           97.5456772E+06           52.4312057E+06          104.856682E+06           415.793457E-03           713.60675E-03             10.3121624                8.72115135               1.59101033    
                   7.23329973E+03           0.                      48.6647797E+06          117.054787E+06            62.9164085E+06          125.825989E+06           415.772339E-03           713.685425E-03            10.3122282                8.72120667               1.59101963    
                   7.23885012E+03           0.                      56.7727203E+06          136.563904E+06            73.4012756E+06          146.794662E+06           415.75119E-03            713.764221E-03            10.3122883                8.72125912               1.59102821    
                   7.24440002E+03           0.                      64.879776E+06           156.072983E+06            83.885788E+06           167.762604E+06           415.72998E-03            713.842896E-03            10.3123503                8.72131252               1.59103739    
                   7.24995041E+03           0.                      72.9860077E+06          175.582031E+06            94.3699722E+06          188.729874E+06           415.708801E-03           713.921326E-03            10.3124132                8.72136497               1.5910455     
                   7.25549984E+03           0.                      81.091423E+06           195.091171E+06           104.853821E+06           209.696442E+06           415.687653E-03           714.E-03                  10.3124723                8.72141933               1.5910548     
                   7.26104975E+03           0.                      89.1960449E+06          214.600159E+06           115.337288E+06           230.66246E+06            415.666412E-03           714.07843E-03             10.3125296                8.72146893               1.5910629     
                   7.26660013E+03           0.                      97.2997665E+06          234.109268E+06           125.820496E+06           251.62764E+06            415.645203E-03           714.157043E-03            10.3125877                8.72151756               1.59107161    
                   7.27215004E+03           0.                     105.402679E+06           253.618256E+06           136.303268E+06           272.592255E+06           415.624146E-03           714.235474E-03            10.3126459                8.72156715               1.59107935    
                   7.27770042E+03           0.                     113.504707E+06           273.127289E+06           146.785736E+06           293.556122E+06           415.602966E-03           714.313843E-03            10.3127012                8.72161579               1.59108746    
                   7.28324986E+03           0.                     121.605995E+06           292.636383E+06           157.267838E+06           314.519379E+06           415.581848E-03           714.392334E-03            10.3127575                8.72166348               1.59109533    
                   7.28879976E+03           0.                     129.706482E+06           312.145355E+06           167.749603E+06           335.481934E+06           415.56076E-03            714.470703E-03            10.3128119                8.7217083                1.59110284    
                   7.29435015E+03           0.                     137.806076E+06           331.654449E+06           178.231049E+06           356.443817E+06           415.539581E-03           714.549011E-03            10.3128662                8.72175503               1.59111083    
                   7.29990005E+03           0.                     145.904922E+06           351.163391E+06           188.712158E+06           377.40506E+06            415.518616E-03           714.627441E-03            10.3129177                8.7217989                1.59111786    
                   7.30544996E+03           0.                     154.002869E+06           370.672363E+06           199.192932E+06           398.36557E+06            415.497528E-03           714.70575E-03             10.3129702                8.72184658               1.59112561    
                   7.31099987E+03           0.                     162.100021E+06           390.181305E+06           209.673309E+06           419.325409E+06           415.476379E-03           714.783936E-03            10.3130217                8.72188854               1.59113276    
                   7.31654978E+03           0.                     170.196243E+06           409.690186E+06           220.153381E+06           440.284637E+06           415.455322E-03           714.862061E-03            10.3130693                8.7219305                1.59113944    
                   7.32210016E+03           0.                     178.291901E+06           429.199249E+06           230.633118E+06           461.243164E+06           415.434082E-03           714.940369E-03            10.3131199                8.72197437               1.59114671    
                   7.32765007E+03           0.                     186.38649E+06            448.708191E+06           241.112518E+06           482.201019E+06           415.413177E-03           715.018555E-03            10.3131695                8.72201443               1.59115386    
                   7.33319998E+03           0.                     194.480392E+06           468.217133E+06           251.591553E+06           503.158142E+06           415.39209E-03            715.096619E-03            10.3132172                8.72205639               1.59116006    
                   7.33874989E+03           0.                     202.573425E+06           487.726105E+06           262.070251E+06           524.114624E+06           415.371002E-03           715.174744E-03            10.313262                 8.72209358               1.59116697    
                   7.34429979E+03           0.                     210.665604E+06           507.234955E+06           272.548615E+06           545.070435E+06           415.349945E-03           715.252747E-03            10.3133097                8.7221365                1.59117365    
                   7.34985018E+03           0.                     218.756973E+06           526.743774E+06           283.026642E+06           566.025574E+06           415.328918E-03           715.330811E-03            10.3133535                8.72217274               1.59118009    
                   7.35540009E+03           0.                     226.84758E+06            546.252686E+06           293.504303E+06           586.980103E+06           415.307922E-03           715.408813E-03            10.3133974                8.72220993               1.59118652    
                   7.36094999E+03           0.                     234.937332E+06           565.761597E+06           303.981689E+06           607.934021E+06           415.286896E-03           715.486633E-03            10.3134394                8.72224903               1.59119213    
                   7.3664999E+03            0.                     243.138031E+06           585.246521E+06           314.49292E+06            628.960999E+06           415.473816E-03           714.837524E-03            10.3134832                8.72228432               1.5911988     
                   7.37204981E+03           0.                     251.719147E+06           604.904785E+06           325.2146E+06             650.427185E+06           416.158417E-03           712.473389E-03            10.3135271                8.72232151               1.59120464    
                   7.37760019E+03           0.                     260.766418E+06           625.052429E+06           336.294739E+06           672.635559E+06           417.220062E-03           708.857849E-03            10.3135681                8.7223568                1.59121048    
                   7.3831501E+03            0.                     270.341095E+06           645.974121E+06           347.860321E+06           695.844971E+06           418.531067E-03           704.476624E-03            10.3136053                8.72238922               1.59121609    
                   7.38870001E+03           0.                     280.509491E+06           667.968994E+06           360.045563E+06           720.331116E+06           419.974915E-03           699.774414E-03            10.3136435                8.7224226                1.59122121    
                   7.39424992E+03           0.                     291.345123E+06           691.420715E+06           373.023224E+06           746.436462E+06           421.405182E-03           695.2547E-03              10.3136797                8.72245026               1.59122634    
                   7.39979982E+03           0.                     302.942719E+06           716.868774E+06           387.049622E+06           774.628662E+06           422.629608E-03           691.377808E-03            10.3137121                8.72248268               1.59123147    
                   7.40535021E+03           0.                     315.400574E+06           745.15564E+06            402.542053E+06           805.581787E+06           423.314148E-03           688.597107E-03            10.3137474                8.72250843               1.59123647    
                   7.41090012E+03           0.                     328.825897E+06           777.731384E+06           420.272125E+06           840.365356E+06           422.862549E-03           686.982605E-03            10.3137789                8.72253895               1.59124076    
                   7.41645002E+03           0.                     343.390198E+06           817.367126E+06           441.784088E+06           880.949036E+06           420.208527E-03           685.891602E-03            10.313839                 8.72258854               1.59124923    
                   7.42199993E+03          33.1242065E-06          358.139954E+06           861.263367E+06           465.39743E+06            924.623474E+06           415.880371E-03           687.125977E-03            10.3147736                8.72326851               1.5915066     
                   7.42754984E+03         268.428284E-06           366.558838E+06           872.159363E+06           470.417145E+06           940.662598E+06           420.289581E-03           696.51886E-03             10.3182068                8.72532749               1.59287906    
                   7.43310022E+03         575.412231E-06           371.520233E+06           874.996643E+06           471.692474E+06           947.627075E+06           424.597839E-03           699.25531E-03             10.3205204                8.7261591                1.59436154    
                   7.43865013E+03         908.771912E-06           374.496429E+06           878.077881E+06           473.73587E+06            952.438049E+06           426.497772E-03           695.227234E-03            10.3222818                8.72641659               1.59586334    
                   7.44420004E+03           1.26125157E-03         376.149597E+06           881.335999E+06           476.028046E+06           955.956421E+06           426.79715E-03            689.564758E-03            10.3239536                8.72652626               1.59742391    
