
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3112631                8.72038078               1.59088206    
                   7.20674992E+03           0.                       8.41394138E+06          21.1418591E+06           11.2068634E+06           22.4135838E+06          397.976898E-03           778.215759E-03            10.3113575                8.72045994               1.59089553    
                   7.21350002E+03           0.                      16.8272133E+06           42.283802E+06            22.4134655E+06           44.8266525E+06          397.960205E-03           778.275574E-03            10.3114491                8.72053909               1.59090829    
                   7.22025013E+03           0.                      25.2398167E+06           63.4258308E+06           33.6198044E+06           67.2392044E+06          397.943604E-03           778.335144E-03            10.3115368                8.72061443               1.5909214     
                   7.22700024E+03           0.                      33.6517372E+06           84.5679398E+06           44.8258972E+06           89.6512527E+06          397.926941E-03           778.394653E-03            10.3116236                8.72069073               1.59093404    
                   7.23374987E+03           0.                      42.0629807E+06          105.710098E+06            56.0317192E+06          112.062775E+06           397.910339E-03           778.454285E-03            10.3117094                8.72076607               1.59094596    
                   7.24049997E+03           0.                      50.4736061E+06          126.852394E+06            67.2372971E+06          134.473801E+06           397.893677E-03           778.513977E-03            10.3117971                8.72083759               1.59095812    
                   7.24725008E+03           0.                      58.8834953E+06          147.994736E+06            78.4426041E+06          156.884277E+06           397.877106E-03           778.573486E-03            10.3118811                8.72091007               1.59096992    
                   7.25400019E+03           0.                      67.2927704E+06          169.137207E+06            89.6476746E+06          179.294312E+06           397.860474E-03           778.632996E-03            10.3119631                8.7209816                1.5909816     
                   7.26074982E+03           0.                      75.7013474E+06          190.279709E+06           100.85247E+06            201.703781E+06           397.843872E-03           778.692627E-03            10.3120432                8.72104836               1.59099305    
                   7.26749992E+03           0.                      84.1092758E+06          211.422302E+06           112.056992E+06           224.112732E+06           397.82724E-03            778.752075E-03            10.3121243                8.72111893               1.59100449    
                   7.27425003E+03           0.                      92.5164871E+06          232.565018E+06           123.261292E+06           246.521225E+06           397.810608E-03           778.811401E-03            10.3121986                8.72118568               1.59101558    
                   7.28100014E+03           0.                     100.923073E+06           253.707748E+06           134.465332E+06           268.929138E+06           397.794006E-03           778.870972E-03            10.3122797                8.72125053               1.59102666    
                   7.28774977E+03           0.                     109.328964E+06           274.850616E+06           145.669098E+06           291.336609E+06           397.777466E-03           778.93042E-03             10.3123512                8.72131824               1.59103763    
                   7.29449987E+03           0.                     117.734238E+06           295.993561E+06           156.872604E+06           313.7435E+06             397.760864E-03           778.989807E-03            10.3124275                8.72138119               1.59104848    
                   7.30124998E+03           0.                     126.138809E+06           317.136566E+06           168.075836E+06           336.149872E+06           397.744293E-03           779.049133E-03            10.3125                   8.72144222               1.59105837    
                   7.30800009E+03           0.                     134.542709E+06           338.279694E+06           179.278824E+06           358.555756E+06           397.727722E-03           779.108459E-03            10.3125715                8.72150421               1.59106839    
                   7.31475019E+03           0.                     142.945953E+06           359.422882E+06           190.481567E+06           380.961182E+06           397.711121E-03           779.167786E-03            10.3126431                8.72156429               1.59107912    
                   7.32149982E+03           0.                     151.348572E+06           380.566132E+06           201.684036E+06           403.366089E+06           397.694672E-03           779.227173E-03            10.3127108                8.72162437               1.59108853    
