
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                       7.33227491               6.16593122               1.1663444     
                   1.80799997E+03           0.                       9.4368763E+06           25.7999802E+06           13.3044043E+06           26.6087685E+06          365.770569E-03           890.833557E-03             7.35412693               6.18466806               1.16945922    
                   1.81599998E+03           0.                      18.8731327E+06           51.5996971E+06           26.608427E+06            53.2167854E+06          365.76059E-03            890.867859E-03             7.37582636               6.20327616               1.17255235    
                   1.824E+03                0.                      28.3087845E+06           77.3991165E+06           39.9120712E+06           79.824028E+06           365.75058E-03            890.902222E-03             7.39738369               6.22175646               1.17562473    
                   1.83200002E+03           0.                      37.7438164E+06          103.198311E+06            53.2153358E+06          106.43055E+06            365.740631E-03           890.936523E-03             7.41878128               6.24010992               1.17867565    
                   1.84000003E+03           0.                      47.1782341E+06          128.997208E+06            66.518219E+06           133.036285E+06           365.730652E-03           890.970886E-03             7.44003487               6.2583313                1.181705      
                   1.84800005E+03           0.                      56.6120529E+06          154.795853E+06            79.8207321E+06          159.641266E+06           365.720703E-03           891.005188E-03             7.46113968               6.27642822               1.1847136     
                   1.85599995E+03           0.                      66.0452194E+06          180.594208E+06            93.1228638E+06          186.245453E+06           365.710663E-03           891.03949E-03              7.48209953               6.29439735               1.18770051    
                   1.86399996E+03           0.                      75.4777908E+06          206.392319E+06           106.424606E+06           212.848953E+06           365.700714E-03           891.073792E-03             7.5029068                6.31223965               1.19066656    
                   1.87199998E+03           0.                      84.9098053E+06          232.190109E+06           119.725967E+06           239.45166E+06            365.690735E-03           891.108032E-03             7.52357101               6.32995701               1.19361222    
                   1.88E+03                 0.                      94.3411255E+06          257.987671E+06           133.026947E+06           266.053619E+06           365.680817E-03           891.142395E-03             7.5440836                6.34754801               1.19653678    
                   1.88800001E+03           0.                     103.771896E+06           283.784973E+06           146.327576E+06           292.654816E+06           365.670776E-03           891.176453E-03             7.5644536                6.36501408               1.19943988    
                   1.89600003E+03           0.                     113.201996E+06           309.582031E+06           159.627808E+06           319.25531E+06            365.660858E-03           891.210693E-03             7.58467865               6.38235474               1.20232296    
                   1.90400004E+03           0.                     122.631493E+06           335.378723E+06           172.927689E+06           345.85498E+06            365.650818E-03           891.244873E-03             7.60475874               6.3995738                1.20518517    
                   1.91199994E+03           0.                     132.06044E+06            361.175232E+06           186.227158E+06           372.453949E+06           365.640869E-03           891.278931E-03             7.62469482               6.41667032               1.20802677    
                   1.91999996E+03           0.                     141.488708E+06           386.971466E+06           199.526245E+06           399.052155E+06           365.630981E-03           891.313049E-03             7.64448643               6.43363905               1.21084785    
                   1.92799997E+03           0.                     150.916443E+06           412.767395E+06           212.824982E+06           425.649597E+06           365.621033E-03           891.347168E-03             7.66413832               6.45048809               1.2136488     
                   1.93599999E+03           0.                     160.343552E+06           438.56308E+06            226.123337E+06           452.246216E+06           365.611145E-03           891.381348E-03             7.68364716               6.4672184                1.21642983    
