
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                       7.33229446               6.16594696               1.16634691    
                   1.80675006E+03           0.                       8.19457626E+06          19.9818954E+06           10.6937122E+06           21.387394E+06           410.100098E-03           734.566833E-03             7.35074949               6.18177414               1.16897786    
                   1.81350005E+03           0.                      16.3885422E+06           39.9640732E+06           21.3872719E+06           42.7744904E+06          410.081696E-03           734.634033E-03             7.369102                 6.19750929               1.17159367    
                   1.82025003E+03           0.                      24.5818825E+06           59.9465446E+06           32.0806808E+06           64.1612778E+06          410.063202E-03           734.701294E-03             7.38734579               6.2131505                1.17419434    
                   1.82700002E+03           0.                      32.7745934E+06           79.9293137E+06           42.7739487E+06           85.5477829E+06          410.0448E-03             734.768494E-03             7.40548515               6.22870255               1.17677975    
                   1.83375001E+03           0.                      40.9666977E+06           99.9123459E+06           53.4670601E+06          106.933975E+06           410.026367E-03           734.835571E-03             7.42351484               6.24416399               1.17935002    
                   1.8405E+03               0.                      49.1581764E+06          119.895691E+06            64.1600113E+06          128.319885E+06           410.007904E-03           734.902771E-03             7.44143867               6.25953293               1.18190515    
                   1.84724998E+03           0.                      57.3490257E+06          139.879318E+06            74.852829E+06           149.70549E+06            409.989471E-03           734.969788E-03             7.45925713               6.27481318               1.18444502    
                   1.85399997E+03           0.                      65.5393219E+06          159.863251E+06            85.5454865E+06          171.090775E+06           409.9711E-03             735.037048E-03             7.47697258               6.29000044               1.18697       
                   1.86074996E+03           0.                      73.7289124E+06          179.847397E+06            96.2379761E+06          192.475769E+06           409.952606E-03           735.104187E-03             7.49458122               6.30509996               1.18947995    
                   1.86749995E+03           0.                      81.9179459E+06          199.831879E+06           106.930344E+06           213.860489E+06           409.934235E-03           735.171021E-03             7.51208162               6.32010746               1.19197476    
                   1.87425005E+03           0.                      90.1063614E+06          219.816635E+06           117.622566E+06           235.244873E+06           409.915802E-03           735.23822E-03              7.52948141               6.33502722               1.19445491    
                   1.88100004E+03           0.                      98.2940903E+06          239.801727E+06           128.31459E+06            256.629028E+06           409.897491E-03           735.305237E-03             7.54677963               6.34985495               1.19692039    
                   1.88775003E+03           0.                     106.481232E+06           259.787079E+06           139.006546E+06           278.012848E+06           409.878998E-03           735.372192E-03             7.56397009               6.36459732               1.19937062    
                   1.89450002E+03           0.                     114.667786E+06           279.772766E+06           149.698273E+06           299.396301E+06           409.860657E-03           735.439087E-03             7.58105516               6.37924957               1.20180631    
                   1.90125E+03              0.                     122.853706E+06           299.758636E+06           160.389877E+06           320.779602E+06           409.842255E-03           735.506042E-03             7.59803915               6.39381361               1.20422745    
                   1.90799999E+03           0.                     131.039032E+06           319.744873E+06           171.081345E+06           342.162476E+06           409.823853E-03           735.573059E-03             7.61492157               6.408288                 1.20663357    
                   1.91474998E+03           0.                     139.223801E+06           339.731262E+06           181.772659E+06           363.545044E+06           409.805481E-03           735.640015E-03             7.63170004               6.42267561               1.20902526    
                   1.92149997E+03           0.                     147.407867E+06           359.718079E+06           192.463806E+06           384.927399E+06           409.787201E-03           735.706848E-03             7.64838123               6.43697786               1.21140277    
                   1.92824996E+03           0.                     155.591339E+06           379.70517E+06            203.154861E+06           406.309418E+06           409.768768E-03           735.773682E-03             7.66495514               6.45119143               1.21376538    
                   1.93499994E+03           0.                     163.774155E+06           399.692535E+06           213.845718E+06           427.691132E+06           409.750427E-03           735.840454E-03             7.68143272               6.46531677               1.21611381    
                   1.94175005E+03           0.                     171.956421E+06           419.680176E+06           224.536438E+06           449.072571E+06           409.732056E-03           735.907227E-03             7.69780588               6.47935867               1.21844804    
                   1.94850004E+03           0.                     180.138031E+06           439.668091E+06           235.226944E+06           470.453674E+06           409.713806E-03           735.974182E-03             7.71408081               6.49331427               1.22076774    
                   1.95525002E+03           0.                     188.319138E+06           459.656403E+06           245.917374E+06           491.834564E+06           409.695435E-03           736.040955E-03             7.73025513               6.50718069               1.2230736     
                   1.96200001E+03           0.                     196.499466E+06           479.644867E+06           256.607574E+06           513.215088E+06           409.677155E-03           736.107727E-03             7.74633408               6.52096605               1.2253648     
                   1.96875E+03              0.                     204.67926E+06            499.633636E+06           267.297821E+06           534.595459E+06           409.658752E-03           736.174316E-03             7.76230812               6.53466749               1.2276423     
                   1.97549999E+03           0.                     212.858429E+06           519.622742E+06           277.987732E+06           555.975464E+06           409.640472E-03           736.240967E-03             7.77819014               6.54828453               1.22990537    
                   1.98224998E+03           0.                     221.037064E+06           539.612061E+06           288.677551E+06           577.35498E+06            409.622192E-03           736.307678E-03             7.79396963               6.56181383               1.23215485    
                   1.98899996E+03           0.                     229.215088E+06           559.601807E+06           299.367188E+06           598.734314E+06           409.60376E-03            736.37439E-03              7.80965233               6.5752635                1.2343905     
                   1.99574995E+03           0.                     237.39238E+06            579.591675E+06           310.056702E+06           620.113464E+06           409.585602E-03           736.441162E-03             7.82524109               6.58862972               1.23661244    
                   2.00250006E+03           0.                     245.569061E+06           599.581787E+06           320.746094E+06           641.492188E+06           409.5672E-03             736.507629E-03             7.84073448               6.60191298               1.23882055    
                   2.00924993E+03           0.                     253.846161E+06           619.539612E+06           331.465027E+06           662.930115E+06           409.733704E-03           735.903442E-03             7.85612965               6.61511326               1.2410146     
                   2.01600003E+03           0.                     262.445526E+06           639.539612E+06           342.332123E+06           684.664429E+06           410.36615E-03            733.606445E-03             7.87142515               6.62823057               1.24319565    
                   2.0227499E+03            0.                     271.497101E+06           659.793518E+06           353.477661E+06           706.955811E+06           411.487885E-03           729.526489E-03             7.88663435               6.64127159               1.24536228    
                   2.02950001E+03           0.                     281.128998E+06           680.550598E+06           365.044312E+06           730.089417E+06           413.090607E-03           723.68512E-03              7.90174246               6.65422821               1.24751651    
                   2.03625011E+03           0.                     291.493835E+06           702.119568E+06           377.205444E+06           754.411804E+06           415.16275E-03            716.111572E-03             7.9167614                6.66710329               1.24965715    
                   2.04299998E+03           0.                     302.802582E+06           724.917358E+06           390.19751E+06            780.396301E+06           417.70636E-03            706.782227E-03             7.93168831               6.6799016                1.25178456    
                   2.04975009E+03           0.                     315.391968E+06           749.58374E+06            404.388214E+06           808.778442E+06           420.756073E-03           695.547913E-03             7.94652224               6.69262409               1.25389862    
                   2.05649996E+03           0.                     329.85495E+06            777.293945E+06           420.445251E+06           840.8927E+06             424.363159E-03           682.189575E-03             7.96126461               6.70526314               1.25599992    
                   2.06325006E+03           0.                     347.538055E+06           810.824768E+06           439.927277E+06           879.858398E+06           428.622803E-03           666.318542E-03             7.97591448               6.71782541               1.25808811    
                   2.06999993E+03           0.                     374.887421E+06           865.855896E+06           471.169769E+06           942.495789E+06           432.967255E-03           650.671631E-03             7.99047899               6.73031521               1.26016426    
