
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.0123606                8.46406746               1.54829466    
                   1.80799997E+03           0.                       9.4368763E+06           25.7950516E+06           13.302701E+06            26.6053658E+06          365.840454E-03           890.593811E-03            10.0141582                8.4656086                1.54855061    
                   1.81599998E+03           0.                      18.8731327E+06           51.5898361E+06           26.6050262E+06           53.2099762E+06          365.830475E-03           890.628174E-03            10.0159369                8.46713448               1.54880393    
                   1.824E+03                0.                      28.308794E+06            77.3843536E+06           39.9069748E+06           79.8138199E+06          365.820496E-03           890.662476E-03            10.0177002                8.4686451                1.54905546    
                   1.83200002E+03           0.                      37.7438202E+06          103.178612E+06            53.2085342E+06          106.416931E+06           365.810455E-03           890.696838E-03            10.0194464                8.47014141               1.54930413    
                   1.84000003E+03           0.                      47.1782379E+06          128.972595E+06            66.5097275E+06          133.019287E+06           365.800507E-03           890.73114E-03             10.0211773                8.47162819               1.54955089    
                   1.84800005E+03           0.                      56.6120644E+06          154.766312E+06            79.8105621E+06          159.620865E+06           365.790466E-03           890.76532E-03             10.022891                 8.47309589               1.54979551    
                   1.85599995E+03           0.                      66.0452194E+06          180.559753E+06            93.1109848E+06          186.221725E+06           365.780518E-03           890.799561E-03            10.0245924                8.47455692               1.55003774    
                   1.86399996E+03           0.                      75.4777985E+06          206.352951E+06           106.411041E+06           212.821808E+06           365.770447E-03           890.833862E-03            10.0262766                8.47600079               1.55027783    
                   1.87199998E+03           0.                      84.9098129E+06          232.145889E+06           119.710716E+06           239.421158E+06           365.76059E-03            890.868103E-03            10.0279484                8.47743416               1.55051589    
                   1.88E+03                 0.                      94.3411407E+06          257.938538E+06           133.010025E+06           266.019745E+06           365.750519E-03           890.902405E-03            10.029603                 8.47885323               1.55075169    
                   1.88800001E+03           0.                     103.771912E+06           283.730927E+06           146.30896E+06            292.617554E+06           365.740662E-03           890.936584E-03            10.0312481                8.48026371               1.55098569    
                   1.89600003E+03           0.                     113.202034E+06           309.523041E+06           159.607513E+06           319.21463E+06            365.73053E-03            890.970825E-03            10.0328741                8.48165607               1.55121779    
                   1.90400004E+03           0.                     122.631622E+06           335.31488E+06            172.905701E+06           345.810944E+06           365.720734E-03           891.005066E-03            10.0344877                8.48304272               1.55144751    
                   1.91199994E+03           0.                     132.060486E+06           361.106567E+06           186.203476E+06           372.406525E+06           365.710571E-03           891.039246E-03            10.0360889                8.48441505               1.55167603    
                   1.91999996E+03           0.                     141.488831E+06           386.897858E+06           199.5009E+06             399.001251E+06           365.700745E-03           891.073364E-03            10.0376768                8.48577499               1.55190194    
                   1.92799997E+03           0.                     150.916565E+06           412.688904E+06           212.797974E+06           425.595398E+06           365.690613E-03           891.107361E-03            10.0392523                8.4871254                1.55212641    
                   1.93599999E+03           0.                     160.343567E+06           438.479736E+06           226.094635E+06           452.188629E+06           365.680756E-03           891.141479E-03            10.0408154                8.48846626               1.55234897    
                   1.94400001E+03           0.                     169.770035E+06           464.270325E+06           239.39093E+06            478.781219E+06           365.670807E-03           891.175598E-03            10.0423613                8.48979378               1.55256951    
                   1.95200002E+03           0.                     179.195923E+06           490.060455E+06           252.686844E+06           505.373108E+06           365.660828E-03           891.209656E-03            10.0438995                8.49111271               1.55278826    
                   1.96000004E+03           0.                     188.621277E+06           515.850525E+06           265.982452E+06           531.96405E+06            365.651001E-03           891.243835E-03            10.0454235                8.49241829               1.55300558    
                   1.96800005E+03           0.                     198.045853E+06           541.640259E+06           279.277588E+06           558.554443E+06           365.6409E-03             891.277893E-03            10.0469351                8.49371433               1.55322111    
                   1.97599995E+03           0.                     207.469955E+06           567.42981E+06            292.572418E+06           585.144104E+06           365.631134E-03           891.312073E-03            10.0484324                8.49499798               1.55343473    
                   1.98399997E+03           0.                     216.893417E+06           593.218933E+06           305.866882E+06           611.73291E+06            365.621002E-03           891.346008E-03            10.049921                 8.49627304               1.55364645    
                   1.99199998E+03           0.                     226.316269E+06           619.007874E+06           319.160858E+06           638.320923E+06           365.611145E-03           891.380005E-03            10.0513945                8.49753857               1.55385649    
                   2.E+03                   0.                     235.73851E+06            644.796692E+06           332.454529E+06           664.908264E+06           365.601318E-03           891.41394E-03             10.0528584                8.49879646               1.55406547    
                   2.0079999E+03            0.                     245.159988E+06           670.585022E+06           345.747833E+06           691.494873E+06           365.591278E-03           891.447937E-03            10.0543118                8.50004005               1.55427206    
                   2.01600003E+03           0.                     254.581161E+06           696.373108E+06           359.040802E+06           718.080627E+06           365.581482E-03           891.482056E-03            10.0557537                8.50127602               1.55447745    
                   2.02399993E+03           0.                     264.001526E+06           722.161072E+06           372.333344E+06           744.665771E+06           365.571411E-03           891.516174E-03            10.0571814                8.50249958               1.55468094    
                   2.03200006E+03           0.                     273.421326E+06           747.94873E+06            385.625519E+06           771.250061E+06           365.561554E-03           891.549927E-03            10.0586004                8.50371742               1.554883      
                   2.03999996E+03           0.                     283.22464E+06            773.695374E+06           399.082184E+06           798.163391E+06           366.067444E-03           889.816895E-03            10.0600071                8.50492382               1.55508339    
                   2.0480001E+03            0.                     294.629028E+06           800.767151E+06           413.740204E+06           827.479553E+06           367.933441E-03           883.414001E-03            10.0614023                8.50612068               1.55528271    
                   2.05599999E+03           0.                     309.425812E+06           832.924133E+06           431.723022E+06           863.445618E+06           371.493408E-03           871.159241E-03            10.062789                 8.50730991               1.55547965    
                   2.06399989E+03         377.890839E-06           332.72171E+06            883.804321E+06           460.09671E+06            920.203552E+06           376.465332E-03           853.993652E-03            10.0652332                8.5080204                1.55721235    
                   2.07200003E+03           1.93786728E-03         339.743713E+06           909.160034E+06           472.147705E+06           944.305237E+06           373.689545E-03           863.609619E-03            10.0707388                8.50702763               1.56370878    
