
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                       7.38516903               6.21128416               1.17388403    
                   1.80514002E+03           0.                       6.15573835E+06          12.8748484E+06            7.20682764E+06          14.4138403E+06          478.121033E-03           472.650238E-03             7.3993454                6.22344112               1.17590487    
                   1.81028008E+03           0.                      12.310976E+06            25.7496548E+06           14.4134827E+06           28.827343E+06           478.1026E-03             472.726257E-03             7.41346169               6.23554468               1.17791688    
                   1.81542003E+03           0.                      18.465723E+06            38.6244202E+06           21.619976E+06            43.2405128E+06          478.084137E-03           472.802399E-03             7.42751503               6.24759293               1.17991996    
                   1.8205601E+03            0.                      24.6199684E+06           51.4991417E+06           28.8263035E+06           57.6533432E+06          478.065796E-03           472.878448E-03             7.44150448               6.25959063               1.18191445    
                   1.82569993E+03           0.                      30.7737427E+06           64.3738174E+06           36.0324478E+06           72.0658264E+06          478.047302E-03           472.954468E-03             7.45543146               6.27153254               1.18389964    
                   1.83083999E+03           0.                      36.9269791E+06           77.2484436E+06           43.2384338E+06           86.4779892E+06          478.0289E-03             473.030457E-03             7.46929836               6.28342247               1.18587613    
                   1.83597994E+03           0.                      43.0797806E+06           90.1230392E+06           50.4442368E+06          100.889816E+06           478.010529E-03           473.106445E-03             7.48310184               6.29525757               1.18784368    
                   1.84112E+03              0.                      49.2320213E+06          102.997597E+06            57.6498833E+06          115.301315E+06           477.992065E-03           473.182434E-03             7.49684095               6.30704021               1.18980253    
                   1.84625995E+03           0.                      55.3838081E+06          115.872093E+06            64.8553619E+06          129.712463E+06           477.973724E-03           473.258362E-03             7.51052189               6.31877089               1.19175231    
                   1.85140002E+03           0.                      61.5351067E+06          128.746552E+06            72.0606613E+06          144.123276E+06           477.955292E-03           473.33432E-03              7.52414036               6.33044672               1.19369376    
                   1.85654008E+03           0.                      67.6858902E+06          141.620987E+06            79.2657928E+06          158.533768E+06           477.936951E-03           473.410187E-03             7.53769588               6.34207058               1.19562578    
                   1.86168003E+03           0.                      73.8361816E+06          154.495377E+06            86.4707642E+06          172.943909E+06           477.918549E-03           473.486053E-03             7.55119181               6.35364199               1.19754946    
                   1.86681998E+03           0.                      79.9859924E+06          167.36972E+06             93.6755753E+06          187.353714E+06           477.900146E-03           473.56189E-03              7.56462574               6.36516094               1.19946432    
                   1.87195992E+03           0.                      86.1352997E+06          180.244003E+06           100.880203E+06           201.763214E+06           477.881775E-03           473.637756E-03             7.57799768               6.37662601               1.20137048    
                   1.87709999E+03           0.                      92.2841492E+06          193.118225E+06           108.084686E+06           216.172363E+06           477.863373E-03           473.713562E-03             7.59130812               6.38804102               1.20326781    
                   1.88223994E+03           0.                      98.4324722E+06          205.992462E+06           115.28894E+06            230.581161E+06           477.845062E-03           473.789307E-03             7.6045599                6.39940214               1.20515656    
                   1.88738E+03              0.                     104.580315E+06           218.866623E+06           122.49308E+06            244.989594E+06           477.82666E-03            473.865082E-03             7.61774969               6.41071224               1.20703685    
                   1.89252007E+03           0.                     110.727669E+06           231.740753E+06           129.697052E+06           259.397766E+06           477.808289E-03           473.940857E-03             7.63087797               6.42197037               1.2089082     
                   1.89766002E+03           0.                     116.874489E+06           244.614822E+06           136.900833E+06           273.805573E+06           477.789917E-03           474.016571E-03             7.64394855               6.43317652               1.2107712     
                   1.90280008E+03           0.                     123.020821E+06           257.488861E+06           144.104446E+06           288.213074E+06           477.771637E-03           474.092285E-03             7.65695524               6.44433117               1.21262538    
                   1.90793991E+03           0.                     129.166779E+06           270.362885E+06           151.307938E+06           302.620148E+06           477.753265E-03           474.167938E-03             7.66990566               6.4554348                1.21447122    
                   1.91307998E+03           0.                     135.312119E+06           283.236847E+06           158.51123E+06            317.027008E+06           477.734924E-03           474.243561E-03             7.68279457               6.46648598               1.21630824    
                   1.91821992E+03           0.                     141.456985E+06           296.110748E+06           165.71431E+06            331.433472E+06           477.716583E-03           474.319214E-03             7.69562387               6.47748566               1.21813691    
                   1.92335999E+03           0.                     147.601501E+06           308.984619E+06           172.917343E+06           345.839661E+06           477.698639E-03           474.393372E-03             7.7083931                6.4884367                1.21995699    
                   1.92850006E+03           0.                     153.762955E+06           321.860931E+06           180.126465E+06           360.258179E+06           477.731049E-03           474.26059E-03              7.72110367               6.49933577               1.22176886    
                   1.93364E+03              0.                     159.958298E+06           334.745056E+06           187.349167E+06           374.703888E+06           477.851105E-03           473.767944E-03             7.73375607               6.51018524               1.22357225    
                   1.93878007E+03           0.                     166.199814E+06           347.643616E+06           194.591965E+06           389.189697E+06           478.075256E-03           472.847382E-03             7.74635124               6.52098227               1.22536743    
                   1.94392002E+03           0.                     172.496262E+06           360.563416E+06           201.860153E+06           403.726379E+06           478.407349E-03           471.482544E-03             7.75888395               6.53173065               1.22715402    
                   1.94906008E+03           0.                     178.854538E+06           373.511383E+06           209.158737E+06           418.323944E+06           478.846497E-03           469.676453E-03             7.7713604                6.54242802               1.22893226    
                   1.95419991E+03           0.                     185.28299E+06            386.49472E+06            216.493088E+06           432.992889E+06           479.393372E-03           467.424347E-03             7.78377724               6.55307531               1.23070204    
                   1.95933998E+03           0.                     191.78598E+06            399.520508E+06           223.86734E+06            447.741638E+06           480.040375E-03           464.756256E-03             7.79613686               6.56367445               1.23246372    
                   1.96447992E+03           0.                     198.370895E+06           412.596832E+06           231.286758E+06           462.580933E+06           480.786407E-03           461.675232E-03             7.80843735               6.57422066               1.23421729    
                   1.96961999E+03           0.                     205.042389E+06           425.730804E+06           238.755615E+06           477.519043E+06           481.624512E-03           458.207336E-03             7.82068396               6.58472109               1.23596263    
                   1.97476006E+03           0.                     211.807297E+06           438.930725E+06           246.279221E+06           492.566528E+06           482.55307E-03            454.357758E-03             7.83287144               6.59517145               1.23769951    
                   1.9799E+03               0.                     218.672699E+06           452.205353E+06           253.8629E+06             507.734283E+06           483.569611E-03           450.133881E-03             7.84500122               6.60557127               1.23942864    
