
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                       9.70970821               8.20453644               1.50517154    
                   1.80884993E+03           0.                      18.2415638E+06           60.2153969E+06           31.1611786E+06           58.2916794E+06          300.038849E-03           866.742981E-03             9.71599007               8.20992279               1.50606668    
                   1.81769991E+03           0.                      36.655056E+06           120.769196E+06            62.475399E+06           116.984482E+06           300.665131E-03           868.231812E-03             9.72215939               8.21521473               1.50694573    
                   1.82655001E+03           0.                      55.2402573E+06          181.662094E+06            93.9431381E+06          176.078568E+06           301.285004E-03           869.703247E-03             9.72826481               8.22044945               1.50781572    
                   1.83539999E+03           0.                      73.7744064E+06          241.873932E+06           125.090157E+06           234.663452E+06           302.279205E-03           869.54425E-03              9.73431396               8.22563457               1.50867748    
                   1.84424996E+03           0.                      90.5172272E+06          295.071655E+06           152.882111E+06           286.741364E+06           304.136597E-03           862.434753E-03             9.74030972               8.23077774               1.50953197    
                   1.85309994E+03           0.                     103.841682E+06           337.361298E+06           175.23671E+06            328.096924E+06           305.296478E-03           852.004883E-03             9.74630165               8.23591614               1.51038575    
                   1.86194992E+03           0.                     113.846779E+06           370.097443E+06           192.677094E+06           359.758148E+06           305.191742E-03           842.056763E-03             9.75235939               8.2411108                1.51124918    
                   1.87080002E+03           0.                     121.453423E+06           396.136017E+06           206.542175E+06           384.577667E+06           304.262878E-03           834.92157E-03              9.75852203               8.2463932                1.5121268     
                   1.87965E+03              0.                     127.630104E+06           418.065613E+06           218.042313E+06           405.282776E+06           303.071289E-03           832.652954E-03             9.76476955               8.25175285               1.5130173     
                   1.88849998E+03           0.                     133.007309E+06           437.534668E+06           228.010391E+06           423.609161E+06           301.938873E-03           835.048462E-03             9.77107048               8.25715542               1.51391506    
                   1.89734995E+03           0.                     139.686081E+06           459.662659E+06           239.042831E+06           445.069519E+06           302.136322E-03           842.752808E-03             9.77738571               8.26257133               1.51481473    
                   1.90619993E+03           0.                     160.938904E+06           511.370483E+06           264.564972E+06           500.901306E+06           313.986267E-03           863.230469E-03             9.783741                 8.26802063               1.51572049    
                   1.91505003E+03           0.                     195.67659E+06            592.568665E+06           304.241943E+06           589.971191E+06           330.604065E-03           893.462708E-03             9.79072666               8.27401161               1.51671612    
                   1.92390001E+03           0.                     236.022064E+06           694.933105E+06           355.645447E+06           698.714111E+06           340.498596E-03           910.732178E-03             9.79976082               8.28175926               1.51800299    
                   1.93274999E+03          52.0571861E-06          286.069275E+06           811.173218E+06           414.082947E+06           826.373657E+06           352.837708E-03           923.418152E-03             9.81160545               8.29172993               1.51987636    
                   1.94159997E+03         875.4375E-06             346.740265E+06           884.171326E+06           449.460693E+06           935.901733E+06           391.596436E-03           939.713928E-03             9.85369778               8.3248806                1.52881789    
                   1.95044994E+03           2.7688098E-03          411.645752E+06           918.733337E+06           483.578186E+06             1.02081692E+09         447.730469E-03           806.737915E-03             9.94945526               8.40010738               1.54934907    
                   1.95930004E+03           5.14409971E-03         457.023529E+06           944.388245E+06           509.105072E+06             1.07857311E+09         483.711975E-03           697.824219E-03            10.0953083                8.51632881               1.57898045    
                   1.96815002E+03           7.80193663E-03         490.604919E+06           967.362793E+06           528.59845E+06              1.123083E+09           506.98053E-03            626.64801E-03             10.2452955                8.63481617               1.61047828    
                   1.977E+03               10.8178215E-03          517.12262E+06            986.864868E+06           544.018433E+06             1.15871191E+09         523.896545E-03           575.279297E-03            10.3782501                8.73716164               1.64108717    
                   1.98584998E+03          14.1964569E-03          538.089172E+06             1.00433397E+09         557.028625E+06             1.18791032E+09         535.70752E-03            536.450378E-03            10.4920998                8.8215971                1.67050099    
                   1.99469995E+03          17.9971466E-03          556.534973E+06             1.02258611E+09         569.599792E+06             1.21553719E+09         544.210144E-03           506.887482E-03            10.5899696                8.89059544               1.69937181    
                   2.00355005E+03          22.295414E-03           572.188049E+06             1.03795362E+09         580.219421E+06             1.23858953E+09         551.255737E-03           480.915192E-03            10.6747475                8.94635963               1.72838759    
                   2.00600004E+03          23.5703907E-03          575.950317E+06             1.04160202E+09         582.809143E+06             1.24397194E+09         552.940674E-03           473.716583E-03            10.6944609                8.95825005               1.7362113     




