
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                       7.33234215               6.16598749               1.1663537     
                   1.8055501E+03            0.                       6.75910378E+06          14.8450241E+06            8.19956589E+06          16.3992004E+06          455.311188E-03           564.155273E-03             7.34753132               6.17901421               1.16851914    
                   1.81110001E+03           0.                      13.5176964E+06           29.6902142E+06           16.3990154E+06           32.7981796E+06          455.291351E-03           564.232971E-03             7.36265373               6.1919775                1.17067432    
                   1.81665003E+03           0.                      20.2757759E+06           44.5355797E+06           24.5983562E+06           49.1969414E+06          455.271576E-03           564.310669E-03             7.37769842               6.20488024               1.17281914    
                   1.82219994E+03           0.                      27.0333462E+06           59.3810883E+06           32.7975883E+06           65.5954666E+06          455.25177E-03            564.388367E-03             7.39267397               6.21772051               1.1749537     
                   1.82774997E+03           0.                      33.7904015E+06           74.2267914E+06           40.9967079E+06           81.9937897E+06          455.232147E-03           564.466248E-03             7.40757751               6.23049927               1.17707813    
                   1.83329999E+03           0.                      40.5469475E+06           89.0726318E+06           49.195713E+06            98.3918839E+06          455.212372E-03           564.543762E-03             7.4224081                6.24321699               1.1791923     
                   1.83885002E+03           0.                      47.3030167E+06          103.918671E+06            57.3946266E+06          114.78978E+06            455.192566E-03           564.621399E-03             7.43716669               6.25587273               1.18129611    
                   1.84440005E+03           0.                      54.0585251E+06          118.764862E+06            65.593399E+06           131.187439E+06           455.172943E-03           564.699158E-03             7.45185375               6.26846504               1.18338966    
                   1.84994996E+03           0.                      60.8135643E+06          133.611221E+06            73.7920761E+06          147.584854E+06           455.153168E-03           564.776733E-03             7.46647215               6.28099823               1.18547332    
                   1.85549998E+03           0.                      67.5680923E+06          148.457748E+06            81.9906464E+06          163.982117E+06           455.133423E-03           564.854309E-03             7.48101759               6.29346943               1.18754673    
                   1.86105001E+03           0.                      74.3220596E+06          163.304428E+06            90.1890869E+06          180.379074E+06           455.1138E-03             564.931946E-03             7.49549103               6.30587959               1.18960977    
                   1.86659992E+03           0.                      81.0755997E+06          178.15126E+06             98.3874512E+06          196.775894E+06           455.094025E-03           565.009399E-03             7.50989342               6.31823158               1.19166315    
                   1.87215006E+03           0.                      87.8285522E+06          192.99826E+06            106.58567E+06            213.172409E+06           455.07428E-03            565.086975E-03             7.52422523               6.3305192                1.19370568    
                   1.87769997E+03           0.                      94.5810242E+06          207.84549E+06            114.783783E+06           229.568787E+06           455.054657E-03           565.164551E-03             7.53848696               6.3427496                1.19573867    
                   1.88325E+03              0.                     101.332993E+06           222.692856E+06           122.981789E+06           245.964859E+06           455.034973E-03           565.241943E-03             7.55267763               6.35491848               1.19776154    
                   1.88880002E+03           0.                     108.08448E+06            237.540344E+06           131.179718E+06           262.360779E+06           455.015198E-03           565.319336E-03             7.56679964               6.36702585               1.1997745     
                   1.89434993E+03           0.                     114.835434E+06           252.388046E+06           139.377518E+06           278.7565E+06             454.995575E-03           565.396851E-03             7.58085155               6.37907314               1.20177746    
                   1.89990008E+03           0.                     121.585907E+06           267.23587E+06            147.57515E+06            295.151947E+06           454.975861E-03           565.474304E-03             7.59483147               6.39106369               1.20377016    
                   1.90544999E+03           0.                     128.335815E+06           282.083893E+06           155.772736E+06           311.54715E+06            454.956116E-03           565.551758E-03             7.60874653               6.40299129               1.20575297    
                   1.91100001E+03           0.                     135.085251E+06           296.932129E+06           163.970184E+06           327.9422E+06             454.936523E-03           565.629089E-03             7.62258577               6.41485977               1.2077266     
                   1.91655004E+03           0.                     141.834167E+06           311.780457E+06           172.167542E+06           344.337067E+06           454.916809E-03           565.70636E-03              7.63636017               6.42667055               1.20968962    
                   1.92209995E+03           0.                     148.582581E+06           326.628998E+06           180.364761E+06           360.731628E+06           454.897217E-03           565.783691E-03             7.65006733               6.43842268               1.2116431     
                   1.92764997E+03           0.                     155.330536E+06           341.477631E+06           188.56192E+06            377.125977E+06           454.877563E-03           565.861023E-03             7.66370296               6.45011663               1.21358681    
                   1.9332E+03               0.                     162.077896E+06           356.326599E+06           196.758942E+06           393.520142E+06           454.857819E-03           565.938293E-03             7.67726898               6.46175003               1.21552074    
                   1.93875003E+03           0.                     168.824814E+06           371.175568E+06           204.955872E+06           409.914062E+06           454.838257E-03           566.015564E-03             7.69076729               6.47332573               1.21744502    
                   1.94430006E+03           0.                     175.571243E+06           386.024719E+06           213.152618E+06           426.3078E+06             454.818542E-03           566.092773E-03             7.70420122               6.48484135               1.21935928    
                   1.94984996E+03           0.                     182.317062E+06           400.874146E+06           221.349365E+06           442.701263E+06           454.79895E-03            566.170044E-03             7.71756697               6.4963026                1.22126484    
                   1.95539999E+03           0.                     189.062531E+06           415.723633E+06           229.545883E+06           459.094604E+06           454.779327E-03           566.247253E-03             7.73086405               6.50770235               1.22315991    
                   1.9609499E+03            0.                     195.807312E+06           430.573334E+06           237.742371E+06           475.487671E+06           454.759613E-03           566.324463E-03             7.74409389               6.51904535               1.2250458     
                   1.96650004E+03           0.                     202.567688E+06           445.420105E+06           245.943085E+06           491.889191E+06           454.77887E-03            566.249329E-03             7.75725555               6.53033304               1.22692192    
                   1.97205007E+03           0.                     209.396103E+06           460.265045E+06           254.166489E+06           508.336151E+06           454.946899E-03           565.591797E-03             7.77035046               6.54156446               1.22878838    
                   1.97759998E+03           0.                     216.324951E+06           475.125183E+06           262.430634E+06           524.864624E+06           455.300812E-03           564.204834E-03             7.78338051               6.55273724               1.23064613    
                   1.98315001E+03           0.                     223.380493E+06           490.024261E+06           270.753723E+06           541.511108E+06           455.856079E-03           562.026917E-03             7.79634762               6.56385374               1.2324934     
