
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   1.79999995E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                       8.53019524               7.1931076                1.33708692    
                   1.80884993E+03           0.                     -15.5455456E+06           64.2543106E+06           34.5572815E+06           11.2401485E+06         -242.100967E-03          -709.592468E-03             8.54885387               7.20910978               1.33974612    
                   1.81769991E+03           0.                     -31.0280151E+06          128.544724E+06            69.1583176E+06           22.6190205E+06         -241.543518E-03          -707.864014E-03             8.56738186               7.22499466               1.34238696    
                   1.82655001E+03           0.                     -46.4472351E+06          192.87204E+06            103.80352E+06             34.1372757E+06         -240.984711E-03          -706.13147E-03              8.58574677               7.24074078               1.34500372    
                   1.83539999E+03           0.                     -61.8144531E+06          257.174072E+06           138.451294E+06            45.7371674E+06         -240.52681E-03           -704.690796E-03             8.60394478               7.25634718               1.34759748    
                   1.84424996E+03           0.                     -77.2410126E+06          321.016205E+06           172.793381E+06            56.9395294E+06         -240.777267E-03          -705.494507E-03             8.62197685               7.27181053               1.35016739    
                   1.85309994E+03           0.                     -92.6723709E+06          383.42157E+06            206.235275E+06            67.2198944E+06         -241.854919E-03          -709.06134E-03              8.63984489               7.28712749               1.35271358    
                   1.86194992E+03           0.                    -107.900444E+06           443.577759E+06           238.340683E+06            76.4515533E+06         -243.398209E-03          -714.230347E-03             8.65753651               7.30229998               1.35523498    
                   1.87080002E+03           0.                    -122.534454E+06           501.60141E+06            269.27359E+06             85.3265915E+06         -244.423447E-03          -718.633362E-03             8.67505074               7.31732178               1.35773146    
                   1.87965E+03              0.                    -136.271317E+06           558.009399E+06           299.347382E+06            94.4515762E+06         -244.331314E-03          -721.963745E-03             8.692379                 7.33217669               1.36020017    
                   1.88849998E+03           0.                    -148.881516E+06           611.833862E+06           328.002136E+06           103.555893E+06          -243.44136E-03           -725.150696E-03             8.70949936               7.3468585                1.3626405     
                   1.89734995E+03           0.                    -159.754013E+06           662.989319E+06           355.167908E+06           113.160622E+06          -241.051147E-03          -728.565857E-03             8.7263937                7.36134529               1.36504853    
                   1.90619993E+03           0.                    -162.185028E+06           714.861145E+06           384.171631E+06           135.115906E+06          -226.984711E-03          -712.926636E-03             8.74305439               7.37563181               1.36742258    
                   1.91505003E+03           0.                    -135.205475E+06           776.958191E+06           422.190308E+06           199.939423E+06          -174.339371E-03          -655.436157E-03             8.75958252               7.38980675               1.36977804    
                   1.92390001E+03         501.033539E-06           -69.3355331E+06          885.258911E+06           492.638763E+06           345.873352E+06           -78.4191742E-03         -508.191956E-03             8.77959156               7.40535975               1.3742317     
                   1.93274999E+03           2.62023735E-03         -72.9339218E+06          917.659485E+06           517.34552E+06            379.571503E+06           -79.5262909E-03         -408.661896E-03             8.85938835               7.46693468               1.3924526     
                   1.94159997E+03           5.13978767E-03         -78.9725494E+06          944.905151E+06           535.781921E+06           398.430695E+06           -83.620018E-03          -356.568146E-03             8.90883732               7.50113821               1.40770125    
