
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  13.E+03                  26.2391701               26.3563728              117.209938E-03            16.1875534E-03          400.247559E-03             3.80382919E+06          34.1092491E+03          411.163391E+06           203.768921E+06           352.803284E+06             1.58184695E-03        -825.642883E-06           443.455078E-09             1.82219434E-03         474.130219E-06           -13.7830658E-03            7.39665127E-06          14.2571983E-03         -474.130219E-06           -14.6087084E-03            7.84025145E-06          16.0793915E-03            0.                     209.447327E+06           323.851105E+12            28.5062218E-06           44.0823593E-03 
                  14.E+03                  26.1964626               26.3245506              128.086227E-03            17.7176609E-03          401.223541E-03             3.86868596E+06         -20.2835007E+03          419.026825E+06           207.87056E+06            359.555267E+06             1.53010833E-03        -837.332336E-06          -263.727997E-09             1.86119568E-03         488.679962E-06           -15.1021891E-03            9.876647E-06            15.590867E-03          -488.679962E-06           -15.9395227E-03            9.61252975E-06          17.4520645E-03            0.                     213.222412E+06           354.453247E+12            28.4598312E-06           44.0137787E-03 
                  15.E+03                  26.1567383               26.2954121              138.683258E-03            19.2117634E-03          402.131775E-03             3.91640997E+06         -42.7335014E+03          426.332886E+06           211.635239E+06           365.840027E+06             1.49409795E-03        -847.875122E-06          -555.584839E-09             1.8978318E-03          502.297058E-06           -16.3905411E-03           11.9279137E-06           16.8928394E-03         -502.297058E-06           -17.2384167E-03           11.3733406E-06           18.7906704E-03            0.                     216.873734E+06           384.335114E+12            28.4166641E-06           43.949955E-03  
                  16.E+03                  26.1220818               26.2711945              149.113541E-03            20.6832333E-03          402.923767E-03             3.95815492E+06         -60.6580009E+03          433.137177E+06           215.12413E+06            371.695709E+06             1.47147131E-03        -857.333557E-06          -788.557373E-09             1.93232977E-03         515.245483E-06           -17.6596069E-03           13.6513844E-06           18.1748466E-03         -515.245483E-06           -18.5169392E-03           12.8621178E-06           20.1071758E-03            0.                     220.292847E+06           413.764679E+12            28.3790169E-06           43.8942795E-03 
                  17.E+03                  26.0902672               26.2497082              159.443573E-03            22.1422024E-03          403.650879E-03             3.99823189E+06         -80.4382477E+03          439.494781E+06           218.398041E+06           377.165924E+06             1.45896852E-03        -865.990173E-06            -1.04570067E-06           1.96473765E-03         527.608948E-06           -18.9181309E-03           15.05902E-06             19.4457378E-03         -527.608948E-06           -19.784111E-03            14.0136681E-06           21.4104691E-03            0.                     223.425568E+06           442.943939E+12            28.3444557E-06           43.8431778E-03 
                  18.E+03                  26.0593204               26.2290173              169.70018E-03             23.5936337E-03          404.358398E-03             4.03636026E+06        -101.595749E+03           445.504974E+06           221.491364E+06           382.337128E+06             1.45142972E-03        -873.976685E-06            -1.32070994E-06           1.99556863E-03         539.480835E-06           -20.1703739E-03           16.1596413E-06           20.7098522E-03         -539.480835E-06           -21.0443535E-03           14.8386459E-06           22.7054253E-03            0.                     226.416519E+06           471.972565E+12            28.3108368E-06           43.7934341E-03 
                  19.E+03                  26.0300503               26.2099533              179.911545E-03            25.0405216E-03          405.027405E-03             4.0668149E+06         -115.085999E+03           451.242218E+06           224.422607E+06           387.278778E+06             1.44688821E-03        -881.319031E-06            -1.49606788E-06           2.02532077E-03         550.99353E-06            -21.4188595E-03           17.05723E-06             21.9698524E-03         -550.99353E-06            -22.3001766E-03           15.56112E-06             23.9951744E-03            0.                     229.33136E+06            500.910339E+12            28.2790298E-06           43.7463913E-03 
                  20.E+03                  26.0031662               26.1932678              190.106308E-03            26.4858704E-03          405.641846E-03             4.09371614E+06        -128.001007E+03           456.728271E+06           227.220734E+06           392.006104E+06             1.44535363E-03        -888.120056E-06            -1.66402602E-06           2.05400515E-03         562.205566E-06           -22.6661682E-03           17.7622414E-06           23.2283745E-03         -562.205566E-06           -23.554285E-03            16.0984917E-06           25.2823772E-03            0.                     232.093033E+06           529.817505E+12            28.2498264E-06           43.7032013E-03 
                  21.E+03                  25.9776306               26.177927               200.294754E-03            27.9318275E-03          406.225433E-03             4.12140083E+06        -143.136246E+03           461.979279E+06           229.90538E+06            396.529114E+06             1.44595611E-03        -894.465637E-06            -1.86075699E-06           2.0816102E-03          573.130249E-06           -23.9141388E-03           18.2492085E-06           24.4872742E-03         -573.130249E-06           -24.8086052E-03           16.3879604E-06           26.5688896E-03            0.                     234.711746E+06           558.736572E+12            28.2220974E-06           43.6621552E-03 
                  22.E+03                  25.9529171               26.1634026              210.480835E-03            29.3792934E-03          406.790466E-03             4.14727592E+06        -157.355499E+03           467.032074E+06           232.48291E+06            400.882111E+06             1.44746995E-03        -900.368713E-06            -2.04563189E-06           2.10838246E-03         583.812683E-06           -25.1635571E-03           18.534483E-06            25.7473698E-03         -583.812683E-06           -26.0639267E-03           16.4882507E-06           27.8557529E-03            0.                     237.260513E+06           587.685852E+12            28.1952457E-06           43.622406E-03  
                  23.E+03                  25.9295902               26.1502609              220.673096E-03            30.8286839E-03          407.323639E-03             4.1697278E+06         -170.733749E+03           471.911316E+06           234.963684E+06           405.087921E+06             1.44938922E-03        -905.865906E-06            -2.21949816E-06           2.13445401E-03         594.294861E-06           -26.4147415E-03           18.628315E-06            27.009037E-03          -594.294861E-06           -27.3206062E-03           16.408392E-06            29.143486E-03             0.                     239.730209E+06           616.673828E+12            28.1698971E-06           43.5849152E-03 
                  24.E+03                  25.9123917               26.1433144              230.920898E-03            32.2810402E-03          407.716644E-03             4.19129992E+06        -184.655243E+03           476.622253E+06           237.359802E+06           409.148682E+06             1.45235634E-03        -911.004028E-06            -2.40054941E-06           2.15979671E-03         604.590881E-06           -27.6685867E-03           18.5238914E-06           28.2731762E-03         -604.590881E-06           -28.5795937E-03           16.124279E-06            30.4329739E-03            0.                     242.098267E+06           645.720947E+12            28.1512146E-06           43.5572624E-03 
                  25.E+03                  25.8938808               26.1350613              241.174423E-03            33.7376823E-03          408.139679E-03             4.21352959E+06        -201.042496E+03           481.077301E+06           239.642273E+06           412.987183E+06             1.45664048E-03        -915.620178E-06            -2.6135602E-06            2.18399429E-03         614.666992E-06           -28.9262619E-03           18.1987991E-06           29.5409298E-03         -614.666992E-06           -29.8418846E-03           15.5867901E-06           31.7249222E-03            0.                     244.334137E+06           674.853638E+12            28.1311054E-06           43.5275192E-03 
                  26.E+03                  25.8696861               26.1210709              251.381516E-03            35.1972046E-03          408.692902E-03             4.23286724E+06        -215.105743E+03           485.437866E+06           241.860825E+06           416.746552E+06             1.45952761E-03        -920.006348E-06            -2.79632878E-06           2.2078259E-03          624.575562E-06           -30.1865253E-03           17.6784229E-06           30.8111057E-03         -624.575562E-06           -31.106535E-03            14.8822441E-06           33.01894E-03              0.                     246.536636E+06           704.044312E+12            28.1048203E-06           43.4886055E-03 
                  27.E+03                  25.848587                26.1101971              261.611664E-03            36.6583748E-03          409.175079E-03             4.24802113E+06        -225.7845E+03             489.804688E+06           244.057556E+06           420.515076E+06             1.46116579E-03        -924.371399E-06            -2.93522334E-06           2.23174667E-03         634.39093E-06            -31.4482632E-03           16.9961128E-06           32.0826454E-03         -634.39093E-06            -32.3726234E-03           14.0605259E-06           34.3143921E-03            0.                     248.739014E+06           733.267517E+12            28.0818977E-06           43.4546776E-03 
                  28.E+03                  25.8342972               26.1062183              271.91922E-03             38.123085E-03           409.50174E-03              4.26330805E+06        -238.5E+03                494.002686E+06           246.183777E+06           424.137177E+06             1.46470881E-03        -928.401978E-06            -3.10048556E-06           2.25490355E-03         644.081177E-06           -32.7131233E-03           16.1299267E-06           33.3572044E-03         -644.081177E-06           -33.6415215E-03           13.0307159E-06           35.6121101E-03            0.                     250.839539E+06           762.561707E+12            28.0663738E-06           43.4316978E-03 
                  29.E+03                  25.8188324               26.1010685              282.235748E-03            39.5923233E-03          409.855225E-03             4.27971792E+06        -253.172256E+03           497.958221E+06           248.207565E+06           427.548248E+06             1.46922827E-03        -931.935669E-06            -3.29118466E-06           2.27697372E-03         653.59491E-06            -33.9820099E-03           15.0635605E-06           34.6355934E-03         -653.59491E-06            -34.9139366E-03           11.773139E-06            36.9125633E-03            0.                     252.824768E+06           791.946228E+12            28.0495701E-06           43.406826E-03  
                  30.E+03                  25.8026524               26.0952053              292.552338E-03            41.0643463E-03          410.224976E-03             4.29369593E+06        -265.445251E+03           501.845367E+06           250.181976E+06           430.902313E+06             1.47202957E-03        -935.299561E-06            -3.45084834E-06           2.29878688E-03         662.974121E-06           -35.2533798E-03           13.8224564E-06           35.9163399E-03         -662.974121E-06           -36.1886635E-03           10.3723726E-06           38.2151337E-03            0.                     254.786499E+06           821.386841E+12            28.0319881E-06           43.3807907E-03 
                  31.E+03                  25.7868423               26.0897198              302.879456E-03            42.5390282E-03          410.586365E-03             4.30554008E+06        -276.890015E+03           505.660156E+06           252.113174E+06           434.195587E+06             1.4746809E-03         -938.507812E-06            -3.59953642E-06           2.32029748E-03         672.241394E-06           -36.5271034E-03           12.4142389E-06           37.1993446E-03         -672.241394E-06           -37.4656029E-03            8.81595707E-06          39.5196457E-03            0.                     256.701904E+06           850.880676E+12            28.0148163E-06           43.355381E-03  
                  32.E+03                  25.7715874               26.0848064              313.219849E-03            44.0163994E-03          410.935089E-03             4.31642914E+06        -288.380737E+03           509.384308E+06           253.998856E+06           437.411194E+06             1.47737312E-03        -941.537781E-06            -3.7489481E-06            2.34140396E-03         681.398438E-06           -37.8032074E-03           10.8361712E-06           38.4846077E-03         -681.398438E-06           -38.744751E-03             7.0870738E-06           40.8260078E-03            0.                     258.565247E+06           880.427856E+12            27.9982452E-06           43.3308372E-03 
                  33.E+03                  25.7568169               26.080389               323.572266E-03            45.496315E-03           411.272736E-03             4.32633781E+06        -299.54776E+03            513.018188E+06           255.839111E+06           440.549469E+06             1.47991681E-03        -944.386108E-06            -3.89416885E-06           2.36211109E-03         690.44696E-06            -39.0815887E-03            9.09162903E-06          39.7720261E-03         -690.44696E-06            -40.0259781E-03            5.19712925E-06          42.1341515E-03            0.                     260.38446E+06            910.026367E+12            27.9821949E-06           43.3070793E-03 
                  34.E+03                  25.7425632               26.0764999              333.936401E-03            46.9786224E-03          411.598572E-03             4.33514023E+06        -310.480499E+03           516.566833E+06           257.635773E+06           443.614899E+06             1.48230255E-03        -947.06366E-06             -4.03624296E-06           2.38244152E-03         699.390381E-06           -40.3620834E-03            7.18544483E-06          41.0614815E-03         -699.390381E-06           -41.3091354E-03            3.15229416E-06          43.4439125E-03            0.                     262.160706E+06           939.672241E+12            27.9667072E-06           43.2841377E-03 
                  35.E+03                  25.7288074               26.073122               344.312103E-03            48.463192E-03           411.912903E-03             4.34307432E+06        -321.37149E+03            520.033264E+06           259.391022E+06           446.609894E+06             1.48458469E-03        -949.580933E-06            -4.177917E-06             2.40240574E-03         708.230225E-06           -41.6446075E-03            5.11726809E-06          42.3528442E-03         -708.230225E-06           -42.5941925E-03          939.23877E-09             44.7552528E-03            0.                     263.893616E+06           969.364136E+12            27.9517689E-06           43.2620049E-03 
                  36.E+03                  25.7155151               26.070219               354.699524E-03            49.9500999E-03          412.216675E-03             4.35017586E+06        -332.101501E+03           523.421631E+06           261.106598E+06           449.538025E+06             1.48689842E-03        -951.946716E-06            -4.31733847E-06           2.42201757E-03         716.969482E-06           -42.9291954E-03            2.89134908E-06          43.6461716E-03         -716.969482E-06           -43.8811417E-03           -1.427019E-06            46.0681763E-03            0.                     265.586609E+06           999.102051E+12            27.9373264E-06           43.2406387E-03 
                  37.E+03                  25.7026787               26.0677681              365.096252E-03            51.4389267E-03          412.510223E-03             4.35643291E+06        -342.618744E+03           526.734985E+06           262.783722E+06           452.401917E+06             1.48882604E-03        -954.167114E-06            -4.45401382E-06           2.44129348E-03         725.610107E-06           -44.2155075E-03          505.824554E-09            44.9411125E-03         -725.610107E-06           -45.1696701E-03           -3.949157E-06            47.3824158E-03            0.                     267.242096E+06             1.02887857E+15          27.923378E-06            43.2199745E-03 
                  38.E+03                  25.6902962               26.0657959              375.50293E-03             52.9296799E-03          412.793243E-03             4.36187983E+06        -353.048248E+03           529.976807E+06           264.424438E+06           455.204559E+06             1.49075437E-03        -956.251648E-06            -4.58969975E-06           2.46024609E-03         734.155396E-06           -45.503521E-03            -2.03697705E-06          46.2376976E-03         -734.155396E-06           -46.4597855E-03           -6.62612724E-06          48.6979294E-03            0.                     268.860687E+06             1.05869365E+15          27.9099255E-06           43.2000618E-03 
                  39.E+03                  25.6783352               26.0642605              385.919403E-03            54.4223213E-03          413.06662E-03              4.36662197E+06        -363.407745E+03           533.150024E+06           266.030487E+06           457.948364E+06             1.49264789E-03        -958.20813E-06             -4.72435904E-06           2.47888279E-03         742.606567E-06           -46.7932434E-03           -4.73414564E-06          47.5358467E-03         -742.606567E-06           -47.7514496E-03           -9.4549036E-06           50.0147324E-03            0.                     270.442963E+06             1.08854675E+15          27.8969231E-06           43.180809E-03  
                  40.E+03                  25.6667709               26.0631065              396.343323E-03            55.9165497E-03          413.330933E-03             4.37067175E+06        -373.501251E+03           536.256897E+06           267.602539E+06           460.635437E+06             1.4942143E-03         -960.040588E-06            -4.85563564E-06           2.4972198E-03          750.966248E-06           -48.084362E-03            -7.58189726E-06          48.8353271E-03         -750.966248E-06           -49.0443916E-03          -12.4375801E-06           51.3325462E-03            0.                     271.993042E+06             1.11843085E+15          27.8843708E-06           43.1621971E-03 
                  41.E+03                  25.6556072               26.0623856              406.776001E-03            57.4123917E-03          413.585846E-03             4.37401915E+06        -383.530487E+03           539.301147E+06           269.142395E+06           463.268768E+06             1.49584985E-03        -961.756592E-06            -4.98582792E-06           2.51526952E-03         759.238037E-06           -49.3769455E-03          -10.581687E-06            50.1361771E-03         -759.238037E-06           -50.3386993E-03          -15.5667076E-06           52.6514435E-03            0.                     273.510956E+06             1.14834809E+15          27.8722553E-06           43.144249E-03  
                  42.E+03                  25.6448479               26.0620537              417.215393E-03            58.9096184E-03          413.832123E-03             4.37683105E+06        -393.552002E+03           542.284119E+06           270.651398E+06           465.849548E+06             1.49722457E-03        -963.362854E-06            -5.11624241E-06           2.53303409E-03         767.421814E-06           -50.6707573E-03          -13.7342138E-06           51.4381828E-03         -767.421814E-06           -51.6341171E-03          -18.8474083E-06           53.9712105E-03            0.                     274.996216E+06             1.17829239E+15          27.8605442E-06           43.1269112E-03 
                  43.E+03                  25.6344185               26.0620804              427.662384E-03            60.4083138E-03          414.070312E-03             4.37906599E+06        -403.576508E+03           545.20874E+06            272.13089E+06            468.380341E+06             1.49869025E-03        -964.866577E-06            -5.24655104E-06           2.55052662E-03         775.520447E-06           -51.965889E-03           -17.0347061E-06           52.7414017E-03         -775.520447E-06           -52.930748E-03           -22.2817764E-06           55.291935E-03             0.                     276.452026E+06             1.20826626E+15          27.849226E-06            43.1101341E-03 
                  44.E+03                  25.6243439               26.062458               438.114929E-03            61.9081688E-03          414.300751E-03             4.3807683E+06         -413.529999E+03           548.077393E+06           273.581451E+06           470.863068E+06             1.49986398E-03        -966.267761E-06            -5.37588882E-06           2.56775999E-03         783.536438E-06           -53.2620659E-03          -20.4904938E-06           54.04562E-03           -783.536438E-06           -54.2283363E-03          -25.866087E-06            56.613369E-03             0.                     277.880981E+06             1.23826361E+15          27.8382721E-06           43.0939217E-03 
                  45.E+03                  25.6146164               26.0631905              448.573975E-03            63.4092407E-03          414.522888E-03             4.38183594E+06        -423.26825E+03            550.891968E+06           275.004242E+06           473.299561E+06             1.50106907E-03        -967.573486E-06            -5.50241041E-06           2.58474231E-03         791.472107E-06           -54.5593491E-03          -24.0913372E-06           55.350811E-03          -791.472107E-06           -55.5269318E-03          -29.59161E-06             57.9355698E-03            0.                     279.281769E+06             1.26828468E+15          27.8277111E-06           43.07827E-03   
                  46.E+03                  25.6052246               26.0642624              459.038116E-03            64.9113312E-03          414.73764E-03              4.38249826E+06        -432.998993E+03           553.653992E+06           276.400604E+06           475.690887E+06             1.50209117E-03        -968.789124E-06            -5.62889528E-06           2.601475E-03           799.328186E-06           -55.8575516E-03          -27.8375816E-06           56.6568794E-03         -799.328186E-06           -56.8263321E-03          -33.4663773E-06           59.2583542E-03            0.                     280.654816E+06             1.29832673E+15          27.8175068E-06           43.0631676E-03 
                  47.E+03                  25.5961304               26.0656433              469.508698E-03            66.4146271E-03          414.945618E-03             4.382689E+06          -442.678986E+03           556.365967E+06           277.771423E+06           478.039215E+06             1.5032953E-03         -969.918579E-06            -5.7548604E-06            2.61797237E-03         807.107666E-06           -57.1568298E-03          -31.7315578E-06           57.963932E-03          -807.107666E-06           -58.1267509E-03          -37.4863129E-06           60.5819092E-03            0.                     282.003601E+06             1.32839262E+15          27.8076229E-06           43.0485191E-03 
                  48.E+03                  25.5873337               26.0673199              479.983002E-03            67.9187088E-03          415.146515E-03             4.38240385E+06        -452.261261E+03           559.029358E+06           279.117126E+06           480.345978E+06             1.50408244E-03        -970.963989E-06            -5.87944698E-06           2.63424182E-03         814.811768E-06           -58.4568253E-03          -35.7733803E-06           59.271637E-03          -814.811768E-06           -59.4277763E-03          -41.6486282E-06           61.9058838E-03            0.                     283.327972E+06             1.35847437E+15          27.7980766E-06           43.034359E-03  
                  49.E+03                  25.5788536               26.0693111              490.462067E-03            69.4236755E-03          415.340485E-03             4.38167286E+06        -461.85675E+03            561.646057E+06           280.439117E+06           482.612701E+06             1.50496984E-03        -971.93042E-06             -6.00401831E-06           2.65028858E-03         822.442932E-06           -59.7576332E-03          -39.9565315E-06           60.5800743E-03         -822.442932E-06           -60.7295647E-03          -45.9585571E-06           63.2303581E-03            0.                     284.628235E+06             1.38857365E+15          27.7888565E-06           43.02071E-03   
                  50.E+03                  25.5706425               26.0715828              500.946289E-03            70.9295502E-03          415.528076E-03             4.38066816E+06        -471.597504E+03           564.217346E+06           281.738159E+06           484.84021E+06              1.50588107E-03        -972.821045E-06            -6.13074398E-06           2.66611767E-03         830.002625E-06           -61.0592575E-03          -44.2896271E-06           61.8892632E-03         -830.002625E-06           -62.0321007E-03          -50.417263E-06            64.5553741E-03            0.                     285.905365E+06             1.4186914E+15           27.7799339E-06           43.0074997E-03 
                  51.E+03                  25.5626907               26.074131               511.433136E-03            72.436058E-03           415.709961E-03             4.3792243E+06         -481.134247E+03           566.744873E+06           283.014648E+06           487.030334E+06             1.50651252E-03        -973.638245E-06            -6.25482798E-06           2.68173957E-03         837.491943E-06           -62.3614807E-03          -48.7671928E-06           63.1989822E-03         -837.491943E-06           -63.3351288E-03          -55.0221863E-06           65.8807068E-03            0.                     287.161041E+06             1.44882178E+15          27.7712975E-06           42.9946976E-03 
                  52.E+03                  25.5550156               26.0769348              521.925537E-03            73.9434967E-03          415.885254E-03             4.37737322E+06        -490.74649E+03            569.230774E+06           284.269806E+06           489.184631E+06             1.50742853E-03        -974.387329E-06            -6.37956715E-06           2.69715953E-03         844.914246E-06           -63.6645164E-03          -53.3878365E-06           64.5094223E-03         -844.914246E-06           -64.6389084E-03          -59.7654152E-06           67.2065887E-03            0.                     288.395233E+06             1.47897041E+15          27.7629585E-06           42.9823494E-03 
                  53.E+03                  25.5475883               26.0800037              532.419983E-03            75.4513931E-03          416.055023E-03             4.37524605E+06        -500.450012E+03           571.674866E+06           285.504364E+06           491.303131E+06             1.50789225E-03        -975.071533E-06            -6.50585604E-06           2.71237636E-03         852.267883E-06           -64.9680023E-03          -58.1551552E-06           65.8202515E-03         -852.267883E-06           -65.9430771E-03          -64.6655731E-06           68.5326385E-03            0.                     289.607025E+06             1.50912821E+15          27.7548904E-06           42.9703903E-03 
                  54.E+03                  25.5404015               26.0833206              542.917603E-03            76.959877E-03           416.21936E-03              4.37273312E+06        -510.010254E+03           574.07959E+06            286.718414E+06           493.387756E+06             1.50849557E-03        -975.691162E-06            -6.63027096E-06           2.72740412E-03         859.555786E-06           -66.2720337E-03          -63.0706787E-06           67.1315765E-03         -859.555786E-06           -67.2477417E-03          -69.6997223E-06           69.8589935E-03            0.                     290.800751E+06             1.53929746E+15          27.7470779E-06           42.9588242E-03 
                  55.E+03                  25.5334606               26.0868759              553.41864E-03             78.4689255E-03          416.377899E-03             4.36987972E+06        -519.63147E+03            576.446106E+06           287.912842E+06           495.439697E+06             1.50904727E-03        -976.249207E-06            -6.75522423E-06           2.74224615E-03         866.779785E-06           -67.5765762E-03          -68.1297379E-06           68.4433441E-03         -866.779785E-06           -68.5528259E-03          -74.8859024E-06           71.1856079E-03            0.                     291.974976E+06             1.56947851E+15          27.7395401E-06           42.9476547E-03 
                  56.E+03                  25.5267525               26.0906754              563.922241E-03            79.9784546E-03          416.53125E-03              4.36676216E+06        -529.257507E+03           578.775085E+06           289.08844E+06            497.459198E+06             1.50950491E-03        -976.750244E-06            -6.88042593E-06           2.75690341E-03         873.940308E-06           -68.881546E-03           -73.3351364E-06           69.7554703E-03         -873.940308E-06           -69.8582993E-03          -80.2122498E-06           72.5124054E-03            0.                     293.128967E+06             1.59966862E+15          27.7322578E-06           42.9368439E-03 
