
                     X                   displacement                force         

                   0.                       0.                      -0.            
                  10.                      14.999999E-06           211.873901      
                  20.                      29.9999981E-06          423.717865      
                  30.                      44.9999962E-06          635.532166      
                  40.                      59.9999962E-06          847.316528      
                  50.                      74.9999924E-06            1.05907094E+03
                  60.                      89.9999924E-06            1.2707957E+03 
                  70.                     105.000015E-06             1.48249042E+03
                  80.                     119.999992E-06             1.69415593E+03
                  90.                     135.000031E-06             1.90579093E+03
                 100.                     149.999985E-06             2.11739659E+03
                 110.                     165.000046E-06             2.3289721E+03 
                 120.                     179.999985E-06             2.54051781E+03
                 130.                     195.000015E-06             2.75203395E+03
                 140.                     210.000031E-06             2.96352029E+03
                 150.                     225.000061E-06             3.17497754E+03
                 160.                     239.999985E-06             3.38640404E+03
                 170.                     254.999969E-06             3.59780121E+03
                 180.                     270.000061E-06             3.80916834E+03
                 190.                     285.000061E-06             4.02050543E+03
                 200.                     299.999969E-06             4.23181295E+03
                 210.                     315.E-06                   4.44309187E+03
                 220.                     330.000092E-06             4.65433979E+03
                 230.                     345.000031E-06             4.86555862E+03
                 240.                     359.999969E-06             5.07674742E+03
                 250.                     374.999939E-06             5.28790617E+03
                 260.                     390.000031E-06             5.49903584E+03
                 270.                     404.999908E-06             5.71011496E+03
                 280.                     420.000061E-06             5.92108202E+03
                 290.                     435.000061E-06             6.13191223E+03
                 300.                     450.000122E-06             6.34258604E+03
                 310.                     465.000031E-06             6.55308676E+03
                 320.                     479.999969E-06             6.76336622E+03
                 330.                     494.999847E-06             6.97338676E+03
                 340.                     509.999939E-06             7.18310881E+03
                 350.                     524.999817E-06             7.39245939E+03
                 360.                     540.000122E-06             7.60137892E+03
                 370.                     555.000061E-06             7.80981016E+03
                 380.                     570.000122E-06             8.01770306E+03
                 390.                     585.E-06                   8.22499657E+03
                 400.                     599.999939E-06             8.43162727E+03
                 410.                     614.999878E-06             8.63749886E+03
                 420.                     630.E-06                   8.84248447E+03
                 430.                     645.000366E-06             9.04642296E+03
                 440.                     660.000183E-06             9.24906254E+03
                 450.                     675.000183E-06             9.44993401E+03
                 460.                     690.000061E-06             9.64290428E+03
                 470.                     705.000061E-06             9.82650089E+03
                 480.                     719.999939E-06            10.0026474E+03 
                 490.                     734.999817E-06            10.1682692E+03 
                 500.                     749.999878E-06            10.3096762E+03 
                 510.                     764.999756E-06            10.4096613E+03 
                 520.                     780.000061E-06            10.5108433E+03 
                 530.                     794.999939E-06            10.605422E+03  
                 540.                     809.999817E-06            10.6913471E+03 
                 550.                     824.999756E-06            10.7697525E+03 
                 560.                     840.000122E-06            10.8409967E+03 
                 570.                     855.000061E-06            10.9052191E+03 
                 580.                     870.000122E-06            10.9634447E+03 
                 590.                     885.000366E-06            11.0172606E+03 
                 600.                     900.000244E-06            11.0669384E+03 
                 610.                     915.000122E-06            11.1117954E+03 
                 620.                     930.000061E-06            11.1507311E+03 
                 630.                     945.E-06                  11.1851721E+03 
                 640.                     959.999939E-06            11.2155056E+03 
                 650.                     974.999756E-06            11.2402058E+03 
                 660.                     989.999695E-06            11.260232E+03  
                 670.                       1.00499964E-03          11.2749138E+03 
                 680.                       1.01999986E-03          11.2841778E+03 
                 690.                       1.03499973E-03          11.287035E+03  
                 700.                       1.04999959E-03          11.2828865E+03 
                 710.                       1.0650003E-03           11.2715073E+03 
                 720.                       1.08000028E-03          11.2518988E+03 
                 730.                       1.09500015E-03          11.2242899E+03 
                 740.                       1.11000013E-03          11.1877537E+03 
                 750.                       1.12500036E-03          11.1431761E+03 
                 760.                       1.14000022E-03          11.090662E+03  
                 770.                       1.15500009E-03          11.0298567E+03 
                 780.                       1.16999996E-03          10.9600773E+03 
                 790.                       1.18499994E-03          10.8808575E+03 
                 800.                       1.19999993E-03          10.7922802E+03 
                 810.                       1.21499979E-03          10.6936426E+03 
                 820.                       1.22999978E-03          10.5840769E+03 
                 830.                       1.24499989E-03          10.4617329E+03 
                 840.                       1.25999999E-03          10.3242788E+03 
                 850.                       1.27499974E-03          10.1695089E+03 
                 860.                       1.29000068E-03           9.99460506E+03
                 870.                       1.30500031E-03           9.79546261E+03
                 880.                       1.32000041E-03           9.56654167E+03
                 890.                       1.33500004E-03           9.30179405E+03
                 900.                       1.35000038E-03           8.99595451E+03
                 910.                       1.36500001E-03           8.6481657E+03 
                 920.                       1.38000011E-03           8.26918602E+03
                 930.                       1.39499974E-03           7.88312817E+03
                 940.                       1.41000009E-03           7.51523209E+03
                 950.                       1.42500043E-03           7.17895174E+03
                 960.                       1.43999994E-03           6.8736558E+03 
                 970.                       1.45500016E-03           6.591681E+03  
                 980.                       1.46999967E-03           6.32504416E+03
                 990.                       1.48500001E-03           6.06934404E+03
                   1.E+03                   1.49999976E-03           5.82365561E+03




