
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  56.E+03                  24.0989799               24.5919361              492.957428E-03            73.4769287E-03          449.166168E-03            -9.29143524E+06           5.29551411E+06           1.16807044E+09         576.339294E+06             1.0196712E+09            1.4013896E-03           -2.66307163E-03          68.8416214E-06            4.98977995E-03           1.14352834E-03         -64.6405563E-03           48.333313E-06            65.7840881E-03           -1.14352834E-03         -67.3036346E-03          117.173882E-06            70.77388E-03              0.                     578.372742E+06             1.46963859E+15          26.1811275E-06           40.6352272E-03 
                  57.E+03                  24.0789757               24.580925               501.957123E-03            74.8779755E-03          449.623627E-03            -9.35192394E+06           5.33159161E+06           1.17229438E+09         578.457764E+06             1.02338183E+09           1.4010458E-03           -2.6728878E-03           69.3106842E-06            5.00781441E-03           1.14787459E-03         -65.8821716E-03           57.8570175E-06           67.0300446E-03           -1.14787459E-03         -68.5550613E-03          127.168831E-06            72.0378571E-03            0.                     580.466675E+06             1.49765944E+15          26.1593857E-06           40.6028709E-03 
                  58.E+03                  24.0637798               24.5748158              511.032867E-03            76.2788849E-03          449.970795E-03            -9.41221619E+06           5.36677599E+06           1.17645657E+09         580.543823E+06             1.02703881E+09           1.40092218E-03          -2.68256116E-03          69.7679977E-06            5.02558422E-03           1.1521529E-03          -67.1236725E-03           67.4724579E-06           68.2758179E-03           -1.1521529E-03          -69.8062363E-03          137.240616E-06            73.3014221E-03            0.                     582.529236E+06             1.5256778E+15           26.1428795E-06           40.5782852E-03 
                  59.E+03                  24.0431709               24.5631676              519.993713E-03            77.6797943E-03          450.441895E-03            -9.472332E+06             5.40103817E+06           1.18055797E+09         582.598816E+06             1.03064311E+09           1.40091431E-03          -2.69209695E-03          70.2136612E-06            5.0430994E-03            1.15636575E-03         -68.3651733E-03           77.1814957E-06           69.5215378E-03           -1.15636575E-03         -71.0572815E-03          147.395294E-06            74.5646439E-03            0.                     584.561462E+06             1.55369627E+15          26.1204948E-06           40.54496E-03   
                  60.E+03                  24.0240097               24.5529747              528.96698E-03             79.0806351E-03          450.879913E-03            -9.53232002E+06           5.43443394E+06           1.18460095E+09         584.623657E+06             1.03419662E+09           1.40081429E-03          -2.70149851E-03          70.6475983E-06            5.06036711E-03           1.16051519E-03         -69.6065903E-03           86.9631805E-06           70.7670975E-03           -1.16051519E-03         -72.308075E-03           157.609589E-06            75.8274689E-03            0.                     586.56427E+06              1.58171237E+15          26.0996704E-06           40.5139694E-03 
                  61.E+03                  24.0057335               24.5436783              537.945374E-03            80.481636E-03           451.297455E-03            -9.59216022E+06           5.46723175E+06           1.18858802E+09         586.619629E+06             1.03770161E+09           1.40101326E-03          -2.71077228E-03          71.0741425E-06            5.07739878E-03           1.16460395E-03         -70.848175E-03            96.8095779E-06           72.012764E-03            -1.16460395E-03         -73.5589523E-03          167.884399E-06            77.0901718E-03            0.                     588.538513E+06             1.60973287E+15          26.0798187E-06           40.4844055E-03 
                  62.E+03                  23.9881248               24.5350456              546.924194E-03            81.8826675E-03          451.700165E-03            -9.65185642E+06           5.499156E+06             1.1925205E+09          588.587402E+06             1.04115927E+09           1.40103936E-03          -2.71992135E-03          71.4889297E-06            5.0941987E-03            1.16863358E-03         -72.0897903E-03          106.731888E-06            73.2584076E-03           -1.16863358E-03         -74.8097E-03             178.221146E-06            78.3526001E-03            0.                     590.485291E+06             1.63775373E+15          26.0606899E-06           40.4559021E-03 
                  63.E+03                  23.9710693               24.5269661              555.900696E-03            83.2835846E-03          452.089935E-03            -9.71132851E+06           5.53034401E+06           1.19639957E+09         590.527649E+06             1.04457033E+09           1.40089667E-03          -2.72894669E-03          71.8946075E-06            5.11077309E-03           1.17260575E-03         -73.3312683E-03          116.719398E-06            74.5038605E-03           -1.17260575E-03         -76.0602112E-03          188.610992E-06            79.6146393E-03            0.                     592.405273E+06             1.6657716E+15           26.0421562E-06           40.4283142E-03 
                  64.E+03                  23.9545097               24.5193825              564.876709E-03            84.684639E-03           452.468475E-03            -9.77063942E+06           5.56071568E+06           1.20022714E+09         592.441528E+06             1.04793668E+09           1.40106368E-03          -2.73785591E-03          72.2892914E-06            5.12713003E-03           1.17652237E-03         -74.5728989E-03          126.777679E-06            75.7494202E-03           -1.17652237E-03         -77.3107376E-03          199.06601E-06             80.8765335E-03            0.                     594.299377E+06             1.69379258E+15          26.0241604E-06           40.4015274E-03 
                  65.E+03                  23.9384117               24.5122566              573.851135E-03            86.0858002E-03          452.836456E-03            -9.82978058E+06           5.590312E+06             1.20400536E+09         594.329895E+06             1.05126023E+09           1.40116179E-03          -2.74665141E-03          72.6740646E-06            5.14327717E-03           1.18038559E-03         -75.8146057E-03          136.904877E-06            76.9949951E-03           -1.18038559E-03         -78.5612717E-03          209.578781E-06            82.1382675E-03            0.                     596.168457E+06             1.7218163E+15           26.0066757E-06           40.3754692E-03 
                  66.E+03                  23.9265289               24.5094376              582.90686E-03             87.4870987E-03          453.10791E-03             -9.88875961E+06           5.61911821E+06           1.20773518E+09         596.193237E+06             1.05454183E+09           1.40129602E-03          -2.75533652E-03          73.0486069E-06            5.15921879E-03           1.18419671E-03         -77.0564194E-03          147.107529E-06            78.2406235E-03           -1.18419671E-03         -79.8117676E-03          220.155807E-06            83.3998489E-03            0.                     598.013062E+06             1.74984193E+15          25.9937782E-06           40.3562393E-03 
                  67.E+03                  23.9134903               24.5054207              591.929565E-03            88.8884659E-03          453.405914E-03            -9.9475441E+06            5.64721012E+06           1.21141779E+09         598.032654E+06             1.05778205E+09           1.40137732E-03          -2.76391339E-03          73.4136276E-06            5.17496204E-03           1.18795741E-03         -78.2983475E-03          157.388382E-06            79.4862976E-03           -1.18795741E-03         -81.0622406E-03          230.802216E-06            84.6612396E-03            0.                     599.834351E+06             1.77786958E+15          25.9796066E-06           40.335144E-03  
                  68.E+03                  23.9001255               24.5010605              600.935791E-03            90.2898941E-03          453.711456E-03           -10.006216E+06             5.6745677E+06            1.21505475E+09         599.84845E+06              1.06098282E+09           1.4014051E-03           -2.77238584E-03          73.7693024E-06            5.19051123E-03           1.19166851E-03         -79.5402374E-03          167.73027E-06             80.7319031E-03           -1.19166851E-03         -82.312645E-03           241.497986E-06            85.9224243E-03            0.                     601.632385E+06             1.80589771E+15          25.9650879E-06           40.3135109E-03 
                  69.E+03                  23.883131                24.4929848              609.850098E-03            91.6913452E-03          454.099884E-03           -10.0647326E+06            5.70113373E+06           1.218647E+09           601.641357E+06             1.06414473E+09           1.40147448E-03          -2.78075671E-03          74.1146469E-06            5.20587158E-03           1.19533229E-03         -80.7822266E-03          178.141983E-06            81.977562E-03            -1.19533229E-03         -83.5629883E-03          252.256149E-06            87.1834183E-03            0.                     603.40802E+06              1.83392692E+15          25.9466305E-06           40.2860184E-03 
                  70.E+03                  23.8678131               24.4865952              618.791077E-03            93.0929794E-03          454.450104E-03           -10.1230593E+06            5.72709608E+06           1.22219658E+09         603.412109E+06             1.06726944E+09           1.40162861E-03          -2.78902793E-03          74.4522781E-06            5.22104931E-03           1.19894993E-03         -82.0243225E-03          188.633804E-06            83.2232742E-03           -1.19894993E-03         -84.8133545E-03          263.084656E-06            88.4443207E-03            0.                     605.161865E+06             1.8619597E+15           25.9299812E-06           40.2612152E-03 
                  71.E+03                  23.8569527               24.4847794              627.826355E-03            94.4946823E-03          454.698334E-03           -10.181284E+06             5.752388E+06             1.2257036E+09          605.161194E+06             1.07035732E+09           1.40170395E-03          -2.79720402E-03          74.7810974E-06            5.23604774E-03           1.20252204E-03         -83.2664948E-03          199.187088E-06            84.4690247E-03           -1.20252204E-03         -86.0637131E-03          273.967133E-06            89.7050705E-03            0.                     606.894409E+06             1.88999379E+15          25.9181881E-06           40.2436333E-03 
                  72.E+03                  23.8417377               24.4784851              636.751038E-03            95.8965302E-03          455.046051E-03           -10.2393436E+06            5.77711821E+06           1.22916996E+09         606.88916E+06              1.07340968E+09           1.40183091E-03          -2.80528569E-03          75.1025848E-06            5.25087309E-03           1.20605087E-03         -84.5087814E-03          209.801819E-06            85.7148132E-03           -1.20605087E-03         -87.3140717E-03          284.906006E-06            90.9657059E-03            0.                     608.606445E+06             1.91803074E+15          25.9016552E-06           40.2190132E-03 
                  73.E+03                  23.8277683               24.4734631              645.694946E-03            97.2984009E-03          455.365295E-03           -10.2972279E+06            5.80127001E+06           1.23259568E+09         608.596863E+06             1.07642674E+09           1.4018805E-03           -2.81327486E-03          75.4165497E-06            5.26552868E-03           1.20953655E-03         -85.7510834E-03          220.492477E-06            86.9606247E-03           -1.20953655E-03         -88.5643692E-03          295.905426E-06            92.2261505E-03            0.                     610.298523E+06             1.94606769E+15          25.8864841E-06           40.1963959E-03 
                  74.E+03                  23.8145332               24.4691772              654.646179E-03            98.7002411E-03          455.667908E-03           -10.3549643E+06            5.82475758E+06           1.23598254E+09         610.284302E+06             1.07941008E+09           1.40184808E-03          -2.82117438E-03          75.7219086E-06            5.28001738E-03           1.21298015E-03         -86.9933777E-03          231.239014E-06            88.2063522E-03           -1.21298015E-03         -89.8145447E-03          306.964386E-06            93.4863434E-03            0.                     611.970459E+06             1.97410488E+15          25.8721027E-06           40.1749687E-03 
                  75.E+03                  23.8017998               24.4654045              663.601379E-03           100.102203E-03           455.958832E-03           -10.4125557E+06            5.84773016E+06           1.23933113E+09         611.952271E+06             1.08236015E+09           1.4019711E-03           -2.82898736E-03          76.0206299E-06            5.29434538E-03           1.21638358E-03         -88.235733E-03           242.055862E-06            89.4521332E-03           -1.21638358E-03         -91.0647354E-03          318.075073E-06            94.7464828E-03            0.                     613.623657E+06             2.0021441E+15           25.8582706E-06           40.154377E-03  
                  76.E+03                  23.7928162               24.4654617              672.641846E-03           101.504189E-03           456.164246E-03           -10.4700441E+06            5.87010574E+06           1.2426424E+09          613.601135E+06             1.0852778E+09            1.40196943E-03          -2.83671594E-03          76.3114929E-06            5.30851555E-03           1.2197473E-03          -89.4781265E-03          252.922058E-06            90.6978836E-03           -1.2197473E-03          -92.3148575E-03          329.236969E-06            96.0063934E-03            0.                     615.257935E+06             2.03018379E+15          25.8485107E-06           40.1398087E-03 
                  77.E+03                  23.7795181               24.4610939              681.566345E-03           102.906166E-03           456.46817E-03            -10.5272999E+06            5.8919878E+06            1.2459178E+09          615.231689E+06             1.08816421E+09           1.40199697E-03          -2.84436059E-03          76.5958099E-06            5.3225317E-03            1.22307217E-03         -90.7205048E-03          263.865112E-06            91.9435883E-03           -1.22307217E-03         -93.5648651E-03          340.455688E-06            97.2661209E-03            0.                     616.874084E+06             2.05822349E+15          25.8340645E-06           40.1182861E-03 
                  78.E+03                  23.7705345               24.4611263              690.59375E-03            104.308319E-03           456.673492E-03           -10.5844078E+06            5.91343021E+06           1.24915767E+09         616.844055E+06             1.09101951E+09           1.40212882E-03          -2.85192442E-03          76.8744202E-06            5.33639908E-03           1.22635996E-03         -91.9630051E-03          274.856567E-06            93.1893768E-03           -1.22635996E-03         -94.8149414E-03          351.728424E-06            98.5257645E-03            0.                     618.47229E+06              2.08626628E+15          25.8243008E-06           40.1037331E-03 
                  79.E+03                  23.7608109               24.4604073              699.594971E-03           105.710327E-03           456.895782E-03           -10.6413441E+06            5.93426228E+06           1.25236249E+09         618.438538E+06             1.09384441E+09           1.40200531E-03          -2.85940862E-03          77.1453247E-06            5.35011816E-03           1.22961056E-03         -93.2053909E-03          285.90625E-06             94.4350052E-03           -1.22961056E-03         -96.0648193E-03          363.053741E-06            99.7851334E-03            0.                     620.053223E+06             2.11430621E+15          25.8137379E-06           40.087986E-03  
                  80.E+03                  23.7509003               24.459486               708.582642E-03           107.112106E-03           457.122253E-03           -10.6981487E+06            5.95454979E+06           1.25553358E+09         620.015503E+06             1.09663999E+09           1.40180123E-03          -2.8668139E-03           77.4090271E-06            5.36369133E-03           1.2328248E-03          -94.4475861E-03          297.009033E-06            95.6804199E-03           -1.2328248E-03          -97.314415E-03           374.419159E-06           101.044121E-03             0.                     621.617004E+06             2.14234257E+15          25.8029709E-06           40.0719376E-03 
                  81.E+03                  23.7410164               24.45858                717.563721E-03           108.513878E-03           457.348145E-03           -10.754796E+06             5.97440195E+06           1.25867093E+09         621.575439E+06             1.09940612E+09           1.40174437E-03          -2.87414432E-03          77.6671219E-06            5.37712383E-03           1.23600376E-03         -95.689743E-03           308.172302E-06            96.9257431E-03           -1.23600376E-03         -98.5638809E-03          385.840424E-06           102.302872E-03             0.                     623.163879E+06             2.17037702E+15          25.7922344E-06           40.0559311E-03 
                  82.E+03                  23.7312584               24.457798               726.539734E-03           109.915405E-03           457.57132E-03            -10.8112679E+06            5.99374199E+06           1.26177573E+09         623.118896E+06             1.10214412E+09           1.40155482E-03          -2.88139844E-03          77.9185257E-06            5.39041662E-03           1.23914802E-03         -96.931694E-03           319.385895E-06            98.1708374E-03           -1.23914802E-03         -99.8131027E-03          397.304047E-06           103.561264E-03             0.                     624.694397E+06             2.19840837E+15          25.7816296E-06           40.0401192E-03 
                  83.E+03                  23.7216625               24.4571724              735.512878E-03           111.316925E-03           457.790558E-03           -10.867568E+06             6.01266623E+06           1.26484859E+09         624.646118E+06             1.10485423E+09           1.40151799E-03          -2.88858032E-03          78.1645355E-06            5.4035759E-03            1.24225879E-03         -98.1736145E-03          330.6633E-06              99.4158859E-03           -1.24225879E-03        -101.062195E-03           408.832916E-06           104.819458E-03             0.                     626.208984E+06             2.22643852E+15          25.7712078E-06           40.0245781E-03 
                  84.E+03                  23.7122536               24.4567337              744.484009E-03           112.718391E-03           458.005676E-03           -10.923708E+06             6.03116226E+06           1.26789105E+09         626.157593E+06             1.10753763E+09           1.40145326E-03          -2.89569092E-03          78.4050522E-06            5.41660261E-03           1.24533725E-03         -99.4154587E-03          341.998413E-06           100.66082E-03             -1.24533725E-03        -102.311165E-03           420.405975E-06           106.077408E-03             0.                     627.708191E+06             2.25446796E+15          25.7609863E-06           40.009346E-03  
                  85.E+03                  23.7030373               24.4564934              753.452454E-03           114.119637E-03           458.216187E-03           -10.9796638E+06            6.0491519E+06            1.27090228E+09         627.653381E+06             1.11019409E+09           1.40124989E-03          -2.90273142E-03          78.6389542E-06            5.42950249E-03           1.24838305E-03        -100.657135E-03           353.393127E-06           101.905525E-03            -1.24838305E-03        -103.559868E-03           432.027527E-06           107.335007E-03             0.                     629.192078E+06             2.28249264E+15          25.7509747E-06           39.9944191E-03 
                  86.E+03                  23.6940289               24.4564457              762.417419E-03           115.520538E-03           458.422241E-03           -11.0354319E+06            6.06666803E+06           1.2738837E+09          629.133728E+06             1.11282456E+09           1.40089035E-03          -2.90970325E-03          78.8667526E-06            5.44227076E-03           1.25139678E-03        -101.898476E-03           364.837219E-06           103.149864E-03            -1.25139678E-03        -104.808167E-03           443.703033E-06           108.592125E-03             0.                     630.660767E+06             2.3105104E+15           25.7411804E-06           39.9798279E-03 
                  87.E+03                  23.685215                24.4565983              771.381287E-03           116.921349E-03           458.623596E-03           -11.0910759E+06            6.08383417E+06           1.27683568E+09         630.599426E+06             1.11542928E+09           1.40080595E-03          -2.91660857E-03          79.0898056E-06            5.45491648E-03           1.25437987E-03        -103.139725E-03           376.328339E-06           104.394119E-03            -1.25437987E-03        -106.056335E-03           455.418579E-06           109.849022E-03             0.                     632.114807E+06             2.33852696E+15          25.7316132E-06           39.9655533E-03 
                  88.E+03                  23.6766052               24.4569473              780.342957E-03           118.321869E-03           458.820465E-03           -11.1465397E+06            6.10059834E+06           1.27975917E+09         632.050293E+06             1.11800945E+09           1.40054846E-03          -2.92344666E-03          79.3076172E-06            5.46744204E-03           1.2573328E-03         -104.38073E-03            387.871613E-06           105.638062E-03            -1.2573328E-03         -107.304184E-03           467.183533E-06           111.105499E-03             0.                     633.554443E+06             2.36653733E+15          25.7222557E-06           39.9515991E-03 
                  89.E+03                  23.6681919               24.4574928              789.302185E-03           119.722145E-03           459.012817E-03           -11.2018442E+06            6.11690569E+06           1.28265429E+09         633.486877E+06             1.12056446E+09           1.4002496E-03           -2.93022108E-03          79.519783E-06             5.47984409E-03           1.26025593E-03        -105.621475E-03           399.463348E-06           106.881737E-03            -1.26025593E-03        -108.551704E-03           478.984772E-06           112.361588E-03             0.                     634.979736E+06             2.39454246E+15          25.7131138E-06           39.9379807E-03 
                  90.E+03                  23.659977                24.4582367              798.260681E-03           121.122269E-03           459.200562E-03           -11.2570152E+06            6.13292837E+06           1.2855221E+09          634.909607E+06             1.12309623E+09           1.40014088E-03          -2.93693328E-03          79.7281113E-06            5.49213266E-03           1.26314998E-03        -106.862106E-03           411.103485E-06           108.125252E-03            -1.26314998E-03        -109.799034E-03           490.835388E-06           113.617378E-03             0.                     636.391479E+06             2.42254567E+15          25.7041893E-06           39.9246597E-03 
                  91.E+03                  23.6519527               24.4591675              807.216919E-03           122.522133E-03           459.384033E-03           -11.3120556E+06            6.14855003E+06           1.28836274E+09         636.31842E+06              1.12560403E+09           1.39984524E-03          -2.94358206E-03          79.9312515E-06            5.50430489E-03           1.26601613E-03        -108.102455E-03           422.785522E-06           109.368484E-03            -1.26601613E-03        -111.046043E-03           502.717682E-06           114.87278E-03              0.                     637.789673E+06             2.45054245E+15          25.6954727E-06           39.9116631E-03 
                  92.E+03                  23.6441231               24.460289               816.17041E-03            123.921524E-03           459.562927E-03           -11.3669243E+06            6.16376591E+06           1.2911768E+09          637.713684E+06             1.12808859E+09           1.39938879E-03          -2.95017052E-03          80.1288986E-06            5.51636267E-03           1.26885366E-03        -109.342415E-03           434.509918E-06           110.611259E-03            -1.26885366E-03        -112.292572E-03           514.63678E-06            116.127632E-03             0.                     639.1745E+06               2.47853017E+15          25.6869564E-06           39.8989677E-03 
                  93.E+03                  23.6364765               24.4616013              825.121155E-03           125.320419E-03           459.737732E-03           -11.4215918E+06            6.17855406E+06           1.29396427E+09         639.095581E+06             1.13055003E+09           1.39892375E-03          -2.95669699E-03          80.3211365E-06            5.52830935E-03           1.27166367E-03        -110.581924E-03           446.280914E-06           111.8536E-03              -1.27166367E-03        -113.538605E-03           526.602417E-06           117.381905E-03             0.                     640.545959E+06             2.50650883E+15          25.6786594E-06           39.8865929E-03 
                  94.E+03                  23.6290264               24.463089               834.069946E-03           126.719025E-03           459.908081E-03           -11.4760761E+06            6.19300985E+06           1.29672587E+09         640.464355E+06             1.13298893E+09           1.39858854E-03          -2.96316576E-03          80.509285E-06             5.5401473E-03            1.27444685E-03        -111.821136E-03           458.095703E-06           113.095596E-03            -1.27444685E-03        -114.784325E-03           538.609924E-06           118.635742E-03             0.                     641.904724E+06             2.53448057E+15          25.6705627E-06           39.8745079E-03 
                  95.E+03                  23.6217461               24.4647636              843.017456E-03           128.117386E-03           460.074432E-03           -11.5304403E+06            6.20717192E+06           1.29946291E+09         641.820557E+06             1.13540649E+09           1.39835727E-03          -2.96957755E-03          80.6931305E-06            5.55187845E-03           1.27720392E-03        -113.060143E-03           469.953735E-06           114.337349E-03            -1.27720392E-03        -116.029724E-03           550.647278E-06           119.889244E-03             0.                     643.250916E+06             2.56244755E+15          25.6626587E-06           39.8627167E-03 
                  96.E+03                  23.6146488               24.4666138              851.962769E-03           129.515289E-03           460.236542E-03           -11.5846281E+06            6.22093582E+06           1.30217528E+09         643.164062E+06             1.13780236E+09           1.39791918E-03          -2.97593212E-03          80.8722992E-06            5.56350613E-03           1.27993512E-03        -114.298752E-03           481.853241E-06           115.578682E-03            -1.27993512E-03        -117.274696E-03           562.723755E-06           121.142197E-03             0.                     644.584839E+06             2.59040594E+15          25.6549492E-06           39.8512268E-03 
                  97.E+03                  23.6077271               24.4686375              860.905762E-03           130.912796E-03           460.394806E-03           -11.6386032E+06            6.23424625E+06           1.30486333E+09         644.495361E+06             1.14017713E+09           1.39749253E-03          -2.98223042E-03          81.0451736E-06            5.57503033E-03           1.28264093E-03        -115.536957E-03           493.790039E-06           116.819618E-03            -1.28264093E-03        -118.519203E-03           574.834656E-06           122.394615E-03             0.                     645.906738E+06             2.61835575E+15          25.6474266E-06           39.8400116E-03 
                  98.E+03                  23.6009808               24.4708347              869.848267E-03           132.310089E-03           460.54895E-03            -11.6924486E+06            6.24724197E+06           1.30752754E+09         645.815002E+06             1.14253139E+09           1.39730978E-03          -2.98847628E-03          81.2142944E-06            5.58645487E-03           1.28532219E-03        -116.775009E-03           505.764008E-06           118.060318E-03            -1.28532219E-03        -119.763481E-03           586.979065E-06           123.646782E-03             0.                     647.216675E+06             2.64630198E+15          25.6401005E-06           39.8290749E-03 
                  99.E+03                  23.5944042               24.473196               878.78894E-03            133.707001E-03           460.69928E-03            -11.7460804E+06            6.25993013E+06           1.3101691E+09          647.122681E+06             1.14486539E+09           1.3969003E-03           -2.99466801E-03          81.3789978E-06            5.59778023E-03           1.28797889E-03        -118.01265E-03            517.773438E-06           119.300636E-03            -1.28797889E-03        -121.007339E-03           599.157104E-06           124.898438E-03             0.                     648.515259E+06             2.67423987E+15          25.6329575E-06           39.8184166E-03 
                 100.E+03                  23.5879974               24.4757233              887.726807E-03           135.103348E-03           460.845825E-03           -11.7995358E+06            6.2722621E+06            1.31278729E+09         648.418701E+06             1.14717913E+09           1.39634728E-03          -3.00080705E-03          81.5395355E-06            5.60900736E-03           1.29061174E-03        -119.249809E-03           529.827515E-06           120.540428E-03            -1.29061174E-03        -122.250618E-03           611.36853E-06            126.149445E-03             0.                     649.802124E+06             2.70216703E+15          25.6259918E-06           39.808033E-03  




