
                     X                  PSI_Cbar_L_0s          PSI_Cbar_L_10000s        PSI_Cbar_L_20000s        PSI_Cbar_L_30000s        PSI_Cbar_L_40000s        PSI_Cbar_L_50000s        PSI_Cbar_L_60000s        PSI_Cbar_L_70000s        PSI_Cbar_L_80000s        PSI_Cbar_L_90000s        PSI_Cbar_L_100000s  
                   4.90238142E-03           0.                     382.858032E-03           382.874695E-03           378.675903E-03           374.26889E-03            368.492218E-03           361.809814E-03           354.68634E-03            347.423706E-03           340.296844E-03           333.404572E-03  
                   4.91876173E-03           0.                     382.858032E-03           382.873566E-03           378.745789E-03           374.404236E-03           368.688232E-03           362.052338E-03           354.935913E-03           347.706543E-03           340.60199E-03            333.721436E-03  
                   4.93475819E-03           0.                     382.858032E-03           382.872437E-03           378.814056E-03           374.536407E-03           368.879669E-03           362.252594E-03           355.179626E-03           347.982758E-03           340.899963E-03           334.030853E-03  
                   4.95050478E-03           0.                     382.858002E-03           382.871338E-03           378.881226E-03           374.666504E-03           369.025085E-03           362.449738E-03           355.419586E-03           348.254669E-03           341.193329E-03           334.33551E-03   
                   4.96655321E-03           0.                     382.858002E-03           382.870209E-03           378.949707E-03           374.758392E-03           369.173279E-03           362.650635E-03           355.664062E-03           348.531799E-03           341.49231E-03            334.645966E-03  
                   4.9841814E-03            0.                     382.857971E-03           382.868958E-03           379.000946E-03           374.859344E-03           369.33606E-03            362.871307E-03           355.932678E-03           348.836212E-03           341.820679E-03           334.986969E-03  
                   4.99749947E-03           0.                     382.857971E-03           382.868835E-03           379.039642E-03           374.935608E-03           369.459076E-03           363.038055E-03           356.13559E-03            349.066193E-03           342.068787E-03           335.244568E-03  
                   5.00000286E-03           0.                     382.857971E-03           382.868835E-03           379.046906E-03           374.949921E-03           369.482147E-03           363.069397E-03           356.173737E-03           349.109406E-03           342.115417E-03           335.292999E-03  
                   5.10044384E-03           0.                     382.857941E-03           382.867981E-03           379.338867E-03           375.525055E-03           370.409698E-03           364.326813E-03           357.704071E-03           350.843842E-03           343.986603E-03           337.235992E-03  
                   5.1180048E-03            0.                     382.857941E-03           382.867859E-03           379.389923E-03           375.62561E-03            370.571838E-03           364.546631E-03           357.971649E-03           351.147095E-03           344.313751E-03           337.5755E-03    
                   5.13524199E-03           0.                     382.85791E-03            382.867737E-03           379.440002E-03           375.724304E-03           370.731018E-03           364.762421E-03           358.234253E-03           351.444733E-03           344.634674E-03           337.908783E-03  
                   5.15211391E-03           0.                     382.85791E-03            382.867584E-03           379.489075E-03           375.820892E-03           370.886841E-03           364.973633E-03           358.491333E-03           351.735962E-03           344.948853E-03           338.234955E-03  
                   5.16859436E-03           0.                     382.85791E-03            382.867462E-03           379.536957E-03           375.915283E-03           371.039032E-03           365.179962E-03           358.742371E-03           352.020416E-03           345.255737E-03           338.553619E-03  
                   5.18467999E-03           0.                     382.85791E-03            382.86731E-03            379.58371E-03            376.007385E-03           371.187561E-03           365.381256E-03           358.987366E-03           352.298096E-03           345.555237E-03           338.864594E-03  
                   5.20050144E-03           0.                     382.85791E-03            382.867188E-03           379.6297E-03             376.097992E-03           371.333618E-03           365.579285E-03           359.228302E-03           352.571167E-03           345.849854E-03           339.170471E-03  
                   5.21660233E-03           0.                     382.85788E-03            382.867065E-03           379.676483E-03           376.190155E-03           371.482269E-03           365.780792E-03           359.473541E-03           352.849091E-03           346.149658E-03           339.481781E-03  
                   5.23426008E-03           0.                     382.85788E-03            382.866913E-03           379.727814E-03           376.29126E-03            371.645294E-03           366.00177E-03            359.742493E-03           353.15387E-03            346.478424E-03           339.823151E-03  
                   5.24755955E-03           0.                     382.85788E-03            382.866791E-03           379.766479E-03           376.367371E-03           371.768097E-03           366.168243E-03           359.945068E-03           353.383453E-03           346.726074E-03           340.080292E-03  
                   5.24999952E-03           0.                     382.85788E-03            382.866791E-03           379.77356E-03            376.381348E-03           371.790619E-03           366.198792E-03           359.982208E-03           353.425568E-03           346.771515E-03           340.127472E-03  
                   5.34994507E-03           0.                     382.857849E-03           382.865997E-03           380.064026E-03           376.953522E-03           372.713379E-03           367.449646E-03           361.504486E-03           355.150726E-03           348.632507E-03           342.059784E-03  
                   5.3676219E-03            0.                     382.857849E-03           382.865845E-03           380.115387E-03           377.054688E-03           372.876587E-03           367.670868E-03           361.773712E-03           355.455841E-03           348.961639E-03           342.400269E-03  
                   5.38496304E-03           0.                     382.857819E-03           382.865692E-03           380.165802E-03           377.153961E-03           373.036682E-03           367.887878E-03           362.037842E-03           355.755188E-03           349.26651E-03            342.734314E-03  
                   5.40193176E-03           0.                     382.857819E-03           382.86554E-03            380.215118E-03           377.251129E-03           373.193359E-03           368.10025E-03            362.296295E-03           356.016205E-03           349.564789E-03           343.061157E-03  
                   5.41849804E-03           0.                     382.857819E-03           382.865417E-03           380.263275E-03           377.345947E-03           373.346313E-03           368.307587E-03           362.507141E-03           356.271057E-03           349.856018E-03           343.380249E-03  
                   5.43465471E-03           0.                     382.857819E-03           382.865295E-03           380.310242E-03           377.438416E-03           373.495453E-03           368.464539E-03           362.712769E-03           356.519592E-03           350.140045E-03           343.691437E-03  
                   5.45053577E-03           0.                     382.857819E-03           382.865173E-03           380.356384E-03           377.529358E-03           373.599579E-03           368.618744E-03           362.914886E-03           356.763885E-03           350.41922E-03            343.997314E-03  
                   5.46667337E-03           0.                     382.857788E-03           382.865051E-03           380.40329E-03            377.588074E-03           373.705383E-03           368.775513E-03           363.1203E-03             357.012146E-03           350.702911E-03           344.308167E-03  
                   5.48435354E-03           0.                     382.857788E-03           382.864899E-03           380.43634E-03            377.652405E-03           373.82132E-03            368.947235E-03           363.345337E-03           357.284119E-03           351.013733E-03           344.648712E-03  
                   5.49762344E-03           0.                     382.857788E-03           382.864838E-03           380.461121E-03           377.700684E-03           373.908325E-03           369.076141E-03           363.514221E-03           357.488251E-03           351.246979E-03           344.904327E-03  
                   5.5E-03                  0.                     382.857788E-03           382.864838E-03           380.465576E-03           377.70932E-03            373.923889E-03           369.099213E-03           363.544464E-03           357.524811E-03           351.288757E-03           344.950104E-03  
                   5.59956598E-03           0.                     382.857727E-03           382.86438E-03            380.651611E-03           378.071625E-03           374.576691E-03           370.066284E-03           364.811707E-03           359.056458E-03           353.039062E-03           346.86792E-03   
                   5.61733913E-03           0.                     382.857697E-03           382.864319E-03           380.684845E-03           378.136322E-03           374.693207E-03           370.238892E-03           365.037903E-03           359.329865E-03           353.351501E-03           347.210144E-03  
                   5.63477373E-03           0.                     382.857697E-03           382.864227E-03           380.717438E-03           378.199768E-03           374.807526E-03           370.408234E-03           365.259827E-03           359.598053E-03           353.657867E-03           347.545807E-03  
                   5.65182066E-03           0.                     382.857666E-03           382.864166E-03           380.749298E-03           378.26178E-03            374.919281E-03           370.573822E-03           365.476776E-03           359.860199E-03           353.957458E-03           347.874023E-03  
                   5.66845751E-03           0.                     382.857666E-03           382.864075E-03           380.780365E-03           378.322327E-03           375.028381E-03           370.735413E-03           365.688477E-03           360.116058E-03           354.249817E-03           348.194366E-03  
                   5.68467379E-03           0.                     382.857666E-03           382.864014E-03           380.810669E-03           378.381348E-03           375.134705E-03           370.892883E-03           365.894836E-03           360.365448E-03           354.53479E-03            348.506592E-03  
                   5.70059919E-03           0.                     382.857635E-03           382.863983E-03           380.840424E-03           378.43927E-03            375.239105E-03           371.047546E-03           366.097473E-03           360.610352E-03           354.814636E-03           348.813202E-03  
                   5.7167635E-03            0.                     382.857635E-03           382.863922E-03           380.870636E-03           378.498077E-03           375.345093E-03           371.204529E-03           366.303131E-03           360.858948E-03           355.098694E-03           349.12442E-03   
                   5.73445129E-03           0.                     382.857635E-03           382.863831E-03           380.903687E-03           378.562408E-03           375.461029E-03           371.376312E-03           366.528198E-03           361.130951E-03           355.409546E-03           349.465027E-03  
                   5.74768686E-03           0.                     382.857635E-03           382.86377E-03            380.928406E-03           378.610596E-03           375.547821E-03           371.504852E-03           366.696655E-03           361.334534E-03           355.64212E-03            349.719849E-03  
                   5.75000048E-03           0.                     382.857635E-03           382.86377E-03            380.932709E-03           378.618988E-03           375.562958E-03           371.527283E-03           366.726074E-03           361.370087E-03           355.6828E-03             349.764374E-03  
                   5.84928703E-03           0.                     382.857605E-03           382.863312E-03           381.118195E-03           378.980225E-03           376.213867E-03           372.491516E-03           367.989441E-03           362.897003E-03           357.427551E-03           351.676056E-03  
                   5.86714602E-03           0.                     382.857605E-03           382.863251E-03           381.15155E-03            379.045197E-03           376.330963E-03           372.664917E-03           368.216705E-03           363.171661E-03           357.741394E-03           351.988678E-03  
                   5.88465118E-03           0.                     382.857605E-03           382.863159E-03           381.184265E-03           379.108887E-03           376.44574E-03            372.83493E-03            368.439423E-03           363.440857E-03           358.007629E-03           352.295105E-03  
                   5.90176868E-03           0.                     382.857605E-03           382.863098E-03           381.216248E-03           379.171143E-03           376.557953E-03           373.00116E-03            368.657257E-03           363.65683E-03            358.268005E-03           352.594757E-03  
                   5.9184618E-03            0.                     382.857605E-03           382.863037E-03           381.247437E-03           379.231873E-03           376.667389E-03           373.163269E-03           368.820984E-03           363.867401E-03           358.521881E-03           352.886963E-03  
                   5.93472624E-03           0.                     382.857605E-03           382.862946E-03           381.277802E-03           379.291016E-03           376.774017E-03           373.276428E-03           368.98053E-03            364.072601E-03           358.769257E-03           353.171692E-03  
                   5.95068932E-03           0.                     382.857574E-03           382.862885E-03           381.307617E-03           379.349121E-03           376.84259E-03            373.387482E-03           369.137115E-03           364.273987E-03           359.012024E-03           353.451141E-03  
                   5.96686459E-03           0.                     382.857574E-03           382.862823E-03           381.33786E-03            379.387634E-03           376.912109E-03           373.500031E-03           369.295776E-03           364.478058E-03           359.258057E-03           353.734283E-03  
                   5.98455238E-03           0.                     382.857574E-03           382.862732E-03           381.385345E-03           379.429779E-03           376.988098E-03           373.623108E-03           369.469269E-03           364.701172E-03           359.527069E-03           354.043915E-03  
                   5.99775076E-03           0.                     382.857574E-03           382.862732E-03           381.420807E-03           379.461243E-03           377.04483E-03            373.714935E-03           369.598724E-03           364.867676E-03           359.727844E-03           354.274963E-03  
                   6.00000095E-03           0.                     382.857574E-03           382.862732E-03           381.426849E-03           379.466583E-03           377.054474E-03           373.73056E-03            369.620789E-03           364.896088E-03           359.762085E-03           354.314362E-03  
                   6.09909391E-03           0.                     382.857544E-03           382.862427E-03           381.692993E-03           379.702698E-03           377.480255E-03           374.419983E-03           370.592743E-03           366.146179E-03           361.269226E-03           356.049011E-03  
                   6.11702347E-03           0.                     382.857544E-03           382.862366E-03           381.74118E-03            379.745422E-03           377.557312E-03           374.544708E-03           370.768646E-03           366.372375E-03           361.541931E-03           356.362793E-03  
                   6.13459206E-03           0.                     382.857513E-03           382.862335E-03           381.78833E-03            379.787262E-03           377.632782E-03           374.666962E-03           370.940948E-03           366.594025E-03           361.809082E-03           356.670227E-03  
                   6.15176582E-03           0.                     382.857513E-03           382.862274E-03           381.834473E-03           379.828186E-03           377.706573E-03           374.786438E-03           371.109406E-03           366.810608E-03           362.070221E-03           356.970795E-03  
                   6.1685071E-03            0.                     382.857513E-03           382.862213E-03           381.879456E-03           379.868103E-03           377.778534E-03           374.902893E-03           371.27359E-03            367.02179E-03            362.324799E-03           357.263763E-03  
                   6.18480873E-03           0.                     382.857513E-03           382.862183E-03           381.923218E-03           379.906921E-03           377.848572E-03           375.016296E-03           371.433441E-03           367.227417E-03           362.572662E-03           357.549042E-03  
                   6.20079422E-03           0.                     382.857513E-03           382.862122E-03           381.966187E-03           379.945007E-03           377.917236E-03           375.127533E-03           371.59021E-03            367.429016E-03           362.815735E-03           357.828796E-03  
                   6.2169733E-03            0.                     382.857483E-03           382.862091E-03           382.009613E-03           379.983551E-03           377.986755E-03           375.240051E-03           371.748871E-03           367.633087E-03           363.061768E-03           358.111938E-03  
                   6.23466063E-03           0.                     382.857483E-03           382.86203E-03            382.057129E-03           380.025696E-03           378.062714E-03           375.363098E-03           371.922333E-03           367.856171E-03           363.330719E-03           358.421478E-03  
                   6.24781466E-03           0.                     382.857483E-03           382.862E-03              382.092438E-03           380.057007E-03           378.119263E-03           375.45462E-03            372.051331E-03           368.022095E-03           363.530762E-03           358.651672E-03  
                   6.25000143E-03           0.                     382.857483E-03           382.861969E-03           382.098358E-03           380.062225E-03           378.128662E-03           375.469849E-03           372.072784E-03           368.049683E-03           363.564026E-03           358.689941E-03  
                   6.34897137E-03           0.                     382.857422E-03           382.861633E-03           382.364166E-03           380.297974E-03           378.553833E-03           376.158356E-03           373.043365E-03           369.297974E-03           365.068939E-03           360.421967E-03  
                   6.36696053E-03           0.                     382.857422E-03           382.861572E-03           382.412476E-03           380.340851E-03           378.631104E-03           376.283508E-03           373.219788E-03           369.524872E-03           365.342499E-03           360.685608E-03  
                   6.3845849E-03            0.                     382.857422E-03           382.861511E-03           382.459778E-03           380.382843E-03           378.706818E-03           376.406097E-03           373.392609E-03           369.747162E-03           365.556519E-03           360.943909E-03  
                   6.40180349E-03           0.                     382.857422E-03           382.86145E-03            382.506042E-03           380.423859E-03           378.780792E-03           376.525879E-03           373.561462E-03           369.911621E-03           365.765594E-03           361.196259E-03  
                   6.41858578E-03           0.                     382.857391E-03           382.86142E-03            382.551117E-03           380.463837E-03           378.852905E-03           376.642639E-03           373.678436E-03           370.07193E-03            365.969391E-03           361.4422E-03    
                   6.43491745E-03           0.                     382.857391E-03           382.861389E-03           382.594971E-03           380.502716E-03           378.923065E-03           376.717285E-03           373.792297E-03           370.227905E-03           366.167725E-03           361.681549E-03  
                   6.45091772E-03           0.                     382.857391E-03           382.861328E-03           382.637939E-03           380.540833E-03           378.963318E-03           376.790405E-03           373.903809E-03           370.380737E-03           366.36203E-03            361.916077E-03  
                   6.46708536E-03           0.                     382.857361E-03           382.861267E-03           382.681366E-03           380.558807E-03           379.003998E-03           376.864319E-03           374.01651E-03            370.535126E-03           366.55835E-03            362.152985E-03  
                   6.48476934E-03           0.                     382.857361E-03           382.861206E-03           382.687469E-03           380.578491E-03           379.048523E-03           376.945129E-03           374.139771E-03           370.70401E-03            366.773102E-03           362.41217E-03   
                   6.49787474E-03           0.                     382.857361E-03           382.861206E-03           382.692017E-03           380.593048E-03           379.081482E-03           377.005005E-03           374.23114E-03            370.829224E-03           366.932251E-03           362.604218E-03  
                   6.50000191E-03           0.                     382.857361E-03           382.861206E-03           382.692719E-03           380.595428E-03           379.086853E-03           377.014771E-03           374.245972E-03           370.849518E-03           366.958069E-03           362.635437E-03  
                   6.59891224E-03           0.                     382.857391E-03           382.861115E-03           382.726868E-03           380.705383E-03           379.335785E-03           377.466797E-03           374.935425E-03           371.79422E-03            368.15918E-03            364.085022E-03  
                   6.61695004E-03           0.                     382.857391E-03           382.861115E-03           382.733093E-03           380.725433E-03           379.381165E-03           377.549225E-03           375.061157E-03           371.966522E-03           368.378235E-03           364.349335E-03  
                   6.63461924E-03           0.                     382.857422E-03           382.861084E-03           382.739197E-03           380.745087E-03           379.425659E-03           377.630005E-03           375.184296E-03           372.135284E-03           368.592743E-03           364.608215E-03  
                   6.65187836E-03           0.                     382.857422E-03           382.861084E-03           382.745148E-03           380.764282E-03           379.469055E-03           377.708893E-03           375.304596E-03           372.30011E-03            368.802277E-03           364.861145E-03  
                   6.66869068E-03           0.                     382.857422E-03           382.861084E-03           382.750946E-03           380.782959E-03           379.511383E-03           377.785706E-03           375.421783E-03           372.460663E-03           369.006439E-03           365.107513E-03  
                   6.68504477E-03           0.                     382.857422E-03           382.861053E-03           382.756622E-03           380.801147E-03           379.552551E-03           377.860443E-03           375.535767E-03           372.616852E-03           369.204956E-03           365.347137E-03  
                   6.70105219E-03           0.                     382.857422E-03           382.861053E-03           382.762146E-03           380.818939E-03           379.592834E-03           377.933594E-03           375.647339E-03           372.769714E-03           369.399323E-03           365.581696E-03  
                   6.71720505E-03           0.                     382.857452E-03           382.861023E-03           382.7677E-03             380.836884E-03           379.633484E-03           378.007416E-03           375.759888E-03           372.924011E-03           369.595428E-03           365.81839E-03   
                   6.7348814E-03            0.                     382.857452E-03           382.861023E-03           382.773804E-03           380.856506E-03           379.677948E-03           378.088196E-03           375.883118E-03           373.092804E-03           369.810059E-03           366.077393E-03  
                   6.74793863E-03           0.                     382.857452E-03           382.861023E-03           382.77832E-03            380.871033E-03           379.710815E-03           378.147858E-03           375.974091E-03           373.217499E-03           369.968597E-03           366.268738E-03  
                   6.75000238E-03           0.                     382.857452E-03           382.861023E-03           382.779022E-03           380.873322E-03           379.716003E-03           378.157318E-03           375.988495E-03           373.237213E-03           369.993622E-03           366.298981E-03  
                   6.84889793E-03           0.                     382.857483E-03           382.860931E-03           382.813141E-03           380.983246E-03           379.964905E-03           378.609283E-03           376.677734E-03           374.181671E-03           371.194336E-03           367.748108E-03  
                   6.86698055E-03           0.                     382.857483E-03           382.860901E-03           382.819397E-03           381.003326E-03           380.010437E-03           378.691925E-03           376.803741E-03           374.35437E-03            371.413879E-03           367.953125E-03  
                   6.88468647E-03           0.                     382.857513E-03           382.860901E-03           382.8255E-03             381.02298E-03            380.054993E-03           378.772827E-03           376.927155E-03           374.523468E-03           371.572418E-03           368.153839E-03  
                   6.90197563E-03           0.                     382.857513E-03           382.86087E-03            382.831451E-03           381.042206E-03           380.09848E-03            378.851837E-03           377.047668E-03           374.63858E-03            371.727173E-03           368.349854E-03  
                   6.91881418E-03           0.                     382.857513E-03           382.86087E-03            382.83728E-03            381.060913E-03           380.140869E-03           378.928772E-03           377.123932E-03           374.750732E-03           371.877899E-03           368.540741E-03  
                   6.93518305E-03           0.                     382.857513E-03           382.86084E-03            382.842926E-03           381.079102E-03           380.182068E-03           378.973145E-03           377.19809E-03            374.859741E-03           372.024445E-03           368.726318E-03  
                   6.95119047E-03           0.                     382.857513E-03           382.86084E-03            382.84845E-03            381.096893E-03           380.203735E-03           379.016541E-03           377.270599E-03           374.966339E-03           372.167725E-03           368.907776E-03  
                   6.96732092E-03           0.                     382.857544E-03           382.860809E-03           382.854004E-03           381.139496E-03           380.225525E-03           379.060272E-03           377.343689E-03           375.073761E-03           372.312164E-03           369.090637E-03  
                   6.98499012E-03           0.                     382.857544E-03           382.860809E-03           382.854431E-03           381.186127E-03           380.249451E-03           379.108154E-03           377.423706E-03           375.191437E-03           372.470306E-03           369.290955E-03  
                   6.9979949E-03            0.                     382.857544E-03           382.860779E-03           382.854767E-03           381.220459E-03           380.267029E-03           379.143402E-03           377.482635E-03           375.278046E-03           372.586761E-03           369.438385E-03  
                   6.99999905E-03           0.                     382.857544E-03           382.860779E-03           382.854828E-03           381.225769E-03           380.269745E-03           379.148865E-03           377.491699E-03           375.291382E-03           372.604706E-03           369.46109E-03   
                   7.09893179E-03           0.                     382.857513E-03           382.860626E-03           382.857239E-03           381.486938E-03           380.403564E-03           379.417023E-03           377.93988E-03            375.950256E-03           373.490326E-03           370.582672E-03  
                   7.1170516E-03            0.                     382.857513E-03           382.860596E-03           382.857666E-03           381.53479E-03            380.42807E-03            379.466156E-03           378.021942E-03           376.070923E-03           373.652557E-03           370.788055E-03  
                   7.13478756E-03           0.                     382.857483E-03           382.860565E-03           382.858093E-03           381.581635E-03           380.452057E-03           379.514252E-03           378.102295E-03           376.189026E-03           373.81131E-03            370.989105E-03  
                   7.15210295E-03           0.                     382.857483E-03           382.860535E-03           382.858521E-03           381.627319E-03           380.475494E-03           379.561188E-03           378.180756E-03           376.304321E-03           373.966278E-03           371.185364E-03  
                   7.16895962E-03           0.                     382.857483E-03           382.860504E-03           382.858917E-03           381.671844E-03           380.498322E-03           379.606873E-03           378.257111E-03           376.416565E-03           374.117157E-03           371.376465E-03  
                   7.18533611E-03           0.                     382.857483E-03           382.860474E-03           382.859344E-03           381.715088E-03           380.520477E-03           379.651245E-03           378.331268E-03           376.525604E-03           374.263763E-03           371.562073E-03  
                   7.20133638E-03           0.                     382.857483E-03           382.860443E-03           382.859741E-03           381.757324E-03           380.542114E-03           379.694641E-03           378.403748E-03           376.632141E-03           374.406952E-03           371.743439E-03  
                   7.21744442E-03           0.                     382.857452E-03           382.860413E-03           382.860138E-03           381.799835E-03           380.563873E-03           379.738312E-03           378.476715E-03           376.73941E-03            374.551147E-03           371.926025E-03  
                   7.23510599E-03           0.                     382.857452E-03           382.860382E-03           382.860535E-03           381.846466E-03           380.587769E-03           379.786163E-03           378.556732E-03           376.857025E-03           374.709259E-03           372.126221E-03  
                   7.2480588E-03            0.                     382.857452E-03           382.860352E-03           382.86087E-03            381.880676E-03           380.605286E-03           379.821259E-03           378.615417E-03           376.943268E-03           374.825165E-03           372.273071E-03  
                   7.25E-03                 0.                     382.857452E-03           382.860352E-03           382.860901E-03           381.885803E-03           380.60791E-03            379.826538E-03           378.624207E-03           376.956177E-03           374.84256E-03            372.295044E-03  
                   7.34900331E-03           0.                     382.857422E-03           382.860229E-03           382.863281E-03           382.147156E-03           380.74176E-03            380.09491E-03            379.072632E-03           377.615387E-03           375.728729E-03           373.417267E-03  
                   7.36715269E-03           0.                     382.857422E-03           382.860199E-03           382.863739E-03           382.195068E-03           380.766296E-03           380.144104E-03           379.154846E-03           377.736237E-03           375.891174E-03           373.56424E-03   
                   7.38491488E-03           0.                     382.857422E-03           382.860168E-03           382.864136E-03           382.241974E-03           380.790314E-03           380.192261E-03           379.235321E-03           377.854523E-03           375.998962E-03           373.708069E-03  
                   7.4022522E-03            0.                     382.857422E-03           382.860168E-03           382.864563E-03           382.28772E-03            380.813782E-03           380.239258E-03           379.313843E-03           377.927979E-03           376.104218E-03           373.848511E-03  
                   7.41912031E-03           0.                     382.857422E-03           382.860168E-03           382.86499E-03            382.332275E-03           380.836578E-03           380.284973E-03           379.358459E-03           377.999451E-03           376.206573E-03           373.985077E-03  
                   7.43550062E-03           0.                     382.857422E-03           382.860138E-03           382.865356E-03           382.375519E-03           380.858734E-03           380.310089E-03           379.401794E-03           378.068878E-03           376.306E-03              374.117737E-03  
                   7.45148945E-03           0.                     382.857391E-03           382.860107E-03           382.865753E-03           382.417694E-03           380.888519E-03           380.334656E-03           379.444092E-03           378.136597E-03           376.403046E-03           374.247223E-03  
                   7.46757174E-03           0.                     382.857391E-03           382.860107E-03           382.86615E-03            382.428986E-03           380.918488E-03           380.359283E-03           379.486633E-03           378.204773E-03           376.500671E-03           374.377472E-03  
                   7.48522186E-03           0.                     382.857391E-03           382.860077E-03           382.866119E-03           382.441345E-03           380.951385E-03           380.386383E-03           379.533295E-03           378.279541E-03           376.607788E-03           374.520386E-03  
                   7.49811888E-03           0.                     382.857391E-03           382.860077E-03           382.866119E-03           382.450378E-03           380.975433E-03           380.406158E-03           379.567413E-03           378.334198E-03           376.686066E-03           374.624847E-03  
                   7.50000048E-03           0.                     382.857391E-03           382.860077E-03           382.866119E-03           382.451691E-03           380.978912E-03           380.409058E-03           379.572388E-03           378.342163E-03           376.697479E-03           374.640076E-03  
                   7.5991044E-03            0.                     382.857391E-03           382.859955E-03           382.865997E-03           382.521118E-03           381.163635E-03           380.561127E-03           379.834503E-03           378.762054E-03           377.29895E-03            375.442657E-03  
                   7.61728001E-03           0.                     382.857391E-03           382.859955E-03           382.865967E-03           382.533875E-03           381.197479E-03           380.58902E-03            379.882568E-03           378.839081E-03           377.409271E-03           375.589813E-03  
                   7.6350646E-03            0.                     382.857391E-03           382.859924E-03           382.865936E-03           382.546326E-03           381.230621E-03           380.616302E-03           379.929596E-03           378.914459E-03           377.517212E-03           375.733826E-03  
                   7.65241671E-03           0.                     382.857391E-03           382.859924E-03           382.865936E-03           382.558502E-03           381.26297E-03            380.642914E-03           379.975494E-03           378.987976E-03           377.622528E-03           375.874329E-03  
                   7.66929245E-03           0.                     382.857391E-03           382.859894E-03           382.865906E-03           382.570282E-03           381.294434E-03           380.668823E-03           380.020111E-03           379.059479E-03           377.724945E-03           376.010986E-03  
                   7.68567228E-03           0.                     382.857391E-03           382.859894E-03           382.865875E-03           382.581787E-03           381.324951E-03           380.693939E-03           380.063446E-03           379.128876E-03           377.824341E-03           376.143616E-03  
                   7.70164299E-03           0.                     382.857391E-03           382.859863E-03           382.865875E-03           382.592987E-03           381.354706E-03           380.718445E-03           380.105682E-03           379.196533E-03           377.921295E-03           376.272949E-03  
                   7.71769905E-03           0.                     382.857391E-03           382.859863E-03           382.865845E-03           382.604218E-03           381.384644E-03           380.743073E-03           380.148132E-03           379.264557E-03           378.018707E-03           376.402954E-03  
                   7.73534203E-03           0.                     382.857391E-03           382.859833E-03           382.865814E-03           382.616577E-03           381.417511E-03           380.770142E-03           380.194794E-03           379.339294E-03           378.125793E-03           376.545776E-03  
                   7.74817896E-03           0.                     382.857391E-03           382.859802E-03           382.865814E-03           382.62558E-03            381.441406E-03           380.789856E-03           380.228729E-03           379.393707E-03           378.203705E-03           376.64975E-03   
                   7.75000095E-03           0.                     382.857391E-03           382.859802E-03           382.865784E-03           382.626862E-03           381.444824E-03           380.792633E-03           380.233551E-03           379.401428E-03           378.214752E-03           376.66449E-03   
                   7.84923124E-03           0.                     382.857391E-03           382.85968E-03            382.865662E-03           382.69635E-03            381.62973E-03            380.944916E-03           380.495972E-03           379.821838E-03           378.816956E-03           377.467987E-03  
                   7.86742926E-03           0.                     382.857391E-03           382.85968E-03            382.865631E-03           382.709106E-03           381.663635E-03           380.972839E-03           380.544098E-03           379.898926E-03           378.927399E-03           377.564575E-03  
                   7.88523245E-03           0.                     382.857361E-03           382.85965E-03            382.865601E-03           382.721588E-03           381.696808E-03           381.000122E-03           380.591187E-03           379.974365E-03           378.993805E-03           377.659088E-03  
                   7.90259266E-03           0.                     382.857361E-03           382.859619E-03           382.86557E-03            382.733734E-03           381.729187E-03           381.026764E-03           380.637085E-03           380.015808E-03           379.058533E-03           377.751221E-03  
                   7.91947556E-03           0.                     382.857361E-03           382.859619E-03           382.86554E-03            382.745575E-03           381.76062E-03            381.052673E-03           380.659607E-03           380.056152E-03           379.121521E-03           377.840851E-03  
                   7.93584824E-03           0.                     382.857361E-03           382.859589E-03           382.86554E-03            382.75705E-03            381.791138E-03           381.064789E-03           380.681427E-03           380.095276E-03           379.182556E-03           377.927765E-03  
                   7.95179605E-03           0.                     382.857361E-03           382.859558E-03           382.865509E-03           382.768219E-03           381.814087E-03           381.076599E-03           380.702698E-03           380.133362E-03           379.242035E-03           378.012421E-03  
                   7.9678297E-03            0.                     382.857361E-03           382.859558E-03           382.865479E-03           382.770874E-03           381.837158E-03           381.088501E-03           380.724091E-03           380.171661E-03           379.301819E-03           378.097504E-03  
                   7.9854579E-03            0.                     382.857361E-03           382.859528E-03           382.865448E-03           382.773773E-03           381.862518E-03           381.101562E-03           380.74762E-03            380.213776E-03           379.367554E-03           378.191071E-03  
                   7.99823904E-03           0.                     382.857361E-03           382.859528E-03           382.865417E-03           382.775909E-03           381.88092E-03            381.111023E-03           380.764648E-03           380.244293E-03           379.415253E-03           378.258942E-03  
                   8.00000095E-03           0.                     382.857361E-03           382.859528E-03           382.865417E-03           382.776215E-03           381.883453E-03           381.112335E-03           380.767029E-03           380.248474E-03           379.421814E-03           378.268311E-03  
                   8.09938049E-03           0.                     382.857361E-03           382.859497E-03           382.865234E-03           382.792633E-03           382.026459E-03           381.185944E-03           380.899567E-03           380.48587E-03            379.792419E-03           378.795807E-03  
                   8.11759377E-03           0.                     382.857361E-03           382.859467E-03           382.865173E-03           382.795654E-03           382.052673E-03           381.199463E-03           380.923859E-03           380.529388E-03           379.860352E-03           378.892487E-03  
                   8.13541222E-03           0.                     382.857361E-03           382.859467E-03           382.865143E-03           382.798615E-03           382.078278E-03           381.212646E-03           380.947662E-03           380.57193E-03            379.926758E-03           378.987061E-03  
                   8.15278244E-03           0.                     382.857361E-03           382.859467E-03           382.865112E-03           382.801483E-03           382.103302E-03           381.225494E-03           380.970795E-03           380.613403E-03           379.991547E-03           379.079285E-03  
