
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  13.E+03                  26.2385941               26.3557472              117.153465E-03            16.1532574E-03          400.260864E-03            -2.88489985E+06           1.52028501E+06         416.617889E+06           204.810974E+06           363.31543E+06              1.57649493E-03        -946.567749E-06            19.7636986E-06            1.78020048E-03         403.455536E-06           -14.1345568E-03          -52.4345093E-06           14.5380144E-03         -403.455536E-06           -15.0811262E-03          -32.6709099E-06           16.3182144E-03            0.                     206.181305E+06           323.165131E+12            28.5056E-06              44.0816727E-03 
                  14.E+03                  26.1993542               26.3273621              128.003845E-03            17.6745415E-03          401.157623E-03            -2.94740987E+06           1.578089E+06           424.616486E+06           208.889832E+06           370.296417E+06             1.52128446E-03        -964.996399E-06            20.5151367E-06            1.81416881E-03         411.945526E-06           -15.482419E-03           -47.7321434E-06           15.8943644E-03         -411.945526E-06           -16.4474163E-03          -27.2163906E-06           17.7085323E-03            0.                     210.186279E+06           353.590881E+12            28.4629765E-06           44.0186691E-03 
                  15.E+03                  26.1626244               26.3012085              138.585419E-03            19.1612167E-03          401.997223E-03            -3.00693417E+06           1.63581705E+06         431.937408E+06           212.616623E+06           376.688019E+06             1.4866749E-03         -981.865967E-06            21.2656288E-06            1.84527314E-03         419.687408E-06           -16.7999153E-03          -42.5226746E-06           17.2195988E-03         -419.687408E-06           -17.7817783E-03          -21.2576714E-06           19.0648727E-03            0.                     213.849106E+06           383.32431E+12             28.4230633E-06           43.9596786E-03 
                  16.E+03                  26.1280651               26.2770615              148.989029E-03            20.6255569E-03          402.787018E-03            -3.0641818E+06            1.69324303E+06         438.759613E+06           216.079971E+06           382.645935E+06             1.46433914E-03        -997.580139E-06            22.0121593E-06            1.87427425E-03         426.85672E-06            -18.0978413E-03          -36.8927116E-06           18.5246964E-03         -426.85672E-06            -19.0954208E-03          -14.8804388E-06           20.3989735E-03            0.                     217.258453E+06           412.611084E+12            28.3855209E-06           43.9041748E-03 
                  17.E+03                  26.0957298               26.2550087              159.277603E-03            22.0758553E-03          403.526245E-03            -3.12095594E+06           1.74829006E+06         445.176178E+06           219.330414E+06           388.252228E+06             1.45029855E-03          -1.01236463E-03          22.7277203E-06            1.90156674E-03         433.569E-06              -19.3835011E-03          -30.9346943E-06           19.8170719E-03         -433.569E-06              -20.3958721E-03           -8.20728016E-06          21.7186413E-03            0.                     220.461853E+06           441.617004E+12            28.3503914E-06           43.8522301E-03 
                  18.E+03                  26.0653133               26.234808               169.495636E-03            23.518137E-03           404.221466E-03            -3.17808008E+06           1.80001295E+06         451.249481E+06           222.401993E+06           393.561523E+06             1.44228053E-03          -1.02636743E-03          23.4000912E-06            1.9274112E-03          439.902985E-06           -20.662199E-03           -24.726965E-06            21.1021023E-03         -439.902985E-06           -21.6885662E-03           -1.32690179E-06          23.0295162E-03            0.                     223.491119E+06           470.462646E+12            28.3173466E-06           43.8033562E-03 
                  19.E+03                  26.036541                26.2162094              179.67305E-03             24.9564724E-03          404.879272E-03            -3.23580194E+06           1.84775901E+06         457.030457E+06           225.321411E+06           398.618256E+06             1.43833625E-03          -1.03970683E-03          24.0208626E-06            1.95202374E-03         445.915253E-06           -21.9375229E-03          -18.3195801E-06           22.3834381E-03         -445.915253E-06           -22.9772339E-03            5.70202255E-06          24.3354626E-03            0.                     226.371964E+06           499.229431E+12            28.2860851E-06           43.757122E-03  
                  20.E+03                  26.0092621               26.199091               189.827972E-03            26.3932533E-03          405.502594E-03            -3.29447007E+06           1.891662E+06           462.557007E+06           228.1082E+06             403.455414E+06             1.43678737E-03          -1.05247009E-03          24.5915432E-06            1.975564E-03           451.647186E-06           -23.211565E-03           -11.7922897E-06           23.6632156E-03         -451.647186E-06           -24.2640381E-03           12.7995157E-06           25.6387787E-03            0.                     229.12355E+06            527.965088E+12            28.2564545E-06           43.713295E-03  
                  21.E+03                  25.9833794               26.1833553              199.974152E-03            27.830265E-03           406.094208E-03            -3.35353804E+06           1.93202507E+06         467.858063E+06           230.777725E+06           408.097595E+06             1.43700802E-03          -1.06472123E-03          25.1163731E-06            1.99815381E-03         457.131775E-06           -24.4858894E-03           -5.16383457E-06          24.9430237E-03         -457.131775E-06           -25.5506172E-03           19.9520741E-06           26.9411812E-03            0.                     231.760727E+06           556.705261E+12            28.2283325E-06           43.6717033E-03 
                  22.E+03                  25.9587688               26.1688919              210.119812E-03            29.2685814E-03          406.65686E-03             -3.4127562E+06            1.96925199E+06         472.955933E+06           233.341888E+06           412.563965E+06             1.43831205E-03          -1.07651043E-03          25.6002369E-06            2.01988602E-03         462.394775E-06           -25.7614555E-03            1.56846368E-06          26.2238541E-03         -462.394775E-06           -26.8379593E-03           27.1687756E-06           28.2437325E-03            0.                     234.295044E+06           585.471558E+12            28.2015934E-06           43.6321411E-03 
                  23.E+03                  25.9353123               26.1555786              220.272781E-03            30.7091961E-03          407.192871E-03            -3.47186208E+06           2.0040369E+06          477.870697E+06           235.811234E+06           416.871643E+06             1.44061971E-03          -1.08788204E-03          26.0524387E-06            2.04084444E-03         467.458069E-06           -27.0391331E-03            8.4093771E-06           27.5065899E-03         -467.458069E-06           -28.1270123E-03           34.461731E-06            29.5474262E-03            0.                     236.736679E+06           614.283875E+12            28.176115E-06            43.5944366E-03 
                  24.E+03                  25.9129276               26.1433678              230.435837E-03            32.1524391E-03          407.704529E-03            -3.53070998E+06           2.03672099E+06         482.617462E+06           238.193832E+06           421.03363E+06              1.44324219E-03          -1.09887075E-03          26.4773102E-06            2.06109285E-03         472.338959E-06           -28.3191967E-03           15.3637953E-06           28.7915325E-03         -472.338959E-06           -29.418066E-03            41.8415298E-06           30.8526268E-03            0.                     239.093552E+06           643.148865E+12            28.1517982E-06           43.5584717E-03 
                  25.E+03                  25.896307                26.1369591              240.650726E-03            33.5986061E-03          408.084381E-03            -3.58933783E+06           2.06786013E+06         487.209656E+06           240.496597E+06           425.061523E+06             1.44616067E-03          -1.10950601E-03          26.8821602E-06            2.08068752E-03         477.052429E-06           -29.601902E-03            22.3941174E-06           30.0789509E-03         -477.052429E-06           -30.7114067E-03           49.2755775E-06           32.1596413E-03            0.                     241.372238E+06           672.072083E+12            28.1337414E-06           43.5317497E-03 
                  26.E+03                  25.8737507               26.1245918              250.83548E-03             35.0493355E-03          408.599915E-03            -3.64803004E+06           2.09243798E+06         491.558075E+06           242.687943E+06           428.878235E+06             1.45073247E-03          -1.11960924E-03          27.2016773E-06            2.09923053E-03         481.574402E-06           -30.8887062E-03           29.299408E-06            31.3702812E-03         -481.574402E-06           -32.008316E-03            56.5019455E-06           33.4695129E-03            0.                     243.532654E+06           701.086731E+12            28.1092396E-06           43.4954834E-03 
                  27.E+03                  25.8524094               26.1134281              261.021851E-03            36.5011215E-03          409.087769E-03            -3.70619416E+06           2.12467694E+06         495.917114E+06           244.85939E+06            432.703949E+06             1.45178378E-03          -1.12969577E-03          27.6208019E-06            2.11785603E-03         485.980713E-06           -32.1765099E-03           36.5741997E-06           32.6624908E-03         -485.980713E-06           -33.3062019E-03           64.194664E-06            34.7803459E-03            0.                     245.690109E+06           730.122437E+12            28.0860519E-06           43.461174E-03  
                  28.E+03                  25.8335705               26.1048107              271.237366E-03            37.9559746E-03          409.518372E-03            -3.76373386E+06           2.15194607E+06         500.144501E+06           246.968475E+06           436.414978E+06             1.45484948E-03          -1.1394881E-03           27.9752712E-06            2.13591599E-03         490.270905E-06           -33.4670601E-03           43.9556313E-06           33.9573326E-03         -490.270905E-06           -34.6065521E-03           71.9313965E-06           36.0932465E-03            0.                     247.783081E+06           759.219299E+12            28.0655785E-06           43.4308815E-03 
                  29.E+03                  25.8155937               26.0970612              281.46991E-03             39.4139862E-03          409.929443E-03            -3.82132006E+06           2.17804503E+06         504.218323E+06           249.005692E+06           439.993042E+06             1.45801795E-03          -1.14894259E-03          28.3145638E-06            2.15331483E-03         494.432983E-06           -34.7604675E-03           51.4399719E-06           35.2549019E-03         -494.432983E-06           -35.9094086E-03           79.7542801E-06           37.4082146E-03            0.                     249.800858E+06           788.379761E+12            28.0460472E-06           43.4019699E-03 
                  30.E+03                  25.7980366               26.0897522              291.714294E-03            40.8749237E-03          410.330688E-03            -3.87882018E+06           2.20252109E+06         508.179413E+06           250.985031E+06           443.473358E+06             1.4609375E-03           -1.15814078E-03          28.6328144E-06            2.17023826E-03         498.474243E-06           -36.0564995E-03           59.0214043E-06           36.554966E-03          -498.474243E-06           -37.2146339E-03           87.6530533E-06           38.7252121E-03            0.                     251.761902E+06           817.598389E+12            28.0269794E-06           43.3737335E-03 
                  31.E+03                  25.7855263               26.0875435              302.015717E-03            42.3383293E-03          410.616547E-03            -3.93618608E+06           2.22614503E+06         512.042358E+06           252.912704E+06           446.868622E+06             1.46341228E-03          -1.16711342E-03          28.9398746E-06            2.18674707E-03         502.404266E-06           -37.3547478E-03           66.7045898E-06           37.8571548E-03         -502.404266E-06           -38.5218697E-03           95.6449661E-06           40.0439072E-03            0.                     253.672958E+06           846.866638E+12            28.0133896E-06           43.3536224E-03 
                  32.E+03                  25.7675934               26.0798702              312.279694E-03            43.8059425E-03          411.026489E-03            -3.99375796E+06           2.24282598E+06         515.710388E+06           254.754044E+06           450.095123E+06             1.4676137E-03           -1.1756655E-03           29.1566677E-06            2.20241165E-03         506.195251E-06           -38.6567574E-03           74.2473602E-06           39.1629562E-03         -506.195251E-06           -39.8324203E-03          103.403114E-06            41.3653603E-03            0.                     255.490204E+06           876.219055E+12            27.9939022E-06           43.3247833E-03 
                  33.E+03                  25.7505436               26.0730858              322.544128E-03            45.2741241E-03          411.416168E-03            -4.05066586E+06           2.26851296E+06         519.418884E+06           256.592865E+06           453.356262E+06             1.4681735E-03           -1.18427086E-03          29.4906502E-06            2.21828079E-03         509.912262E-06           -39.9593086E-03           82.1657028E-06           40.4692154E-03         -509.912262E-06           -41.1435776E-03          111.656029E-06            42.6874924E-03            0.                     257.320312E+06           905.582458E+12            27.9753799E-06           43.2973595E-03 
                  34.E+03                  25.7356224               26.0684586              332.835968E-03            46.7445793E-03          411.757294E-03            -4.10704994E+06           2.28928494E+06         523.03241E+06            258.387817E+06           456.534698E+06             1.47044981E-03          -1.1926657E-03           29.7607479E-06            2.23374057E-03         513.551147E-06           -41.2638893E-03           90.1680908E-06           41.7774429E-03         -513.551147E-06           -42.4565582E-03          119.928734E-06            44.0111847E-03            0.                     259.104401E+06           934.991577E+12            27.9591694E-06           43.2733574E-03 
                  35.E+03                  25.7252102               26.0683975              343.187225E-03            48.217411E-03           411.9953E-03              -4.16350603E+06           2.30964208E+06         526.526611E+06           260.128571E+06           459.609772E+06             1.47284162E-03          -1.2008003E-03           30.0253448E-06            2.24868655E-03         517.098022E-06           -42.5706139E-03           98.2598877E-06           43.0877151E-03         -517.098022E-06           -43.7714157E-03          128.285965E-06            45.3363914E-03            0.                     260.830566E+06           964.448486E+12            27.9478626E-06           43.2566147E-03 
                  36.E+03                  25.7095013               26.0629883              353.490356E-03            49.6936188E-03          412.354309E-03            -4.22025394E+06           2.32276487E+06         529.85022E+06            261.793945E+06           462.537262E+06             1.47620749E-03          -1.2085675E-03           30.1959209E-06            2.26289129E-03         520.524719E-06           -43.8803406E-03          106.194756E-06            44.400856E-03          -520.524719E-06           -45.0889015E-03          136.387527E-06            46.6637459E-03            0.                     262.47467E+06            993.972473E+12            27.9307957E-06           43.2313309E-03 
                  37.E+03                  25.6945953               26.0583878              363.791199E-03            51.169754E-03           412.695038E-03            -4.27636623E+06           2.34561896E+06         533.228638E+06           263.464508E+06           465.51178E+06              1.47613907E-03          -1.21642137E-03          30.4930439E-06            2.27736068E-03         523.894531E-06           -45.1900368E-03          114.496796E-06            45.7139359E-03         -523.894531E-06           -46.4064636E-03          144.988541E-06            47.991291E-03             0.                     264.138916E+06             1.0234952E+15           27.9145985E-06           43.2073708E-03 
                  38.E+03                  25.6816807               26.0557938              374.119354E-03            52.6477661E-03          412.990295E-03            -4.33197212E+06           2.36326385E+06         536.526611E+06           265.098877E+06           468.41626E+06              1.47800469E-03          -1.22409821E-03          30.7224541E-06            2.29148364E-03         527.202332E-06           -46.5013962E-03          122.865204E-06            47.0286026E-03         -527.202332E-06           -47.725502E-03           153.588135E-06            49.3200874E-03            0.                     265.764526E+06             1.05305529E+15          27.9005642E-06           43.1865807E-03 
                  39.E+03                  25.6729507               26.057457               384.505737E-03            54.1274605E-03          413.189819E-03            -4.38744831E+06           2.38074899E+06         539.719788E+06           266.686218E+06           471.229736E+06             1.47970533E-03          -1.23154628E-03          30.9497261E-06            2.30515051E-03         530.432678E-06           -47.8142929E-03          131.329056E-06            48.3447304E-03         -530.432678E-06           -49.0458374E-03          162.281555E-06            50.6498718E-03            0.                     267.339508E+06             1.08264959E+15          27.8910885E-06           43.1725388E-03 
                  40.E+03                  25.6591358               26.0539665              394.83847E-03             55.6102715E-03          413.505615E-03            -4.44334602E+06           2.39096618E+06         542.758484E+06           268.20636E+06            473.90976E+06              1.48280227E-03          -1.23866439E-03          31.0824986E-06            2.31814837E-03         533.559143E-06           -49.1299362E-03          139.613632E-06            49.6634903E-03         -533.559143E-06           -50.3685951E-03          170.69606E-06             51.981636E-03             0.                     268.840515E+06             1.1123054E+15           27.8760738E-06           43.1503067E-03 
                  41.E+03                  25.6500931               26.0553131              405.223145E-03            57.0924339E-03          413.712189E-03            -4.49849796E+06           2.41141319E+06         545.860779E+06           269.736786E+06           476.644318E+06             1.48216522E-03          -1.24588871E-03          31.348362E-06             2.33144641E-03         536.640747E-06           -50.4450417E-03          148.271896E-06            50.9816856E-03         -536.640747E-06           -51.6909294E-03          179.619995E-06            53.3131294E-03            0.                     270.366333E+06             1.14194846E+15          27.8662472E-06           43.1357613E-03 
                  42.E+03                  25.6370163               26.0525799              415.565887E-03            58.5778503E-03          414.011169E-03            -4.55380154E+06           2.42101383E+06         548.7995E+06             271.201416E+06           479.237244E+06             1.48541737E-03          -1.25277007E-03          31.4731998E-06            2.34402537E-03         539.638611E-06           -51.7630196E-03          156.72879E-06             52.3026619E-03         -539.638611E-06           -53.015789E-03           188.202362E-06            54.6466866E-03            0.                     271.815613E+06             1.17165709E+15          27.8520451E-06           43.1147232E-03 
                  43.E+03                  25.6246376               26.0505371              425.902618E-03            60.0623627E-03          414.294067E-03            -4.60829592E+06           2.44030309E+06         551.781921E+06           272.671448E+06           481.867493E+06             1.48450255E-03          -1.25972152E-03          31.7239017E-06            2.35681438E-03         542.596558E-06           -53.0802269E-03          165.554932E-06            53.6228256E-03         -542.596558E-06           -54.3399544E-03          197.277878E-06            55.979641E-03             0.                     273.281677E+06             1.20134723E+15          27.8385925E-06           43.0948181E-03 
                  44.E+03                  25.6139297               26.05019                436.264404E-03            61.5481987E-03          414.538818E-03            -4.66255426E+06           2.45422602E+06         554.700073E+06           274.112976E+06           484.441681E+06             1.48584723E-03          -1.26653206E-03          31.9049873E-06            2.36932445E-03         545.508667E-06           -54.3986244E-03          174.405289E-06            54.9441261E-03         -545.508667E-06           -55.6651573E-03          206.307983E-06            57.3134499E-03            0.                     274.716827E+06             1.23106408E+15          27.8269615E-06           43.0775871E-03 
                  45.E+03                  25.6037216               26.050354               446.63382E-03             63.0351677E-03          414.772156E-03            -4.71668196E+06           2.46863198E+06         557.532166E+06           275.516815E+06           486.941376E+06             1.48696589E-03          -1.27315688E-03          32.0921974E-06            2.38146019E-03         548.360596E-06           -55.7180176E-03          183.340622E-06            56.2663765E-03         -548.360596E-06           -56.9911804E-03          215.430267E-06            58.6478424E-03            0.                     276.110779E+06             1.26080334E+15          27.815876E-06            43.061161E-03  
                  46.E+03                  25.5936432               26.0506516              457.006409E-03            64.5233536E-03          415.002472E-03            -4.77072239E+06           2.48138785E+06         560.3078E+06             276.891937E+06           489.392029E+06             1.48818564E-03          -1.27965343E-03          32.2579994E-06            2.39335704E-03         551.154297E-06           -57.0384941E-03          192.321381E-06            57.5896568E-03         -551.154297E-06           -58.3181458E-03          224.580521E-06            59.9830093E-03            0.                     277.476318E+06             1.29056716E+15          27.804924E-06            43.0449409E-03 
                  47.E+03                  25.5839653               26.0513515              467.381378E-03            66.0120392E-03          415.223602E-03            -4.82453203E+06           2.49408102E+06         563.036682E+06           278.24231E+06            491.801941E+06             1.48868215E-03          -1.28604126E-03          32.4231491E-06            2.40505624E-03         553.893677E-06           -58.3594284E-03          201.375214E-06            58.9133263E-03         -553.893677E-06           -59.6454773E-03          233.797821E-06            61.3183784E-03            0.                     278.818176E+06             1.32034075E+15          27.7944164E-06           43.0293694E-03 
                  48.E+03                  25.5747147               26.0524807              477.761536E-03            67.5015106E-03          415.43512E-03             -4.87812996E+06           2.50595498E+06         565.714294E+06           279.567017E+06           494.167297E+06             1.48945904E-03          -1.29231274E-03          32.577404E-06             2.416538E-03           556.580994E-06           -59.6810532E-03          210.485428E-06            60.2376289E-03         -556.580994E-06           -60.9733658E-03          243.062622E-06            62.6541672E-03            0.                     280.13443E+06              1.35013008E+15          27.7843647E-06           43.0144806E-03 
                  49.E+03                  25.569191                26.0573921              488.203217E-03            68.9916916E-03          415.561584E-03            -4.93144369E+06           2.51736593E+06         568.341492E+06           280.866486E+06           496.4888E+06               1.4901855E-03           -1.29846942E-03          32.7257729E-06            2.42780519E-03         559.217285E-06           -61.0033226E-03          219.650101E-06            61.5625458E-03         -559.217285E-06           -62.301796E-03           252.375839E-06            63.9903564E-03            0.                     281.425537E+06             1.37993371E+15          27.7783585E-06           43.0055695E-03 
                  50.E+03                  25.5590343               26.0576134              498.576965E-03            70.4841461E-03          415.793488E-03            -4.98509836E+06           2.52212405E+06         570.839722E+06           282.111572E+06           498.698761E+06             1.49246311E-03          -1.3043524E-03           32.78759E-06              2.43850875E-03         561.77594E-06            -62.3276062E-03          228.608963E-06            62.8893814E-03         -561.77594E-06            -63.6319504E-03          261.395233E-06            65.3278961E-03            0.                     282.655426E+06             1.40978277E+15          27.7673283E-06           42.9892387E-03 
                  51.E+03                  25.5493584               26.0583076              508.942719E-03            71.9754028E-03          416.014648E-03            -5.0379281E+06            2.53745604E+06         573.413147E+06           283.374542E+06           500.973236E+06             1.49124968E-03          -1.3103714E-03           32.9868927E-06            2.44956064E-03         564.310059E-06           -63.6508408E-03          237.916122E-06            64.2151413E-03         -564.310059E-06           -64.9612122E-03          270.903107E-06            66.6647034E-03            0.                     283.916565E+06             1.43960774E+15          27.756815E-06            42.973671E-03  
                  52.E+03                  25.544445                26.0638275              519.38916E-03             73.4669724E-03          416.127136E-03            -5.09029198E+06           2.54777813E+06         575.938538E+06           284.617157E+06           503.205719E+06             1.49157643E-03          -1.31628501E-03          33.1211357E-06            2.46040297E-03         566.813416E-06           -64.97435E-03            247.24379E-06             65.5411606E-03         -566.813416E-06           -66.2906418E-03          280.365356E-06            68.0015717E-03            0.                     285.155182E+06             1.46943927E+15          27.7514706E-06           42.9657555E-03 
                  53.E+03                  25.5384846               26.0683117              529.827942E-03            74.9606476E-03          416.263245E-03            -5.14303398E+06           2.55213308E+06         578.311951E+06           285.799286E+06           505.306793E+06             1.49367428E-03          -1.32188201E-03          33.1777115E-06            2.47057486E-03         569.243408E-06           -66.2997208E-03          256.367493E-06            66.8689651E-03         -569.243408E-06           -67.6216049E-03          289.546326E-06            69.3395386E-03            0.                     286.322754E+06             1.49931288E+15          27.7450047E-06           42.9561653E-03 
                  54.E+03                  25.5281715               26.0683517              540.181885E-03            76.4545135E-03          416.499023E-03            -5.19555807E+06           2.56035209E+06         580.676697E+06           286.968903E+06           507.400177E+06             1.4938761E-03           -1.32744598E-03          33.2845383E-06            2.48072338E-03         571.622742E-06           -67.625267E-03           265.570343E-06            68.1968918E-03         -571.622742E-06           -68.9527206E-03          298.853973E-06            70.6776123E-03            0.                     287.483307E+06             1.52919042E+15          27.7337933E-06           42.9395676E-03 
                  55.E+03                  25.5229073               26.0735168              550.612915E-03            77.9467773E-03          416.619415E-03            -5.24706221E+06           2.57495809E+06         583.116699E+06           288.160004E+06           509.558075E+06             1.49224925E-03          -1.33315027E-03          33.4744835E-06            2.4912138E-03          573.995728E-06           -68.9494019E-03          275.096863E-06            69.5233841E-03         -573.995728E-06           -70.2825546E-03          308.571411E-06            72.0146179E-03            0.                     288.676544E+06             1.5590353E+15           27.7280712E-06           42.9310799E-03 
                  56.E+03                  25.5143509               26.0753517              560.993225E-03            79.4414902E-03          416.814789E-03            -5.29897404E+06           2.579216E+06           585.399536E+06           289.292603E+06           511.579987E+06             1.49472547E-03          -1.3385334E-03           33.5298271E-06            2.50100756E-03         576.312073E-06           -70.2757034E-03          284.371429E-06            70.8520126E-03         -576.312073E-06           -71.6142426E-03          317.900452E-06            73.3530197E-03            0.                     289.797638E+06             1.58892989E+15          27.7187843E-06           42.9173317E-03 
