
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                   9.57041264E-03          26.9581146               26.9621277                4.013515E-03           535.339417E-06           383.814545E-03           333.792847E+06            18.8928127E+03          540.633484E+06           328.128845E+06           209.730011E+06             9.18410587E-06         365.82077E-06            245.605423E-09             1.71028459E-03         329.00473E-06           -199.712494E-06           -81.0373459E-09          528.717224E-06          -329.00473E-06            166.108307E-06           164.569427E-09             2.23900199E-03           0.                     400.851715E+06            10.8067894E+12           29.2872868E-06           45.2356033E-03 
                   9.82045746E-03          26.9332104               26.9368477                3.63585854E-03         484.962067E-06           384.383728E-03           330.877197E+06            18.120718E+03           533.958435E+06           320.183868E+06           208.63356E+06              8.38667679E-06         373.172302E-06           235.572098E-09             1.69320083E-03         303.666077E-06          -174.49559E-06            -81.5621185E-09          478.161652E-06          -303.666077E-06           198.676697E-06           154.007004E-09             2.1713624E-03            0.                     395.006531E+06             9.79924297E+12          29.2602348E-06           45.1957092E-03 
                  10.0705099E-03           26.9200287               26.9233799                3.3517251E-03          446.858734E-06           384.68515E-03            328.045197E+06            16.3603745E+03          527.963196E+06           313.422455E+06           207.615952E+06             7.83866358E-06         378.147583E-06           212.682617E-09             1.67761457E-03         283.099518E-06          -156.895004E-06           -77.0255585E-09          439.994537E-06          -283.099518E-06           221.252594E-06           135.657486E-09             2.11760902E-03           0.                     389.810272E+06             9.03717518E+12          29.2459068E-06           45.1745834E-03 
                  10.3205662E-03           26.9068375               26.9099083                3.06663799E-03         408.631805E-06           384.986572E-03           325.219788E+06            13.6452341E+03          521.971436E+06           306.659729E+06           206.6577E+06               7.28824663E-06         383.152374E-06           177.388748E-09             1.66203785E-03         262.511597E-06          -139.193176E-06           -78.3488846E-09          401.704773E-06          -262.511597E-06           243.959152E-06            99.0389633E-09            2.0637424E-03            0.                     384.616974E+06             8.27263546E+12          29.2315826E-06           45.15345E-03   
                  10.5706301E-03           26.9018497               26.9046974                2.84367681E-03         378.617432E-06           385.100647E-03           322.579437E+06            10.7902498E+03          516.618408E+06           300.855713E+06           205.762741E+06             6.90249157E-06         386.685944E-06           140.273178E-09             1.64793968E-03         245.481613E-06          -126.242043E-06           -76.5719452E-09          371.723663E-06          -245.481613E-06           260.443909E-06            63.7019196E-09            2.0196631E-03            0.                     380.017792E+06             7.67234755E+12          29.2261658E-06           45.1454582E-03 
                  10.820694E-03            26.896862                26.8994827                2.62014103E-03         348.527893E-06           385.2146E-03             319.942963E+06             9.3373127E+03          511.266449E+06           295.049408E+06           204.907471E+06             6.51519442E-06         390.241272E-06           121.384796E-09             1.63384342E-03         228.433044E-06          -113.233788E-06           -68.8392029E-09          341.666809E-06          -228.433044E-06           277.007446E-06            52.5451469E-09            1.97551024E-03           0.                     375.419647E+06             7.07055807E+12          29.2207451E-06           45.1374664E-03 
                  11.0707655E-03           26.8970623               26.899498                 2.43800163E-03         323.948486E-06           385.210052E-03           317.547119E+06             7.0953126E+03          506.475708E+06           289.996094E+06           204.103516E+06             6.23438215E-06         393.028046E-06            92.2409515E-09            1.62106371E-03         213.946045E-06          -103.241676E-06           -68.1118317E-09          317.187744E-06          -213.946045E-06           289.786377E-06            24.1270752E-09            1.9382515E-03            0.                     371.339661E+06             6.57897043E+12          29.2209587E-06           45.1377869E-03 
                  11.3208408E-03           26.8972607               26.8995132                2.25533533E-03         299.299103E-06           385.205505E-03           315.152252E+06             4.36667204E+03         501.680786E+06           284.936066E+06           203.327515E+06             5.95212984E-06         395.835846E-06            56.7654305E-09            1.6082716E-03          199.430664E-06           -93.2073135E-06          -69.6039734E-09          292.638E-06             -199.430664E-06           302.628571E-06           -12.8388824E-09            1.90090942E-03           0.                     367.256317E+06             6.08598185E+12          29.2211761E-06           45.1380997E-03 
                  11.5709152E-03           26.900425                26.902523                 2.10103989E-03         278.450653E-06           385.13324E-03            313.01123E+06              3.15362501E+03         497.36203E+06            280.464508E+06           202.594467E+06             5.7380476E-06          398.316223E-06            40.9968376E-09            1.5965966E-03          186.762726E-06           -85.1737442E-06          -65.1396103E-09          271.936432E-06          -186.762726E-06           313.142517E-06           -24.1443558E-09            1.86853302E-03           0.                     363.612549E+06             5.66901302E+12          29.2246113E-06           45.1431694E-03 
                  11.8209982E-03           26.9035873               26.9055367                1.94644976E-03         257.562897E-06           385.060852E-03           310.871948E+06             1.14432812E+03         493.041412E+06           275.989594E+06           201.883591E+06             5.52311468E-06         400.813202E-06            14.8788786E-09            1.58491457E-03         174.077988E-06           -77.1170807E-06          -63.9331551E-09          251.195038E-06          -174.077988E-06           323.696075E-06           -49.0558701E-09            1.83610988E-03           0.                     359.967621E+06             5.25125837E+12          29.2280483E-06           45.1482391E-03 
