
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.24625969E+03           0.                      55.3806419E+06          115.955307E+06           129.779739E+06           477.603394E-03           474.80896E-03             10.3118544                8.72088718               1.59096682               1.31553149               1.11256433             202.96701E-03             10.0000038E+09          924.19342E-03            176.738937E-03  
                   7.25139999E+03           0.                      61.5316048E+06          128.839005E+06           144.198029E+06           477.585175E-03           474.884674E-03            10.3119173                8.72093868               1.59097493               1.31553972               1.112571               202.968231E-03            10.0000038E+09          924.193665E-03           176.738663E-03  
                   7.25653982E+03           0.                      67.6820602E+06          141.722687E+06           158.615997E+06           477.566833E-03           474.960266E-03            10.3119774                8.72099304               1.59098434               1.31554735               1.11257803             202.969299E-03            10.0000038E+09          924.194397E-03           176.738342E-03  
                   7.26168013E+03           0.                      73.8319855E+06          154.606293E+06           173.033615E+06           477.548492E-03           475.035797E-03            10.3120384                8.72104549               1.59099293               1.3155551                1.11258435             202.970322E-03            10.0000038E+09          924.195007E-03           176.738022E-03  
                   7.26681995E+03           0.                      79.9814835E+06          167.489868E+06           187.450882E+06           477.530243E-03           475.111237E-03            10.3120985                8.72109509               1.59100115               1.31556273               1.11259151             202.971481E-03            10.0000038E+09          924.195251E-03           176.737732E-03  
                   7.27195978E+03           0.                      86.1304398E+06          180.373428E+06           201.867859E+06           477.511749E-03           475.186829E-03            10.3121557                8.72114944               1.59100962               1.31557024               1.1125977              202.97258E-03             10.0000038E+09          924.195557E-03           176.737396E-03  
                   7.27710009E+03           0.                      92.2789078E+06          193.256897E+06           216.284485E+06           477.49353E-03            475.262329E-03            10.3122149                8.72119808               1.59101832               1.31557775               1.1126039              202.973633E-03            10.0000038E+09          924.19574E-03            176.737152E-03  
                   7.28224039E+03           0.                      98.4269104E+06          206.140366E+06           230.700729E+06           477.47522E-03            475.337799E-03            10.312273                 8.72125053               1.59102631               1.3155849                1.11261058             202.974716E-03            10.0000038E+09          924.196716E-03           176.736847E-03  
                   7.28737974E+03           0.                     104.574432E+06           219.023743E+06           245.116684E+06           477.45694E-03            475.413239E-03            10.3123322                8.72129631               1.59103417               1.31559241               1.1126169              202.975754E-03            10.0000038E+09          924.19696E-03            176.736572E-03  
                   7.29252005E+03           0.                     110.721382E+06           231.90712E+06            259.532318E+06           477.43869E-03            475.488647E-03            10.3123903                8.72134495               1.59104192               1.31559956               1.11262286             202.976715E-03            10.0000038E+09          924.197144E-03           176.736282E-03  
                   7.29766035E+03           0.                     116.867897E+06           244.790436E+06           273.947601E+06           477.420197E-03           475.564026E-03            10.3124437                8.72139168               1.59104979               1.31560695               1.11262894             202.977692E-03            10.0000038E+09          924.197449E-03           176.735977E-03  
                   7.3027997E+03            0.                     123.013939E+06           257.673706E+06           288.362457E+06           477.402039E-03           475.639404E-03            10.312499                 8.72143745               1.59105754               1.31561399               1.11263502             202.978683E-03            10.0000038E+09          924.19812E-03            176.735779E-03  
                   7.30794001E+03           0.                     129.15947E+06            270.556946E+06           302.77713E+06            477.383759E-03           475.714783E-03            10.3125515                8.72148705               1.591066                 1.31562054               1.11264062             202.979691E-03            10.0000038E+09          924.198181E-03           176.735413E-03  
                   7.31308031E+03           0.                     135.30452E+06            283.440155E+06           317.191376E+06           477.365448E-03           475.790131E-03            10.3126049                8.72153187               1.59107363               1.3156271                1.1126467              202.980728E-03            10.0000038E+09          924.198853E-03           176.735229E-03  
                   7.31822014E+03           0.                     141.449066E+06           296.323273E+06           331.605347E+06           477.347198E-03           475.865479E-03            10.3126583                8.7215786                1.59108114               1.31563389               1.11265242             202.981674E-03            10.0000038E+09          924.199036E-03           176.734924E-03  
                   7.32335997E+03           0.                     147.59314E+06            309.206451E+06           346.01886E+06            477.328949E-03           475.940704E-03            10.3127098                8.72162342               1.59108877               1.31564069               1.11265826             202.98262E-03             10.0000038E+09          924.19928E-03            176.734619E-03  
                   7.32849979E+03           0.                     153.754654E+06           322.09201E+06            360.445221E+06           477.362518E-03           475.803314E-03            10.3127623                8.72166824               1.59109628               1.31564748               1.11266375             202.983566E-03            10.0000038E+09          924.199463E-03           176.734436E-03  
                   7.3336401E+03            0.                     159.961472E+06           334.987885E+06           374.907776E+06           477.514191E-03           475.181244E-03            10.3128109                8.72170544               1.5911026                1.3156538                1.11266947             202.984497E-03            10.0000038E+09          924.200134E-03           176.734131E-03  
                   7.33877993E+03           0.                     166.216721E+06           347.899872E+06           389.413208E+06           477.771637E-03           474.125092E-03            10.3128633                8.72175121               1.59110975               1.31565988               1.11267447             202.985443E-03            10.0000038E+09          924.200684E-03           176.733963E-03  
                   7.34391975E+03           0.                     172.536865E+06           360.836609E+06           403.978546E+06           478.157837E-03           472.539246E-03            10.312911                 8.72179413               1.59111691               1.31566644               1.11267996             202.986221E-03            10.0000038E+09          924.200745E-03           176.733643E-03  
                   7.34906006E+03           0.                     178.925262E+06           373.805084E+06           418.611542E+06           478.659332E-03           470.477997E-03            10.3129587                8.72183228               1.5911237                1.31567287               1.11268532             202.987076E-03            10.0000038E+09          924.200989E-03           176.733459E-03  
                   7.35420036E+03           0.                     185.393738E+06           386.815735E+06           433.327637E+06           479.281738E-03           467.916138E-03            10.3130083                8.7218771                1.59113097               1.31567836               1.11269093             202.987946E-03            10.0000038E+09          924.201233E-03           176.73317E-03   
                   7.35933971E+03           0.                     191.944565E+06           399.872955E+06           448.131592E+06           480.013641E-03           464.898682E-03            10.3130512                8.7219162                1.59113765               1.31568491               1.11269569             202.988846E-03            10.0000038E+09          924.201782E-03           176.732986E-03  
                   7.36448002E+03           0.                     198.586502E+06           412.987762E+06           463.037048E+06           480.853394E-03           461.431152E-03            10.3131037                8.72195625               1.5911442                1.3156904                1.11270094             202.989746E-03            10.0000038E+09          924.202026E-03           176.732697E-03  
                   7.36962032E+03           0.                     205.324387E+06           426.166595E+06           478.052124E+06           481.793701E-03           457.540314E-03            10.3131456                8.72199821               1.59115064               1.3156966                1.11270583             202.990555E-03            10.0000038E+09          924.202637E-03           176.732529E-03  
                   7.37475967E+03           0.                     212.166565E+06           439.42099E+06            493.190582E+06           482.83194E-03            453.234253E-03            10.3131943                8.72203255               1.5911572                1.31570232               1.11271095             202.991318E-03            10.0000038E+09          924.202698E-03           176.732285E-03  
                   7.37989998E+03           0.                     219.121216E+06           452.760529E+06           508.464935E+06           483.967072E-03           448.514984E-03            10.3132372                8.72207451               1.59116364               1.31570792               1.1127156              202.992142E-03            10.0000038E+09          924.202942E-03           176.732056E-03  
                   7.38503981E+03           0.                     226.195084E+06           466.194183E+06           523.885437E+06           485.19519E-03            443.394958E-03            10.313282                 8.72211266               1.59116948               1.31571341               1.11272073             202.992996E-03            10.0000038E+09          924.203186E-03           176.731812E-03  
                   7.39018011E+03           0.                     233.396973E+06           479.735962E+06           539.468567E+06           486.511444E-03           437.891357E-03            10.3133249                8.72214699               1.59117568               1.31571901               1.11272538             202.993805E-03            10.0000038E+09          924.203674E-03           176.731598E-03  
                   7.39531994E+03           0.                     240.739319E+06           493.399231E+06           555.231262E+06           487.919678E-03           431.984222E-03            10.3133659                8.72218418               1.59118247               1.31572473               1.11272991             202.994553E-03            10.0000038E+09          924.203918E-03           176.731384E-03  
                   7.40045977E+03           0.                     248.230225E+06           507.196411E+06           571.187927E+06           489.41629E-03            425.684692E-03            10.313406                 8.72222042               1.59118772               1.31572986               1.11273456             202.995316E-03            10.0000038E+09          924.204041E-03           176.731186E-03  
                   7.40560007E+03           0.                     255.886337E+06           521.147034E+06           587.363098E+06           491.005981E-03           418.969452E-03            10.3134518                8.72225571               1.59119403               1.31573522               1.11273909             202.996124E-03            10.0000038E+09          924.20459E-03            176.731018E-03  
                   7.41074038E+03           0.                     263.720551E+06           535.270386E+06           603.779297E+06           492.686646E-03           411.84137E-03             10.3134918                8.7222929                1.5911994                1.31574059               1.11274397             202.996765E-03            10.0000038E+09          924.204651E-03           176.730728E-03  
                   7.41587973E+03           0.                     271.75177E+06            549.589355E+06           620.464722E+06           494.463287E-03           404.27478E-03             10.313529                 8.72232723               1.5912056                1.31574523               1.11274815             202.997559E-03            10.0000038E+09          924.204956E-03           176.730576E-03  
                   7.42102003E+03           0.                     280.00061E+06            564.130249E+06           637.451172E+06           496.340485E-03           396.243683E-03            10.3135729                8.72235966               1.59121144               1.31575084               1.1127522              202.998215E-03            10.0000038E+09          924.205078E-03           176.730347E-03  
                   7.42616034E+03           0.                     288.491516E+06           578.924866E+06           654.777161E+06           498.322723E-03           387.722046E-03            10.3136129                8.72239304               1.59121668               1.31575572               1.11275649             202.999023E-03            10.0000038E+09          924.205627E-03           176.730164E-03  
                   7.43129969E+03           0.                     297.253967E+06           594.010925E+06           672.488892E+06           500.418304E-03           378.666962E-03            10.3136463                8.72242641               1.59122241               1.31576002               1.11276066             202.999649E-03            10.0000038E+09          924.20575E-03            176.72998E-03   
                   7.43643999E+03           0.                     306.325348E+06           609.4375E+06             690.644958E+06           502.636139E-03           369.03067E-03             10.3136845                8.72245789               1.59122777               1.31576538               1.11276531             203.000366E-03            10.0000038E+09          924.205994E-03           176.729767E-03  
                   7.4415803E+03            0.                     315.752319E+06           625.265808E+06           709.319641E+06           504.988861E-03           358.746887E-03            10.3137226                8.72249126               1.59123278               1.31577039               1.11276925             203.001038E-03            10.0000038E+09          924.206421E-03           176.729599E-03  
                   7.44672012E+03           0.                     325.592163E+06           641.573547E+06           728.605774E+06           507.489929E-03           347.743866E-03            10.3137617                8.72252274               1.59123814               1.3157748                1.11277318             203.001709E-03            10.0000038E+09          924.206543E-03           176.729401E-03  
                   7.45185995E+03           0.                     335.924622E+06           658.469238E+06           748.632996E+06           510.159912E-03           335.915649E-03            10.313796                 8.72255325               1.59124327               1.31577933               1.11277747             203.002365E-03            10.0000038E+09          924.206848E-03           176.729248E-03  
                   7.45699978E+03           0.                     346.850525E+06           676.096619E+06           769.571106E+06           513.019043E-03           323.151428E-03            10.3138323                8.72258282               1.59124887               1.3157835                1.11278129             203.002975E-03            10.0000038E+09          924.206909E-03           176.729034E-03  
                   7.46214008E+03           0.                     358.520996E+06           694.680237E+06           791.684143E+06           516.094971E-03           309.303345E-03            10.3138685                8.72261333               1.59125328               1.31578827               1.11278498             203.003647E-03            10.0000038E+09          924.20752E-03            176.728882E-03  
                   7.46727991E+03           0.                     371.151672E+06           714.593567E+06           815.396851E+06           519.388672E-03           294.331299E-03            10.3139009                8.7226429                1.59125781               1.3157928                1.1127888              203.004211E-03            10.0000038E+09          924.207581E-03           176.728729E-03  
                   7.47241974E+03           0.                     385.0896E+06             736.573059E+06           841.522583E+06           522.812439E-03           278.603119E-03            10.3139353                8.72267342               1.59126306               1.31579709               1.11279213             203.004822E-03            10.0000038E+09          924.207703E-03           176.728546E-03  
                   7.47756004E+03           0.                     399.059998E+06           758.562988E+06           867.626038E+06           526.073486E-03           263.460327E-03            10.3139677                8.72270203               1.59126806               1.31580102               1.11279571             203.005524E-03            10.0000038E+09          924.207947E-03           176.728409E-03  
                   7.48270035E+03           0.                     411.485352E+06           779.179199E+06           891.806946E+06           528.100891E-03           253.9478E-03              10.3139982                8.72272491               1.59127223               1.31580496               1.11279917             203.006027E-03            10.0000038E+09          924.208008E-03           176.728241E-03  
                   7.4878397E+03            0.                     423.201691E+06           798.7229E+06             914.700256E+06           529.848022E-03           245.788757E-03            10.3140287                8.72275352               1.59127641               1.31580925               1.11280274             203.006531E-03            10.0000038E+09          924.208374E-03           176.728073E-03  
                   7.49298E+03              0.                     434.526093E+06           817.102112E+06           936.442383E+06           531.789185E-03           237.699722E-03            10.3140593                8.72277927               1.59128046               1.31581306               1.11280584             203.007095E-03            10.0000038E+09          924.208435E-03           176.727951E-03  
                   7.49812031E+03           0.                     445.814148E+06           834.312195E+06           957.598755E+06           534.349304E-03           231.51001E-03             10.3140888                8.72280407               1.59128463               1.31581688               1.11280894             203.007721E-03            10.0000038E+09          924.20874E-03            176.727783E-03  
                   7.50325966E+03           0.                     456.852631E+06           848.238525E+06           977.013855E+06           538.589783E-03           230.07901E-03             10.3141203                8.72283173               1.59128964               1.31582081               1.11281264             203.008331E-03            10.0000038E+09          924.208801E-03           176.727615E-03  
                   7.50839996E+03          48.066803E-06           462.548401E+06           870.122498E+06           996.230652E+06           531.589844E-03           230.928024E-03            10.3141479                8.72267437               1.59147382               1.31582439               1.11279261             203.031769E-03           971.33606E+09            924.209106E-03           176.727493E-03  
                   7.51354027E+03         787.114563E-06           468.256226E+06           876.953491E+06             1.00490689E+09         533.957703E-03           220.813583E-03            10.3134956                8.71934319               1.59415245               1.31574106               1.11236751             203.37352E-03             15.7522898E+12          924.204712E-03           176.730743E-03  
                   7.5186801E+03            1.52624762E-03         473.899902E+06           883.785034E+06             1.01350296E+09         536.216248E-03           210.836945E-03            10.312933                 8.7160902                1.59684205               1.31566894               1.1119523              203.716644E-03            30.534956E+12           924.200867E-03           176.733551E-03  
                   7.52381992E+03           2.26565671E-03         479.607849E+06           890.619385E+06             1.02206826E+09         538.510437E-03           200.364243E-03            10.3124771                8.71293068               1.59954691               1.31561112               1.11154926             204.061707E-03            45.3231277E+12          924.197754E-03           176.73584E-03   
                   7.52895975E+03           3.02038479E-03         485.416534E+06           897.595398E+06             1.03075433E+09         540.796387E-03           189.667267E-03            10.3121109                8.70979214               1.602319                 1.31556427               1.11114895             204.41539E-03             60.4177017E+12          924.195312E-03           176.73764E-03   
                   7.53410006E+03           3.79695821E-03         491.41275E+06            904.773376E+06             1.03965759E+09         543.133301E-03           178.555573E-03            10.311821                 8.70663929               1.60518289               1.31552744               1.11074674             204.780716E-03            75.9491577E+12          924.193359E-03           176.739105E-03  
                   7.53924036E+03           4.6048522E-03          497.532684E+06           912.240662E+06             1.04884708E+09         545.39624E-03            167.66153E-03             10.3116074                8.7034359                1.60817182               1.31550014               1.11033809             205.162033E-03            92.107048E+12           924.191772E-03           176.740173E-03  
                   7.54437971E+03           5.44454765E-03         503.786957E+06           920.001953E+06             1.05834413E+09         547.593262E-03           157.047607E-03            10.3114614                8.70017338               1.61128771               1.31548142               1.10992193             205.559509E-03           108.900963E+12           924.190857E-03           176.740891E-03  
                   7.54952002E+03           6.3131361E-03          510.10321E+06            928.030212E+06             1.06810772E+09         549.662109E-03           147.043381E-03            10.3113861                8.69686604               1.61451864               1.31547201               1.10950017             205.97171E-03            126.272728E+12           924.190491E-03           176.741287E-03  
                   7.55466032E+03           7.16807461E-03         516.389465E+06           935.932373E+06             1.07770169E+09         551.737915E-03           136.868713E-03            10.311368                 8.6936636                1.61770546               1.31546962               1.1090914              206.378265E-03           143.371506E+12           924.190369E-03           176.741364E-03  
                   7.55979967E+03           8.02460957E-03         522.764587E+06           943.829956E+06             1.08720422E+09         553.875732E-03           125.752151E-03            10.3114014                8.69049835               1.62090266               1.31547368               1.10868752             206.786148E-03           160.502167E+12           924.190552E-03           176.741241E-03  
                   7.56493998E+03           8.93534184E-03         529.325745E+06           951.537659E+06             1.09666049E+09         556.284607E-03           114.143211E-03            10.3114634                8.68715954               1.62430418               1.31548178               1.10826182             207.220093E-03           178.716827E+12           924.190918E-03           176.740891E-03  
                   7.57008028E+03           9.91666508E-03         535.475769E+06           959.198242E+06             1.10562432E+09         558.25354E-03            102.507385E-03            10.3116779                8.68368912               1.62798786               1.31550896               1.10781908             207.690002E-03           198.343353E+12           924.192322E-03           176.739822E-03  
                   7.57522011E+03          11.1423883E-03          541.272034E+06           965.623352E+06             1.11327088E+09         560.541931E-03            89.6928864E-03           10.3118086                8.67924404               1.6325649                1.31552565               1.10725176             208.273911E-03           222.857803E+12           924.193237E-03           176.739182E-03  
                   7.58035994E+03          12.4267921E-03          547.364075E+06           972.120178E+06             1.12111592E+09         563.062317E-03            76.3245544E-03           10.3122272                8.67482948               1.63739753               1.31557906               1.10668862             208.890472E-03           248.545868E+12           924.196106E-03           176.737091E-03  
                   7.58549976E+03          13.7822094E-03          553.782349E+06           978.976196E+06             1.12934959E+09         565.675049E-03            62.3812103E-03           10.3127689                8.67026234               1.64250684               1.3156482                1.10610604             209.542282E-03           275.654175E+12           924.199829E-03           176.73439E-03   
                   7.59064007E+03          15.2274389E-03          560.470886E+06           986.286316E+06             1.13808334E+09         568.263794E-03            48.5950165E-03           10.3134661                8.66549873               1.64796734               1.31573725               1.10549819             210.238876E-03           304.558716E+12           924.204529E-03           176.730896E-03  
                   7.5957799E+03           16.8181763E-03          567.37738E+06            994.332703E+06             1.14763737E+09         570.611145E-03            36.2179794E-03           10.3138409                8.65992832               1.65391195               1.31578505               1.10478783             210.997253E-03           336.373535E+12           924.207153E-03           176.729004E-03  
                   7.60091972E+03          18.653101E-03           574.646118E+06             1.00361407E+09           1.15863788E+09         572.576721E-03            26.318903E-03            10.3146458                8.65383053               1.66081595               1.31588769               1.10400951             211.878098E-03           373.07196E+12            924.212524E-03           176.724976E-03  
                   7.60606003E+03          21.1503658E-03          581.697449E+06             1.0131309E+09            1.17039704E+09         574.157959E-03            21.5212631E-03           10.3153467                8.64521027               1.67013824               1.31597722               1.10290992             213.067368E-03           423.017395E+12           924.217224E-03           176.721466E-03  
                   7.61120033E+03          24.1224709E-03          587.432312E+06             1.02011728E+09           1.17844474E+09         575.8479E-03              11.5585365E-03           10.3161879                8.63497829               1.68121052               1.31608438               1.10160446             214.479889E-03           482.459473E+12           924.223022E-03           176.717316E-03  
                   7.61633968E+03          27.6139984E-03          594.251099E+06             1.02832448E+09           1.18798828E+09         577.882935E-03           186.377625E-06            10.3172035                8.62301159               1.69419026               1.31621397               1.10007811             216.135788E-03           552.289978E+12           924.229858E-03           176.712265E-03  
                   7.62147999E+03          32.890316E-03           602.984436E+06             1.03748095E+09           1.20075345E+09         581.200439E-03            -6.72591591E-03          10.318572                 8.60485744               1.7137146                1.31638861               1.09776199             218.626602E-03           657.816284E+12           924.239258E-03           176.705399E-03  
                   7.62662029E+03          41.3903084E-03          611.229614E+06             1.047243E+09             1.21415102E+09         583.656067E-03            -9.29500771E-03          10.320837                 8.57582378               1.74501181               1.31667745               1.09405828             222.619293E-03           827.816101E+12           924.254639E-03           176.694138E-03  
                   7.63175964E+03          53.5435181E-03          620.990356E+06             1.05550325E+09           1.22888851E+09         588.335876E-03            -8.10975933E-03          10.3243008                8.53485584               1.78944683               1.31711948               1.08883131             228.288086E-03             1.07088029E+15         924.278015E-03           176.67688E-03   
                   7.63689995E+03          68.6790543E-03          631.276428E+06             1.0625E+09               1.2435627E+09          594.142578E-03            -6.19611835E-03          10.3298645                8.48543358               1.84442902               1.31782913               1.0825268              235.302429E-03             1.37359107E+15         924.315491E-03           176.64917E-03   
                   7.64204025E+03          86.2733231E-03          642.610413E+06             1.06863248E+09           1.25868094E+09         601.338867E-03            -4.86898661E-03          10.3379774                8.43010998               1.90786982               1.31886458               1.0754683              243.395859E-03             1.72547638E+15         924.370667E-03           176.608795E-03  
                   7.64718008E+03         106.017891E-03           655.030212E+06             1.07436156E+09           1.27458739E+09         609.69281E-03             -3.89967918E-03          10.3489189                8.37045574               1.97846472               1.32026064               1.06785846             252.402039E-03             2.12036753E+15         924.44458E-03            176.55452E-03   
                   7.65231991E+03         127.743393E-03           668.489929E+06             1.07999969E+09           1.29143548E+09         618.972107E-03            -3.17813897E-03          10.3632965                8.30779934               2.05549717               1.32209432               1.05986488             262.229401E-03             2.55487776E+15         924.541565E-03           176.483322E-03  
                   7.65745974E+03         151.489929E-03           683.0625E+06               1.08546364E+09           1.30929053E+09         629.282104E-03            -2.49558115E-03          10.3815107                8.24255562               2.13895464               1.32441819               1.05154133             272.876465E-03             3.02980852E+15         924.663757E-03           176.393402E-03  
                   7.66260004E+03         177.364655E-03           698.815796E+06             1.09081137E+09           1.32825112E+09         640.638611E-03            -1.86119962E-03          10.4041481                8.1750679                2.22907996               1.32730579               1.04293168             284.374146E-03             3.54730296E+15         924.815613E-03           176.282043E-03  
                   7.66774035E+03         205.572769E-03           715.955933E+06             1.09609985E+09           1.3485713E+09          653.184814E-03            -1.1937561E-03           10.4318113                8.10538673               2.32642603               1.3308351                1.03404212             296.79306E-03              4.11146593E+15         924.999695E-03           176.146561E-03  
                   7.6728797E+03          236.374268E-03           734.571838E+06             1.10138202E+09           1.37035716E+09         666.954773E-03          -567.888306E-06            10.4653273                8.03359127               2.43173409               1.3351109                1.02488291             310.227753E-03             4.72749567E+15         925.222046E-03           175.983353E-03  
                   7.67802E+03            270.108032E-03           754.880737E+06             1.10671246E+09           1.39385533E+09         682.093262E-03            12.7835665E-06           10.5056257                7.95964813               2.54598069               1.34025204               1.0154494              324.802673E-03             5.40217113E+15         925.487366E-03           175.788437E-03  
                   7.68316031E+03         307.230927E-03           777.049194E+06             1.11209786E+09           1.41924584E+09         698.723877E-03           605.152588E-06            10.5538998                7.88340092               2.67049861               1.34641051               1.0057224              340.687988E-03             6.14462709E+15         925.802673E-03           175.556778E-03  
                   7.68829966E+03         348.3013E-03             801.400635E+06             1.1176033E+09            1.44687629E+09         717.071289E-03             1.14721942E-03          10.6115541                7.80464983               2.80690408               1.35376549             995.67572E-03            358.089905E-03             6.96603775E+15         926.176025E-03           175.282745E-03  
                   7.69343996E+03         394.075775E-03           828.226807E+06             1.12327313E+09           1.47707319E+09         737.333618E-03             1.70692277E-03          10.6803617                7.72298908               2.95737314               1.36254394             985.257935E-03           377.285889E-03             7.88152695E+15         926.616577E-03           174.959366E-03  
                   7.69858027E+03         445.532837E-03           857.962402E+06             1.12916851E+09           1.51031184E+09         759.818298E-03             2.34847212E-03          10.762723                 7.63799572               3.1247263                1.37305093             974.414795E-03           398.635986E-03             8.91066742E+15         927.13678E-03            174.577469E-03  
                   7.70372009E+03         503.923309E-03           891.066895E+06             1.13536024E+09           1.5470885E+09          784.832703E-03             3.12422681E-03          10.9344864                7.62137604               3.31311083               1.39496386             972.294678E-03           422.669098E-03             9.92419243E+15         928.199951E-03           173.797394E-03  
                   7.70885992E+03         570.885315E-03           927.967957E+06             1.14192843E+09           1.58789229E+09         812.633911E-03             4.26581669E-03          10.9868746                7.64819956               3.33867574               1.40164697             975.716614E-03           425.930542E-03            10.000001E+15           928.517578E-03           173.56459E-03   
                   7.71400023E+03         647.949036E-03           968.499023E+06             1.14890981E+09           1.63257992E+09         842.974792E-03             6.06692743E-03          11.0374203                7.68402958               3.35339093               1.4080956              980.287598E-03           427.80777E-03             10.000001E+15           928.819885E-03           173.342834E-03  




