
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.24625969E+03           0.                      55.4259987E+06          115.872078E+06           129.738434E+06           478.337921E-03           471.788055E-03            10.3158884                8.72434902               1.59154153               1.316046                 1.11300576             203.040466E-03            10.0000038E+09          924.221008E-03           176.71875E-03   
                   7.25139999E+03           0.                      61.581974E+06           128.746582E+06           144.152145E+06           478.319397E-03           471.864258E-03            10.3159018                8.72435856               1.59154248               1.31604767               1.11300695             203.040573E-03            10.0000038E+09          924.221008E-03           176.718735E-03  
                   7.25653982E+03           0.                      67.7374725E+06          141.621063E+06           158.565567E+06           478.300873E-03           471.94046E-03             10.3159075                8.72436523               1.59154391               1.31604898               1.11300778             203.040756E-03            10.0000038E+09          924.221069E-03           176.718689E-03  
                   7.26168013E+03           0.                      73.8924713E+06          154.495468E+06           172.978683E+06           478.282349E-03           472.016602E-03            10.315918                 8.72437668               1.5915457                1.31604981               1.1130091              203.040985E-03            10.0000038E+09          924.221069E-03           176.718674E-03  
                   7.26681995E+03           0.                      80.0469742E+06          167.369904E+06           187.391403E+06           478.263885E-03           472.092804E-03            10.3159294                8.72438335               1.59154725               1.31605148               1.11301005             203.041183E-03            10.0000038E+09          924.221497E-03           176.718567E-03  
                   7.27195978E+03           0.                      86.2009659E+06          180.244263E+06           201.803833E+06           478.245361E-03           472.168915E-03            10.315938                 8.72439289               1.59154809               1.31605244               1.11301124             203.04129E-03             10.0000038E+09          924.221497E-03           176.718521E-03  
                   7.27710009E+03           0.                      92.3545227E+06          193.118591E+06           216.215973E+06           478.226868E-03           472.245056E-03            10.3159475                8.72439957               1.59154952               1.31605351               1.11301208             203.041473E-03            10.0000038E+09          924.221558E-03           176.718506E-03  
                   7.28224039E+03           0.                      98.5075226E+06          205.992905E+06           230.627716E+06           478.208344E-03           472.321045E-03            10.315958                 8.72440815               1.59155107               1.31605482               1.11301327             203.041656E-03            10.0000038E+09          924.22168E-03            176.718491E-03  
                   7.28737974E+03           0.                     104.660072E+06           218.867172E+06           245.0392E+06             478.18985E-03            472.397156E-03            10.3159637                8.72441483               1.5915519                1.31605601               1.11301398             203.041763E-03            10.0000038E+09          924.22168E-03            176.71843E-03   
                   7.29252005E+03           0.                     110.81208E+06            231.741409E+06           259.450287E+06           478.171356E-03           472.473206E-03            10.3159752                8.72442341               1.59155333               1.31605721               1.11301517             203.041962E-03            10.0000038E+09          924.221741E-03           176.718338E-03  
                   7.29766035E+03           0.                     116.963623E+06           244.615585E+06           273.861084E+06           478.152893E-03           472.549164E-03            10.3159838                8.72443008               1.59155488               1.3160584                1.11301601             203.04216E-03             10.0000038E+09          924.221741E-03           176.718277E-03  
                   7.3027997E+03            0.                     123.114738E+06           257.489777E+06           288.271545E+06           478.13443E-03            472.625214E-03            10.3159933                8.72443867               1.59155571               1.31605923               1.11301708             203.042236E-03            10.0000038E+09          924.221741E-03           176.718262E-03  
                   7.30794001E+03           0.                     129.265274E+06           270.363831E+06           302.681702E+06           478.115875E-03           472.701202E-03            10.315999                 8.72444534               1.59155715               1.31606042               1.11301792             203.042435E-03            10.0000038E+09          924.221741E-03           176.718246E-03  
                   7.31308031E+03           0.                     135.41539E+06            283.238037E+06           317.091461E+06           478.097534E-03           472.777161E-03            10.3160095                8.72445297               1.59155869               1.31606126               1.11301899             203.042618E-03            10.0000038E+09          924.221741E-03           176.718201E-03  
                   7.31822014E+03           0.                     141.564926E+06           296.11203E+06            331.500977E+06           478.078949E-03           472.853058E-03            10.3160191                8.72445774               1.59155929               1.31606281               1.1130197              203.042709E-03            10.0000038E+09          924.221802E-03           176.718094E-03  
                   7.32335997E+03           0.                     147.71405E+06            308.986023E+06           345.910217E+06           478.060516E-03           472.928955E-03            10.3160248                8.72446632               1.59156096               1.31606364               1.11302078             203.042892E-03            10.0000038E+09          924.221802E-03           176.718079E-03  
                   7.32849979E+03           0.                     153.880661E+06           321.862335E+06           360.331879E+06           478.094635E-03           472.789124E-03            10.3160343                8.72447205               1.59156156               1.31606483               1.11302149             203.043091E-03            10.0000038E+09          924.221924E-03           176.718048E-03  
                   7.3336401E+03            0.                     160.092865E+06           334.748352E+06           374.789337E+06           478.248291E-03           472.157837E-03            10.31604                  8.72447968               1.59156299               1.31606555               1.11302269             203.043152E-03            10.0000038E+09          924.221924E-03           176.718033E-03  
                   7.33877993E+03           0.                     166.353561E+06           347.650055E+06           389.289246E+06           478.50885E-03            471.086731E-03            10.3160496                8.72448635               1.59156442               1.31606674               1.11302304             203.043365E-03            10.0000038E+09          924.221985E-03           176.718018E-03  
                   7.34391975E+03           0.                     172.679657E+06           360.575867E+06           403.848846E+06           478.899658E-03           469.478851E-03            10.3160553                8.72449493               1.59156501               1.31606746               1.11302423             203.043427E-03            10.0000038E+09          924.221985E-03           176.717972E-03  
                   7.34906006E+03           0.                     179.074265E+06           373.532867E+06           418.475464E+06           479.406891E-03           467.389771E-03            10.3160658                8.72450066               1.59156644               1.31606865               1.11302483             203.04361E-03             10.0000038E+09          924.222473E-03           176.717865E-03  
                   7.35420036E+03           0.                     185.549255E+06           386.531433E+06           433.184692E+06           480.036499E-03           464.793945E-03            10.3160706                8.72450638               1.59156716               1.3160696                1.1130259              203.043793E-03            10.0000038E+09          924.222473E-03           176.71785E-03   
                   7.35933971E+03           0.                     192.106857E+06           399.575897E+06           447.981171E+06           480.776703E-03           461.736755E-03            10.3160801                8.72451401               1.59156859               1.31607056               1.11302662             203.043869E-03            10.0000038E+09          924.222473E-03           176.717804E-03  
                   7.36448002E+03           0.                     198.756119E+06           412.677368E+06           462.878937E+06           481.625885E-03           458.223602E-03            10.3160858                8.72451782               1.59156919               1.31607127               1.11302733             203.044037E-03            10.0000038E+09          924.222534E-03           176.717789E-03  
                   7.36962032E+03           0.                     205.501541E+06           425.842346E+06           477.885712E+06           482.576752E-03           454.281952E-03            10.3160954                8.72452545               1.5915705                1.31607246               1.11302841             203.044113E-03            10.0000038E+09          924.222534E-03           176.717789E-03  
                   7.37475967E+03           0.                     212.351852E+06           439.082092E+06           493.015289E+06           483.626587E-03           449.919495E-03            10.3161011                8.72453117               1.59157157               1.31607318               1.11302876             203.044312E-03            10.0000038E+09          924.222656E-03           176.717728E-03  
                   7.37989998E+03           0.                     219.315048E+06           452.406494E+06           508.280212E+06           484.774353E-03           445.138153E-03            10.3161087                8.72453785               1.5915724                1.31607437               1.11302984             203.044388E-03            10.0000038E+09          924.222656E-03           176.717712E-03  
                   7.38503981E+03           0.                     226.398178E+06           465.824249E+06           523.690857E+06           486.016357E-03           439.950226E-03            10.3161163                8.72454548               1.59157395               1.31607509               1.11303055             203.044571E-03            10.0000038E+09          924.222717E-03           176.717621E-03  
                   7.39018011E+03           0.                     233.609879E+06           479.349518E+06           539.263489E+06           487.347412E-03           434.372986E-03            10.3161211                8.72454834               1.59157443               1.31607628               1.11303115             203.044617E-03            10.0000038E+09          924.222717E-03           176.717606E-03  
                   7.39531994E+03           0.                     240.962357E+06           492.995422E+06           555.015015E+06           488.771912E-03           428.385498E-03            10.3161306                8.72455597               1.59157586               1.31607664               1.11303222             203.0448E-03              10.0000038E+09          924.222717E-03           176.71756E-03   
                   7.40045977E+03           0.                     248.464584E+06           506.774628E+06           570.9599E+06             490.285919E-03           421.999115E-03            10.3161364                8.72456169               1.59157634               1.31607771               1.11303258             203.044861E-03            10.0000038E+09          924.222717E-03           176.717545E-03  
                   7.40560007E+03           0.                     256.132568E+06           520.706299E+06           587.122498E+06           491.894409E-03           415.189117E-03            10.316144                 8.72456646               1.59157777               1.31607831               1.11303365             203.045044E-03            10.0000038E+09          924.222717E-03           176.717529E-03  
                   7.41074038E+03           0.                     263.979736E+06           534.809692E+06           603.52533E+06            493.59552E-03            407.957947E-03            10.3161469                8.72457218               1.59157825               1.3160795                1.11303425             203.045105E-03            10.0000038E+09          924.222717E-03           176.717484E-03  
                   7.41587973E+03           0.                     272.024841E+06           549.107666E+06           620.196228E+06           495.394287E-03           400.279053E-03            10.3161564                8.72457695               1.5915792                1.31608021               1.11303484             203.045273E-03            10.0000038E+09          924.222778E-03           176.717468E-03  
                   7.42102003E+03           0.                     280.288971E+06           563.626404E+06           637.167358E+06           497.295624E-03           392.124817E-03            10.3161621                8.72458267               1.59158003               1.31608081               1.11303556             203.045334E-03            10.0000038E+09          924.222778E-03           176.717392E-03  
                   7.42616034E+03           0.                     288.796356E+06           578.397461E+06           654.476868E+06           499.30426E-03            383.467621E-03            10.3161669                8.72458744               1.59158075               1.316082                 1.11303616             203.045517E-03            10.0000038E+09          924.222778E-03           176.717377E-03  
                   7.43129969E+03           0.                     297.577209E+06           593.458435E+06           672.17041E+06            501.428894E-03           374.261993E-03            10.3161764                8.72459316               1.59158194               1.31608236               1.11303687             203.045563E-03            10.0000038E+09          924.2229E-03             176.717331E-03  
                   7.43643999E+03           0.                     306.669067E+06           608.857971E+06           690.306946E+06           503.678986E-03           364.457825E-03            10.3161783                8.72459888               1.59158242               1.31608331               1.11303759             203.045731E-03            10.0000038E+09          924.2229E-03             176.717316E-03  
                   7.4415803E+03            0.                     316.119049E+06           624.657349E+06           708.960266E+06           506.067993E-03           353.984833E-03            10.3161869                8.7246027                1.59158373               1.31608403               1.11303818             203.045776E-03            10.0000038E+09          924.222961E-03           176.717316E-03  
                   7.44672012E+03           0.                     325.985291E+06           640.933716E+06           728.222839E+06           508.610077E-03           342.766907E-03            10.3161917                8.72460842               1.59158409               1.31608462               1.11303878             203.045944E-03            10.0000038E+09          924.222961E-03           176.7173E-03    
                   7.45185995E+03           0.                     336.348267E+06           657.795044E+06           748.223816E+06           511.326965E-03           330.691681E-03            10.3161964                8.72461319               1.5915854                1.3160857                1.11303949             203.046005E-03            10.0000038E+09          924.222961E-03           176.717255E-03  
                   7.45699978E+03           0.                     347.310028E+06           675.384827E+06           769.133362E+06           514.240234E-03           317.641418E-03            10.3162031                8.72461796               1.59158587               1.31608605               1.11303997             203.046097E-03            10.0000038E+09          924.22345E-03            176.717239E-03  
                   7.46214008E+03           0.                     359.023773E+06           693.92804E+06            791.215149E+06           517.378784E-03           303.460297E-03            10.3162079                8.72462273               1.59158659               1.31608701               1.11304057             203.046234E-03            10.0000038E+09          924.22345E-03            176.717163E-03  
                   7.46727991E+03           0.                     371.707123E+06           713.799988E+06           814.896545E+06           520.744202E-03           288.109314E-03            10.3162127                8.72462654               1.59158766               1.31608772               1.11304128             203.046295E-03            10.0000038E+09          924.22345E-03            176.717148E-03  
                   7.47241974E+03           0.                     385.70816E+06            735.751221E+06           841.0047E+06             524.237061E-03           272.009705E-03            10.3162193                8.72463226               1.5915879                1.31608808               1.11304188             203.046448E-03            10.0000038E+09          924.22345E-03            176.717117E-03  
                   7.47756004E+03           0.                     399.745331E+06           757.784119E+06           867.156616E+06           527.518677E-03           256.718506E-03            10.3162231                8.72463703               1.59158909               1.31608903               1.11304224             203.046478E-03            10.0000038E+09          924.223511E-03           176.717087E-03  
                   7.48270035E+03           0.                     412.199982E+06           778.402466E+06           891.340637E+06           529.546082E-03           247.190979E-03            10.316227                 8.72463894               1.59158957               1.31608951               1.11304259             203.046524E-03            10.0000038E+09          924.223511E-03           176.717072E-03  
                   7.4878397E+03            0.                     423.919281E+06           797.916992E+06           914.190002E+06           531.282593E-03           238.988373E-03            10.3162308                8.72464085               1.59158957               1.31608963               1.11304307             203.0466E-03              10.0000038E+09          924.223511E-03           176.717072E-03  
                   7.49298E+03              0.                     435.183838E+06           816.321106E+06           935.807739E+06           533.104126E-03           230.39357E-03             10.3162241                8.72463799               1.59158933               1.31608915               1.11304259             203.046509E-03            10.0000038E+09          924.223511E-03           176.717087E-03  
                   7.49812031E+03           0.                     446.538818E+06           834.598145E+06           957.348083E+06           535.034607E-03           221.486984E-03            10.316205                 8.72461987               1.59158599               1.31608653               1.11304021             203.046143E-03            10.0000038E+09          924.223328E-03           176.717178E-03  
                   7.50325966E+03           0.                     459.704834E+06           855.01001E+06            981.624573E+06           537.6604E-03             209.89061E-03             10.3161592                8.72457981               1.59157956               1.31608057               1.11303508             203.045319E-03            10.0000038E+09          924.222778E-03           176.717453E-03  
                   7.50839996E+03         268.522308E-06           472.684601E+06           872.160217E+06             1.00207877E+09         541.970154E-03           185.73671E-03             10.3169794                8.72427654               1.59270418               1.31618547               1.11299634             203.188766E-03             5.38044596E+12         924.228455E-03           176.713379E-03  
                   7.51354027E+03         992.886475E-06           477.195892E+06           878.855286E+06             1.01006472E+09         542.974487E-03           181.11792E-03             10.3196583                8.72385597               1.5958041                1.31652713               1.1129427              203.584213E-03            19.8677311E+12          924.24646E-03            176.700027E-03  
                   7.5186801E+03            1.72038162E-03         481.907104E+06           885.579468E+06             1.01812017E+09         544.171509E-03           175.442581E-03            10.3221807                8.72329044               1.59889317               1.31684899               1.11287057             203.978287E-03            34.4176292E+12          924.263794E-03           176.687424E-03  
                   7.52381992E+03           2.45024419E-03         486.903625E+06           892.325745E+06             1.02625859E+09         545.656921E-03           168.243774E-03            10.3246202                8.72264481               1.60197866               1.31716001               1.11278808             204.371933E-03            49.0148888E+12          924.280334E-03           176.675278E-03  
                   7.52895975E+03           3.19599962E-03         492.154114E+06           899.218567E+06             1.03459299E+09         547.313049E-03           160.109787E-03            10.3270531                8.72193241               1.60512245               1.31747055               1.11269712             204.772964E-03            63.9299889E+12          924.296692E-03           176.663162E-03  
                   7.53410006E+03           3.96285057E-03         497.68573E+06            906.306641E+06             1.04317522E+09         549.13623E-03            151.05896E-03             10.3295221                8.72117424               1.6083498                1.31778562               1.11260056             205.184692E-03            79.2670212E+12          924.313293E-03           176.650848E-03  
                   7.53924036E+03           4.76024389E-03         503.402374E+06           913.677002E+06             1.05206633E+09         550.963196E-03           141.909012E-03            10.3320704                8.72036934               1.61170292               1.3181107                1.11249804             205.612457E-03            95.2148819E+12          924.330688E-03           176.638199E-03  
                   7.54437971E+03           5.58797884E-03         509.277222E+06           921.327515E+06             1.06125987E+09         552.764648E-03           132.820297E-03            10.3347139                8.71953297               1.6151824                1.31844783               1.11239147             206.056351E-03           111.769585E+12           924.348511E-03           176.625031E-03  
                   7.54952002E+03           6.44404125E-03         515.226196E+06           929.240051E+06             1.07071853E+09         554.459595E-03           124.208359E-03            10.3374557                8.71867466               1.61878109               1.31879747               1.1122818              206.515488E-03           128.890839E+12           924.367065E-03           176.611435E-03  
                   7.55466032E+03           7.29095793E-03         521.317627E+06           937.068237E+06             1.08008969E+09         556.328613E-03           114.588188E-03            10.3402052                8.71786022               1.62234652               1.3191483                1.11217773             206.970367E-03           145.829163E+12           924.385681E-03           176.597809E-03  
                   7.55979967E+03           8.1465826E-03          527.768494E+06           944.862305E+06             1.08945417E+09         558.566833E-03           102.903351E-03            10.3430185                8.71706581               1.62595367               1.31950748               1.11207664             207.430511E-03           162.94162E+12            924.404724E-03           176.583801E-03  
                   7.56493998E+03           9.05476761E-03         534.387634E+06           952.509949E+06             1.09865272E+09         561.031006E-03            89.9225616E-03           10.3460255                8.71624184               1.62978411               1.31989098               1.1119715              207.91922E-03            181.105347E+12           924.424988E-03           176.568924E-03  




