
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.63999987E+03          54.0528793E-03          417.809052E+06             1.05577016E+09           1.11765504E+09         395.73877E-03            796.262817E-03            10.3562317                8.55980206               1.79642951               1.32119322               1.09201419             229.17894E-03              1.08106768E+15         924.493896E-03           176.51828E-03   
                   7.64799976E+03          60.3176918E-03          424.141449E+06             1.05901945E+09           1.12556744E+09         400.504028E-03           782.171875E-03            10.3620367                8.54214287               1.8198936                1.32193351               1.08976126             232.172333E-03             1.20636392E+15         924.53302E-03            176.489517E-03  
                   7.65600014E+03          67.4794617E-03          431.203674E+06             1.06200063E+09           1.13393867E+09         406.02948E-03            766.930786E-03            10.3688536                8.5222168                1.84663653               1.32280326               1.087219               235.584061E-03             1.349599E+15           924.578918E-03           176.455856E-03  
                   7.66400003E+03          75.7206879E-03          439.224121E+06             1.06509316E+09           1.14320326E+09         412.38089E-03            749.819519E-03            10.3771915                8.49983978               1.8773514                1.32386696               1.08436453             239.502472E-03             1.51442361E+15         924.634949E-03           176.414642E-03  
                   7.67199993E+03          84.9858475E-03          447.647675E+06             1.0682199E+09            1.15282381E+09         419.059662E-03           732.556458E-03            10.3868418                8.47509098               1.91175306               1.3250984                1.08120692             243.891281E-03             1.69972694E+15         924.699646E-03           176.367081E-03  
                   7.67999983E+03          95.2279053E-03          456.690826E+06             1.07136846E+09           1.16298306E+09         426.268555E-03           714.711304E-03            10.3982172                8.44852543               1.94968987               1.32654929               1.07781792             248.731079E-03             1.90456772E+15         924.775757E-03           176.311127E-03  
                   7.6880002E+03          106.401642E-03           466.30365E+06              1.07446289E+09           1.1735872E+09          433.987823E-03           696.490906E-03            10.4115753                8.42057419               1.99100065               1.32825327               1.07425201             254.001343E-03             2.12804317E+15         924.865112E-03           176.245529E-03  
                   7.6960001E+03          118.481987E-03           476.408691E+06             1.07764661E+09           1.18464935E+09         442.082275E-03           677.931763E-03            10.4271107                8.39152718               2.03558373               1.33023512               1.07054651             259.688904E-03             2.36964965E+15         924.968689E-03           176.169479E-03  
                   7.704E+03              131.412582E-03           486.857483E+06             1.08084905E+09           1.19600856E+09         450.439972E-03           659.5755E-03              10.4446993                8.36152267               2.08317566               1.33247912               1.06671858             265.760498E-03             2.6282618E+15          925.085388E-03           176.083603E-03  
                   7.71199989E+03         145.202164E-03           497.868408E+06             1.08404243E+09           1.2078408E+09          459.270294E-03           641.094055E-03            10.464797                 8.33094788               2.13384962               1.33504319               1.06281805             272.225189E-03             2.90405273E+15         925.218628E-03           175.985825E-03  
                   7.71999979E+03         159.838959E-03           509.254913E+06             1.08720303E+09           1.21995854E+09         468.408325E-03           622.67511E-03             10.4875908                8.30003166               2.18756223               1.33795142               1.05887389             279.077545E-03             3.1967895E+15          925.36908E-03            175.875366E-03  
                   7.72800016E+03         175.330093E-03           521.124939E+06             1.0904218E+09            1.23252821E+09         477.911255E-03           604.316711E-03            10.5132895                8.2689476                2.24434137               1.34122968               1.05490851             286.321136E-03             3.50661182E+15         925.537842E-03           175.751358E-03  
                   7.73600006E+03         191.684067E-03           533.416992E+06             1.0935365E+09            1.24539256E+09         487.790771E-03           586.138184E-03            10.5420942                8.23787022               2.30422378               1.34490407               1.05094349             293.960632E-03             3.83369112E+15         925.726135E-03           175.613068E-03  
                   7.74399996E+03         208.913742E-03           546.140808E+06             1.09668744E+09           1.25865531E+09         497.991241E-03           568.161438E-03            10.5742283                8.20696163               2.36726761               1.34900379               1.04700041             302.003418E-03             4.17828465E+15         925.935242E-03           175.459579E-03  
                   7.75199986E+03         227.023926E-03           559.328491E+06             1.09984887E+09           1.27234185E+09         508.550476E-03           550.464722E-03            10.6098948                8.17639256               2.43350434               1.35355425               1.0431006              310.453583E-03             4.54048824E+15         926.16571E-03            175.290268E-03  
                   7.76000023E+03         245.996552E-03           572.820374E+06             1.10295987E+09           1.28626931E+09         519.348389E-03           533.201599E-03            10.6497736                8.14677143               2.50300336               1.35864162               1.0393219              319.319824E-03             4.91994047E+15         926.421875E-03           175.102234E-03  
                   7.76800013E+03         265.829041E-03           586.61261E+06              1.10605371E+09           1.30050123E+09         530.365662E-03           516.806274E-03            10.6936026                8.1179142                2.57568669               1.36423278               1.03564036             328.592468E-03             5.31658983E+15         926.701355E-03           174.897141E-03  
                   7.77600002E+03         286.425964E-03           600.205078E+06             1.10912693E+09           1.31476915E+09         541.151062E-03           503.53598E-03             10.7415485                8.09025955               2.65128827               1.37034976               1.03211224             338.237244E-03             5.72853041E+15         927.004639E-03           174.674484E-03  
                   7.78399992E+03         307.612732E-03           612.091064E+06             1.11215079E+09           1.32796597E+09         550.367065E-03           497.257172E-03            10.7937145                8.06441784               2.72929716               1.37700462               1.02881551             348.189148E-03             6.15226412E+15         927.331787E-03           174.434433E-03  
                   7.79199982E+03         329.435852E-03           621.581299E+06             1.11513186E+09           1.33949363E+09         557.406311E-03           498.509796E-03            10.8499432                8.04010201               2.8098402                1.38417804               1.02571356             358.464447E-03             6.588727E+15           927.681213E-03           174.17807E-03   
                   7.80000019E+03         352.046906E-03           629.652954E+06             1.11808789E+09           1.35013497E+09         563.15155E-03            505.223938E-03            10.9100885                8.01672935               2.89335871               1.39185107               1.02273166             369.119324E-03             7.04094744E+15         928.051147E-03           173.906631E-03  
                   7.80800009E+03         375.579956E-03           637.212036E+06             1.12103713E+09           1.36056376E+09         568.412476E-03           515.074829E-03            10.9742136                7.99394321               2.9802711                1.40003181               1.01982474             380.207092E-03             7.51160955E+15         928.441406E-03           173.6203E-03    
                   7.81599998E+03         400.145905E-03           644.804565E+06             1.12399459E+09           1.37114429E+09         573.67157E-03            526.246765E-03            11.0425625                7.97160149               3.07095885               1.40875161               1.01697481             391.776672E-03             8.00292587E+15         928.852905E-03           173.318619E-03  
                   7.82399988E+03         425.827087E-03           652.730652E+06             1.12696636E+09           1.38205016E+09         579.191833E-03           537.452942E-03            11.1154451                7.94971037               3.16573429               1.41804945               1.01418161             403.867584E-03             8.51655197E+15         929.286316E-03           173.000763E-03  
                   7.83199978E+03         452.672211E-03           661.147339E+06             1.1299541E+09            1.39336026E+09         585.108154E-03           547.852722E-03            11.1931496                7.92834616               3.26480341               1.42796254               1.01145613             416.506226E-03             9.05345345E+15         929.742737E-03           172.666229E-03  
                   7.84000015E+03         480.696472E-03           670.210693E+06             1.13295639E+09           1.40516758E+09         591.557007E-03           556.717957E-03            11.2758636                7.9076128                3.36825013               1.43851447               1.00881124             429.703461E-03             9.61394119E+15         930.22229E-03            172.314835E-03  
                   7.84800005E+03         509.628174E-03           679.194153E+06             1.13594365E+09           1.41680181E+09         597.908569E-03           564.848572E-03            11.3718262                7.92580652               3.44601965               1.45075691               1.01113236             439.624908E-03             9.96687222E+15         930.770264E-03           171.913208E-03  
                   7.85599995E+03         539.940125E-03           689.558472E+06             1.13895905E+09           1.42961669E+09         605.424194E-03           570.641479E-03            11.4338188                7.9650774                3.46874189               1.45866585               1.01614213             442.523651E-03            10.000001E+15           931.119568E-03           171.657364E-03  
                   7.86399984E+03         571.345825E-03           699.883179E+06             1.14197278E+09           1.44233E+09            612.866272E-03           575.873596E-03            11.4928484                8.00693798               3.48590994               1.46619678               1.02148283             444.713898E-03            10.000001E+15           931.44812E-03            171.416687E-03  
                   7.87200022E+03         603.788025E-03           710.129578E+06             1.14497876E+09           1.45491171E+09         620.204224E-03           580.672913E-03            11.5587788                8.05369759               3.50508142               1.47460747               1.02744806             447.159607E-03            10.000001E+15           931.810913E-03           171.150894E-03  
                   7.88000011E+03         637.194275E-03           720.178772E+06             1.14796758E+09           1.4672482E+09          627.341309E-03           585.157898E-03            11.6311426                8.10502434               3.52611923               1.48383915               1.03399575             449.843658E-03            10.000001E+15           932.20459E-03            170.862762E-03  
                   7.88800001E+03         671.474487E-03           729.898804E+06             1.15093446E+09           1.4792161E+09          634.166626E-03           589.456604E-03            11.7110777                8.16172123               3.54935527               1.49403703               1.04122901             452.807892E-03            10.000001E+15           932.634033E-03           170.54837E-03   
                   7.89599991E+03         706.523071E-03           739.161011E+06             1.15386891E+09           1.49068677E+09         640.577515E-03           593.631653E-03            11.7968197                8.22254467               3.57427454               1.50497532               1.04898846             455.986847E-03            10.000001E+15           933.088623E-03           170.215607E-03  
                   7.90399981E+03         742.217773E-03           747.827332E+06             1.15676343E+09           1.50152004E+09         646.462341E-03           597.718933E-03            11.8839455                8.28435516               3.5995903                1.51609087               1.05687404             459.216522E-03            10.000001E+15           933.544006E-03           169.882507E-03  
                   7.91200018E+03         778.423584E-03           755.799622E+06             1.15961039E+09           1.51161218E+09         651.745178E-03           601.684326E-03            11.9719868                8.34681892               3.62516618               1.52732217               1.06484306             462.479401E-03            10.000001E+15           933.997009E-03           169.550949E-03  
                   7.92000008E+03         814.99353E-03            763.00769E+06              1.16240227E+09           1.52088869E+09         656.375671E-03           605.50824E-03             12.0614491                8.41030121               3.65115094               1.53873563               1.07294142             465.794281E-03            10.000001E+15           934.451111E-03           169.218842E-03  
                   7.92799997E+03         851.765747E-03           769.428101E+06             1.16512954E+09           1.52931905E+09         660.344055E-03           609.163452E-03            12.1502647                8.47332573               3.67694068               1.55006635               1.08098185             469.084473E-03            10.000001E+15           934.895325E-03           168.894135E-03  
                   7.93599987E+03         888.569031E-03           775.121277E+06             1.16778457E+09           1.53695285E+09         663.71228E-03            612.529236E-03            12.2378654                8.53549576               3.7023716                1.56124222               1.08891332             472.328857E-03            10.000001E+15           935.326904E-03           168.578613E-03  
                   7.94399977E+03         925.256531E-03           780.182373E+06             1.17036176E+09           1.54387701E+09         666.568542E-03           615.523621E-03            12.3237572                8.59645653               3.72730017               1.57219934               1.09669018             475.509186E-03            10.000001E+15           935.743896E-03           168.273788E-03  
                   7.95200014E+03         961.688721E-03           784.685669E+06             1.17285609E+09           1.55016744E+09         668.984741E-03           618.193787E-03            12.4074421                8.65585709               3.75158429               1.58287549               1.10426819             478.607147E-03            10.000001E+15           936.14447E-03            167.980988E-03  
                   7.96000004E+03         997.723572E-03           788.715027E+06             1.1752646E+09            1.55590856E+09         671.036133E-03           620.563843E-03            12.4888039                8.71361256               3.7751894                1.59325504               1.1116364              481.618622E-03            10.000001E+15           936.52887E-03            167.700089E-03  
                   7.96799994E+03           1.03319919             792.005188E+06             1.17758155E+09           1.56087768E+09         672.505066E-03           623.191101E-03            12.5673771                8.76939678               3.79798031               1.60327923               1.11875296             484.526215E-03            10.000001E+15           936.895569E-03           167.432281E-03  
                   7.97599983E+03           1.06803179             795.504211E+06             1.17980516E+09           1.56590426E+09         674.199585E-03           624.682739E-03            12.6426058                8.82280636               3.81979799               1.61287642               1.12556684             487.30957E-03             10.000001E+15           937.242249E-03           167.179047E-03  
                   7.98400021E+03           1.10216868             799.360596E+06             1.18194449E+09           1.57113361E+09         676.239624E-03           624.9823E-03              12.7144423                8.87381458               3.84062743               1.62204087               1.13207412             489.966858E-03            10.000001E+15           937.569519E-03           166.940063E-03  
                   7.9920001E+03            1.13554907             802.615967E+06             1.18399274E+09           1.57575631E+09         677.818542E-03           625.873352E-03            12.7828808                8.92241192               3.86046815               1.63077188               1.13827384             492.498047E-03            10.000001E+15           937.877808E-03           166.714905E-03  
                   8.E+03                   1.16820157             806.588257E+06             1.1859591E+09            1.58091855E+09         680.044373E-03           625.334595E-03            12.8478098                8.96852207               3.87928891               1.63905501               1.14415634             494.899109E-03            10.000001E+15           938.167419E-03           166.503433E-03  




