
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.27199984E+03           0.                      84.9125519E+06          232.149246E+06           239.425949E+06           365.767059E-03           890.833923E-03            10.315938                 8.72439194               1.59154785               1.3160522                1.11301124             203.04129E-03             10.0000038E+09          924.221497E-03           176.718521E-03  
                   7.28000021E+03           0.                      94.3441925E+06          257.942261E+06           266.025024E+06           365.75705E-03            890.868042E-03            10.3159533                8.72440338               1.59154999               1.31605411               1.11301267             203.041519E-03            10.0000038E+09          924.221558E-03           176.718491E-03  
                   7.28800011E+03           0.                     103.775246E+06           283.735046E+06           292.623413E+06           365.74707E-03            890.9021E-03              10.3159647                8.72441483               1.59155202               1.31605601               1.1130141              203.041763E-03            10.0000038E+09          924.22168E-03            176.71843E-03   
                   7.296E+03                0.                     113.205727E+06           309.527557E+06           319.220978E+06           365.73703E-03            890.936401E-03            10.315979                 8.72442627               1.59155393               1.3160578                1.11301541             203.042007E-03            10.0000038E+09          924.221741E-03           176.718277E-03  
                   7.3039999E+03            0.                     122.635521E+06           335.319794E+06           345.817902E+06           365.727112E-03           890.97052E-03             10.3159943                8.72443962               1.59155583               1.31605935               1.11301708             203.042374E-03            10.0000038E+09          924.221741E-03           176.718262E-03  
                   7.3119998E+03            0.                     132.064758E+06           361.111725E+06           372.414032E+06           365.717102E-03           891.004822E-03            10.3160086                8.72445011               1.59155774               1.31606114               1.11301887             203.042618E-03            10.0000038E+09          924.221741E-03           176.718201E-03  
                   7.32000017E+03           0.                     141.493317E+06           386.903442E+06           399.009308E+06           365.707214E-03           891.039001E-03            10.31602                  8.7244606                1.59155965               1.31606293               1.11302018             203.042847E-03            10.0000038E+09          924.221802E-03           176.718094E-03  
                   7.32800007E+03           0.                     150.921326E+06           412.694824E+06           425.603882E+06           365.697205E-03           891.073303E-03            10.3160343                8.72447109               1.59156144               1.31606472               1.11302114             203.042953E-03            10.0000038E+09          924.221924E-03           176.718048E-03  
                   7.33599997E+03           0.                     160.348724E+06           438.486053E+06           452.197693E+06           365.687286E-03           891.107483E-03            10.3160448                8.72448349               1.59156334               1.31606615               1.1130228              203.043198E-03            10.0000038E+09          924.221985E-03           176.718033E-03  
                   7.34399986E+03           0.                     169.775574E+06           464.276978E+06           478.790833E+06           365.677338E-03           891.141785E-03            10.3160553                8.72449493               1.59156501               1.31606746               1.11302412             203.043427E-03            10.0000038E+09          924.221985E-03           176.717972E-03  
                   7.35200024E+03           0.                     179.201706E+06           490.067535E+06           505.383179E+06           365.667358E-03           891.175842E-03            10.3160696                8.72450256               1.5915668                1.31606889               1.11302543             203.043671E-03            10.0000038E+09          924.222473E-03           176.717865E-03  
                   7.36000013E+03           0.                     188.627304E+06           515.85791E+06            531.974792E+06           365.65741E-03            891.209839E-03            10.316081                 8.72451496               1.59156859               1.31607068               1.11302674             203.043869E-03            10.0000038E+09          924.222473E-03           176.717804E-03  
                   7.36800003E+03           0.                     198.052246E+06           541.648132E+06           558.565552E+06           365.6474E-03             891.243713E-03            10.3160906                8.72452545               1.59157038               1.31607234               1.11302805             203.044098E-03            10.0000038E+09          924.222534E-03           176.717789E-03  
                   7.37599993E+03           0.                     207.476639E+06           567.437866E+06           585.155701E+06           365.637512E-03           891.277649E-03            10.316102                 8.72453213               1.59157205               1.31607378               1.11302912             203.044327E-03            10.0000038E+09          924.222656E-03           176.717728E-03  
                   7.38399982E+03           0.                     216.90036E+06            593.227356E+06           611.744995E+06           365.627594E-03           891.311829E-03            10.3161154                8.72454453               1.591573                 1.31607497               1.11303043             203.044571E-03            10.0000038E+09          924.222717E-03           176.717621E-03  
                   7.3920002E+03            0.                     226.323456E+06           619.016724E+06           638.333618E+06           365.617676E-03           891.346008E-03            10.3161259                8.72455215               1.59157479               1.3160764                1.11303174             203.044754E-03            10.0000038E+09          924.222717E-03           176.71756E-03   
                   7.4000001E+03            0.                     235.745911E+06           644.805725E+06           664.921509E+06           365.607727E-03           891.380188E-03            10.3161364                8.72456169               1.59157634               1.31607807               1.11303258             203.044861E-03            10.0000038E+09          924.222717E-03           176.717545E-03  
                   7.40799999E+03           0.                     245.167892E+06           670.594482E+06           691.508667E+06           365.597748E-03           891.414307E-03            10.3161469                8.72457123               1.59157813               1.3160789                1.11303413             203.045059E-03            10.0000038E+09          924.222717E-03           176.717529E-03  
                   7.41599989E+03           0.                     254.589188E+06           696.383057E+06           718.094849E+06           365.587891E-03           891.448059E-03            10.3161573                8.7245779                1.59157968               1.31608021               1.11303496             203.045273E-03            10.0000038E+09          924.222778E-03           176.717468E-03  
                   7.42399979E+03           0.                     264.009827E+06           722.171265E+06           744.680542E+06           365.577942E-03           891.481812E-03            10.3161669                8.72458744               1.59158051               1.31608188               1.11303616             203.045471E-03            10.0000038E+09          924.222778E-03           176.717377E-03  
                   7.43200016E+03           0.                     273.430023E+06           747.959351E+06           771.265259E+06           365.568085E-03           891.51593E-03             10.3161764                8.72459412               1.59158206               1.31608272               1.11303711             203.045578E-03            10.0000038E+09          924.2229E-03             176.717331E-03  
                   7.44000006E+03           0.                     283.379669E+06           773.693726E+06           798.306458E+06           366.268341E-03           889.116943E-03            10.3161869                8.72460556               1.59158373               1.31608403               1.11303818             203.045776E-03            10.0000038E+09          924.222961E-03           176.717316E-03  
                   7.44799995E+03           0.                     295.539795E+06           801.111145E+06           828.560547E+06           368.912323E-03           880.040955E-03            10.3161936                8.72461224               1.59158516               1.31608534               1.11303926             203.04599E-03             10.0000038E+09          924.222961E-03           176.7173E-03    
                   7.45599985E+03           0.                     313.121277E+06           836.015625E+06           868.981689E+06           374.540039E-03           860.627869E-03            10.3162069                8.72462082               1.59158599               1.31608641               1.11304009             203.046188E-03            10.0000038E+09          924.22345E-03            176.717239E-03  
                   7.46400023E+03           1.60778642E-03         334.335815E+06           884.538696E+06           922.1875E+06             377.977448E-03           849.034973E-03            10.3202534                8.7220583                1.59819496               1.31660295               1.11271369             203.889221E-03            32.1657295E+12          924.25061E-03            176.697083E-03  
                   7.47200012E+03           3.68941832E-03         337.573456E+06           903.779236E+06           938.573486E+06           373.513062E-03           864.333618E-03            10.3256569                8.71888733               1.60676992               1.31729233               1.11230922             204.983139E-03            73.798378E+12           924.287109E-03           176.670166E-03  
                   7.48000002E+03           5.38933325E-03         340.117462E+06           919.491455E+06           951.836243E+06           369.897369E-03           876.762878E-03            10.3307018                8.71684456               1.61385953               1.31793618               1.11204839             205.887634E-03           107.796669E+12           924.32135E-03            176.64502E-03   
                   7.48799992E+03           6.87511158E-03         342.457458E+06           933.224426E+06           963.515076E+06           366.961517E-03           886.828247E-03            10.3355217                8.71541023               1.62011302               1.31855094               1.1118654              206.68541E-03            137.512238E+12           924.353821E-03           176.621063E-03  
                   7.49599981E+03           8.2144556E-03          344.743927E+06           945.436768E+06           974.078369E+06           364.639801E-03           894.778015E-03            10.3401327                8.71434593               1.62578762               1.31913924               1.11172974             207.409302E-03           164.299118E+12           924.385132E-03           176.59819E-03   
                   7.50400019E+03           9.51402092E-03         347.36026E+06            956.07373E+06            983.856689E+06           363.319489E-03           899.287598E-03            10.3447161                8.71341038               1.63130844               1.31972384               1.11161017             208.113678E-03           190.290405E+12           924.415833E-03           176.57547E-03   
                   7.51200008E+03          10.9365778E-03          350.676758E+06           964.582397E+06           992.824341E+06           363.552795E-03           898.532776E-03            10.3496609                8.71232224               1.63733995               1.32035494               1.11147141             208.883118E-03           218.741577E+12           924.449219E-03           176.550934E-03  
                   7.51999998E+03          12.5122862E-03          354.946442E+06           972.552612E+06             1.00231087E+09         364.963806E-03           893.701904E-03            10.3550472                8.71104431               1.64400601               1.32104194               1.11130846             209.733566E-03           250.255722E+12           924.48584E-03            176.524246E-03  
                   7.52799988E+03          14.1149521E-03          359.010529E+06           980.659058E+06             1.01169634E+09         366.091125E-03           889.849365E-03            10.3606195                8.70982361               1.65079784               1.32175255               1.11115265             210.600006E-03           282.30899E+12            924.523315E-03           176.496719E-03  
                   7.53599977E+03          15.7594175E-03          362.468201E+06           988.977234E+06             1.02066195E+09         366.508026E-03           888.446106E-03            10.3663807                8.70861053               1.6577723                1.32248771               1.11099792             211.489792E-03           315.198334E+12           924.562195E-03           176.468216E-03  
                   7.54400015E+03          17.4101582E-03          365.040497E+06           997.327148E+06             1.02882588E+09         366.018768E-03           890.156311E-03            10.3722248                8.70744514               1.6647799                1.32323313               1.11084926             212.383774E-03           348.213104E+12           924.601379E-03           176.439392E-03  
                   7.55200005E+03          19.0078316E-03          367.13501E+06              1.00540841E+09           1.03635764E+09         365.160095E-03           893.093201E-03            10.3779755                8.70639992               1.67157543               1.32396674               1.11071575             213.250717E-03           380.166718E+12           924.640076E-03           176.411026E-03  
                   7.55999994E+03          20.6499195E-03          368.952515E+06             1.01195478E+09           1.04257226E+09         364.593933E-03           895.119995E-03            10.3838863                8.7053299                1.67855835               1.32472122               1.11057925             214.141571E-03           413.008301E+12           924.679565E-03           176.381897E-03  
                   7.56799984E+03          22.743557E-03           372.566223E+06             1.01687598E+09           1.04933882E+09         366.383209E-03           888.979919E-03            10.3909407                8.70355606               1.68738687               1.32562101               1.11035311             215.267868E-03           454.881104E+12           924.726868E-03           176.347168E-03  
                   7.57600021E+03          24.9480743E-03          376.449127E+06             1.02205789E+09           1.05652761E+09         368.324585E-03           882.303467E-03            10.39849                  8.70179367               1.69669783               1.32658434               1.11012816             216.455704E-03           498.971405E+12           924.777222E-03           176.31012E-03   
                   7.58400011E+03          27.1909752E-03          380.334045E+06             1.02733004E+09           1.0637728E+09          370.215973E-03           875.789429E-03            10.4063425                8.70014858               1.7061938                1.32758582               1.10991836             217.667114E-03           543.829529E+12           924.829712E-03           176.271606E-03  
                   7.59200001E+03          29.5285015E-03          383.989838E+06             1.03282452E+09           1.07095492E+09         371.786133E-03           870.402527E-03            10.4146004                8.69850445               1.71609879               1.32863951               1.10970867             218.930817E-03           590.580139E+12           924.884766E-03           176.231125E-03  
                   7.5999999E+03           32.3938751E-03          386.91803E+06              1.03687155E+09           1.07646346E+09         373.159088E-03           865.90448E-03             10.4243298                8.69615555               1.7281754                1.32988083               1.10940909             220.471405E-03           647.887817E+12           924.949524E-03           176.183578E-03  
                   7.6079998E+03           35.7860909E-03          389.954712E+06             1.04103601E+09           1.08214724E+09         374.583405E-03           861.158752E-03            10.4364157                8.69386292               1.74255252               1.33142221               1.10911632             222.305603E-03           715.731812E+12           925.029724E-03           176.124619E-03  
                   7.61600018E+03          39.3745384E-03          392.805725E+06             1.04544103E+09           1.08782387E+09         375.732117E-03           857.299377E-03            10.4485016                8.69085789               1.75764644               1.33296418               1.1087327              224.231155E-03           787.500793E+12           925.109619E-03           176.065796E-03  
                   7.62400007E+03          43.403904E-03           395.29599E+06              1.04874063E+09           1.09240043E+09         376.924591E-03           853.376831E-03            10.4624281                8.68779087               1.77463984               1.33474112               1.10834169             226.399109E-03           868.088135E+12           925.201843E-03           175.998199E-03  
                   7.63199997E+03          48.0249977E-03          398.828552E+06             1.05217719E+09           1.09801519E+09         379.05069E-03            846.329529E-03            10.4783325                8.68422794               1.79410565               1.33676994               1.10788739             228.882462E-03           960.509949E+12           925.306885E-03           175.921188E-03  
                   7.63999987E+03          53.2695007E-03          402.024261E+06             1.0553596E+09            1.10313332E+09         380.935791E-03           839.906433E-03            10.4950886                8.6791172                1.81597245               1.3389076                1.10723531             231.672134E-03             1.06540012E+15         925.416626E-03           175.840393E-03  
                   7.64799976E+03          59.2778893E-03          405.079956E+06             1.05850875E+09           1.10810232E+09         382.68924E-03            834.139893E-03            10.5143108                8.67331028               1.84100151               1.34135973               1.10649443             234.865173E-03             1.18556762E+15         925.542542E-03           175.748032E-03  
                   7.65600014E+03          66.0935211E-03          408.082947E+06             1.06142366E+09           1.11285782E+09         384.46756E-03            828.382629E-03            10.5361567                8.66679192               1.86936629               1.34414697               1.10566294             238.48381E-03              1.32188058E+15         925.684814E-03           175.643539E-03  




