
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.27964973E+03           0.                      22.5745716E+06          742.046509E+06           462.134613E+06            30.4209824E-03           89.6986923E-03           10.3130302                8.72189617               1.59113407               1.31568158               1.11269319             202.988419E-03            10.0000038E+09          924.201477E-03           176.733078E-03  
                   7.28849983E+03           0.                      22.078474E+06           806.892639E+06           498.91275E+06             27.3613491E-03           80.9309387E-03           10.3131876                8.72203255               1.59115672               1.3157016                1.1127106              202.991257E-03            10.0000038E+09          924.202637E-03           176.732285E-03  
                   7.29734993E+03          56.7356606E-06           16.9100075E+06          870.202637E+06           529.292297E+06            19.432127E-03            67.7785645E-03           10.3134155                8.72201252               1.5914017                1.31573069               1.11270809             203.022568E-03             1.14471316E+12         924.204285E-03           176.731155E-03  
                   7.30620003E+03           1.40627098E-03          -3.74672055E+06         882.676392E+06           507.973907E+06            -4.24475288E-03          13.7884617E-03           10.3132                   8.71676922               1.59643102               1.31570327               1.11203897             203.664185E-03            28.1354237E+12          924.202576E-03           176.732224E-03  
                   7.31504965E+03           3.24523139E-03         -13.3740959E+06          899.673706E+06           502.527374E+06           -14.8654747E-03          -22.2120914E-03           10.3063879                8.70404911               1.60233855               1.31483424               1.11041629             204.417862E-03            64.9146347E+12          924.156372E-03           176.766251E-03  
                   7.32389975E+03           5.60797119E-03         -17.8895874E+06          921.512329E+06           507.292786E+06           -19.4133301E-03          -41.8132286E-03           10.3009996                8.6906147                1.61038637               1.314147                 1.1087023              205.444565E-03           112.169403E+12           924.119751E-03           176.793182E-03  
                   7.33274984E+03           8.28836155E-03         -19.3028202E+06          946.062378E+06           518.301636E+06           -20.4033241E-03          -50.9377632E-03           10.2979927                8.67805767               1.61993563               1.31376326               1.10710037             206.662766E-03           165.777252E+12           924.099304E-03           176.808258E-03  
                   7.34159994E+03          11.4844904E-03          -20.2423458E+06          967.353882E+06           528.821045E+06           -20.9254837E-03          -54.55336E-03             10.2978535                8.6660614                1.63179076               1.31374526               1.10557008             208.175171E-03           229.699829E+12           924.098328E-03           176.808945E-03  
                   7.35045004E+03          15.0833387E-03          -22.4972439E+06          985.557556E+06           536.105835E+06           -22.8268852E-03          -58.9445534E-03           10.2984896                8.65326977               1.64521861               1.3138262                1.10393786             209.88826E-03            301.676788E+12           924.102661E-03           176.80574E-03   
                   7.35929966E+03          18.557766E-03           -23.8434372E+06            1.00313199E+09         543.991333E+06           -23.7689552E-03          -62.8943138E-03           10.2988539                8.64074516               1.65811002               1.31387305               1.10234034             211.532883E-03           371.165314E+12           924.105042E-03           176.80394E-03   
                   7.36814976E+03          22.8312626E-03          -23.5707474E+06            1.0170821E+09          552.457458E+06           -23.1748199E-03          -61.3033752E-03           10.3005428                8.62644005               1.67410302               1.31408846               1.10051537             213.573166E-03           456.635284E+12           924.116638E-03           176.795456E-03  
                   7.37699986E+03          27.7005272E-03          -25.3977051E+06            1.02852774E+09         557.083191E+06           -24.6931667E-03          -61.4625702E-03           10.3030605                8.61070633               1.69235468               1.31440973               1.09850824             215.901611E-03           554.020508E+12           924.133789E-03           176.782867E-03  
                   7.38584995E+03          33.2631874E-03          -25.8775349E+06            1.03793871E+09         562.291809E+06           -24.9315929E-03          -59.5831718E-03           10.3056231                8.5925436                1.71307969               1.31473696               1.09619093             218.545609E-03           665.273804E+12           924.151245E-03           176.770096E-03  
                   7.39470005E+03          39.6396141E-03          -27.1590843E+06            1.04576647E+09         565.719482E+06           -25.970396E-03           -58.1604424E-03           10.3089437                8.57214928               1.73679483               1.31516027               1.09358931             221.571045E-03           792.802124E+12           924.17395E-03            176.753479E-03  
                   7.40354967E+03          47.1216621E-03          -26.912508E+06             1.05150533E+09         569.809631E+06           -25.5941582E-03          -55.0986404E-03           10.3126726                8.54821205               1.76445985               1.31563604               1.09053552             225.100433E-03           942.443298E+12           924.199158E-03           176.734879E-03  
                   7.41239977E+03          55.4948654E-03          -26.4444733E+06            1.05652583E+09         573.714905E+06           -25.029541E-03           -52.0571022E-03           10.3194866                8.52381325               1.79567409               1.31650507               1.08742261             229.082565E-03             1.10990751E+15         924.245544E-03           176.700882E-03  
                   7.42124987E+03          64.7730713E-03          -25.5193958E+06            1.06087399E+09         577.661865E+06           -24.0549355E-03          -49.2056465E-03           10.3258352                8.49596691               1.82987058               1.31731522               1.08387005             233.44516E-03              1.29547167E+15         924.288391E-03           176.66925E-03   
                   7.43009996E+03          74.7950134E-03          -24.7300072E+06            1.06476259E+09         581.179932E+06           -23.2257042E-03          -46.5350723E-03           10.3337193                8.46697426               1.86674559               1.31832087               1.08017159             238.149445E-03             1.49591029E+15         924.341797E-03           176.630035E-03  
                   7.43895006E+03          85.3323898E-03          -23.6338425E+06            1.06833088E+09         584.773987E+06           -22.122057E-03           -44.1291313E-03           10.3427849                8.43738651               1.90539813               1.31947756               1.07639706             243.080612E-03             1.70665765E+15         924.402954E-03           176.585007E-03  
                   7.44779968E+03          96.2272949E-03          -22.538332E+06             1.07166314E+09         588.192871E+06           -21.0309887E-03          -41.939785E-03            10.3532324                8.40794468               1.94528782               1.32081032               1.07264102             248.16951E-03              1.92455566E+15         924.47345E-03            176.533218E-03  
                   7.45664978E+03         107.410385E-03           -21.5235519E+06            1.07472849E+09         591.370239E+06           -20.0267773E-03          -39.8036804E-03           10.364871                 8.37873936               1.98612964               1.32229507               1.06891513             253.379852E-03             2.14821768E+15         924.551941E-03           176.475647E-03  
                   7.46549988E+03         118.702515E-03           -20.236021E+06             1.07770455E+09         594.758728E+06           -18.7767467E-03          -37.730835E-03            10.3774576                8.35019779               2.02725959               1.32390094               1.06527412             258.626953E-03             2.37406039E+15         924.636475E-03           176.413498E-03  
                   7.47434998E+03         130.075577E-03           -18.8160496E+06            1.0805397E+09          598.200684E+06           -17.4133606E-03          -35.6570396E-03           10.3911905                8.32256794               2.06862259               1.32565296               1.06174922             263.90387E-03              2.60152125E+15         924.728577E-03           176.345825E-03  
                   7.48320007E+03         141.486725E-03           -17.1456013E+06            1.08318186E+09         601.813538E+06           -15.8286839E-03          -33.4324303E-03           10.4061003                8.29601097               2.11009026               1.32755482               1.05836093             269.194122E-03             2.82974434E+15         924.828308E-03           176.272568E-03  
                   7.49204969E+03         152.926971E-03           -15.290863E+06             1.08576298E+09         605.608704E+06           -14.0828209E-03          -31.0453949E-03           10.4222965                8.27062988               2.15166688               1.32962132               1.05512309             274.498199E-03             3.05854964E+15         924.936218E-03           176.193222E-03  
                   7.50089979E+03         164.40567E-03            -13.3057556E+06            1.08815444E+09         609.452515E+06           -12.2275667E-03          -28.5267258E-03           10.4398384                8.24642944               2.19340944               1.33185899               1.05203569             279.823486E-03             3.28812337E+15         925.052795E-03           176.107529E-03  
                   7.50974989E+03         175.889786E-03           -11.2647333E+06            1.0905298E+09          613.37439E+06            -10.3293343E-03          -25.8540783E-03           10.4587011                8.22348022               2.23521948               1.33426523               1.04910791             285.15744E-03              3.51780558E+15         925.17804E-03            176.015686E-03  
                   7.51859999E+03         187.41835E-03             -9.15299797E+06           1.0927248E+09          617.291748E+06            -8.37602997E-03         -23.0402279E-03           10.4788408                8.20160866               2.27723289               1.33683503               1.04631758             290.517242E-03             3.74837708E+15         925.311157E-03           175.917984E-03  
                   7.52745008E+03         198.952362E-03            -7.05556154E+06           1.09491992E+09         621.193665E+06            -6.44361162E-03         -20.2366257E-03           10.5002317                8.18090248               2.31932878               1.33956373               1.04367602             295.887665E-03             3.97905684E+15         925.451782E-03           175.814606E-03  
                   7.53629971E+03         210.525284E-03            -5.06897354E+06           1.09697068E+09         624.884644E+06            -4.62059593E-03         -17.5269566E-03           10.5228472                8.16122055               2.3616271                1.34244883               1.04116499             301.283844E-03             4.21051645E+15         925.599976E-03           175.705704E-03  
                   7.5451498E+03          222.094513E-03            -3.17052364E+06           1.09900582E+09         628.450684E+06            -2.88460779E-03         -14.961957E-03            10.546586                 8.14260769               2.40398121               1.34547794               1.03879046             306.687103E-03             4.44189978E+15         925.755127E-03           175.591827E-03  
                   7.5539999E+03          233.643036E-03            -1.40812302E+06           1.10093415E+09         631.781128E+06            -1.27874577E-03         -12.5984116E-03           10.5707712                8.12456894               2.44620132               1.34856272               1.03648925             312.073395E-03             4.67287064E+15         925.912354E-03           175.476395E-03  
                   7.56285E+03            245.138947E-03           329.216064E+03             1.1028192E+09          635.041809E+06           298.80304E-06            -10.339323E-03            10.5966015                8.10813904               2.48846388               1.35185826               1.03439343             317.464905E-03             4.90278864E+15         926.07959E-03            175.353577E-03  
                   7.5717001E+03          256.569E-03                1.99246526E+06           1.10462797E+09         638.16156E+06              1.80400455E-03          -8.20134544E-03          10.6233997                8.09280777               2.5305934                1.35527682               1.03243721             322.839569E-03             5.13138962E+15         926.252258E-03           175.226807E-03  
                   7.58054972E+03         267.919067E-03             3.70441771E+06           1.10637534E+09         641.299011E+06             3.34849977E-03          -6.04354191E-03          10.6510687                8.07852936               2.57253933               1.35880685               1.03061581             328.190826E-03             5.35839176E+15         926.429749E-03           175.096527E-03  
                   7.58939981E+03         279.189514E-03             5.44756794E+06           1.10807467E+09         644.453125E+06             4.91647148E-03          -3.81987762E-03          10.6795883                8.06527519               2.6143136                1.36244488               1.02892494             333.520203E-03             5.58379984E+15         926.611633E-03           174.962845E-03  
                   7.59824991E+03         290.40506E-03              7.26296568E+06           1.10970545E+09         647.662354E+06             6.54515791E-03          -1.48277986E-03          10.7089167                8.05291939               2.65599751               1.36618662               1.02734876             338.838013E-03             5.80811119E+15         926.798096E-03           174.826141E-03  
                   7.60710001E+03         301.566681E-03             9.12697601E+06           1.11131668E+09         650.926147E+06             8.21293831E-03         941.797119E-06            10.7390547                8.04144859               2.69760418               1.37003136               1.02588522             344.146027E-03             6.03134298E+15         926.988464E-03           174.686417E-03  
                   7.61595011E+03         312.683929E-03            11.0164862E+06            1.11285019E+09         654.182373E+06             9.89949131E-03           3.42628288E-03          10.7699881                8.03081512               2.73917389               1.3739779                1.02452862             349.44928E-03              6.25369024E+15         927.183044E-03           174.543686E-03  
                   7.62479973E+03         323.729401E-03            12.9014015E+06            1.11437345E+09         657.432007E+06            11.5773869E-03            5.93032408E-03          10.8016853                8.02106285               2.78062415               1.37802172               1.02328455             354.737152E-03             6.47459793E+15         927.381042E-03           174.398285E-03  
                   7.63364983E+03         334.718567E-03            14.786727E+06             1.11582685E+09         660.643921E+06            13.2518902E-03            8.4453001E-03           10.8341227                8.01211452               2.82200694               1.38215947               1.02214313             360.016693E-03             6.69438028E+15         927.582642E-03           174.25032E-03   
                   7.64249992E+03         345.645203E-03            16.6758499E+06            1.11726272E+09         663.852661E+06            14.9256544E-03           10.9760523E-03           10.8672657                8.00395775               2.86330724               1.38638806               1.02110231             365.285492E-03             6.91291428E+15         927.787598E-03           174.09996E-03   
                   7.65135002E+03         356.513092E-03            18.5032749E+06            1.11865354E+09         666.96106E+06             16.5406494E-03           13.441988E-03            10.9010897                7.99654961               2.9045403                1.3907032                1.02015734             370.545715E-03             7.13027334E+15         927.995422E-03           173.947403E-03  
                   7.66020012E+03         367.306183E-03            20.2781544E+06            1.12000966E+09         669.983398E+06            18.1052799E-03           15.8378181E-03           10.935544                 7.98989391               2.94565082               1.39509869               1.01930821             375.790497E-03             7.3461318E+15          928.206116E-03           173.792938E-03  
                   7.66904974E+03         378.022644E-03            22.0035439E+06            1.12134027E+09         672.92981E+06             19.6224232E-03           18.1725636E-03           10.9705839                7.98394918               2.98663521               1.39956868               1.01854968             381.019043E-03             7.56046295E+15         928.419067E-03           173.636795E-03  
                   7.67789984E+03         388.666962E-03            23.6988373E+06            1.12262297E+09         675.811523E+06            21.1100712E-03           20.4743538E-03           11.0061636                7.97866201               3.02750134               1.40410769               1.01787519             386.232544E-03             7.77335072E+15         928.633667E-03           173.479218E-03  
                   7.68674994E+03         399.221436E-03            25.3923798E+06            1.12389326E+09         678.686096E+06            22.5930214E-03           22.7840805E-03           11.0422459                7.97405005               3.06819558               1.40871096               1.0172869              391.424133E-03             7.98443842E+15         928.850464E-03           173.320374E-03  
                   7.69560003E+03         409.710083E-03            27.1211548E+06            1.12511313E+09         681.5755E+06              24.1049957E-03           25.1419392E-03           11.0788126                7.97002029               3.10879254               1.41337621               1.01677299             396.603271E-03             8.19421196E+15         929.068726E-03           173.160385E-03  
                   7.70445013E+03         420.100433E-03            28.8858471E+06            1.12631667E+09         684.504333E+06            25.6459656E-03           27.5676003E-03           11.1158581                7.96665812               3.14920115               1.41810215               1.01634395             401.758301E-03             8.40201855E+15         929.288269E-03           172.999359E-03  
                   7.71329975E+03         430.423126E-03            30.7080326E+06            1.12748957E+09         687.487915E+06            27.2353725E-03           30.0747452E-03           11.1533604                7.96384716               3.18951225               1.42288613               1.01598525             406.90097E-03              8.60847282E+15         929.509277E-03           172.837326E-03  
                   7.72214985E+03         440.671661E-03            32.5852814E+06            1.1286335E+09          690.524841E+06            28.8710022E-03           32.6602974E-03           11.1913271                7.96160889               3.22971678               1.42772985               1.01569963             412.03006E-03              8.81344604E+15         929.73175E-03            172.674362E-03  
                   7.73099995E+03         450.844604E-03            34.5086937E+06            1.1297648E+09          693.611084E+06            30.5445347E-03           35.3055153E-03           11.2297525                7.959939                 3.26981521               1.43263233               1.01548672             417.145599E-03             9.01690292E+15         929.955322E-03           172.510437E-03  
                   7.73985004E+03         460.949127E-03            36.4464302E+06            1.13085485E+09         696.691528E+06            32.2285194E-03           37.9721107E-03           11.2686357                7.95880318               3.3098321                1.43759263               1.015342               422.250732E-03             9.21899033E+15         930.179932E-03           172.345688E-03  
                   7.74870014E+03         470.97702E-03             38.3915672E+06            1.13193548E+09         699.775818E+06            33.9160995E-03           40.6516838E-03           11.30795                  7.95820665               3.3497448                1.44260812               1.01526558             427.342621E-03             9.4195509E+15          930.405945E-03           172.180176E-03  
                   7.75754976E+03         480.927917E-03            40.3307915E+06            1.13298738E+09         702.83313E+06             35.5961571E-03           43.3120918E-03           11.3476906                7.9581356                3.38955402               1.44767761               1.01525652             432.421295E-03             9.61856937E+15         930.63269E-03            172.014008E-03  
                   7.76639986E+03         490.779388E-03            42.2328835E+06            1.13401484E+09         705.829468E+06            37.2411652E-03           45.9249763E-03           11.3878298                7.95863342               3.42919493               1.45279872               1.01532006             437.478485E-03             9.81559563E+15         930.860229E-03           171.84726E-03   
                   7.77524996E+03         500.519806E-03            44.0976295E+06            1.13502645E+09         708.769226E+06            38.8507996E-03           48.4871597E-03           11.4381781                7.96998882               3.46818972               1.45922208               1.01676881             442.453217E-03             9.98717213E+15         931.143799E-03           171.639542E-03  
                   7.78410006E+03         510.020721E-03            45.8072205E+06            1.13598871E+09         711.48761E+06             40.3227768E-03           50.854969E-03            11.4691286                7.99011755               3.47901201               1.46317041               1.01933646             443.833893E-03            10.000001E+15           931.317078E-03           171.512604E-03  
                   7.79295015E+03         519.596924E-03            47.6349716E+06            1.13695621E+09         714.353699E+06            41.8959808E-03           53.3636246E-03           11.4978294                8.01047039               3.48735905               1.4668318                1.02193332             444.898743E-03            10.000001E+15           931.476807E-03           171.39563E-03   
                   7.80179977E+03         528.914124E-03            49.3814545E+06            1.13788569E+09         717.092834E+06            43.396534E-03            55.7514534E-03           11.5261936                8.03058529               3.49560666               1.47045052               1.02449918             445.951019E-03            10.000001E+15           931.634094E-03           171.280533E-03  
                   7.81064987E+03         538.052734E-03            51.0698395E+06            1.13878226E+09         719.743103E+06            44.8449516E-03           58.0811539E-03           11.5541296                8.05039787               3.50373125               1.4740144                1.02702689             446.987366E-03            10.000001E+15           931.788025E-03           171.167755E-03  
                   7.81949997E+03         547.014709E-03            52.7385712E+06            1.13965988E+09         722.360474E+06            46.2745743E-03           60.3985939E-03           11.5816536                8.06991863               3.51173449               1.47752547               1.02951729             448.008453E-03            10.000001E+15           931.938965E-03           171.057129E-03  
                   7.82835007E+03         555.793579E-03            54.3938942E+06            1.14050555E+09         724.944885E+06            47.6916199E-03           62.7157822E-03           11.6087914                8.08916759               3.51962423               1.48098791               1.03197289             449.014984E-03            10.000001E+15           932.08728E-03            170.948593E-03  
                   7.83720016E+03         564.392883E-03            56.0357285E+06            1.14132512E+09         727.50061E+06             49.0958519E-03           65.0368652E-03           11.6355495                8.10814381               3.52740407               1.48440146               1.03439415             450.007446E-03            10.000001E+15           932.232666E-03           170.842026E-03  
                   7.84604979E+03         572.777954E-03            57.6107559E+06            1.14212263E+09         729.96405E+06             50.440506E-03            67.2934036E-03           11.6616936                8.126688                 3.53500485               1.48773694               1.03675973             450.977081E-03            10.000001E+15           932.374329E-03           170.738373E-03  
                   7.85489988E+03         580.977783E-03            59.2267838E+06            1.14288998E+09         732.467346E+06            51.8205948E-03           69.6391144E-03           11.6874352                8.14494896               3.54248786               1.49102092               1.0390892              451.931763E-03            10.000001E+15           932.513184E-03           170.636749E-03  
                   7.86374998E+03         588.980713E-03            60.8412971E+06            1.14363205E+09         734.958008E+06            53.1986618E-03           72.0062943E-03           11.7128019                8.16294003               3.54986143               1.49425697               1.04138458             452.872528E-03            10.000001E+15           932.649353E-03           170.537018E-03  
                   7.87260008E+03         596.786682E-03            62.4593124E+06            1.14435446E+09         737.444092E+06            54.5789185E-03           74.39534E-03             11.7378035                8.18067265               3.55712891               1.4974463                1.04364693             453.79953E-03             10.000001E+15           932.783081E-03           170.439087E-03  
                   7.88145018E+03         604.359314E-03            64.0718613E+06            1.14504671E+09         739.909119E+06            55.9541969E-03           76.8003082E-03           11.762476                 8.19817448               3.56429887               1.50059426               1.0458796              454.714325E-03            10.000001E+15           932.914673E-03           170.342865E-03  
                   7.8902998E+03          611.669617E-03            65.6723862E+06            1.14570773E+09         742.344482E+06            57.3188324E-03           79.2115021E-03           11.7868452                8.21546364               3.57138205               1.50370312               1.04808509             455.61792E-03             10.000001E+15           933.044006E-03           170.248184E-03  
                   7.89914989E+03         618.709167E-03            67.2624512E+06            1.14634323E+09         744.754456E+06            58.6741142E-03           81.6259613E-03           11.8109264                8.23254681               3.57838106               1.50677538               1.0502646              456.510864E-03            10.000001E+15           933.171387E-03           170.154999E-03  
                   7.90799999E+03         625.492004E-03            68.8411789E+06            1.1469512E+09          747.137146E+06            60.019413E-03            84.0455704E-03           11.834733                 8.24943352               3.58529782               1.50981212               1.05241883             457.393311E-03            10.000001E+15           933.296814E-03           170.063202E-03  
                   7.91685009E+03         632.00415E-03             70.4033813E+06            1.14752829E+09         749.484863E+06            61.3505707E-03           86.4649429E-03           11.8582706                8.26613235               3.59213805               1.512815                 1.05454922             458.265961E-03            10.000001E+15           933.420166E-03           169.972809E-03  
                   7.92570019E+03         638.226196E-03            71.9458466E+06            1.14807665E+09         751.793396E+06            62.6647491E-03           88.8750763E-03           11.881567                 8.28266048               3.59890819               1.51578736               1.05665767             459.129547E-03            10.000001E+15           933.542114E-03           169.883667E-03  
                   7.93454981E+03         644.136108E-03            73.4633636E+06            1.14859664E+09         754.056396E+06            63.9575424E-03           91.2684021E-03           11.9046459                8.29903221               3.60561419               1.51873147               1.05874634             459.984985E-03            10.000001E+15           933.662354E-03           169.795639E-03  
                   7.94339991E+03         649.702087E-03            74.9491425E+06            1.1490829E+09          756.262268E+06            65.2234497E-03           93.6349106E-03           11.9275408                8.31527424               3.61226511               1.52165222               1.06081843             460.833527E-03            10.000001E+15           933.781189E-03           169.708679E-03  
                   7.95225E+03            654.943359E-03            76.4048615E+06            1.14953721E+09         758.41394E+06             66.4640045E-03           95.9748764E-03           11.9502497                8.33138561               3.61886263               1.52454913               1.06287396             461.675323E-03            10.000001E+15           933.898804E-03           169.622711E-03  
                   7.9611001E+03          659.772278E-03            77.8140335E+06            1.1499536E+09          760.487305E+06            67.6653519E-03           98.268364E-03            11.9728365                8.34741116               3.62542486               1.52743089               1.06491852             462.51239E-03             10.000001E+15           934.015076E-03           169.537506E-03  
                   7.9699502E+03          664.155884E-03            79.2257843E+06            1.15033031E+09         762.541321E+06            68.8703842E-03          100.571457E-03            11.9957047                8.36363888               3.63206768               1.53034818               1.06698847             463.359894E-03            10.000001E+15           934.13269E-03            169.451523E-03  
                   7.97879982E+03         667.984314E-03            80.5152359E+06            1.1506592E+09          764.416321E+06            69.9713364E-03          102.724525E-03            12.018652                 8.37991714               3.63873315               1.53327549               1.06906533             464.210236E-03            10.000001E+15           934.250305E-03           169.365585E-03  
                   7.98764992E+03         671.227173E-03            81.7119522E+06            1.15093625E+09         766.150574E+06            70.9942551E-03          104.783958E-03            12.0416546                8.39623928               3.64541435               1.53621006               1.0711478              465.062561E-03            10.000001E+15           934.367737E-03           169.279755E-03  




