
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10          AVERAGE_UVARM11          AVERAGE_UVARM12          AVERAGE_UVARM13          AVERAGE_UVARM14          AVERAGE_UVARM15    
                   7.31475019E+03           0.                     139.225784E+06           339.802673E+06           363.598511E+06           409.725494E-03           735.901794E-03            10.3126221                8.72154808               1.5910759                1.31562972               1.11264825             202.980988E-03            10.0000038E+09          924.198853E-03           176.735077E-03  
                   7.32149982E+03           0.                     147.410049E+06           359.793701E+06           384.983978E+06           409.707123E-03           735.968506E-03            10.3126926                8.72160816               1.59108579               1.31563818               1.11265588             202.982254E-03            10.0000038E+09          924.199097E-03           176.734772E-03  
                   7.32824993E+03           0.                     155.593643E+06           379.784912E+06           406.369019E+06           409.688904E-03           736.035278E-03            10.3127594                8.72166157               1.59109521               1.31564677               1.11266327             202.983536E-03            10.0000038E+09          924.199402E-03           176.734436E-03  
                   7.33500004E+03           0.                     163.776657E+06           399.776459E+06           427.753967E+06           409.670563E-03           736.10199E-03             10.3128281                8.72171974               1.59110463               1.31565547               1.11267042             202.98465E-03             10.0000038E+09          924.200134E-03           176.734055E-03  
                   7.34175014E+03           0.                     171.958954E+06           419.768372E+06           449.138519E+06           409.652161E-03           736.168762E-03            10.312891                 8.72177887               1.59111476               1.31566334               1.11267769             202.985947E-03            10.0000038E+09          924.200745E-03           176.73381E-03   
                   7.34849977E+03           0.                     180.140762E+06           439.760406E+06           470.522827E+06           409.63382E-03            736.235413E-03            10.3129568                8.72183037               1.59112346               1.31567192               1.11268497             202.986984E-03            10.0000038E+09          924.200989E-03           176.733475E-03  
                   7.35524988E+03           0.                     188.321823E+06           459.752747E+06           491.906738E+06           409.615509E-03           736.302185E-03            10.3130188                8.72188568               1.59113181               1.31568027               1.11269188             202.988251E-03            10.0000038E+09          924.201294E-03           176.733093E-03  
                   7.36199999E+03           0.                     196.502319E+06           479.745392E+06           513.290405E+06           409.597321E-03           736.368835E-03            10.3130798                8.72193909               1.59114122               1.31568801               1.11269879             202.989319E-03            10.0000038E+09          924.202026E-03           176.732864E-03  
                   7.3687501E+03            0.                     204.682266E+06           499.738403E+06           534.673889E+06           409.578949E-03           736.435486E-03            10.3131409                8.72198963               1.59114981               1.315696                 1.11270499             202.990372E-03            10.0000038E+09          924.202332E-03           176.732544E-03  
                   7.3755002E+03            0.                     212.861664E+06           519.731628E+06           556.056946E+06           409.560577E-03           736.502136E-03            10.3132                   8.72204304               1.59115827               1.31570363               1.11271143             202.991547E-03            10.0000038E+09          924.202698E-03           176.732162E-03  
                   7.38224983E+03           0.                     221.040222E+06           539.725098E+06           577.439758E+06           409.542297E-03           736.568665E-03            10.3132591                8.72209263               1.59116697               1.31571114               1.11271834             202.992599E-03            10.0000038E+09          924.203064E-03           176.731964E-03  
                   7.38899994E+03           0.                     229.218491E+06           559.718994E+06           598.822205E+06           409.523987E-03           736.635193E-03            10.3133183                8.72214317               1.59117496               1.31571829               1.11272466             202.993622E-03            10.0000038E+09          924.203674E-03           176.731613E-03  
                   7.39575005E+03           0.                     237.395905E+06           579.713074E+06           620.204346E+06           409.505798E-03           736.701843E-03            10.3133736                8.7221899                1.59118295               1.31572568               1.11273062             202.994751E-03            10.0000038E+09          924.203918E-03           176.731369E-03  
                   7.40250015E+03           0.                     245.572784E+06           599.70752E+06            641.586365E+06           409.487549E-03           736.768372E-03            10.3134308                8.72223759               1.5911907                1.31573248               1.11273682             202.995743E-03            10.0000038E+09          924.204468E-03           176.731094E-03  
                   7.40924978E+03           0.                     253.879074E+06           619.659851E+06           663.044373E+06           409.707214E-03           735.971741E-03            10.3134861                8.72228527               1.59119856               1.31573987               1.1127429              202.996719E-03            10.0000038E+09          924.20459E-03            176.730789E-03  
                   7.41599989E+03           0.                     262.590515E+06           639.661316E+06           684.872131E+06           410.515015E-03           733.038086E-03            10.3135414                8.72233009               1.59120619               1.31574643               1.1127485              202.997665E-03            10.0000038E+09          924.204956E-03           176.73056E-03   
                   7.42275E+03              0.                     271.855194E+06           659.973145E+06           707.380432E+06           411.918732E-03           727.931885E-03            10.313592                 8.72237682               1.5912137                1.31575286               1.11275482             202.998627E-03            10.0000038E+09          924.205627E-03           176.73024E-03   
                   7.4295001E+03            0.                     281.832214E+06           680.895081E+06           730.915527E+06           413.914307E-03           720.653503E-03            10.3136444                8.72242165               1.59122121               1.31575978               1.11276019             202.999573E-03            10.0000038E+09          924.205688E-03           176.729996E-03  
                   7.43625021E+03           0.                     292.722565E+06           702.803528E+06           755.9104E+06             416.507019E-03           711.163635E-03            10.3136978                8.72246647               1.59122872               1.31576693               1.11276603             203.000519E-03            10.0000038E+09          924.205994E-03           176.729752E-03  
                   7.44299984E+03           0.                     304.822479E+06           726.24585E+06            782.999268E+06           419.723511E-03           699.33783E-03             10.3137436                8.72250652               1.59123564               1.31577301               1.11277127             203.001419E-03            10.0000038E+09          924.206482E-03           176.729507E-03  
                   7.44974995E+03           0.                     318.641541E+06           752.134155E+06           813.25177E+06            423.649628E-03           684.821777E-03            10.3137951                8.72255135               1.59124255               1.31577885               1.11277699             203.002289E-03            10.0000038E+09          924.206726E-03           176.729279E-03  
                   7.45650005E+03           0.                     335.209747E+06           782.326538E+06           848.845459E+06           428.478058E-03           666.839539E-03            10.3138418                8.72259426               1.59124959               1.31578553               1.11278176             203.003189E-03            10.0000038E+09          924.206909E-03           176.729019E-03  
                   7.46325016E+03           0.                     357.656494E+06           822.66217E+06            896.567688E+06           434.755219E-03           643.43811E-03             10.3138895                8.72263241               1.59125686               1.31579089               1.11278701             203.004059E-03            10.0000038E+09          924.20752E-03            176.72879E-03   
                   7.46999979E+03           1.32324731E-03         389.571594E+06           881.908936E+06           966.09906E+06            441.736786E-03           623.095642E-03            10.3140125                8.7177763                1.59623587               1.31580687               1.1121676              203.639328E-03            26.4749432E+12          924.208252E-03           176.728165E-03  
                   7.4767499E+03            3.46922612E-03         393.116577E+06           901.744202E+06           983.739685E+06           435.951508E-03           641.847107E-03            10.3153305                8.71086884               1.60446143               1.31597507               1.1112864              204.68866E-03             69.3945465E+12          924.217285E-03           176.721588E-03  
                   7.4835E+03               5.2386198E-03          394.707001E+06           918.09845E+06            997.246216E+06           429.917969E-03           662.598206E-03            10.3163986                8.70516872               1.61123133               1.31611121               1.11055923             205.552246E-03           104.782379E+12           924.224426E-03           176.716263E-03  
                   7.49025011E+03           6.79120159E-03         396.068207E+06           932.448853E+06             1.00903761E+09         424.761261E-03           680.775146E-03            10.3172197                8.70007229               1.61714745               1.31621587               1.10990906             206.307083E-03           135.83403E+12            924.230103E-03           176.712189E-03  
                   7.49700022E+03           8.1921339E-03          397.645844E+06           945.247925E+06             1.0198276E+09          420.679016E-03           695.671021E-03            10.317852                 8.69538689               1.62246466               1.31629682               1.10931122             206.985397E-03           163.852722E+12           924.234253E-03           176.709015E-03  
                   7.50374985E+03           9.55323029E-03         400.108002E+06           956.377869E+06             1.03005838E+09         418.357666E-03           704.139465E-03            10.318387                 8.69077015               1.62761402               1.31636477               1.10872245             207.642334E-03           191.074615E+12           924.237976E-03           176.706345E-03  
                   7.51049995E+03          11.0661173E-03          404.727661E+06           965.237366E+06             1.04035211E+09         419.303802E-03           701.049561E-03            10.318923                 8.68560028               1.63332272               1.31643295               1.10806251             208.37059E-03            221.332336E+12           924.241699E-03           176.703674E-03  
                   7.51725006E+03          12.7553787E-03          410.380554E+06           973.782043E+06             1.05118322E+09         421.429626E-03           692.698608E-03            10.319603                 8.67990208               1.63970149               1.31652009               1.10733557             209.184433E-03           255.117569E+12           924.246338E-03           176.700272E-03  
                   7.52400017E+03          14.5915117E-03          415.948303E+06           983.069702E+06             1.06257176E+09         423.111786E-03           687.450684E-03            10.3202734                8.67365742               1.64661562               1.31660533               1.10653901             210.066437E-03           291.84021E+12            924.25061E-03            176.69696E-03   
                   7.5307498E+03           16.4744968E-03          420.190399E+06           992.594299E+06             1.07309937E+09         423.325317E-03           687.815308E-03            10.321166                 8.66744041               1.6537267                1.31671977               1.10574579             210.973663E-03           329.499939E+12           924.256592E-03           176.69249E-03   
                   7.5374999E+03           18.3134003E-03          423.126892E+06             1.00189602E+09           1.08239031E+09         422.326141E-03           691.995056E-03            10.3222666                8.66157055               1.66069579               1.31685984               1.10499704             211.862762E-03           366.278046E+12           924.26416E-03            176.686996E-03  
                   7.54425001E+03          20.0773697E-03          425.281128E+06             1.01060915E+09           1.09060574E+09         420.81662E-03            697.837585E-03            10.3234806                8.65608597               1.66739678               1.31701493               1.10429716             212.71759E-03            401.557373E+12           924.272522E-03           176.680954E-03  
                   7.55100012E+03          22.3177013E-03          430.629761E+06             1.01587498E+09           1.09885025E+09         423.90036E-03            687.782898E-03            10.3247967                8.64893723               1.67586124               1.31718254               1.10338509             213.79744E-03            446.364075E+12           924.281372E-03           176.674408E-03  
                   7.55775023E+03          24.7281742E-03          435.17099E+06              1.02154112E+09           1.10658693E+09         425.99469E-03            678.752502E-03            10.326622                 8.64160633               1.68501592               1.31741571               1.10245013             214.965378E-03           494.573364E+12           924.294006E-03           176.665298E-03  
                   7.56449986E+03          27.2277813E-03          440.08609E+06              1.02741635E+09           1.11478436E+09         428.342438E-03           669.241272E-03            10.3283892                8.6339159                1.69447446               1.31764078               1.1014688              216.172058E-03           544.565674E+12           924.305908E-03           176.656494E-03  
                   7.57124996E+03          29.9768143E-03          445.524597E+06             1.03387833E+09           1.12389588E+09         430.925659E-03           660.191589E-03            10.3301554                8.62532425               1.70483184               1.31786633               1.10037315             217.493408E-03           599.546509E+12           924.317749E-03           176.64772E-03   
                   7.57800007E+03          33.4893494E-03          453.542023E+06             1.03821635E+09           1.13361442E+09         436.847351E-03           642.771973E-03            10.3323164                8.61429405               1.7180227                1.31814206               1.09896612             219.176193E-03           669.797058E+12           924.332336E-03           176.636963E-03  
                   7.58475018E+03          37.525383E-03           460.130829E+06             1.04317117E+09           1.14246333E+09         441.088531E-03           628.505676E-03            10.3354759                8.60223103               1.73324513               1.31854522               1.09742689             221.118195E-03           750.5177E+12             924.353577E-03           176.621246E-03  
                   7.59149981E+03          41.8695602E-03          466.247131E+06             1.04759932E+09           1.15067065E+09         445.062317E-03           617.277771E-03            10.3405218                8.59067726               1.74984419               1.31918859               1.09595287             223.235779E-03           837.401001E+12           924.387817E-03           176.596191E-03  
                   7.59824991E+03          47.0539436E-03          473.944183E+06             1.05145502E+09           1.15953362E+09         450.750824E-03           599.176575E-03            10.3484821                8.57857513               1.76990783               1.3202045                1.09440899             225.795441E-03           941.088989E+12           924.44165E-03            176.556641E-03  
                   7.60500002E+03          53.0894547E-03          482.058746E+06             1.05526531E+09           1.16866469E+09         456.812958E-03           580.474854E-03            10.3573694                8.56422997               1.79313982               1.32133806               1.09257901             228.759232E-03             1.06179881E+15         924.501648E-03           176.512665E-03  
                   7.61175013E+03          60.0962563E-03          490.651733E+06             1.05892634E+09           1.17801201E+09         463.348419E-03           560.722534E-03            10.3636103                8.5442524                1.81935608               1.32213426               1.09003055             232.103775E-03             1.20193541E+15         924.543701E-03           176.48175E-03   
                   7.61850023E+03          68.0435638E-03          499.885162E+06             1.06223536E+09           1.18764889E+09         470.597443E-03           540.541687E-03            10.3714314                8.52235508               1.84907746               1.32313228               1.08723676             235.895462E-03             1.36088145E+15         924.596191E-03           176.4431E-03    
                   7.62524986E+03          77.2173462E-03          510.062103E+06             1.06562793E+09           1.19805384E+09         478.649261E-03           518.836243E-03            10.380518                 8.49729824               1.88321972               1.32429123               1.08404016             240.251175E-03             1.54435718E+15         924.657227E-03           176.39827E-03   
                   7.63199997E+03          87.4163742E-03          520.512024E+06             1.06899881E+09           1.20868123E+09         486.915283E-03           497.7948E-03              10.3911572                8.47010136               1.92105377               1.32564807               1.08057046             245.07782E-03              1.74833751E+15         924.728394E-03           176.345886E-03  
                   7.63875008E+03          98.6958618E-03          531.738464E+06             1.07239115E+09           1.21994913E+09         495.84375E-03            476.231903E-03            10.4036388                8.44087601               1.96276319               1.32724071               1.07684195             250.398911E-03             1.97392702E+15         924.812012E-03           176.2845E-03    
                   7.64550018E+03         110.963951E-03           543.44281E+06              1.075665E+09             1.23156059E+09         505.215454E-03           455.071533E-03            10.4182434                8.41022778               2.00801492               1.32910407               1.07293224             256.171906E-03             2.21928859E+15         924.90979E-03            176.21286E-03   
                   7.65224981E+03         124.243294E-03           555.676758E+06             1.07916486E+09           1.24377751E+09         514.913818E-03           434.187347E-03            10.4348202                8.37801838               2.05680346               1.33121896               1.0688231              262.395996E-03             2.48487616E+15         925.019958E-03           176.131821E-03  
                   7.65899992E+03         138.479813E-03           568.289612E+06             1.0824858E+09            1.2562331E+09          524.985718E-03           413.930237E-03            10.4539509                8.34496307               2.10898876               1.33365941               1.06460583             269.053558E-03             2.76960683E+15         925.14679E-03            176.038544E-03  
                   7.66575003E+03         153.695953E-03           581.390808E+06             1.08592319E+09           1.26922429E+09         535.388733E-03           394.21579E-03             10.4757109                8.31110001               2.16461158               1.33643556               1.06028581             276.149719E-03             3.07392907E+15         925.290649E-03           175.932907E-03  
                   7.67250013E+03         169.873901E-03           594.900513E+06             1.08929324E+09           1.28256583E+09         546.134155E-03           375.104889E-03            10.5004101                8.27678967               2.22362089               1.33958662               1.0559088              283.677734E-03             3.39748716E+15         925.453308E-03           175.813431E-03  
                   7.67924976E+03         187.031311E-03           608.840759E+06             1.09265113E+09           1.29631233E+09         557.214294E-03           356.517883E-03            10.5282192                8.24215603               2.28606153               1.34313393               1.05149043             291.643646E-03             3.74063587E+15         925.635681E-03           175.679596E-03  
                   7.68599987E+03         205.165771E-03           623.26123E+06              1.09602809E+09           1.3105402E+09          568.65448E-03            338.463837E-03            10.5593691                8.20744038               2.3519311                1.34710836               1.04706168             300.046875E-03             4.10332537E+15         925.838684E-03           175.530457E-03  
                   7.69274998E+03         224.294357E-03           638.074951E+06             1.09938586E+09           1.32513893E+09         580.392212E-03           320.915314E-03            10.5940943                8.17280293               2.4212904                1.35153818               1.04264283             308.895355E-03             4.48589706E+15         926.063721E-03           175.365158E-03  
                   7.69950008E+03         244.424255E-03           653.305481E+06             1.10270226E+09           1.3401314E+09          592.458801E-03           303.925385E-03            10.6326075                8.1384325                2.49417353               1.35645127               1.03825796             318.19342E-03              4.88849497E+15         926.311768E-03           175.183044E-03  
                   7.70625019E+03         265.536804E-03           668.916138E+06             1.10600865E+09           1.35549545E+09         604.802002E-03           287.424072E-03            10.6751118                8.10457516               2.57053614               1.36187422               1.03393888             327.935242E-03             5.31074667E+15         926.58374E-03            174.98349E-03   
                   7.71299982E+03         287.63208E-03            684.888855E+06             1.10930228E+09           1.37121046E+09         617.405029E-03           271.374878E-03            10.7218142                8.07141685               2.65039825               1.36783206               1.0297085              338.123718E-03             5.75265121E+15         926.880066E-03           174.76593E-03   
                   7.71974993E+03         310.720276E-03           701.226135E+06             1.11257946E+09           1.38728619E+09         630.270752E-03           255.815414E-03            10.7729197                8.03909874               2.73382258               1.37435198               1.02558553             348.76651E-03              6.21441507E+15         927.20166E-03            174.529922E-03  
                   7.72650003E+03         334.791626E-03           717.870605E+06             1.11583638E+09           1.40366626E+09         643.347656E-03           240.750381E-03            10.8286438                8.00782776               2.82081723               1.38146079               1.02159607             359.864807E-03             6.69584417E+15         927.549194E-03           174.274963E-03  
                   7.73325014E+03         359.817749E-03           734.798035E+06             1.11906862E+09           1.42032707E+09         656.615723E-03           226.182037E-03            10.8900595                7.97849798               2.91156387               1.38929605               1.01785409             371.441833E-03             7.19636536E+15         927.928223E-03           173.996811E-03  
                   7.73999977E+03         385.777893E-03           751.875916E+06             1.12227476E+09           1.43715513E+09         669.957581E-03           212.220673E-03            10.9564905                7.95064688               3.00584483               1.39777112               1.0143013              383.469696E-03             7.71556807E+15         928.333862E-03           173.699265E-03  
                   7.74674988E+03         412.636169E-03           769.054626E+06             1.12545204E+09           1.45411777E+09         683.329895E-03           198.963699E-03            11.0280762                7.92447186               3.10360408               1.40690351               1.01096201             395.941315E-03             8.25273418E+15         928.765747E-03           173.382401E-03  
                   7.75349998E+03         440.337555E-03           786.19635E+06              1.12859404E+09           1.47109234E+09         696.616272E-03           186.510345E-03            11.1049299                7.90019369               3.20473552               1.41670799               1.00786483             408.843201E-03             8.80675793E+15         929.223816E-03           173.046478E-03  
                   7.76025009E+03         468.826904E-03           803.145752E+06             1.1316936E+09            1.48796344E+09         709.685242E-03           175.110016E-03            11.1871281                7.87799072               3.30913687               1.42719424               1.00503218             422.162048E-03             9.37654686E+15         929.707397E-03           172.692093E-03  
                   7.7670002E+03          498.039276E-03           819.714783E+06             1.13475168E+09           1.50458896E+09         722.374329E-03           165.005066E-03            11.3030825                7.89515162               3.40793061               1.44198728               1.00722146             434.765778E-03             9.83865929E+15         930.378601E-03           172.200226E-03  
                   7.77374983E+03         527.899841E-03           835.713623E+06             1.13776588E+09           1.52083576E+09         734.522522E-03           156.5056E-03              11.3884459                7.93290186               3.45554471               1.45287728               1.0120374              440.839966E-03            10.000001E+15           930.864136E-03           171.844269E-03  
                   7.78049994E+03         558.33197E-03            850.942566E+06             1.14072776E+09           1.53656447E+09         745.96582E-03            149.96756E-03             11.4477377                7.97494602               3.47279                  1.46044135               1.01740122             443.04007E-03             10.000001E+15           931.197693E-03           171.600113E-03  
                   7.78725004E+03         589.28186E-03            865.257874E+06             1.14363527E+09           1.55169618E+09         756.587097E-03           145.739548E-03            11.5113592                8.02006531               3.49129343               1.46855819               1.02315748             445.400665E-03            10.000001E+15           931.551086E-03           171.341125E-03  
                   7.79400015E+03         620.703003E-03           878.544922E+06             1.14649212E+09           1.5661701E+09          766.290771E-03           144.107391E-03            11.5793982                8.06832123               3.51107693               1.4772377                1.02931356             447.9245E-03              10.000001E+15           931.924866E-03           171.067459E-03  
                   7.80074978E+03         652.560303E-03           890.683899E+06             1.14929175E+09           1.57989776E+09         774.98584E-03            145.268555E-03            11.6518011                8.11967373               3.53212571               1.48647475               1.03586495             450.609772E-03            10.000001E+15           932.317566E-03           170.779877E-03  
                   7.80749989E+03         684.819031E-03           901.599548E+06             1.15204155E+09           1.59282696E+09         782.610291E-03           149.334351E-03            11.7283478                8.17397118               3.55437565               1.49624026               1.04279184             453.448425E-03            10.000001E+15           932.727539E-03           170.479904E-03  
                   7.81424999E+03         717.457642E-03           911.263306E+06             1.15473878E+09           1.60492408E+09         789.150269E-03           156.336273E-03            11.8088522                8.23108006               3.5777719                1.50651062               1.05007744             456.433044E-03            10.000001E+15           933.152649E-03           170.168655E-03  
                   7.8210001E+03          750.463989E-03           919.695862E+06             1.15738952E+09           1.61617255E+09         794.626892E-03           166.13504E-03             11.8941603                8.29160213               3.60255957               1.51739395               1.05779874             459.595306E-03            10.000001E+15           933.597351E-03           169.843384E-03  
                   7.82775021E+03         783.825073E-03           926.918518E+06             1.15999174E+09           1.62652123E+09         799.068542E-03           178.401825E-03            11.9844847                8.3556881                3.62879705               1.52891695               1.06597435             462.942566E-03            10.000001E+15           934.061646E-03           169.503876E-03  
                   7.83449984E+03         817.514648E-03           932.99884E+06              1.16254866E+09           1.63592958E+09         802.538147E-03           192.542603E-03            12.0795126                8.42311668               3.65639591               1.54103994               1.07457638             466.463562E-03            10.000001E+15           934.542725E-03           169.151871E-03  
                   7.84124994E+03         851.485413E-03           938.060059E+06             1.16506004E+09           1.64438152E+09         805.148865E-03           207.657852E-03            12.1774025                8.49258327               3.68482018               1.55352843               1.08343875             470.089722E-03            10.000001E+15           935.031067E-03           168.79483E-03   
                   7.84800005E+03         885.661194E-03           942.28772E+06              1.16752076E+09           1.65192556E+09         807.068481E-03           222.765167E-03            12.2764435                8.56287193               3.71357036               1.56616318               1.09240556             473.757568E-03            10.000001E+15           935.517456E-03           168.43924E-03   
                   7.85475016E+03         919.942261E-03           946.000854E+06             1.16992712E+09           1.65875709E+09         808.576599E-03           236.902649E-03            12.3755169                8.63319588               3.74232483               1.57880294               1.10137701             477.425934E-03            10.000001E+15           935.99646E-03            168.089142E-03  
                   7.86149979E+03         954.211182E-03           949.585754E+06             1.17227626E+09           1.66518939E+09         810.008545E-03           249.433578E-03            12.4749527                8.70377541               3.77117705               1.59148812               1.11038136             481.106628E-03            10.000001E+15           936.470337E-03           167.742966E-03  
                   7.86824989E+03         988.349854E-03           953.333984E+06             1.17456281E+09           1.6715188E+09          811.616516E-03           260.275848E-03            12.5731764                8.77350521               3.7996707                1.60401905               1.11927712             484.741852E-03            10.000001E+15           936.931152E-03           167.406174E-03  
                   7.875E+03                1.0222435              957.391968E+06             1.17678308E+09           1.6779418E+09          813.526978E-03           269.663055E-03            12.6699762                8.8422308                3.82774544               1.61636829               1.12804472             488.323425E-03            10.000001E+15           937.378906E-03           167.079163E-03  




