
                  X            AVERAGE_UVARM1     AVERAGE_UVARM2     AVERAGE_UVARM3     AVERAGE_UVARM4     AVERAGE_UVARM5     AVERAGE_UVARM6     AVERAGE_UVARM7     AVERAGE_UVARM8     AVERAGE_UVARM9    AVERAGE_UVARM10 

                7.2E+03            0.                 0.                 0.                 0.                 0.                 0.                 0.                10.2399             8.65915            1.58071    
                7.20604E+03        0.                15.9632E+06        46.5584E+06        23.354E+06         47.0017E+06       342.885E-03        989.562E-03         10.2399             8.65917            1.58071    
                7.21208E+03        0.                31.922E+06         93.1045E+06        46.7019E+06        93.9906E+06       342.883E-03        989.557E-03         10.2401             8.65938            1.58075    
                7.21812E+03        0.                47.8763E+06       139.638E+06         70.0436E+06       140.967E+06        342.88E-03         989.551E-03         10.2404             8.65965            1.58079    
                7.22416E+03        0.                63.8262E+06       186.159E+06         93.3792E+06       187.93E+06         342.878E-03        989.545E-03         10.2408             8.65996            1.58084    
                7.2302E+03         0.                79.7716E+06       232.668E+06        116.709E+06        234.881E+06        342.876E-03        989.539E-03         10.2412             8.66029            1.5809     
                7.23624E+03        0.                95.7126E+06       279.164E+06        140.032E+06        281.819E+06        342.874E-03        989.533E-03         10.2416             8.66063            1.58096    
                7.24228E+03        0.               111.649E+06        325.648E+06        163.349E+06        328.745E+06        342.872E-03        989.527E-03         10.242              8.66098            1.58101    
                7.24832E+03        0.               127.581E+06        372.12E+06         186.66E+06         375.657E+06        342.87E-03         989.521E-03         10.2424             8.66134            1.58107    
                7.25436E+03        0.               143.509E+06        418.579E+06        209.965E+06        422.557E+06        342.868E-03        989.515E-03         10.2428             8.6617             1.58113    
                7.2604E+03         0.               159.432E+06        465.026E+06        233.264E+06        469.445E+06        342.866E-03        989.51E-03          10.2433             8.66206            1.58119    
                7.26644E+03        0.               175.351E+06        511.461E+06        256.557E+06        516.32E+06         342.864E-03        989.504E-03         10.2437             8.66243            1.58125    
                7.27248E+03        0.               191.265E+06        557.883E+06        279.843E+06        563.182E+06        342.862E-03        989.498E-03         10.2441             8.6628             1.58131    
                7.27852E+03        0.               207.175E+06        604.294E+06        303.124E+06        610.031E+06        342.859E-03        989.492E-03         10.2445             8.66317            1.58138    
                7.28456E+03        0.               223.081E+06        650.691E+06        326.398E+06        656.868E+06        342.857E-03        989.486E-03         10.245              8.66354            1.58144    
                7.2906E+03         0.               238.982E+06        697.076E+06        349.667E+06        703.692E+06        342.855E-03        989.481E-03         10.2454             8.66391            1.5815     
                7.29664E+03        0.               254.879E+06        743.45E+06         372.929E+06        750.504E+06        342.853E-03        989.475E-03         10.2458             8.66429            1.58156    
                7.30268E+03        0.               270.771E+06        789.811E+06        396.185E+06        797.303E+06        342.851E-03        989.469E-03         10.2463             8.66466            1.58162    
                7.30872E+03        0.               286.659E+06        836.159E+06        419.435E+06        844.09E+06         342.849E-03        989.463E-03         10.2467             8.66504            1.58169    
                7.31476E+03       52.3432E-06       300.786E+06        873.229E+06        438.689E+06        882.918E+06        344.453E-03        984.34E-03          10.2474             8.66541            1.58198    
                7.3208E+03       274.271E-06        308.414E+06        881.247E+06        445.138E+06        895.816E+06        349.975E-03        965.652E-03         10.2495             8.66643            1.58311    
                7.32684E+03      538.973E-06        315.077E+06        887.192E+06        450.354E+06        906.322E+06        355.139E-03        948.45E-03          10.2495             8.66539            1.58409    
                7.33288E+03      840.661E-06        320.656E+06        892.782E+06        454.923E+06        915.497E+06        359.165E-03        934.893E-03         10.2494             8.66419            1.5852     
                7.33892E+03        1.17824E-03      324.756E+06        898.074E+06        458.675E+06        923.029E+06        361.614E-03        926.595E-03         10.2499             8.66336            1.58653    
                7.34496E+03        1.54861E-03      327.358E+06        903.479E+06        461.751E+06        929.201E+06        362.331E-03        924.136E-03         10.2506             8.66262            1.58802    
                7.351E+03          1.94784E-03      328.59E+06         909.306E+06        464.321E+06        934.354E+06        361.364E-03        927.357E-03         10.2515             8.66185            1.58962    
                7.35704E+03        2.37954E-03      328.526E+06        914.794E+06        466.16E+06         938.032E+06        359.126E-03        934.855E-03         10.2524             8.66104            1.59136    
                7.36308E+03        2.83901E-03      327.492E+06        920.518E+06        467.611E+06        940.923E+06        355.769E-03        946.093E-03         10.2533             8.66014            1.59321    
                7.36912E+03        3.32741E-03      325.692E+06        926.169E+06        468.666E+06        942.997E+06        351.655E-03        959.821E-03         10.2543             8.65918            1.59517    
                7.37516E+03        3.84319E-03      323.386E+06        931.912E+06        469.522E+06        944.604E+06        347.013E-03        975.243E-03         10.2554             8.65818            1.59724    
                7.3812E+03         4.3868E-03       320.773E+06        937.579E+06        470.384E+06        945.813E+06        342.129E-03        991.388E-03         10.2566             8.65715            1.59943    
                7.38724E+03        4.95668E-03      318.069E+06        943.354E+06        473.227E+06        946.96E+06         337.168E-03        992.282E-03         10.2579             8.65612            1.60173    
                7.39328E+03        5.55481E-03      315.407E+06        948.958E+06        477.971E+06        947.992E+06        332.372E-03        976.588E-03         10.2593             8.65512            1.60416    
                7.39932E+03        6.17974E-03      312.947E+06        954.649E+06        482.855E+06        949.245E+06        327.814E-03        961.748E-03         10.2609             8.65416            1.60671    
                7.40536E+03        6.833E-03        310.773E+06        960.266E+06        487.553E+06        950.708E+06        323.632E-03        948.198E-03         10.2627             8.65327            1.6094     
                7.4114E+03         7.51575E-03      308.976E+06        965.812E+06        492.012E+06        952.485E+06        319.913E-03        936.199E-03         10.2647             8.65243            1.61222    
                7.41744E+03        8.22882E-03      307.636E+06        971.366E+06        496.248E+06        954.72E+06         316.704E-03        925.893E-03         10.2669             8.65168            1.61519    
