
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.2292786                8.65007782               1.57920122    
                   7.20674992E+03           0.                       8.19457722E+06          19.9706936E+06           10.6896114E+06           21.3791885E+06          410.330139E-03           733.730469E-03            10.2293615                8.65014935               1.57921326    
                   7.21350002E+03           0.                      16.3885422E+06           39.9416809E+06           21.379076E+06            42.758091E+06           410.311676E-03           733.797974E-03            10.2294474                8.65022373               1.57922578    
                   7.22025013E+03           0.                      24.5818863E+06           59.9129715E+06           32.0683937E+06           64.1366882E+06          410.293121E-03           733.865112E-03            10.2295322                8.6502943                1.57923746    
                   7.22700024E+03           0.                      32.7745972E+06           79.8845596E+06           42.7575569E+06           85.515007E+06           410.274658E-03           733.932495E-03            10.2296152                8.65036488               1.57924938    
                   7.23374987E+03           0.                      40.9667053E+06           99.8564224E+06           53.4465904E+06          106.893021E+06           410.256104E-03           733.999817E-03            10.2296972                8.65043831               1.57926154    
                   7.24049997E+03           0.                      49.1581841E+06          119.828583E+06            64.1354675E+06          128.270752E+06           410.23761E-03            734.067078E-03            10.2297821                8.65050793               1.57927334    
                   7.24725008E+03           0.                      57.3490868E+06          139.801071E+06            74.8241959E+06          149.648193E+06           410.219177E-03           734.134216E-03            10.2298632                8.65057755               1.57928503    
                   7.25400019E+03           0.                      65.5393219E+06          159.773834E+06            85.5127792E+06          171.025299E+06           410.200623E-03           734.201538E-03            10.2299442                8.65064716               1.57929647    
                   7.26074982E+03           0.                      73.7289658E+06          179.746887E+06            96.2012177E+06          192.402191E+06           410.182159E-03           734.268677E-03            10.2300262                8.65071964               1.57930803    
                   7.26749992E+03           0.                      81.9179611E+06          199.720215E+06           106.889526E+06           213.778732E+06           410.163635E-03           734.335876E-03            10.2301054                8.65078831               1.57931948    
                   7.27425003E+03           0.                      90.1063766E+06          219.693893E+06           117.577652E+06           235.155014E+06           410.145203E-03           734.402832E-03            10.2301855                8.65085697               1.57933092    
                   7.28100014E+03           0.                      98.2942047E+06          239.667801E+06           128.265656E+06           256.530945E+06           410.12674E-03            734.470154E-03            10.2302656                8.65092564               1.57934225    
                   7.28774977E+03           0.                     106.481384E+06           259.642029E+06           138.953552E+06           277.906647E+06           410.108246E-03           734.53717E-03             10.2303457                8.65099335               1.57935369    
                   7.29449987E+03           0.                     114.667953E+06           279.616516E+06           149.641235E+06           299.282104E+06           410.089783E-03           734.604126E-03            10.230423                 8.6510582                1.57936466    
                   7.30124998E+03           0.                     122.853882E+06           299.5914E+06             160.328796E+06           320.657166E+06           410.071411E-03           734.671326E-03            10.2305002                8.65112591               1.57937598    
                   7.30800009E+03           0.                     131.039215E+06           319.566559E+06           171.016205E+06           342.031952E+06           410.052887E-03           734.738403E-03            10.2305775                8.65119362               1.57938671    
                   7.31475019E+03           0.                     139.223877E+06           339.541901E+06           181.703491E+06           363.406403E+06           410.034485E-03           734.805298E-03            10.2306547                8.65125751               1.57939768    
                   7.32149982E+03           0.                     147.407959E+06           359.51767E+06            192.390594E+06           384.78064E+06            410.016083E-03           734.872192E-03            10.230731                 8.65132427               1.57940888    
                   7.32824993E+03           0.                     155.591507E+06           379.493652E+06           203.077576E+06           406.154663E+06           409.99762E-03            734.939331E-03            10.2308073                8.65139103               1.57941961    
                   7.33500004E+03           0.                     163.774429E+06           399.46991E+06            213.764435E+06           427.528259E+06           409.979218E-03           735.006226E-03            10.2308826                8.65145397               1.57943022    
                   7.34175014E+03           0.                     171.95668E+06            419.446503E+06           224.451111E+06           448.901642E+06           409.960815E-03           735.07312E-03             10.230958                 8.65152073               1.57944119    
                   7.34849977E+03           0.                     180.138306E+06           439.423492E+06           235.13765E+06            470.27478E+06            409.942383E-03           735.139954E-03            10.2310343                8.65158367               1.57945156    
                   7.35524988E+03           0.                     188.319275E+06           459.400574E+06           245.824051E+06           491.647491E+06           409.923981E-03           735.206787E-03            10.2311096                8.65164566               1.57946241    
                   7.36199999E+03           0.                     196.499817E+06           479.378082E+06           256.510284E+06           513.019897E+06           409.90564E-03            735.273743E-03            10.2311821                8.65171146               1.57947266    
                   7.3687501E+03            0.                     204.679626E+06           499.355835E+06           267.196411E+06           534.392212E+06           409.887207E-03           735.340454E-03            10.2312546                8.65177345               1.57948327    
                   7.3755002E+03            0.                     212.858826E+06           519.333923E+06           277.882446E+06           555.764038E+06           409.868774E-03           735.407349E-03            10.231328                 8.65183544               1.57949352    
                   7.38224983E+03           0.                     221.037415E+06           539.312195E+06           288.568237E+06           577.135681E+06           409.850464E-03           735.474182E-03            10.2313995                8.65189648               1.57950389    
                   7.38899994E+03           0.                     229.215271E+06           559.291016E+06           299.253845E+06           598.507019E+06           409.832062E-03           735.540955E-03            10.231472                 8.65195751               1.57951403    
                   7.39575005E+03           0.                     237.392776E+06           579.269897E+06           309.939392E+06           619.877991E+06           409.81369E-03            735.607483E-03            10.2315435                8.65201855               1.57952416    
                   7.40250015E+03           0.                     245.569519E+06           599.249023E+06           320.624847E+06           641.248779E+06           409.795288E-03           735.674255E-03            10.2316141                8.65207958               1.57953441    
                   7.40924978E+03           0.                     253.846619E+06           619.193848E+06           331.338928E+06           662.677246E+06           409.963165E-03           735.064758E-03            10.2316847                8.65214062               1.57954443    
                   7.41599989E+03           0.                     262.445923E+06           639.175842E+06           342.199432E+06           684.398071E+06           410.600525E-03           732.749023E-03            10.2317533                8.65220165               1.5795542     
                   7.42275E+03              0.                     271.497498E+06           659.405396E+06           353.335876E+06           706.671082E+06           411.730835E-03           728.635742E-03            10.2318249                8.65226173               1.57956421    
                   7.4295001E+03            0.                     281.129608E+06           680.130493E+06           364.890503E+06           729.780518E+06           413.346497E-03           722.744141E-03            10.2318935                8.65232182               1.57957435    
                   7.43625021E+03           0.                     291.494476E+06           701.65741E+06            377.035706E+06           754.071045E+06           415.437073E-03           715.099976E-03            10.2319632                8.65237808               1.579584      
                   7.44299984E+03           0.                     302.803375E+06           724.398926E+06           390.006317E+06           780.012451E+06           418.006378E-03           705.671204E-03            10.2320309                8.65243816               1.5795939     
                   7.44974995E+03           0.                     315.392975E+06           748.985596E+06           404.166656E+06           808.333496E+06           421.093384E-03           694.292603E-03            10.2320995                8.65249729               1.57960343    
                   7.45650005E+03           0.                     329.856018E+06           776.572144E+06           420.176117E+06           840.352539E+06           424.759216E-03           680.70874E-03             10.2321644                8.6525526                1.57961309    
                   7.46325016E+03           0.                     347.535278E+06           809.870544E+06           439.567749E+06           879.13623E+06            429.12439E-03            664.427551E-03            10.232233                 8.65261173               1.57962263    
                   7.46999979E+03           0.                     375.452637E+06           863.55072E+06            470.56488E+06            941.135193E+06           434.77771E-03            643.184753E-03            10.2322998                8.65266705               1.57963204    
                   7.4767499E+03            1.33582938E-03         388.356049E+06           900.373474E+06           489.436829E+06           978.912903E+06           431.327667E-03           656.318176E-03            10.2358046                8.65069866               1.58510303    
                   7.4835E+03               2.8205297E-03          393.623138E+06           920.287354E+06           498.982452E+06           998.003296E+06           427.717529E-03           669.834412E-03            10.2398796                8.6486721                1.5912075     
                   7.49025011E+03           4.3215704E-03          398.074188E+06           936.91748E+06            506.961884E+06             1.01396167E+09         424.876587E-03           680.416138E-03            10.2443027                8.6468811                1.59741974    
                   7.49700022E+03           5.8313098E-03          402.265411E+06           951.532654E+06           514.076904E+06             1.0281899E+09          422.755463E-03           688.279114E-03            10.2490053                8.64530182               1.60370338    
                   7.50374985E+03           7.36052179E-03         406.315399E+06           964.574951E+06           520.543762E+06             1.04112351E+09         421.237762E-03           693.894409E-03            10.2539835                8.64388561               1.61009669    
                   7.51049995E+03           8.91904068E-03         410.407959E+06           976.478577E+06           526.601379E+06             1.05323899E+09         420.293884E-03           697.377991E-03            10.2592087                8.64257622               1.6166327     
                   7.51725006E+03          10.5894508E-03          414.506989E+06           986.833557E+06           532.080627E+06             1.06420827E+09         420.037415E-03           698.361023E-03            10.2648668                8.641222                 1.62364435    
                   7.52400017E+03          12.4904184E-03          420.249878E+06           996.056824E+06           537.795227E+06             1.07564056E+09         421.913788E-03           691.440002E-03            10.2712154                8.63960552               1.63160849    
                   7.5307498E+03           14.4907427E-03          424.760254E+06             1.00576186E+09         543.197815E+06             1.08645105E+09         422.326843E-03           689.928162E-03            10.2780304                8.63802528               1.64000583    
                   7.5374999E+03           16.4982471E-03          427.733032E+06             1.01550198E+09         548.004333E+06             1.09606922E+09         421.203674E-03           694.101318E-03            10.2850018                8.63655186               1.64845037    
                   7.54425001E+03          18.4392929E-03          430.091644E+06             1.02491939E+09         552.445984E+06             1.10495329E+09         419.634583E-03           699.892395E-03            10.2919044                8.63526726               1.65663719    
                   7.55100012E+03          20.3505268E-03          431.85968E+06              1.0334022E+09          556.295349E+06             1.11266577E+09         417.900909E-03           706.32019E-03             10.2988243                8.63410759               1.66471457    
                   7.55775023E+03          22.6491871E-03          435.299744E+06             1.03937185E+09         559.882446E+06             1.11985445E+09         418.810333E-03           703.020447E-03            10.3067541                8.63238525               1.67436779    
