
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.0735168                8.51650906               1.55700898    
                   7.20674992E+03           0.                       8.19457626E+06          19.9818954E+06           10.6937122E+06           21.387394E+06           410.100098E-03           734.566833E-03            10.0746002                8.51743412               1.55716312    
                   7.21350002E+03           0.                      16.3885422E+06           39.9640732E+06           21.3872719E+06           42.7744904E+06          410.081696E-03           734.634033E-03            10.075676                 8.51835728               1.55731654    
                   7.22025013E+03           0.                      24.5818825E+06           59.9465446E+06           32.0806808E+06           64.1612778E+06          410.063202E-03           734.701294E-03            10.0767422                8.5192728                1.5574683     
                   7.22700024E+03           0.                      32.7745934E+06           79.9293137E+06           42.7739487E+06           85.5477829E+06          410.0448E-03             734.768494E-03            10.0778046                8.52018547               1.55762017    
                   7.23374987E+03           0.                      40.9666977E+06           99.9123459E+06           53.4670601E+06          106.933975E+06           410.026367E-03           734.835571E-03            10.0788603                8.5210886                1.55776989    
                   7.24049997E+03           0.                      49.1581764E+06          119.895691E+06            64.1600113E+06          128.319885E+06           410.007904E-03           734.902771E-03            10.0799065                8.52198792               1.55791962    
                   7.24725008E+03           0.                      57.3490257E+06          139.879318E+06            74.852829E+06           149.70549E+06            409.989471E-03           734.969788E-03            10.0809507                8.52288151               1.55806851    
                   7.25400019E+03           0.                      65.5393219E+06          159.863251E+06            85.5454865E+06          171.090775E+06           409.9711E-03             735.037048E-03            10.0819845                8.52377129               1.5582155     
                   7.26074982E+03           0.                      73.7289124E+06          179.847397E+06            96.2379761E+06          192.475769E+06           409.952606E-03           735.104187E-03            10.0830154                8.52465153               1.55836165    
                   7.26749992E+03           0.                      81.9179459E+06          199.831879E+06           106.930344E+06           213.860489E+06           409.934235E-03           735.171021E-03            10.0840378                8.52552795               1.55850768    
                   7.27425003E+03           0.                      90.1063614E+06          219.816635E+06           117.622566E+06           235.244873E+06           409.915802E-03           735.23822E-03             10.0850525                8.52639771               1.55865264    
                   7.28100014E+03           0.                      98.2940903E+06          239.801727E+06           128.31459E+06            256.629028E+06           409.897491E-03           735.305237E-03            10.0860634                8.52726364               1.55879593    
                   7.28774977E+03           0.                     106.481232E+06           259.787079E+06           139.006546E+06           278.012848E+06           409.878998E-03           735.372192E-03            10.0870619                8.52812386               1.55893874    
                   7.29449987E+03           0.                     114.667786E+06           279.772766E+06           149.698273E+06           299.396301E+06           409.860657E-03           735.439087E-03            10.0880604                8.52897835               1.55908155    
                   7.30124998E+03           0.                     122.853706E+06           299.758636E+06           160.389877E+06           320.779602E+06           409.842255E-03           735.506042E-03            10.0890503                8.52982712               1.55922163    
                   7.30800009E+03           0.                     131.039032E+06           319.744873E+06           171.081345E+06           342.162476E+06           409.823853E-03           735.573059E-03            10.0900335                8.53067207               1.55936241    
                   7.31475019E+03           0.                     139.223801E+06           339.731262E+06           181.772659E+06           363.545044E+06           409.805481E-03           735.640015E-03            10.091013                 8.53151035               1.55950165    
                   7.32149982E+03           0.                     147.407867E+06           359.718079E+06           192.463806E+06           384.927399E+06           409.787201E-03           735.706848E-03            10.0919876                8.53234386               1.55964017    
                   7.32824993E+03           0.                     155.591339E+06           379.70517E+06            203.154861E+06           406.309418E+06           409.768768E-03           735.773682E-03            10.0929489                8.53317261               1.55977809    
                   7.33500004E+03           0.                     163.774155E+06           399.692535E+06           213.845718E+06           427.691132E+06           409.750427E-03           735.840454E-03            10.0939093                8.53399658               1.55991507    
                   7.34175014E+03           0.                     171.956421E+06           419.680176E+06           224.536438E+06           449.072571E+06           409.732056E-03           735.907227E-03            10.0948677                8.53481293               1.56005049    
                   7.34849977E+03           0.                     180.138031E+06           439.668091E+06           235.226944E+06           470.453674E+06           409.713806E-03           735.974182E-03            10.0958138                8.53562832               1.56018519    
                   7.35524988E+03           0.                     188.319138E+06           459.656403E+06           245.917374E+06           491.834564E+06           409.695435E-03           736.040955E-03            10.096755                 8.53643513               1.56031954    
                   7.36199999E+03           0.                     196.499466E+06           479.644867E+06           256.607574E+06           513.215088E+06           409.677155E-03           736.107727E-03            10.0976915                8.53723717               1.5604533     
                   7.3687501E+03            0.                     204.67926E+06            499.633636E+06           267.297821E+06           534.595459E+06           409.658752E-03           736.174316E-03            10.0986223                8.53803635               1.56058538    
                   7.3755002E+03            0.                     212.858429E+06           519.622742E+06           277.987732E+06           555.975464E+06           409.640472E-03           736.240967E-03            10.0995464                8.53882694               1.5607177     
                   7.38224983E+03           0.                     221.037064E+06           539.612061E+06           288.677551E+06           577.35498E+06            409.622192E-03           736.307678E-03            10.1004639                8.53961658               1.56084812    
                   7.38899994E+03           0.                     229.215088E+06           559.601807E+06           299.367188E+06           598.734314E+06           409.60376E-03            736.37439E-03             10.1013756                8.54039669               1.56097817    
                   7.39575005E+03           0.                     237.39238E+06            579.591675E+06           310.056702E+06           620.113464E+06           409.585602E-03           736.441162E-03            10.1022806                8.54117584               1.56110692    
                   7.40250015E+03           0.                     245.569061E+06           599.581787E+06           320.746094E+06           641.492188E+06           409.5672E-03             736.507629E-03            10.1031837                8.54194736               1.56123579    
                   7.40924978E+03           0.                     253.846161E+06           619.539612E+06           331.465027E+06           662.930115E+06           409.733704E-03           735.903442E-03            10.1040792                8.54271507               1.56136322    
                   7.41599989E+03           0.                     262.445526E+06           639.539612E+06           342.332123E+06           684.664429E+06           410.36615E-03            733.606445E-03            10.104969                 8.5434761                1.56148982    
                   7.42275E+03              0.                     271.497101E+06           659.793518E+06           353.477661E+06           706.955811E+06           411.487885E-03           729.526489E-03            10.1058531                8.54423428               1.56161618    
                   7.4295001E+03            0.                     281.128998E+06           680.550598E+06           365.044312E+06           730.089417E+06           413.090607E-03           723.68512E-03             10.1067324                8.54498959               1.56174088    
