1.21357E-09     ,       5.896389323     ,       -40.000000
1.38072E-09     ,       6.739379696     ,       -40.000000
1.6224E-09      ,       7.637468215     ,       -40.000000
1.84586E-09     ,       8.904848149     ,       -40.000000
2.0665E-09      ,       9.949063503     ,       -40.000000
2.31352E-09     ,       11.1157274      ,       -40.000000
2.54862E-09     ,       12.2438998      ,       -40.000000
2.76268E-09     ,       13.52497301     ,       -40.000000
3.04342E-09     ,       14.89766782     ,       -40.000000
3.46262E-09     ,       16.83499593     ,       -40.000000
4.00361E-09     ,       19.0242588      ,       -40.000000
4.27044E-09     ,       20.48384756     ,       -40.000000
4.7044E-09      ,       22.43488729     ,       -40.000000
5.09954E-09     ,       24.29389803     ,       -40.000000
5.26673E-09     ,       25.56953941     ,       -40.000000
5.99216E-09     ,       28.6492562      ,       -40.000000
6.49545E-09     ,       31.91789744     ,       -40.000000
9.56611E-09     ,       33.11968288     ,       -40.000000
1.40884E-08     ,       34.07483655     ,       -40.000000
2.04166E-08     ,       34.95800432     ,       -40.000000
3.20723E-08     ,       35.96617418     ,       -40.000000
5.28801E-08     ,       37.42664513     ,       -40.000000
9.00463E-08     ,       38.50600925     ,       -40.000000
1.92182E-07     ,       40.64330092     ,       -40.000000
3.01898E-07     ,       41.57833192     ,       -40.000000
4.7425E-07      ,       42.77742843     ,       -40.000000
7.81934E-07     ,       44.01110624     ,       -40.000000
1.21357E-09     ,       5.896389323     ,       -20.000000
1.38072E-09     ,       6.739379696     ,       -20.000000
1.6224E-09      ,       7.637468215     ,       -20.000000
1.84586E-09     ,       8.904848149     ,       -20.000000
2.0665E-09      ,       9.949063503     ,       -20.000000
2.31352E-09     ,       11.1157274      ,       -20.000000
2.54862E-09     ,       12.2438998      ,       -20.000000
2.76268E-09     ,       13.52497301     ,       -20.000000
3.04342E-09     ,       14.89766782     ,       -20.000000
3.46262E-09     ,       16.83499593     ,       -20.000000
4.00361E-09     ,       19.0242588      ,       -20.000000
4.27044E-09     ,       20.48384756     ,       -20.000000
4.7044E-09      ,       22.43488729     ,       -20.000000
5.09954E-09     ,       24.29389803     ,       -20.000000
5.26673E-09     ,       25.56953941     ,       -20.000000
7.88265E-09     ,       26.15778671     ,       -20.000000
1.19897E-08     ,       27.06562923     ,       -20.000000
1.88346E-08     ,       27.92547061     ,       -20.000000
3.00683E-08     ,       28.81262809     ,       -20.000000
4.57346E-08     ,       29.81261058     ,       -20.000000
7.06947E-08     ,       30.67239008     ,       -20.000000
1.09277E-07     ,       31.46737162     ,       -20.000000
1.68916E-07     ,       32.28295788     ,       -20.000000
2.97067E-07     ,       33.59386523     ,       -20.000000
4.51847E-07     ,       34.56269406     ,       -20.000000
7.21346E-07     ,       35.66070787     ,       -20.000000
1.15158E-06     ,       36.79360422     ,       -20.000000
1.21357E-09     ,       5.896389323     ,       0.000000
1.38072E-09     ,       6.739379696     ,       0.000000
1.6224E-09      ,       7.637468215     ,       0.000000
1.84586E-09     ,       8.904848149     ,       0.000000
2.0665E-09      ,       9.949063503     ,       0.000000
2.31352E-09     ,       11.1157274      ,       0.000000
2.54862E-09     ,       12.2438998      ,       0.000000
2.76268E-09     ,       13.52497301     ,       0.000000
3.04342E-09     ,       14.89766782     ,       0.000000
3.46262E-09     ,       16.83499593     ,       0.000000
4.00361E-09     ,       19.0242588      ,       0.000000
4.27044E-09     ,       20.48384756     ,       0.000000
5.80193E-09     ,       21.01475764     ,       0.000000
9.41305E-09     ,       21.86809952     ,       0.000000
1.52717E-08     ,       22.56282185     ,       0.000000
2.55892E-08     ,       23.47902566     ,       0.000000
4.42828E-08     ,       24.36306733     ,       0.000000
7.54064E-08     ,       25.31635873     ,       0.000000
1.24329E-07     ,       26.23226285     ,       0.000000
2.18653E-07     ,       27.21997051     ,       0.000000
3.54742E-07     ,       27.92547061     ,       0.000000
5.57262E-07     ,       28.81262809     ,       0.000000
8.89635E-07     ,       29.89749269     ,       0.000000
1.42025E-06     ,       31.02320505     ,       0.000000
2.93495E-06     ,       32.46705089     ,       0.000000
1.38072E-09     ,       5.698611068     ,       40.000000
1.54576E-09     ,       6.330750236     ,       40.000000
1.73053E-09     ,       6.993133518     ,       40.000000
1.90638E-09     ,       7.702890058     ,       40.000000
2.13426E-09     ,       8.533065921     ,       40.000000
2.24008E-09     ,       9.240137055     ,       40.000000
2.42823E-09     ,       10.0915066      ,       40.000000
2.67498E-09     ,       11.14737597     ,       40.000000
3.09291E-09     ,       12.88681125     ,       40.000000
4.41045E-09     ,       13.56348116     ,       40.000000
6.70842E-09     ,       14.07417878     ,       40.000000
9.87975E-09     ,       14.68738505     ,       40.000000
1.50274E-08     ,       15.28379264     ,       40.000000
2.86479E-08     ,       16.22411892     ,       40.000000
4.80022E-08     ,       17.07602656     ,       40.000000
8.0432E-08      ,       17.82002212     ,       40.000000
1.50881E-07     ,       18.75572859     ,       40.000000
2.56926E-07     ,       19.68452227     ,       40.000000
4.66661E-07     ,       20.54216893     ,       40.000000
9.04101E-07     ,       21.62081183     ,       40.000000
1.56457E-06     ,       22.49876364     ,       40.000000
2.49775E-06     ,       23.21352138     ,       40.000000
4.11823E-06     ,       24.08756618     ,       40.000000
1.6224E-09      ,       4.777644442     ,       60.000000
1.78727E-09     ,       5.292553141     ,       60.000000
2.0665E-09      ,       5.930013382     ,       60.000000
2.2765E-09      ,       6.625388633     ,       60.000000
2.50784E-09     ,       7.508286724     ,       60.000000
2.89966E-09     ,       8.412620442     ,       60.000000
3.14321E-09     ,       9.292828778     ,       60.000000
3.51892E-09     ,       10.38254017     ,       60.000000
5.61775E-09     ,       11.1157274      ,       60.000000
8.68368E-09     ,       11.69939997     ,       60.000000
1.3863E-08      ,       12.31372043     ,       60.000000
2.24913E-08     ,       13.03420395     ,       60.000000
3.64898E-08     ,       13.67966468     ,       60.000000
5.82538E-08     ,       14.39796629     ,       60.000000
9.60477E-08     ,       15.11096126     ,       60.000000
1.68916E-07     ,       15.99511309     ,       60.000000
2.78505E-07     ,       16.78719962     ,       60.000000
4.66661E-07     ,       17.61851069     ,       60.000000
8.4761E-07      ,       18.59643327     ,       60.000000
1.44334E-06     ,       19.40667234     ,       60.000000
2.49775E-06     ,       20.2522132      ,       60.000000
4.33988E-09     ,       4.337424685     ,       90.000000
4.85864E-09     ,       4.764080209     ,       90.000000
5.35237E-09     ,       5.247602664     ,       90.000000
5.80193E-09     ,       5.763788841     ,       90.000000
6.49545E-09     ,       6.366851231     ,       90.000000
6.92836E-09     ,       6.953481409     ,       90.000000
7.63242E-09     ,       7.486969911     ,       90.000000
8.27348E-09     ,       8.200086707     ,       90.000000
1.36412E-08     ,       8.779154909     ,       90.000000
1.94521E-08     ,       9.187744102     ,       90.000000
2.91137E-08     ,       9.670180742     ,       90.000000
4.42828E-08     ,       10.29435964     ,       90.000000
7.18443E-08     ,       10.89668909     ,       90.000000
1.28405E-07     ,       11.69939997     ,       90.000000
2.22208E-07     ,       12.49001888     ,       90.000000
4.16836E-07     ,       13.25845989     ,       90.000000
