
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20772028E+03          19.2999973E-06          266.734375      
                   7.2154398E+03           38.5999947E-06          533.46875       
                   7.22316027E+03          57.8999825E-06          800.202515      
                   7.23087978E+03          77.1999893E-06            1.06693494E+03
                   7.23860025E+03          96.4999924E-06            1.33366454E+03
                   7.24631977E+03         115.799965E-06             1.60039115E+03
                   7.25404024E+03         135.099991E-06             1.86711335E+03
                   7.26175976E+03         154.399979E-06             2.13383055E+03
                   7.26947975E+03         173.700027E-06             2.40054131E+03
                   7.27720022E+03         192.999985E-06             2.66724443E+03
                   7.28491974E+03         212.300079E-06             2.93393946E+03
                   7.29264021E+03         231.59993E-06              3.20062566E+03
                   7.30035973E+03         250.900055E-06             3.46730256E+03
                   7.3080802E+03          270.199982E-06             3.73396802E+03
                   7.31579971E+03         289.499908E-06             4.00061941E+03
                   7.32352018E+03         308.799957E-06             4.26725864E+03
                   7.33124018E+03         328.099976E-06             4.53388309E+03
                   7.33896017E+03         347.400055E-06             4.80049276E+03
                   7.34668016E+03         366.69989E-06              5.06708622E+03
                   7.35439968E+03         385.999969E-06             5.33366013E+03
                   7.36212015E+03         405.300079E-06             5.60021544E+03
                   7.36983967E+03         424.600159E-06             5.86675119E+03
                   7.37756014E+03         443.899994E-06             6.13326359E+03
                   7.38527966E+03         463.19986E-06              6.39975357E+03
                   7.39300013E+03         482.499908E-06             6.66621971E+03
                   7.40072012E+03         501.80011E-06              6.93265963E+03
                   7.40844011E+03         521.100037E-06             7.19907141E+03
                   7.41616011E+03         540.399963E-06             7.46545458E+03
                   7.4238801E+03          559.69989E-06              7.7318058E+03 
                   7.43160009E+03         578.999817E-06             7.99812746E+03
                   7.43931961E+03         598.300232E-06             8.26386356E+03
                   7.44704008E+03         617.599915E-06             8.52682972E+03
                   7.4547596E+03          636.899902E-06             8.78370476E+03
                   7.46248007E+03         656.199951E-06             8.99498749E+03
                   7.47020006E+03         675.500122E-06             9.12915039E+03
                   7.47792006E+03         694.80011E-06              9.24846268E+03
                   7.48564005E+03         714.100159E-06             9.35814095E+03
                   7.49336004E+03         733.39978E-06              9.46123886E+03
                   7.50108004E+03         752.700317E-06             9.55870056E+03
                   7.50880003E+03         771.999939E-06             9.65032578E+03
                   7.51652002E+03         791.300049E-06             9.73353291E+03
                   7.52424002E+03         810.600159E-06             9.80751324E+03
                   7.53196001E+03         829.89978E-06              9.87419987E+03
                   7.53968E+03            849.200317E-06             9.93561745E+03
                   7.5474E+03             868.499878E-06             9.99282551E+03
                   7.55511999E+03         887.799988E-06            10.0463829E+03 
                   7.56283998E+03         907.10022E-06             10.0939608E+03 
                   7.57055998E+03         926.399719E-06            10.1329679E+03 
                   7.57827997E+03         945.700256E-06            10.1632681E+03 
                   7.58599997E+03         964.999817E-06            10.1842003E+03 
                   7.59372044E+03         984.299988E-06            10.1924219E+03 
                   7.60143995E+03           1.00360024E-03          10.1821585E+03 
                   7.60915995E+03           1.02289963E-03          10.1475048E+03 
                   7.61687994E+03           1.04220009E-03          10.0951309E+03 
                   7.62459993E+03           1.06149971E-03           9.99100208E+03
                   7.63231993E+03           1.08079994E-03           9.81830406E+03
                   7.64003992E+03           1.10010028E-03           9.69991684E+03
                   7.64775991E+03           1.11939979E-03           9.46210766E+03
                   7.65547991E+03           1.13870001E-03           9.16034603E+03
                   7.66320038E+03           1.15799963E-03           8.73572159E+03
                   7.6709199E+03            1.17729986E-03           8.06537819E+03
                   7.67864037E+03           1.19660044E-03           7.21963882E+03
                   7.68635988E+03           1.21589983E-03           6.03506231E+03
                   7.69407988E+03           1.23519981E-03           4.77085781E+03
                   7.70179987E+03           1.25450027E-03           3.50980783E+03
                   7.70951986E+03           1.27379978E-03           1.4583118E+03 
                   7.71724033E+03           1.29310036E-03           1.30445993E+03
                   7.72495985E+03           1.31239986E-03           1.29110694E+03
                   7.73268032E+03           1.33170021E-03           1.28789401E+03
                   7.74039984E+03           1.35100019E-03           1.27347422E+03
                   7.74812031E+03           1.3702997E-03            1.24378335E+03
                   7.75583982E+03           1.38960028E-03           1.21543539E+03
                   7.7613287E+03            1.40332067E-03           1.10539806E+03




