0.00000000	2.50000000
0.08596508	2.48484848
0.16865333	2.46969698
0.24816024	2.45454545
0.32457771	2.43939395
0.39799417	2.42424243
0.46849465	2.40909090
0.53616093	2.39393940
0.60107157	2.37878788
0.66330204	2.36363638
0.72292479	2.34848485
0.78000932	2.33333333
0.83462227	2.31818183
0.88682749	2.30303030
0.93668612	2.28787880
0.98425664	2.27272728
1.02959500	2.25757575
1.07275450	2.24242425
1.11378600	2.22727273
1.15273820	2.21212120
1.18965720	2.19696970
1.22458680	2.18181818
1.25756860	2.16666668
1.28864210	2.15151515
1.31784440	2.13636363
1.34521080	2.12121213
1.37077410	2.10606060
1.39456560	2.09090910
1.41661410	2.07575758
1.43694660	2.06060605
1.45558820	2.04545455
1.47256210	2.03030303
1.48788950	2.01515153
1.50158990	2.00000000
1.51368060	1.98484848
1.52417760	1.96969698
1.53309450	1.95454545
1.54044370	1.93939395
1.54623530	1.92424243
1.55047800	1.90909090
1.55317850	1.89393940
1.55434180	1.87878788
1.55397140	1.86363638
1.55206860	1.84848485
1.54863340	1.83333333
1.54366370	1.81818183
1.53715600	1.80303030
1.52910470	1.78787880
1.51950270	1.77272728
1.50834120	1.75757575
1.49560920	1.74242425
1.48129440	1.72727273
1.46538250	1.71212120
1.44785730	1.69696970
1.42870090	1.68181818
1.40789350	1.66666668
1.40781150	1.65151515
1.40775220	1.63636363
1.40771570	1.62121213
1.40770180	1.60606060
1.40771070	1.59090910
1.40774240	1.57575758
1.40779670	1.56060605
1.40787380	1.54545455
1.40797370	1.53030303
1.40809630	1.51515153
1.40824170	1.50000000
1.40840990	1.48484849
1.40860090	1.46969697
1.40881480	1.45454546
1.40905150	1.43939394
1.40931110	1.42424243
1.40959370	1.40909091
1.40989920	1.39393940
1.41022770	1.37878788
1.41057930	1.36363636
1.41095390	1.34848485
1.41135170	1.33333333
1.41177260	1.31818182
1.41221680	1.30303030
1.41268420	1.28787879
1.41317490	1.27272727
1.41368900	1.25757576
1.41422660	1.24242424
1.41478760	1.22727273
1.41537220	1.21212121
1.41598040	1.19696970
1.41661230	1.18181818
1.41726800	1.16666667
1.41794750	1.15151515
1.41865090	1.13636364
1.41937830	1.12121212
1.42012980	1.10606061
1.42090550	1.09090909
1.42170530	1.07575758
1.42252950	1.06060606
1.42337820	1.04545455
1.42425130	1.03030303
1.42514910	1.01515152
1.42607150	1.00000000
1.42701880	0.98484848
1.42799100	0.96969698
1.42898830	0.95454545
1.43001060	0.93939395
1.43105820	0.92424243
1.43213120	0.90909090
1.43322970	0.89393940
1.43435380	0.87878788
1.43550360	0.86363638
1.43667920	0.84848485
1.43788080	0.83333333
1.45677920	0.81818183
1.47405950	0.80303030
1.48974190	0.78787880
1.50384480	0.77272728
1.51638470	0.75757575
1.52737660	0.74242425
1.53683330	0.72727273
1.54476620	0.71212120
1.55118490	0.69696970
1.55609720	0.68181818
1.55950930	0.66666668
1.56142550	0.65151515
1.56184860	0.63636363
1.56077970	0.62121213
1.55821800	0.60606060
1.55416120	0.59090910
1.54860520	0.57575758
1.54154430	0.56060605
1.53297100	0.54545455
1.52287600	0.53030303
1.51124850	0.51515153
1.49807570	0.50000000
1.48334330	0.48484848
1.46703500	0.46969698
1.44913290	0.45454545
1.42961710	0.43939395
1.40846610	0.42424243
1.38565630	0.40909090
1.36116240	0.39393940
1.33495700	0.37878788
1.30701100	0.36363638
1.27729320	0.34848485
1.24577030	0.33333333
1.21240720	0.31818183
1.17716640	0.30303030
1.14000860	0.28787880
1.10089210	0.27272728
1.05977300	0.25757575
1.01660530	0.24242425
0.97134056	0.22727273
0.92392790	0.21212120
0.87431415	0.19696970
0.82244359	0.18181818
0.76825798	0.16666668
0.71169643	0.15151515
0.65269541	0.13636363
0.59118859	0.12121213
0.52710687	0.10606060
0.46037820	0.09090910
0.39092757	0.07575758
0.31867691	0.06060605
0.24354498	0.04545455
0.16544730	0.03030303
0.08429605	0.01515153
0.00000000	0.00000000
