
                  X            AVERAGE_UVARM1     AVERAGE_UVARM2     AVERAGE_UVARM3     AVERAGE_UVARM4     AVERAGE_UVARM5     AVERAGE_UVARM6     AVERAGE_UVARM7     AVERAGE_UVARM8     AVERAGE_UVARM9    AVERAGE_UVARM10 

                7.2E+03            0.                 0.                 0.                 0.                 0.                 0.                 0.                10.3084             8.71794            1.59048    
                7.20514E+03        0.                12.3235E+06        35.8661E+06        18.0054E+06        36.2336E+06       343.693E-03        986.724E-03         10.3085             8.71798            1.59048    
                7.21028E+03        0.                24.6447E+06        71.726E+06         36.0077E+06        72.4609E+06       343.69E-03         986.736E-03         10.3086             8.71809            1.5905     
                7.21542E+03        0.                36.9637E+06       107.58E+06          54.0068E+06       108.682E+06        343.687E-03        986.747E-03         10.3088             8.71824            1.59053    
                7.22056E+03        0.                49.2804E+06       143.428E+06         72.0028E+06       144.897E+06        343.685E-03        986.758E-03         10.309              8.71845            1.59056    
                7.2257E+03         0.                61.5948E+06       179.27E+06          89.9956E+06       181.105E+06        343.682E-03        986.769E-03         10.3093             8.71869            1.5906     
                7.23084E+03        0.                73.9069E+06       215.105E+06        107.985E+06        217.307E+06        343.679E-03        986.78E-03          10.3096             8.71897            1.59065    
                7.23598E+03        0.                86.2168E+06       250.935E+06        125.972E+06        253.503E+06        343.676E-03        986.791E-03         10.31               8.71927            1.5907     
                7.24112E+03        0.                98.5244E+06       286.759E+06        143.955E+06        289.692E+06        343.674E-03        986.802E-03         10.3104             8.71961            1.59075    
                7.24626E+03        0.               110.83E+06         322.576E+06        161.935E+06        325.875E+06        343.671E-03        986.813E-03         10.3108             8.71997            1.59081    
                7.2514E+03         0.               123.133E+06        358.388E+06        179.912E+06        362.052E+06        343.668E-03        986.824E-03         10.3112             8.72034            1.59088    
                7.25654E+03        0.               135.434E+06        394.194E+06        197.886E+06        398.223E+06        343.666E-03        986.835E-03         10.3117             8.72074            1.59094    
                7.26168E+03        0.               147.732E+06        429.993E+06        215.857E+06        434.387E+06        343.663E-03        986.846E-03         10.3122             8.72116            1.59101    
                7.26682E+03        0.               160.028E+06        465.787E+06        233.825E+06        470.545E+06        343.66E-03         986.857E-03         10.3127             8.72159            1.59108    
                7.27196E+03        0.               172.323E+06        501.574E+06        251.789E+06        506.697E+06        343.658E-03        986.868E-03         10.3132             8.72203            1.59116    
