
                  X            AVERAGE_UVARM1     AVERAGE_UVARM2     AVERAGE_UVARM3     AVERAGE_UVARM4     AVERAGE_UVARM5     AVERAGE_UVARM6     AVERAGE_UVARM7     AVERAGE_UVARM8     AVERAGE_UVARM9    AVERAGE_UVARM10 

                7.2E+03            0.                 0.                 0.                 0.                 0.                 0.                 0.                10.1696             8.59889            1.5707     
                7.20885E+03        0.               -16.7049E+06        63.8726E+06        33.9502E+06         8.95539E+06     -261.619E-03       -764.033E-03         10.1703             8.59949            1.5708     
                7.2177E+03         0.               -33.348E+06        127.768E+06         67.9372E+06        18.0405E+06      -261.092E-03       -762.381E-03         10.1709             8.60006            1.57089    
                7.22655E+03        0.               -49.9292E+06       191.686E+06        101.961E+06         27.2561E+06      -260.563E-03       -760.725E-03         10.1716             8.60058            1.57098    
                7.2354E+03         0.               -66.4531E+06       255.574E+06        135.988E+06         36.5605E+06      -260.106E-03       -759.282E-03         10.1721             8.60106            1.57106    
                7.24425E+03        0.               -82.9984E+06       319.058E+06        169.752E+06         45.5642E+06      -260.224E-03       -759.736E-03         10.1727             8.60152            1.57113    
                7.2531E+03         0.               -99.4867E+06       381.211E+06        202.69E+06          53.8097E+06      -261.059E-03       -762.668E-03         10.1732             8.60195            1.57121    
                7.26195E+03        0.              -115.703E+06        441.225E+06        234.372E+06         61.185E+06       -262.31E-03        -767.074E-03         10.1736             8.60235            1.57127    
                7.2708E+03         0.              -131.245E+06        499.32E+06         265.023E+06         68.4382E+06      -262.914E-03       -770.613E-03         10.1741             8.60273            1.57133    
                7.27965E+03        0.              -145.81E+06         556.056E+06        294.965E+06         76.154E+06       -262.274E-03       -773.222E-03         10.1745             8.60307            1.57139    
                7.2885E+03         0.              -159.148E+06        610.338E+06        323.55E+06          83.9902E+06      -260.795E-03       -776.079E-03         10.1748             8.60338            1.57144    
                7.29735E+03        0.              -170.747E+06        661.929E+06        350.584E+06         92.2116E+06      -257.988E-03       -779.984E-03         10.1751             8.60364            1.57149    
                7.3062E+03         0.              -175.54E+06         713.933E+06        378.865E+06        109.865E+06       -245.913E-03       -770.801E-03         10.1754             8.60385            1.57152    
                7.31505E+03        0.              -156.021E+06        771.415E+06        412.659E+06        160.462E+06       -202.409E-03       -732.515E-03         10.1754             8.6039             1.57153    
                7.3239E+03       255.472E-06        -89.2766E+06       877.418E+06        479.79E+06         298.247E+06       -102.002E-03       -614.903E-03         10.1767             8.60408            1.57266    
                7.33275E+03        2.11248E-03      -85.0477E+06       911.147E+06        507.157E+06        343.159E+06        -93.4414E-03      -503.576E-03         10.2494             8.65949            1.58994    
                7.3416E+03         4.44535E-03      -89.1308E+06       938.01E+06         526.944E+06        367.154E+06        -95.107E-03       -436.36E-03          10.3012             8.69515            1.60608    
                7.35045E+03        7.18632E-03      -89.6977E+06       962.95E+06         543.787E+06        388.532E+06        -93.2299E-03      -393.563E-03         10.3435             8.72105            1.62242    
                7.3593E+03        10.3176E-03       -92.1873E+06       984.858E+06        558.087E+06        404.114E+06        -93.6662E-03      -362.132E-03         10.3812             8.74159            1.63963    
                7.36815E+03       13.635E-03        -98.1511E+06         1.00161E+09      568.454E+06        409.882E+06        -98.0529E-03      -347.942E-03         10.4169             8.75964            1.65729    
                7.377E+03         17.1805E-03       -93.6253E+06         1.01881E+09      578.831E+06        425.658E+06        -91.9784E-03      -337.034E-03         10.4405             8.76641            1.67404    
                7.38585E+03       21.2699E-03       -89.1365E+06         1.03526E+09      589.201E+06        442.878E+06        -86.1518E-03      -318.257E-03         10.469              8.7754             1.69361    
                7.3947E+03        25.8874E-03       -84.7767E+06         1.04778E+09      597.236E+06        457.697E+06        -80.9588E-03      -300.947E-03         10.4998             8.78431            1.71552    
                7.40355E+03       31.1574E-03       -79.9017E+06         1.05957E+09      604.895E+06        473.07E+06         -75.4445E-03      -281.987E-03         10.5273             8.78796            1.73939    
                7.406E+03         32.7231E-03       -78.8873E+06         1.06236E+09      606.764E+06        476.872E+06        -74.2865E-03      -276.209E-03         10.5342             8.78792            1.74628    
                7.4124E+03        37.1535E-03       -76.5693E+06         1.06894E+09      611.207E+06        486.035E+06        -71.6585E-03      -261.476E-03         10.5522             8.78659            1.76556    
                7.42125E+03       44.0033E-03       -73.8505E+06         1.07692E+09      616.614E+06        497.444E+06        -68.5948E-03      -241.868E-03         10.5749             8.78037            1.79457    
                7.4301E+03        51.6985E-03       -72.5881E+06         1.0832E+09       620.994E+06        506.461E+06        -67.0272E-03      -222.455E-03         10.5944             8.7683             1.82614    
                7.43895E+03       60.2495E-03       -72.4495E+06         1.08843E+09      624.692E+06        513.658E+06        -66.5749E-03      -203.565E-03         10.6099             8.74977            1.86011    
                7.4478E+03        69.6125E-03       -73.0296E+06         1.09285E+09      627.834E+06        519.458E+06        -66.8353E-03      -185.662E-03         10.6215             8.7252             1.89628    
