
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  55.E+03                  24.1508331               24.6350746              484.241241E-03            72.414093E-03           447.980927E-03             8.95084572E+06        -586.257996E+03             1.14873779E+09         573.067566E+06           987.101868E+06             1.4111799E-03           -2.29097557E-03          -7.62146378E-06           5.11763859E-03           1.37578309E-03         -62.0513649E-03          -53.6844597E-06           63.4271431E-03           -1.37578309E-03         -64.3423386E-03          -61.2997665E-06           68.5447922E-03            0.                     578.522095E+06             1.4483819E+15           26.2374554E-06           40.7166862E-03 
                  56.E+03                  24.1312733               24.6245689              493.291992E-03            73.8250122E-03          448.427887E-03             8.93805027E+06        -602.615479E+03             1.15298772E+09         575.24231E+06            990.793091E+06             1.41090643E-03          -2.29750252E-03          -7.8341403E-06            5.13881731E-03           1.38347507E-03         -63.2705688E-03          -56.2184715E-06           64.6540527E-03           -1.38347507E-03         -65.5680695E-03          -64.0539246E-06           69.7928619E-03            0.                     580.6427E+06               1.47660005E+15          26.2162151E-06           40.6850586E-03 
                  57.E+03                  24.1122532               24.6145916              502.33609E-03             75.2355194E-03          448.862762E-03             8.92483807E+06        -618.825012E+03             1.15717328E+09         577.383301E+06           994.429016E+06             1.41051865E-03          -2.30391765E-03          -8.04448795E-06           5.15969467E-03           1.39106214E-03         -64.489502E-03           -58.870533E-06            65.8805542E-03           -1.39106214E-03         -66.7934036E-03          -66.9168091E-06           71.0402527E-03            0.                     582.730957E+06             1.50481033E+15          26.1955452E-06           40.6542854E-03 
                  58.E+03                  24.0937424               24.6051197              511.375183E-03            76.6458282E-03          449.285767E-03             8.91147709E+06        -635.30603E+03              1.16129732E+09         579.491882E+06           998.011902E+06             1.41031718E-03          -2.31022191E-03          -8.25876427E-06           5.18028736E-03           1.39854991E-03         -65.7082901E-03          -61.651577E-06            67.1068497E-03           -1.39854991E-03         -68.0185013E-03          -69.9083328E-06           72.2871094E-03            0.                     584.789368E+06             1.53301668E+15          26.1754322E-06           40.6243439E-03 
                  59.E+03                  24.0757408               24.5961475              520.409851E-03            78.056015E-03           449.697327E-03             8.89791203E+06        -651.878479E+03             1.16536283E+09         581.568848E+06             1.001544E+09             1.41018736E-03          -2.31642032E-03          -8.47430801E-06           5.20059919E-03           1.40594089E-03         -66.9270325E-03          -64.5545044E-06           68.3329544E-03           -1.40594089E-03         -69.2434464E-03          -73.027565E-06            73.5335693E-03            0.                     586.817749E+06             1.56122053E+15          26.1558781E-06           40.5952225E-03 
                  60.E+03                  24.058218                24.5876579              529.441711E-03            79.4663086E-03          450.097778E-03             8.88404751E+06        -668.384521E+03             1.16937101E+09         583.615845E+06             1.00502694E+09           1.41027677E-03          -2.32251787E-03          -8.68881035E-06           5.22064686E-03           1.41323984E-03         -68.145874E-03           -67.5792084E-06           69.5591278E-03           -1.41323984E-03         -70.4683914E-03          -76.2689209E-06           74.7797852E-03            0.                     588.818115E+06             1.58942616E+15          26.1368427E-06           40.5668793E-03 
                  61.E+03                  24.0411739               24.5796413              538.471619E-03            80.8766937E-03          450.487244E-03             8.86981106E+06        -684.606018E+03             1.17332447E+09         585.634216E+06             1.00846291E+09           1.41039383E-03          -2.32851982E-03          -8.90009689E-06           5.24043608E-03           1.42045021E-03         -69.3648682E-03          -70.7259216E-06           70.7853394E-03           -1.42045021E-03         -71.6934052E-03          -79.626915E-06            76.0257721E-03            0.                     590.789856E+06             1.61763394E+15          26.1183224E-06           40.5392952E-03 
                  62.E+03                  24.0245838               24.5720787              547.498901E-03            82.2871552E-03          450.866577E-03             8.85510349E+06        -700.505493E+03             1.17722416E+09         587.624573E+06             1.01185238E+09           1.41045213E-03          -2.33442879E-03          -9.10682106E-06           5.25997019E-03           1.42757297E-03         -70.583992E-03           -73.9931183E-06           72.0115433E-03           -1.42757297E-03         -72.918396E-03           -83.0949249E-06           77.2715073E-03            0.                     592.733948E+06             1.64584315E+15          26.1002922E-06           40.5124512E-03 
                  63.E+03                  24.0084381               24.5649624              556.523987E-03            83.6976547E-03          451.235626E-03             8.84025192E+06        -716.622986E+03             1.18107224E+09         589.587463E+06             1.01519763E+09           1.41051507E-03          -2.3402462E-03           -9.31630993E-06           5.27926111E-03           1.4346112E-03          -71.803154E-03           -77.3838272E-06           73.2377701E-03           -1.4346112E-03          -74.1434174E-03          -86.6977463E-06           78.5170517E-03            0.                     594.653381E+06             1.67405319E+15          26.0827579E-06           40.4863281E-03 
                  64.E+03                  23.9927177               24.5582657              565.547485E-03            85.108284E-03           451.59491E-03              8.82489204E+06        -732.257996E+03             1.18487012E+09         591.524536E+06             1.01849973E+09           1.41061068E-03          -2.34598017E-03          -9.51966667E-06           5.29831409E-03           1.44156671E-03         -73.0224991E-03          -80.891304E-06            74.4640427E-03           -1.44156671E-03         -75.3684616E-03          -90.4109344E-06           79.7623749E-03            0.                     596.545776E+06             1.70226526E+15          26.0656853E-06           40.4608994E-03 
                  65.E+03                  23.9774132               24.5519867              574.568909E-03            86.5189209E-03          451.944702E-03             8.80935192E+06        -748.110474E+03             1.18861866E+09         593.435547E+06             1.02175927E+09           1.41066074E-03          -2.35162687E-03          -9.72530746E-06           5.31713486E-03           1.44844222E-03         -74.2418823E-03          -84.5192642E-06           75.6903458E-03           -1.44844222E-03         -76.5935211E-03          -94.2455368E-06           81.0074768E-03            0.                     598.414368E+06             1.73047864E+15          26.0490513E-06           40.4361267E-03 
                  66.E+03                  23.9625225               24.5461025              583.588928E-03            87.9297104E-03          452.285278E-03             8.79347515E+06        -763.79303E+03              1.19231999E+09         595.32196E+06              1.02497828E+09           1.41077399E-03          -2.3571949E-03           -9.92928791E-06           5.33572817E-03           1.45523977E-03         -75.4614334E-03          -88.2657471E-06           76.9166794E-03           -1.45523977E-03         -77.8186111E-03          -98.1957397E-06           82.2523804E-03            0.                     600.258423E+06             1.75869381E+15          26.0328674E-06           40.4120178E-03 
                  67.E+03                  23.9480019               24.5406113              592.608887E-03            89.3407516E-03          452.617004E-03             8.77705383E+06        -778.890015E+03             1.1959753E+09          597.184631E+06             1.02815795E+09           1.41104114E-03          -2.36268806E-03         -10.1256294E-06            5.35410309E-03           1.46196103E-03         -76.6812134E-03          -92.1294556E-06           78.1431808E-03           -1.46196103E-03         -79.0439072E-03         -102.255142E-06            83.4972763E-03            0.                     602.078979E+06             1.78691518E+15          26.0170994E-06           40.3885231E-03 
                  68.E+03                  23.9338684               24.5354958              601.628418E-03            90.7519836E-03          452.940033E-03             8.7604332E+06         -794.223022E+03             1.19958675E+09         599.024231E+06             1.03129959E+09           1.41124284E-03          -2.36810684E-03         -10.3248596E-06            5.37226343E-03           1.4686079E-03          -77.9012604E-03          -96.1156311E-06           79.3698349E-03           -1.4686079E-03          -80.2693481E-03         -106.437012E-06            84.7420959E-03            0.                     603.87738E+06              1.81513977E+15          26.0017471E-06           40.3656464E-03 
                  69.E+03                  23.9200935               24.5307465              610.646729E-03            92.1633148E-03          453.254852E-03             8.74353409E+06        -809.565002E+03             1.20315397E+09         600.841003E+06             1.03440332E+09           1.41134119E-03          -2.37345386E-03         -10.5241928E-06            5.39021349E-03           1.47518146E-03         -79.1213837E-03         -100.211937E-06            80.5965576E-03           -1.47518146E-03         -81.4948273E-03         -110.742867E-06            85.9867554E-03            0.                     605.653381E+06             1.84336662E+15          25.9867821E-06           40.3433609E-03 
                  70.E+03                  23.9066753               24.5263462              619.664429E-03            93.5748215E-03          453.561493E-03             8.72630978E+06        -824.802979E+03             1.20667875E+09         602.635925E+06             1.03747058E+09           1.41147995E-03          -2.37873101E-03         -10.7225056E-06            5.40795946E-03           1.48168278E-03         -80.3416824E-03         -104.436768E-06            81.8233414E-03           -1.48168278E-03         -82.7203827E-03         -115.157227E-06            87.2313156E-03            0.                     607.408081E+06             1.87159669E+15          25.9722118E-06           40.3216476E-03 
                  71.E+03                  23.8936119               24.5222912              628.681763E-03            94.986412E-03           453.860229E-03             8.70870018E+06        -839.757019E+03             1.21016216E+09         604.409668E+06             1.04050231E+09           1.41161215E-03          -2.38394308E-03         -10.9168615E-06            5.42550516E-03           1.48811352E-03         -81.5621185E-03         -108.772766E-06            83.0502167E-03           -1.48811352E-03         -83.9460678E-03         -119.686592E-06            88.4757156E-03            0.                     609.141113E+06             1.89982843E+15          25.9580154E-06           40.3004913E-03 
                  72.E+03                  23.8808784               24.5185699              637.698608E-03            96.3981628E-03          454.151215E-03             8.69078445E+06        -854.445984E+03             1.21360552E+09         606.162292E+06             1.04349959E+09           1.41172493E-03          -2.38908958E-03         -11.1078691E-06            5.4428544E-03            1.4944756E-03          -82.7826767E-03         -113.218903E-06            84.2771454E-03           -1.4944756E-03          -85.1717911E-03         -124.324814E-06            89.7200241E-03            0.                     610.854492E+06             1.92806304E+15          25.9441833E-06           40.2798843E-03 
                  73.E+03                  23.8684845               24.5152016              646.715332E-03            97.8099899E-03          454.434601E-03             8.67274189E+06        -869.197998E+03             1.21700943E+09         607.894226E+06             1.04646301E+09           1.41183853E-03          -2.39416981E-03         -11.2996788E-06            5.46001863E-03           1.50076962E-03         -84.0033722E-03         -117.786346E-06            85.5041351E-03           -1.50076962E-03         -86.3975525E-03         -129.087234E-06            90.9641647E-03            0.                     612.548889E+06             1.95629966E+15          25.9307117E-06           40.2598076E-03 
                  74.E+03                  23.8564034               24.5121326              655.731384E-03            99.2218857E-03          454.710693E-03             8.65431404E+06        -883.593018E+03             1.2203753E+09          609.606628E+06             1.04939377E+09           1.41189897E-03          -2.39919162E-03         -11.4867506E-06            5.47699261E-03           1.5069977E-03          -85.2241516E-03         -122.463562E-06            86.7311707E-03           -1.5069977E-03          -87.6233597E-03         -133.949448E-06            92.2081604E-03            0.                     614.222351E+06             1.98453748E+15          25.9175797E-06           40.2402496E-03 
                  75.E+03                  23.8446312               24.5093727              664.747009E-03           100.633827E-03           454.979828E-03             8.63549042E+06        -897.609009E+03             1.22370279E+09         611.299561E+06             1.05229163E+09           1.41193438E-03          -2.40415573E-03         -11.6689339E-06            5.49378347E-03           1.51316011E-03         -86.445015E-03          -127.256958E-06            87.9581833E-03           -1.51316011E-03         -88.8491898E-03         -138.925049E-06            93.4519577E-03            0.                     615.87677E+06              2.01277637E+15          25.9047947E-06           40.2211914E-03 
                  76.E+03                  23.8331604               24.506916               673.762329E-03           102.045853E-03           455.242096E-03             8.61634922E+06        -911.478027E+03             1.22699451E+09         612.973572E+06             1.05515873E+09           1.41201305E-03          -2.40906358E-03         -11.8491077E-06            5.5103941E-03            1.51925838E-03         -87.6659698E-03         -132.153625E-06            89.1852188E-03           -1.51925838E-03         -90.0750198E-03         -144.004822E-06            94.6956329E-03            0.                     617.512817E+06             2.04101658E+15          25.8923359E-06           40.2026215E-03 
                  77.E+03                  23.8219795               24.5047493              682.777405E-03           103.45787E-03            455.49765E-03              8.59689999E+06        -925.101013E+03             1.23024988E+09         614.629272E+06             1.05799448E+09           1.4120574E-03           -2.41391754E-03         -12.0264301E-06            5.52682972E-03           1.52529287E-03         -88.887001E-03          -137.166595E-06            90.4122696E-03           -1.52529287E-03         -91.3009109E-03         -149.19812E-06             95.9391098E-03            0.                     619.130554E+06             2.06925774E+15          25.8801842E-06           40.1845207E-03 
                  78.E+03                  23.8110733               24.5028648              691.791748E-03           104.869934E-03           455.746735E-03             8.57723236E+06        -938.723999E+03             1.2334708E+09          616.266785E+06             1.06080091E+09           1.41206372E-03          -2.41871762E-03         -12.2034979E-06            5.54309082E-03           1.53126454E-03         -90.1080322E-03         -142.294098E-06            91.6393051E-03           -1.53126454E-03         -92.5267639E-03         -154.497345E-06            97.1824112E-03            0.                     620.731079E+06             2.09749937E+15          25.8683472E-06           40.1668701E-03 
                  79.E+03                  23.8004513               24.5012627              700.806213E-03           106.282059E-03           455.989471E-03             8.55723286E+06        -952.104004E+03             1.2366575E+09          617.887146E+06             1.06357777E+09           1.41211104E-03          -2.42346883E-03         -12.3774662E-06            5.5591836E-03            1.53717518E-03         -91.3291855E-03         -147.518936E-06            92.8663483E-03           -1.53717518E-03         -93.7526474E-03         -159.897827E-06            98.4255524E-03            0.                     622.313477E+06             2.12574148E+15          25.8568115E-06           40.1496811E-03 
                  80.E+03                  23.7901077               24.4999332              709.820007E-03           107.694092E-03           456.225983E-03             8.5369997E+06         -965.320984E+03             1.23981059E+09         619.489868E+06             1.06632578E+09           1.41201806E-03          -2.42816901E-03         -12.5492373E-06            5.57510853E-03           1.54302406E-03         -92.5502472E-03         -152.865082E-06            94.0932541E-03           -1.54302406E-03         -94.9784164E-03         -165.405914E-06            99.6683502E-03            0.                     623.8797E+06               2.15398145E+15          25.8455658E-06           40.1329231E-03 
                  81.E+03                  23.7800255               24.4988594              718.833496E-03           109.106094E-03           456.456451E-03             8.5165081E+06         -978.379028E+03             1.24293101E+09         621.075928E+06             1.06904578E+09           1.41200554E-03          -2.43282294E-03         -12.7190437E-06            5.59087467E-03           1.54881346E-03         -93.7713394E-03         -158.308533E-06            95.3201294E-03           -1.54881346E-03         -96.2041626E-03         -171.026917E-06           100.911003E-03             0.                     625.429321E+06             2.18222189E+15          25.8346081E-06           40.116581E-03  
                  82.E+03                  23.7701988               24.4980488              727.846802E-03           110.518044E-03           456.681061E-03             8.49571228E+06        -991.187012E+03             1.2460196E+09          622.645508E+06             1.07173836E+09           1.4119482E-03           -2.43743038E-03         -12.8854666E-06            5.60647631E-03           1.55454397E-03         -94.9924164E-03         -163.86319E-06             96.5469513E-03           -1.55454397E-03         -97.4298401E-03         -176.745941E-06           102.153412E-03             0.                     626.962158E+06             2.2104609E+15           25.8239422E-06           40.1006851E-03 
                  83.E+03                  23.760622                24.4974861              736.85907E-03            111.929863E-03           456.899902E-03             8.47469616E+06          -1.00385499E+06           1.2490772E+09          624.198975E+06             1.07440448E+09           1.41181338E-03          -2.44199324E-03         -13.0500259E-06            5.62192297E-03           1.56021559E-03         -96.2133865E-03         -169.527954E-06            97.7736282E-03           -1.56021559E-03         -98.6553802E-03         -182.570435E-06           103.395508E-03             0.                     628.479553E+06             2.23869729E+15          25.8135338E-06           40.0851746E-03 
                  84.E+03                  23.7512989               24.4971695              745.870117E-03           113.341454E-03           457.113159E-03             8.45351601E+06          -1.01650703E+06           1.25210309E+09         625.73645E+06              1.07704318E+09           1.4115994E-03           -2.44650936E-03         -13.2141657E-06            5.63721323E-03           1.56582868E-03         -97.4341812E-03         -175.281433E-06            99.0000458E-03           -1.56582868E-03         -99.880722E-03          -188.497589E-06           104.63726E-03              0.                     629.981567E+06             2.26692939E+15          25.8034058E-06           40.0700722E-03 
                  85.E+03                  23.7422142               24.4970932              754.881531E-03           114.753036E-03           457.320709E-03             8.43204021E+06          -1.02881706E+06           1.25509965E+09         627.258728E+06             1.07965672E+09           1.41159332E-03          -2.45098782E-03         -13.3747025E-06            5.65235329E-03           1.57138586E-03         -98.6550827E-03         -181.151321E-06           100.226448E-03            -1.57138586E-03        -101.106056E-03          -194.531174E-06           105.878792E-03             0.                     631.467773E+06             2.29516053E+15          25.7935238E-06           40.0553551E-03 
                  86.E+03                  23.7333546               24.4972496              763.892395E-03           116.164505E-03           457.523132E-03             8.41045189E+06          -1.04117E+06              1.25806725E+09         628.765564E+06             1.08224523E+09           1.41145766E-03          -2.45542169E-03         -13.5353613E-06            5.66734695E-03           1.57688737E-03         -99.8757935E-03         -187.122955E-06           101.452713E-03            -1.57688737E-03        -102.331238E-03          -200.661835E-06           107.120041E-03             0.                     632.940247E+06             2.32338953E+15          25.783905E-06            40.0410156E-03 
                  87.E+03                  23.7247391               24.4976387              772.902405E-03           117.575737E-03           457.720215E-03             8.38861275E+06          -1.05325699E+06           1.26100504E+09         630.257812E+06             1.08480835E+09           1.41121411E-03          -2.4598155E-03          -13.6923695E-06            5.6821909E-03            1.58233321E-03        -101.096375E-03          -193.202164E-06           102.678726E-03            -1.58233321E-03        -103.556175E-03          -206.886566E-06           108.360924E-03             0.                     634.397278E+06             2.351614E+15            25.7745419E-06           40.0270615E-03 
                  88.E+03                  23.7163391               24.498251               781.911743E-03           118.986763E-03           457.91214E-03              8.36658382E+06          -1.06524599E+06           1.26391542E+09         631.735168E+06             1.08734775E+09           1.41105568E-03          -2.46417189E-03         -13.8481197E-06            5.69689512E-03           1.58772421E-03        -102.316849E-03          -199.37381E-06            103.904564E-03            -1.58772421E-03        -104.781013E-03          -213.223282E-06           109.601471E-03             0.                     635.840088E+06             2.37983537E+15          25.7654247E-06           40.0134468E-03 
                  89.E+03                  23.7081528               24.4990788              790.920349E-03           120.397598E-03           458.099091E-03             8.34432793E+06          -1.07703006E+06           1.26679766E+09         633.198547E+06             1.08986282E+09           1.41084123E-03          -2.46849084E-03         -14.0014305E-06            5.71145535E-03           1.59306192E-03        -103.53714E-03           -205.656052E-06           105.130203E-03            -1.59306192E-03        -106.005623E-03          -219.657776E-06           110.841644E-03             0.                     637.268921E+06             2.40805244E+15          25.7565365E-06           40.0001984E-03 
                  90.E+03                  23.7001972               24.5001221              799.928284E-03           121.808197E-03           458.28125E-03              8.32194042E+06          -1.08881795E+06           1.26965261E+09         634.647949E+06             1.09235477E+09           1.41058075E-03          -2.4727726E-03          -14.1545687E-06            5.72587633E-03           1.59834599E-03        -104.757248E-03          -212.034912E-06           106.355576E-03            -1.59834599E-03        -107.230019E-03          -226.191711E-06           112.081467E-03             0.                     638.684143E+06             2.4362638E+15           25.7478828E-06           39.9873009E-03 
                  91.E+03                  23.6924381               24.5013676              808.93457E-03            123.218452E-03           458.458557E-03             8.29941177E+06          -1.10058606E+06           1.27248073E+09         636.083435E+06             1.09482324E+09           1.41025519E-03          -2.47701907E-03         -14.3078794E-06            5.74016094E-03           1.60357726E-03        -105.977089E-03          -218.517151E-06           107.580666E-03            -1.60357726E-03        -108.454109E-03          -232.823654E-06           113.320816E-03             0.                     640.085754E+06             2.46446919E+15          25.7394505E-06           39.9747391E-03 
                  92.E+03                  23.6848793               24.5028191              817.941528E-03           124.628593E-03           458.631256E-03             8.27664375E+06          -1.11221993E+06           1.27528346E+09         637.505737E+06             1.09727013E+09           1.41016972E-03          -2.48123288E-03         -14.4587755E-06            5.75431061E-03           1.60875714E-03        -107.196892E-03          -225.091812E-06           108.805626E-03            -1.60875714E-03        -109.678108E-03          -239.553864E-06           114.559952E-03             0.                     641.473938E+06             2.49267292E+15          25.7312431E-06           39.9624901E-03 
                  93.E+03                  23.6775188               24.5044746              826.946899E-03           126.038475E-03           458.7995E-03               8.25367165E+06          -1.12359297E+06           1.27806008E+09         638.914917E+06             1.09969449E+09           1.4098568E-03           -2.48541379E-03         -14.6066093E-06            5.76832867E-03           1.6138854E-03         -108.416412E-03          -231.777786E-06           110.030296E-03            -1.6138854E-03         -110.901833E-03          -246.380692E-06           115.79863E-03              0.                     642.849243E+06             2.52086949E+15          25.7232533E-06           39.9505653E-03 
                  94.E+03                  23.6703644               24.5063171              835.951233E-03           127.447906E-03           458.963013E-03             8.23056412E+06          -1.13487005E+06           1.28081155E+09         640.31134E+06              1.10209727E+09           1.40943325E-03          -2.4895618E-03          -14.7534447E-06            5.78221273E-03           1.61896253E-03        -109.63562E-03           -238.553391E-06           111.25457E-03             -1.61896253E-03        -112.12516E-03           -253.308563E-06           117.036781E-03             0.                     644.212097E+06             2.5490582E+15           25.7154751E-06           39.9389763E-03 
                  95.E+03                  23.6634026               24.5083656              844.955078E-03           128.857086E-03           459.121948E-03             8.20740032E+06          -1.14612901E+06           1.2835381E+09          641.69458E+06              1.1044786E+09            1.40916562E-03          -2.49367666E-03         -14.8998804E-06            5.7959733E-03            1.62398958E-03        -110.854599E-03          -245.431442E-06           112.478607E-03            -1.62398958E-03        -113.348289E-03          -260.32608E-06            118.274597E-03             0.                     645.563232E+06             2.57724094E+15          25.7079163E-06           39.9277115E-03 
                  96.E+03                  23.6566391               24.5105953              853.957642E-03           130.265869E-03           459.276794E-03             8.18410015E+06          -1.15728796E+06           1.2862407E+09          643.065369E+06             1.10683906E+09           1.40880549E-03          -2.49776053E-03         -15.0451078E-06            5.80960608E-03           1.62896764E-03        -112.073334E-03          -252.401474E-06           113.702278E-03            -1.62896764E-03        -114.571083E-03          -267.446289E-06           119.511894E-03             0.                     646.901245E+06             2.60541797E+15          25.7005615E-06           39.9167404E-03 
                  97.E+03                  23.6500473               24.5130005              862.9599E-03             131.674408E-03           459.427368E-03             8.16064835E+06          -1.16833103E+06           1.28891921E+09         644.423828E+06             1.1091789E+09            1.4085108E-03           -2.5018146E-03          -15.1883068E-06            5.82311773E-03           1.63389647E-03        -113.291779E-03          -259.478577E-06           114.92569E-03             -1.63389647E-03        -115.793594E-03          -274.664246E-06           120.748795E-03             0.                     648.227539E+06             2.63358712E+15          25.6934032E-06           39.9060707E-03 
                  98.E+03                  23.6436405               24.5155926              871.960632E-03           133.082443E-03           459.573975E-03             8.13707161E+06          -1.17925692E+06           1.29157472E+09         645.770508E+06             1.11149907E+09           1.40806675E-03          -2.50583935E-03         -15.3303041E-06            5.83650494E-03           1.63877749E-03        -114.509895E-03          -266.639984E-06           116.148674E-03            -1.63877749E-03        -117.015732E-03          -281.978149E-06           121.985176E-03             0.                     649.54187E+06              2.66174841E+15          25.6864376E-06           39.8956833E-03 
                  99.E+03                  23.6374035               24.518364               880.959167E-03           134.490021E-03           459.716278E-03             8.11335182E+06          -1.18998802E+06           1.2942065E+09          647.10498E+06              1.11379862E+09           1.40755117E-03          -2.50983548E-03         -15.4698496E-06            5.84977102E-03           1.64361E-03           -115.727562E-03          -273.906158E-06           117.371193E-03            -1.64361E-03           -118.237419E-03          -289.379852E-06           123.220947E-03             0.                     650.844421E+06             2.68990064E+15          25.6796703E-06           39.8855896E-03 
                 100.E+03                  23.6313496               24.5213051              889.958374E-03           135.897339E-03           459.854828E-03             8.08943176E+06          -1.20051694E+06           1.29681623E+09         648.42804E+06              1.11607933E+09           1.40732789E-03          -2.51380539E-03         -15.6067905E-06            5.86291981E-03           1.64839625E-03        -116.945107E-03          -281.264771E-06           118.593468E-03            -1.64839625E-03        -119.4589E-03            -296.875366E-06           124.456421E-03             0.                     652.135925E+06             2.71804667E+15          25.67309E-06             39.8757744E-03 




