
                     X                  PSI_Cbar_L_0s          PSI_Cbar_L_10000s        PSI_Cbar_L_20000s        PSI_Cbar_L_30000s        PSI_Cbar_L_40000s        PSI_Cbar_L_50000s        PSI_Cbar_L_60000s        PSI_Cbar_L_70000s        PSI_Cbar_L_80000s        PSI_Cbar_L_90000s        PSI_Cbar_L_100000s  
                   3.75000024E-03           0.                     382.853119E-03           379.398956E-03           371.607666E-03           362.395477E-03           353.0755E-03             344.271606E-03           336.165527E-03           328.812317E-03           322.181671E-03           316.201752E-03  
                   3.85501242E-03           0.                     382.852539E-03           379.928711E-03           372.570923E-03           363.79364E-03            354.665985E-03           345.871796E-03           337.65274E-03            330.118073E-03           323.275726E-03           317.078461E-03  
                   3.87169409E-03           0.                     382.852448E-03           380.012878E-03           372.723938E-03           364.015747E-03           354.91864E-03            346.126007E-03           337.888977E-03           330.325439E-03           323.449524E-03           317.305328E-03  
                   3.88811898E-03           0.                     382.852356E-03           380.095734E-03           372.874573E-03           364.234436E-03           355.167389E-03           346.376312E-03           338.121613E-03           330.529694E-03           323.696014E-03           317.528687E-03  
                   3.90424943E-03           0.                     382.852264E-03           380.177094E-03           373.022552E-03           364.449188E-03           355.411713E-03           346.622101E-03           338.350067E-03           330.788391E-03           323.93811E-03            317.748047E-03  
                   3.92005229E-03           0.                     382.852173E-03           380.256805E-03           373.167511E-03           364.659607E-03           355.651062E-03           346.862915E-03           338.609863E-03           331.04187E-03            324.175262E-03           317.962952E-03  
                   3.93554187E-03           0.                     382.852081E-03           380.33493E-03            373.309601E-03           364.865875E-03           355.885651E-03           347.109467E-03           338.864563E-03           331.290314E-03           324.407715E-03           318.173584E-03  
                   3.95084167E-03           0.                     382.85199E-03            380.41214E-03            373.449951E-03           365.06958E-03            356.102203E-03           347.352997E-03           339.116089E-03           331.535706E-03           324.637329E-03           318.381622E-03  
                   3.96654391E-03           0.                     382.851898E-03           380.491333E-03           373.593994E-03           365.241425E-03           356.324463E-03           347.602936E-03           339.374268E-03           331.787567E-03           324.872986E-03           318.595184E-03  
                   3.98387766E-03           0.                     382.851807E-03           380.578796E-03           373.706757E-03           365.431152E-03           356.569794E-03           347.878845E-03           339.659271E-03           332.065582E-03           325.133118E-03           318.830872E-03  
                   3.99724388E-03           0.                     382.851715E-03           380.640411E-03           373.793732E-03           365.577454E-03           356.758972E-03           348.091614E-03           339.879028E-03           332.279938E-03           325.33371E-03            319.012665E-03  
                   4.00000048E-03           0.                     382.851746E-03           380.653107E-03           373.811646E-03           365.607635E-03           356.798004E-03           348.135468E-03           339.924377E-03           332.324188E-03           325.375092E-03           319.05014E-03   
                   4.10354519E-03           0.                     382.853149E-03           381.130524E-03           374.48526E-03            366.740997E-03           358.26355E-03            349.78363E-03            341.626801E-03           333.984955E-03           326.929047E-03           320.458221E-03  
                   4.12047291E-03           0.                     382.853394E-03           381.208527E-03           374.595367E-03           366.92627E-03            358.503143E-03           350.05307E-03            341.905121E-03           334.256439E-03           327.183075E-03           320.688202E-03  
                   4.13712883E-03           0.                     382.853638E-03           381.285339E-03           374.703735E-03           367.108612E-03           358.738861E-03           350.318207E-03           342.178986E-03           334.52359E-03            327.4328E-03             320.914459E-03  
                   4.15347528E-03           0.                     382.853821E-03           381.360718E-03           374.810089E-03           367.287506E-03           358.970245E-03           350.578369E-03           342.447723E-03           334.785553E-03           327.677917E-03           321.136536E-03  
                   4.16947889E-03           0.                     382.854065E-03           381.434509E-03           374.914185E-03           367.462708E-03           359.196747E-03           350.83313E-03            342.710693E-03           335.042023E-03           327.917847E-03           321.353943E-03  
                   4.18514395E-03           0.                     382.854279E-03           381.506714E-03           375.016113E-03           367.634186E-03           359.418488E-03           351.082336E-03           342.968079E-03           335.293091E-03           328.15271E-03            321.566742E-03  
                   4.2006073E-03            0.                     382.854492E-03           381.578003E-03           375.116699E-03           367.803436E-03           359.637268E-03           351.328339E-03           343.222168E-03           335.540924E-03           328.384583E-03           321.776794E-03  
                   4.21644735E-03           0.                     382.854706E-03           381.651031E-03           375.219757E-03           367.976715E-03           359.861359E-03           351.580322E-03           343.482422E-03           335.794769E-03           328.62207E-03            321.991974E-03  
                   4.23391533E-03           0.                     382.85495E-03            381.731567E-03           375.333374E-03           368.167847E-03           360.108459E-03           351.858215E-03           343.76947E-03            336.074707E-03           328.883972E-03           322.229309E-03  
                   4.24730396E-03           0.                     382.855103E-03           381.793304E-03           375.420441E-03           368.314362E-03           360.297882E-03           352.071228E-03           343.989471E-03           336.289276E-03           329.084717E-03           322.411194E-03  
                   4.25000095E-03           0.                     382.855133E-03           381.805725E-03           375.438019E-03           368.343872E-03           360.336029E-03           352.114105E-03           344.033783E-03           336.332489E-03           329.125153E-03           322.447815E-03  
                   4.35233498E-03           0.                     382.856567E-03           382.277496E-03           376.103607E-03           369.463531E-03           361.783813E-03           353.742126E-03           345.71524E-03            337.972534E-03           330.659546E-03           323.837982E-03  
                   4.3694787E-03            0.                     382.856812E-03           382.356537E-03           376.215118E-03           369.651123E-03           362.026367E-03           354.014862E-03           345.996948E-03           338.247284E-03           330.916595E-03           324.138214E-03  
                   4.38633204E-03           0.                     382.857025E-03           382.434204E-03           376.324738E-03           369.835541E-03           362.264771E-03           354.28299E-03            346.273865E-03           338.517365E-03           331.218536E-03           324.43338E-03   
                   4.40286112E-03           0.                     382.857269E-03           382.510437E-03           376.432281E-03           370.016357E-03           362.498627E-03           354.545959E-03           346.545471E-03           338.810181E-03           331.514709E-03           324.72287E-03   
                   4.41903257E-03           0.                     382.857513E-03           382.584961E-03           376.537445E-03           370.193298E-03           362.727417E-03           354.803192E-03           346.816101E-03           339.096649E-03           331.804474E-03           325.006073E-03  
                   4.43485355E-03           0.                     382.857697E-03           382.657928E-03           376.64035E-03            370.366425E-03           362.951263E-03           355.038055E-03           347.080872E-03           339.376892E-03           332.087952E-03           325.283142E-03  
                   4.45045137E-03           0.                     382.85791E-03            382.729797E-03           376.741791E-03           370.537079E-03           363.138031E-03           355.269562E-03           347.341858E-03           339.653198E-03           332.367432E-03           325.556274E-03  
                   4.46639967E-03           0.                     382.858154E-03           382.803314E-03           376.845551E-03           370.668701E-03           363.328979E-03           355.506256E-03           347.608734E-03           339.935699E-03           332.653198E-03           325.835571E-03  
                   4.48396778E-03           0.                     382.858398E-03           382.884338E-03           376.92041E-03            370.81369E-03            363.539368E-03           355.767029E-03           347.90274E-03            340.246887E-03           332.967957E-03           326.14325E-03   
                   4.49736404E-03           0.                     382.858582E-03           382.883606E-03           376.977478E-03           370.924255E-03           363.699768E-03           355.965881E-03           348.126923E-03           340.484192E-03           333.208008E-03           326.377869E-03  
                   4.50000191E-03           0.                     382.858582E-03           382.883484E-03           376.988708E-03           370.946045E-03           363.731354E-03           356.005035E-03           348.171051E-03           340.530945E-03           333.255249E-03           326.424072E-03  
                   4.6013484E-03            0.                     382.858063E-03           382.878143E-03           377.420502E-03           371.782501E-03           364.944916E-03           357.509338E-03           349.867035E-03           342.326172E-03           335.071136E-03           328.198914E-03  
                   4.61867428E-03           0.                     382.858002E-03           382.877228E-03           377.494324E-03           371.925507E-03           365.152344E-03           357.766541E-03           350.156982E-03           342.633087E-03           335.381592E-03           328.502106E-03  
                   4.63569927E-03           0.                     382.85791E-03            382.876343E-03           377.566864E-03           372.06601E-03            365.356232E-03           358.019226E-03           350.441895E-03           342.934662E-03           335.686432E-03           328.800018E-03  
                   4.65238476E-03           0.                     382.857819E-03           382.875458E-03           377.637939E-03           372.203735E-03           365.55603E-03            358.266876E-03           350.72113E-03            343.230072E-03           335.985199E-03           329.092041E-03  
                   4.66869783E-03           0.                     382.857758E-03           382.874603E-03           377.707458E-03           372.338379E-03           365.751343E-03           358.509033E-03           350.993988E-03           343.51889E-03            336.277313E-03           329.377472E-03  
                   4.68464565E-03           0.                     382.857666E-03           382.873779E-03           377.775391E-03           372.470001E-03           365.942322E-03           358.745667E-03           351.260712E-03           343.801239E-03           336.562836E-03           329.656586E-03  
                   4.70035505E-03           0.                     382.857635E-03           382.872925E-03           377.842346E-03           372.59967E-03            366.130371E-03           358.97876E-03            351.523499E-03           344.079346E-03           336.844147E-03           329.931458E-03  
                   4.71639252E-03           0.                     382.857544E-03           382.872101E-03           377.910675E-03           372.731995E-03           366.322357E-03           359.216705E-03           351.791748E-03           344.363281E-03           337.131287E-03           330.212128E-03  
                   4.73403168E-03           0.                     382.857452E-03           382.871185E-03           377.985809E-03           372.877502E-03           366.533508E-03           359.478455E-03           352.086792E-03           344.675537E-03           337.447144E-03           330.520782E-03  
                   4.74742794E-03           0.                     382.857391E-03           382.870453E-03           378.042877E-03           372.988037E-03           366.693878E-03           359.677216E-03           352.310852E-03           344.91272E-03            337.687012E-03           330.755219E-03  
                   4.75000238E-03           0.                     382.857391E-03           382.870361E-03           378.053833E-03           373.009308E-03           366.724701E-03           359.715393E-03           352.353943E-03           344.958313E-03           337.733124E-03           330.800262E-03  
                   4.85055161E-03           0.                     382.856934E-03           382.865082E-03           378.482178E-03           373.838898E-03           367.928345E-03           361.207336E-03           354.035767E-03           346.738434E-03           339.533508E-03           332.559784E-03  
                   4.86803436E-03           0.                     382.856873E-03           382.864166E-03           378.556671E-03           373.983154E-03           368.137665E-03           361.466736E-03           354.328186E-03           347.047913E-03           339.846558E-03           332.89624E-03   
                   4.88520432E-03           0.                     382.856781E-03           382.863281E-03           378.629822E-03           374.124817E-03           368.34317E-03            361.721527E-03           354.615387E-03           347.351898E-03           340.16452E-03            333.226624E-03  
                   4.90202379E-03           0.                     382.85672E-03            382.862396E-03           378.701477E-03           374.263611E-03           368.544525E-03           361.971069E-03           354.896729E-03           347.640442E-03           340.476013E-03           333.550293E-03  
                   4.91845608E-03           0.                     382.856628E-03           382.861511E-03           378.771484E-03           374.39917E-03            368.741241E-03           362.214905E-03           355.144867E-03           347.922363E-03           340.780304E-03           333.866547E-03  
                   4.93451214E-03           0.                     382.856567E-03           382.860687E-03           378.839874E-03           374.531647E-03           368.933441E-03           362.413727E-03           355.387329E-03           348.197784E-03           341.077667E-03           334.175507E-03  
                   4.95031118E-03           0.                     382.856506E-03           382.859863E-03           378.907166E-03           374.662018E-03           369.077972E-03           362.609406E-03           355.625916E-03           348.468811E-03           341.37027E-03            334.479553E-03  
                   4.96641922E-03           0.                     382.856415E-03           382.859009E-03           378.9758E-03             374.75354E-03            369.225311E-03           362.808899E-03           355.869171E-03           348.745178E-03           341.668549E-03           334.78952E-03   
                   4.98410702E-03           0.                     382.856384E-03           382.858093E-03           379.02417E-03            374.854034E-03           369.387146E-03           363.027985E-03           356.136292E-03           349.048584E-03           341.996124E-03           335.129883E-03  
                   4.99749184E-03           0.                     382.856323E-03           382.857941E-03           379.06073E-03            374.930084E-03           369.509613E-03           363.193756E-03           356.338409E-03           349.278198E-03           342.243988E-03           335.387482E-03  
                   5.00000286E-03           0.                     382.856323E-03           382.85791E-03            379.067627E-03           374.944336E-03           369.532562E-03           363.224854E-03           356.376312E-03           349.321289E-03           342.290497E-03           335.435791E-03  
                   5.09991503E-03           0.                     382.85611E-03            382.856842E-03           379.340759E-03           375.511993E-03           370.446594E-03           364.46228E-03            357.885132E-03           351.035309E-03           344.140808E-03           337.358459E-03  
                   5.11753178E-03           0.                     382.856079E-03           382.856659E-03           379.388916E-03           375.612091E-03           370.607758E-03           364.680481E-03           358.151154E-03           351.337524E-03           344.467041E-03           337.697266E-03  
                   5.13482475E-03           0.                     382.856049E-03           382.856476E-03           379.436218E-03           375.710327E-03           370.765961E-03           364.894623E-03           358.412323E-03           351.634186E-03           344.787109E-03           338.029846E-03  
                   5.15175629E-03           0.                     382.856018E-03           382.856323E-03           379.482513E-03           375.806549E-03           370.920868E-03           365.104309E-03           358.667999E-03           351.9245E-03             345.100555E-03           338.355499E-03  
                   5.16828918E-03           0.                     382.855957E-03           382.85614E-03            379.52771E-03            375.900482E-03           371.072113E-03           365.309082E-03           358.917572E-03           352.208008E-03           345.406555E-03           338.673462E-03  
                   5.18443441E-03           0.                     382.855927E-03           382.855957E-03           379.571869E-03           375.992218E-03           371.219818E-03           365.509003E-03           359.161316E-03           352.484894E-03           345.705414E-03           338.983978E-03  
                   5.20030785E-03           0.                     382.855896E-03           382.855774E-03           379.615234E-03           376.082397E-03           371.36499E-03            365.705536E-03           359.40094E-03            352.75708E-03            345.999237E-03           339.289276E-03  
                   5.21646452E-03           0.                     382.855865E-03           382.855591E-03           379.659424E-03           376.174164E-03           371.512726E-03           365.905579E-03           359.644836E-03           353.034149E-03           346.298309E-03           339.600037E-03  
                   5.23418951E-03           0.                     382.855835E-03           382.855408E-03           379.707886E-03           376.274841E-03           371.674866E-03           366.125061E-03           359.912384E-03           353.338074E-03           346.626373E-03           339.940948E-03  
                   5.2475481E-03            0.                     382.855804E-03           382.855255E-03           379.744385E-03           376.350739E-03           371.797028E-03           366.290436E-03           360.114075E-03           353.567139E-03           346.873657E-03           340.197876E-03  
                   5.24999952E-03           0.                     382.855804E-03           382.855225E-03           379.751099E-03           376.364655E-03           371.819458E-03           366.320801E-03           360.151062E-03           353.609161E-03           346.919037E-03           340.244995E-03  
                   5.34941626E-03           0.                     382.85556E-03            382.854156E-03           380.022797E-03           376.929382E-03           372.728699E-03           367.551758E-03           361.651825E-03           355.313995E-03           348.759247E-03           342.157074E-03  
                   5.36714888E-03           0.                     382.855499E-03           382.853943E-03           380.071289E-03           377.03009E-03            372.890869E-03           367.771301E-03           361.919525E-03           355.618073E-03           349.087463E-03           342.499817E-03  
                   5.38454962E-03           0.                     382.855469E-03           382.85379E-03            380.118835E-03           377.128967E-03           373.050018E-03           367.986755E-03           362.18219E-03            355.916443E-03           349.394073E-03           342.836151E-03  
                   5.40157413E-03           0.                     382.855438E-03           382.853577E-03           380.165375E-03           377.225677E-03           373.205719E-03           368.197571E-03           362.439209E-03           356.178619E-03           349.694061E-03           343.165222E-03  
                   5.41819239E-03           0.                     382.855377E-03           382.853394E-03           380.210785E-03           377.320038E-03           373.357727E-03           368.40332E-03            362.650543E-03           356.434509E-03           349.986877E-03           343.48642E-03   
                   5.43440866E-03           0.                     382.855347E-03           382.85321E-03            380.255096E-03           377.41217E-03            373.506012E-03           368.560516E-03           362.856781E-03           356.684204E-03           350.272614E-03           343.799866E-03  
                   5.4503417E-03            0.                     382.855316E-03           382.853027E-03           380.298645E-03           377.502686E-03           373.610382E-03           368.714996E-03           363.059357E-03           356.929565E-03           350.553406E-03           344.107849E-03  
                   5.46653938E-03           0.                     382.855255E-03           382.852875E-03           380.342926E-03           377.561676E-03           373.716431E-03           368.871979E-03           363.26535E-03            357.178986E-03           350.838776E-03           344.420898E-03  
                   5.48428297E-03           0.                     382.855225E-03           382.852661E-03           380.377441E-03           377.626343E-03           373.832672E-03           369.044006E-03           363.490997E-03           357.45224E-03            351.151428E-03           344.763885E-03  
                   5.497612E-03             0.                     382.855194E-03           382.852936E-03           380.403381E-03           377.674866E-03           373.919952E-03           369.173218E-03           363.660492E-03           357.657501E-03           351.386322E-03           345.021515E-03  
                   5.5E-03                  0.                     382.855225E-03           382.852997E-03           380.40802E-03            377.683594E-03           373.935608E-03           369.196381E-03           363.690857E-03           357.694275E-03           351.428375E-03           345.067688E-03  
                   5.59903669E-03           0.                     382.855927E-03           382.855103E-03           380.600677E-03           378.044403E-03           374.584259E-03           370.156464E-03           364.950256E-03           359.219299E-03           353.173462E-03           346.981934E-03  
                   5.61686611E-03           0.                     382.856049E-03           382.855469E-03           380.635376E-03           378.109344E-03           374.701019E-03           370.329285E-03           365.177002E-03           359.493896E-03           353.48761E-03            347.326416E-03  
                   5.6343565E-03            0.                     382.856171E-03           382.855865E-03           380.669403E-03           378.173065E-03           374.815582E-03           370.498871E-03           365.399414E-03           359.763214E-03           353.795685E-03           347.664337E-03  
                   5.65146303E-03           0.                     382.856293E-03           382.856232E-03           380.702667E-03           378.235382E-03           374.927612E-03           370.664673E-03           365.616943E-03           360.02655E-03            354.096985E-03           347.994843E-03  
                   5.66815233E-03           0.                     382.856384E-03           382.856567E-03           380.735168E-03           378.296173E-03           375.036926E-03           370.826477E-03           365.829102E-03           360.283478E-03           354.390961E-03           348.317291E-03  
                   5.68442774E-03           0.                     382.856506E-03           382.856903E-03           380.766815E-03           378.355469E-03           375.143524E-03           370.984222E-03           366.036072E-03           360.534027E-03           354.677612E-03           348.631744E-03  
                   5.7004056E-03            0.                     382.856628E-03           382.857269E-03           380.797882E-03           378.413666E-03           375.248169E-03           371.139099E-03           366.239166E-03           360.779968E-03           354.959045E-03           348.94046E-03   
                   5.71662951E-03           0.                     382.85675E-03            382.857605E-03           380.829468E-03           378.472778E-03           375.354401E-03           371.296356E-03           366.445435E-03           361.029724E-03           355.244781E-03           349.253906E-03  
                   5.73438025E-03           0.                     382.856873E-03           382.857971E-03           380.863953E-03           378.537415E-03           375.470642E-03           371.468384E-03           366.671112E-03           361.302979E-03           355.557434E-03           349.596863E-03  
                   5.7476759E-03            0.                     382.856964E-03           382.858276E-03           380.889832E-03           378.585846E-03           375.557678E-03           371.59726E-03            366.840118E-03           361.507629E-03           355.791626E-03           349.853729E-03  
                   5.75000048E-03           0.                     382.856995E-03           382.858307E-03           380.894348E-03           378.594299E-03           375.572906E-03           371.619781E-03           366.86969E-03            361.543427E-03           355.832581E-03           349.898651E-03  
                   5.84875774E-03           0.                     382.857635E-03           382.860443E-03           381.086395E-03           378.953949E-03           376.219635E-03           372.577026E-03           368.125244E-03           363.06369E-03            357.572052E-03           351.806702E-03  
                   5.86667299E-03           0.                     382.857758E-03           382.86084E-03            381.121246E-03           379.019226E-03           376.336945E-03           372.750641E-03           368.352966E-03           363.339447E-03           357.887604E-03           352.118164E-03  
                   5.88423777E-03           0.                     382.85788E-03            382.861237E-03           381.155396E-03           379.083191E-03           376.451935E-03           372.920898E-03           368.576294E-03           363.609863E-03           358.152283E-03           352.423584E-03  
                   5.90141106E-03           0.                     382.858002E-03           382.861603E-03           381.188812E-03           379.145752E-03           376.564423E-03           373.087341E-03           368.794617E-03           363.82373E-03            358.411072E-03           352.722168E-03  
                   5.91815615E-03           0.                     382.858124E-03           382.861969E-03           381.221344E-03           379.206726E-03           376.674042E-03           373.249664E-03           368.956055E-03           364.032288E-03           358.663422E-03           353.013306E-03  
                   5.93448448E-03           0.                     382.858246E-03           382.862335E-03           381.253113E-03           379.266174E-03           376.780975E-03           373.360718E-03           369.113464E-03           364.235626E-03           358.909454E-03           353.29718E-03   
                   5.95049572E-03           0.                     382.858337E-03           382.862671E-03           381.284271E-03           379.324493E-03           376.848877E-03           373.469666E-03           369.267822E-03           364.435089E-03           359.150696E-03           353.575562E-03  
                   5.96673059E-03           0.                     382.858459E-03           382.863007E-03           381.315826E-03           379.361847E-03           376.917694E-03           373.580078E-03           369.424347E-03           364.637268E-03           359.395355E-03           353.857849E-03  
                   5.98448133E-03           0.                     382.858582E-03           382.863403E-03           381.361877E-03           379.402679E-03           376.99295E-03            373.700836E-03           369.595459E-03           364.858337E-03           359.662872E-03           354.166443E-03  
                   5.99773979E-03           0.                     382.858673E-03           382.863159E-03           381.396271E-03           379.433197E-03           377.049133E-03           373.791046E-03           369.723297E-03           365.023468E-03           359.86264E-03            354.396973E-03  
                   6.00000095E-03           0.                     382.858673E-03           382.863129E-03           381.40213E-03            379.438385E-03           377.058746E-03           373.806427E-03           369.745087E-03           365.051636E-03           359.896729E-03           354.436279E-03  
                   6.09856462E-03           0.                     382.858124E-03           382.86145E-03            381.657837E-03           379.665131E-03           377.476562E-03           374.476898E-03           370.695282E-03           366.279175E-03           361.381989E-03           356.149963E-03  
                   6.11655045E-03           0.                     382.858032E-03           382.861115E-03           381.704498E-03           379.706512E-03           377.552826E-03           374.599243E-03           370.868683E-03           366.503204E-03           361.653015E-03           356.462555E-03  
                   6.13417482E-03           0.                     382.85791E-03            382.860809E-03           381.750214E-03           379.74704E-03            377.627563E-03           374.719147E-03           371.038574E-03           366.722717E-03           361.918518E-03           356.768921E-03  
                   6.1514082E-03            0.                     382.857819E-03           382.860504E-03           381.794922E-03           379.786713E-03           377.700592E-03           374.836395E-03           371.204742E-03           366.937286E-03           362.178162E-03           357.068451E-03  
                   6.16820145E-03           0.                     382.857727E-03           382.860199E-03           381.838501E-03           379.825317E-03           377.77179E-03            374.950623E-03           371.366608E-03           367.146393E-03           362.431152E-03           357.360321E-03  
                   6.18456697E-03           0.                     382.857635E-03           382.859955E-03           381.880981E-03           379.862976E-03           377.841187E-03           375.06192E-03            371.524353E-03           367.350159E-03           362.677704E-03           357.644775E-03  
                   6.20060062E-03           0.                     382.857574E-03           382.85968E-03            381.922546E-03           379.899872E-03           377.909149E-03           375.171021E-03           371.678894E-03           367.549805E-03           362.91925E-03            357.923462E-03  
                   6.21683884E-03           0.                     382.857513E-03           382.859375E-03           381.964691E-03           379.937195E-03           377.977966E-03           375.281464E-03           371.835419E-03           367.751984E-03           363.163879E-03           358.205719E-03  
                   6.23459005E-03           0.                     382.857391E-03           382.85907E-03            382.010742E-03           379.978027E-03           378.053223E-03           375.402191E-03           372.006531E-03           367.973022E-03           363.431305E-03           358.514221E-03  
                   6.24780369E-03           0.                     382.85733E-03            382.858856E-03           382.045013E-03           380.008423E-03           378.109253E-03           375.492065E-03           372.133881E-03           368.137573E-03           363.630371E-03           358.743896E-03  
                   6.25000143E-03           0.                     382.85733E-03            382.858826E-03           382.05069E-03            380.013489E-03           378.11853E-03            375.507019E-03           372.15506E-03            368.164917E-03           363.663483E-03           358.782074E-03  
                   6.34844208E-03           0.                     382.856812E-03           382.857117E-03           382.30603E-03            380.239899E-03           378.535858E-03           376.176605E-03           373.103943E-03           369.390656E-03           365.146545E-03           360.493103E-03  
                   6.3664875E-03            0.                     382.85672E-03            382.856781E-03           382.352844E-03           380.281433E-03           378.612335E-03           376.299347E-03           373.277863E-03           369.615356E-03           365.418396E-03           360.75705E-03   
                   6.38416767E-03           0.                     382.856628E-03           382.856476E-03           382.398682E-03           380.322083E-03           378.687286E-03           376.419617E-03           373.448303E-03           369.83551E-03            365.632263E-03           361.015686E-03  
                   6.40144587E-03           0.                     382.856537E-03           382.856201E-03           382.443512E-03           380.361816E-03           378.760559E-03           376.53714E-03            373.614838E-03           369.999176E-03           365.841278E-03           361.268402E-03  
                   6.41828012E-03           0.                     382.856445E-03           382.855896E-03           382.487183E-03           380.400543E-03           378.831879E-03           376.651642E-03           373.731018E-03           370.15863E-03            366.044891E-03           361.514648E-03  
                   6.4346714E-03            0.                     382.856384E-03           382.855591E-03           382.529694E-03           380.438232E-03           378.901398E-03           376.725922E-03           373.844147E-03           370.313904E-03           366.243164E-03           361.754425E-03  
                   6.45072365E-03           0.                     382.856323E-03           382.855316E-03           382.57135E-03            380.475159E-03           378.942535E-03           376.798645E-03           373.954926E-03           370.465973E-03           366.437347E-03           361.989197E-03  
                   6.46695137E-03           0.                     382.856232E-03           382.855042E-03           382.613434E-03           380.496826E-03           378.984131E-03           376.872223E-03           374.066925E-03           370.61969E-03            366.633636E-03           362.226562E-03  
                   6.4846983E-03            0.                     382.85614E-03            382.854736E-03           382.62146E-03            380.520508E-03           379.029633E-03           376.952637E-03           374.189392E-03           370.787811E-03           366.848297E-03           362.486176E-03  
                   6.49786758E-03           0.                     382.856079E-03           382.854767E-03           382.627441E-03           380.538116E-03           379.063354E-03           377.012299E-03           374.280273E-03           370.912537E-03           367.007568E-03           362.678802E-03  
                   6.50000191E-03           0.                     382.856079E-03           382.854797E-03           382.628387E-03           380.540955E-03           379.068848E-03           377.022003E-03           374.294983E-03           370.93277E-03            367.033386E-03           362.710022E-03  
                   6.59838295E-03           0.                     382.856171E-03           382.855103E-03           382.672913E-03           380.672333E-03           379.321045E-03           377.467804E-03           374.973938E-03           371.864716E-03           368.223419E-03           364.149109E-03  
                   6.61647701E-03           0.                     382.856171E-03           382.855133E-03           382.681091E-03           380.696472E-03           379.367401E-03           377.549835E-03           375.098785E-03           372.036102E-03           368.442291E-03           364.413696E-03  
                   6.634202E-03             0.                     382.856201E-03           382.855194E-03           382.689117E-03           380.720154E-03           379.412842E-03           377.630157E-03           375.2211E-03             372.20401E-03            368.656677E-03           364.672913E-03  
                   6.65151691E-03           0.                     382.856201E-03           382.855255E-03           382.69696E-03            380.743256E-03           379.457214E-03           377.708618E-03           375.340607E-03           372.368011E-03           368.866089E-03           364.926117E-03  
                   6.66838503E-03           0.                     382.856232E-03           382.855316E-03           382.70462E-03            380.765808E-03           379.500458E-03           377.785065E-03           375.457031E-03           372.527771E-03           369.070068E-03           365.172791E-03  
                   6.68479872E-03           0.                     382.856232E-03           382.855377E-03           382.712036E-03           380.787689E-03           379.542542E-03           377.859436E-03           375.570282E-03           372.683228E-03           369.268585E-03           365.412842E-03  
                   6.70085859E-03           0.                     382.856262E-03           382.855408E-03           382.719299E-03           380.809143E-03           379.583679E-03           377.93219E-03            375.681061E-03           372.835327E-03           369.46283E-03            365.647705E-03  
                   6.71707106E-03           0.                     382.856262E-03           382.855469E-03           382.726654E-03           380.83078E-03            379.625244E-03           378.005646E-03           375.792938E-03           372.988922E-03           369.658875E-03           365.884766E-03  
                   6.73481083E-03           0.                     382.856293E-03           382.85553E-03            382.73465E-03            380.854492E-03           379.670715E-03           378.08606E-03            375.915344E-03           373.156921E-03           369.873444E-03           366.144196E-03  
                   6.74792767E-03           0.                     382.856293E-03           382.85556E-03            382.740601E-03           380.871979E-03           379.704315E-03           378.145477E-03           376.005859E-03           373.281189E-03           370.032074E-03           366.336029E-03  
                   6.75000238E-03           0.                     382.856293E-03           382.85556E-03            382.741516E-03           380.874756E-03           379.709625E-03           378.154907E-03           376.020203E-03           373.300812E-03           370.057159E-03           366.366394E-03  
                   6.84836864E-03           0.                     382.856354E-03           382.855835E-03           382.78598E-03            381.006073E-03           379.961731E-03           378.600616E-03           376.698944E-03           374.232513E-03           371.246826E-03           367.804871E-03  
                   6.86650705E-03           0.                     382.856354E-03           382.855896E-03           382.794159E-03           381.030304E-03           380.008209E-03           378.6828E-03             376.824097E-03           374.404297E-03           371.466187E-03           368.009369E-03  
                   6.88426924E-03           0.                     382.856354E-03           382.855957E-03           382.802216E-03           381.053986E-03           380.053772E-03           378.763275E-03           376.946655E-03           374.57254E-03            371.623871E-03           368.209595E-03  
                   6.901618E-03             0.                     382.856354E-03           382.855988E-03           382.810059E-03           381.077148E-03           380.098236E-03           378.841919E-03           377.066376E-03           374.686646E-03           371.777893E-03           368.405151E-03  
                   6.91850853E-03           0.                     382.856384E-03           382.856049E-03           382.817688E-03           381.099701E-03           380.14151E-03            378.918427E-03           377.141602E-03           374.79776E-03            371.927856E-03           368.595581E-03  
                   6.934937E-03             0.                     382.856384E-03           382.856079E-03           382.825104E-03           381.121643E-03           380.183594E-03           378.961426E-03           377.214752E-03           374.905823E-03           372.0737E-03             368.780792E-03  
                   6.95099688E-03           0.                     382.856384E-03           382.85614E-03            382.832336E-03           381.143066E-03           380.202179E-03           379.003448E-03           377.286285E-03           375.011444E-03           372.216278E-03           368.961853E-03  
                   6.96718693E-03           0.                     382.856384E-03           382.856171E-03           382.839691E-03           381.18396E-03            380.220917E-03           379.045807E-03           377.358368E-03           375.11795E-03            372.360016E-03           369.144348E-03  
                   6.98491955E-03           0.                     382.856384E-03           382.856232E-03           382.840607E-03           381.22876E-03            380.241425E-03           379.092224E-03           377.437347E-03           375.234589E-03           372.517426E-03           369.344238E-03  
                   6.99798775E-03           0.                     382.856384E-03           382.856354E-03           382.841278E-03           381.26178E-03            380.256531E-03           379.126404E-03           377.495544E-03           375.320526E-03           372.633453E-03           369.491547E-03  
                   6.99999905E-03           0.                     382.856384E-03           382.856384E-03           382.8414E-03             381.266846E-03           380.25885E-03            379.131683E-03           377.504517E-03           375.333771E-03           372.651337E-03           369.514221E-03  
