
                     X                      Cbar_L                 Cbar_total               Cbar_trap                   PEEQ                  PSI_Cbar_L                  S_11                     S_12                     S_22                     S_33                   S_Mises                   dPEEQ                eps_elastic_11           eps_elastic_12           eps_elastic_22           eps_elastic_33           eps_plastic_11           eps_plastic_12           eps_plastic_22           eps_plastic_33            eps_total_11             eps_total_12             eps_total_22             eps_total_33          hydrostatic_stress             rho_d                   theta_L                 theta_trap      
                  13.E+03                  26.3623886               26.4914551              129.065399E-03            17.7253513E-03          397.431061E-03            -1.88108706E+06           1.02140951E+06         242.570557E+06           119.789505E+06           211.709457E+06             1.46330559E-03        -552.945618E-06            13.2783527E-06            1.03599024E-03         237.913254E-06           -15.6281013E-03           -6.9395175E-06           15.8660116E-03         -237.913254E-06           -16.1810455E-03            6.33869791E-06          16.9020023E-03            0.                     120.159645E+06           354.607056E+12            28.6400928E-06           44.2803421E-03 
                  14.E+03                  26.3343239               26.4739456              139.620895E-03            19.1945229E-03          398.072662E-03            -1.93312407E+06           1.04514003E+06         246.332275E+06           121.673157E+06           215.012421E+06             1.46916902E-03        -561.673889E-06            13.5868111E-06            1.05205154E-03         241.766968E-06           -16.9320335E-03           -2.09407878E-06          17.1738033E-03         -241.766968E-06           -17.4937057E-03           11.4926367E-06           18.2258549E-03            0.                     122.024101E+06           383.990448E+12            28.6096001E-06           44.2352905E-03 
                  15.E+03                  26.3077469               26.4579506              150.207275E-03            20.6697998E-03          398.680206E-03            -1.984496E+06             1.06609905E+06         249.88681E+06            123.449959E+06           218.135345E+06             1.47527409E-03        -569.927673E-06            13.859273E-06             1.06723559E-03         245.396286E-06           -18.241457E-03             2.80130196E-06          18.4868546E-03         -245.396286E-06           -18.8113861E-03           16.6601963E-06           19.5540905E-03            0.                     123.784096E+06           413.495941E+12            28.5807209E-06           44.1926117E-03 
                  16.E+03                  26.2824955               26.4433174              160.824173E-03            22.1510372E-03          399.257233E-03            -2.03521299E+06           1.08481002E+06         253.258591E+06           125.132843E+06           221.099426E+06             1.48124003E-03        -577.763184E-06            14.1025524E-06            1.08164632E-03         248.829178E-06           -19.5562344E-03            7.7384758E-06           19.8050632E-03         -248.829178E-06           -20.133997E-03            21.8411446E-06           20.8867054E-03            0.                     125.452072E+06           443.120728E+12            28.5532913E-06           44.1520882E-03 
                  17.E+03                  26.2584534               26.429924               171.468826E-03            23.6377697E-03          399.806824E-03            -2.0852809E+06            1.10159349E+06         256.467194E+06           126.732124E+06           223.921616E+06             1.48673332E-03        -585.225342E-06            14.3206997E-06            1.09536552E-03         252.087708E-06           -20.8759251E-03           12.709177E-06            21.1280136E-03         -252.087708E-06           -21.4611549E-03           27.0293102E-06           22.2233791E-03            0.                     127.03801E+06            472.855469E+12            28.5271759E-06           44.1134834E-03 
                  18.E+03                  26.235508                26.4176445              182.138947E-03            25.1296043E-03          400.33136E-03             -2.13463211E+06           1.11675096E+06         259.529327E+06           128.25647E+06            226.616302E+06             1.49183536E-03        -592.351746E-06            14.5177326E-06            1.10846353E-03         255.19043E-06            -22.2001858E-03           17.7235336E-06           22.4553776E-03         -255.19043E-06            -22.7925377E-03           32.2412262E-06           23.5638428E-03            0.                     128.550385E+06           502.692108E+12            28.502243E-06            44.0766335E-03 
                  19.E+03                  26.2135601               26.406395               192.831329E-03            26.62603E-03            400.832947E-03            -2.18333602E+06           1.13050544E+06         262.458557E+06           129.713074E+06           229.195358E+06             1.49642241E-03        -599.174194E-06            14.6965542E-06            1.12099802E-03         258.152496E-06           -23.5285492E-03           22.7697906E-06           23.7866974E-03         -258.152496E-06           -24.1277199E-03           37.4659462E-06           24.9076939E-03            0.                     129.996063E+06           532.620483E+12            28.4784031E-06           44.0413895E-03 
                  20.E+03                  26.1975784               26.4011517              203.577347E-03            28.1265163E-03          401.198334E-03            -2.23141694E+06           1.14304745E+06         265.266724E+06           131.107956E+06           231.668991E+06             1.50048316E-03        -605.718994E-06            14.8596163E-06            1.13301861E-03         260.986877E-06           -24.8605309E-03           27.8402576E-06           25.1215172E-03         -260.986877E-06           -25.4662495E-03           42.7009087E-06           26.2545357E-03            0.                     131.381073E+06           562.630127E+12            28.4610367E-06           44.0157166E-03 
                  21.E+03                  26.175251                26.3895416              214.291718E-03            29.6306362E-03          401.708618E-03            -2.27871895E+06           1.15450454E+06         267.964081E+06           132.446609E+06           234.046021E+06             1.50412667E-03        -612.009521E-06            15.0085764E-06            1.14456892E-03         263.704865E-06           -26.1957607E-03           32.9427414E-06           26.4594727E-03         -263.704865E-06           -26.8077774E-03           47.951004E-06            27.604044E-03             0.                     132.710678E+06           592.71283E+12             28.4367809E-06           43.9798622E-03 
                  22.E+03                  26.1548767               26.3799019              225.027557E-03            31.138073E-03           402.174255E-03            -2.32539606E+06           1.16500998E+06         270.559814E+06           133.733597E+06           236.334457E+06             1.50743926E-03        -618.067017E-06            15.145153E-06             1.15568686E-03         266.316376E-06           -27.5339489E-03           38.0659485E-06           27.8002701E-03         -266.316376E-06           -28.1520157E-03           53.2115822E-06           28.9559555E-03            0.                     133.989365E+06           622.861694E+12            28.4146538E-06           43.9471397E-03 
                  23.E+03                  26.1357365               26.3715153              235.778214E-03            32.6483841E-03          402.611786E-03            -2.37140083E+06           1.17462194E+06         273.061554E+06           134.972992E+06           238.540909E+06             1.51030481E-03        -623.908813E-06            15.2700958E-06            1.1664052E-03          268.829742E-06           -28.8746834E-03           43.205452E-06            29.1435127E-03         -268.829742E-06           -29.4985962E-03           58.4763489E-06           30.3099174E-03            0.                     135.221069E+06           653.067505E+12            28.3938522E-06           43.9163895E-03 
                  24.E+03                  26.1221237               26.3687                 246.579559E-03            34.1613503E-03          402.922943E-03            -2.41679001E+06           1.18352246E+06         275.47641E+06            136.168427E+06           240.671585E+06             1.51296747E-03        -629.551208E-06            15.385726E-06             1.17675459E-03         271.252594E-06           -30.2177811E-03           48.3524055E-06           30.4890308E-03         -271.252594E-06           -30.8473339E-03           63.7385559E-06           31.6657829E-03            0.                     136.409332E+06           683.326965E+12            28.3790684E-06           43.8945198E-03 
                  25.E+03                  26.1026611               26.3600006              257.335266E-03            35.6764984E-03          403.367706E-03            -2.46141982E+06           1.19174051E+06         277.810486E+06           137.322983E+06           242.731628E+06             1.51514733E-03        -635.007263E-06            15.4926167E-06            1.18675995E-03         273.591553E-06           -31.562809E-03            53.5137939E-06           31.8364048E-03         -273.591553E-06           -32.1978188E-03           69.0056458E-06           33.0231628E-03            0.                     137.557327E+06           713.630127E+12            28.3579254E-06           43.863266E-03  
                  26.E+03                  26.084938                26.3530426              268.105865E-03            37.1936378E-03          403.772888E-03            -2.50543594E+06           1.19937646E+06         280.069214E+06           138.439636E+06           244.725891E+06             1.51714063E-03        -640.290588E-06            15.5918894E-06            1.19644475E-03         275.852509E-06           -32.9096031E-03           58.6751862E-06           33.1854515E-03         -275.852509E-06           -33.5498886E-03           74.2664566E-06           34.3818932E-03            0.                     138.667831E+06           743.972778E+12            28.3386688E-06           43.834774E-03  
                  27.E+03                  26.068264                26.3471451              278.88678E-03             38.7127457E-03          404.153992E-03            -2.54882503E+06           1.20647502E+06         282.258087E+06           139.520981E+06           246.659088E+06             1.51910257E-03        -645.41272E-06             15.6841927E-06            1.205832E-03           278.041107E-06           -34.2581215E-03           63.8340111E-06           34.5361595E-03         -278.041107E-06           -34.9035339E-03           79.5174866E-06           35.7419968E-03            0.                     139.743393E+06           774.354736E+12            28.3205509E-06           43.807991E-03  
                  28.E+03                  26.0523605               26.3420296              289.671478E-03            40.2331047E-03          404.517517E-03            -2.59152102E+06           1.21303952E+06         284.380829E+06           140.569092E+06           248.534454E+06             1.5203706E-03         -650.382324E-06            15.7695036E-06            1.21493757E-03         280.16156E-06            -35.6077576E-03           68.9984283E-06           35.8879204E-03         -280.16156E-06            -36.2581406E-03           84.7680511E-06           37.1028519E-03            0.                     140.786102E+06           804.762146E+12            28.3032722E-06           43.7824402E-03 
                  29.E+03                  26.0370827               26.3375416              300.460236E-03            41.7548752E-03          404.86676E-03             -2.63361788E+06           1.21916151E+06         286.441925E+06           141.586227E+06           250.355896E+06             1.52175736E-03        -655.210266E-06            15.849102E-06             1.22378063E-03         282.218567E-06           -36.9586143E-03           74.1560898E-06           37.2408218E-03         -282.218567E-06           -37.6138153E-03           90.0046463E-06           38.4646072E-03            0.                     141.798203E+06           835.197449E+12            28.2866783E-06           43.7578888E-03 
                  30.E+03                  26.0223579               26.3336105              311.253113E-03            43.2780495E-03          405.203339E-03            -2.67516398E+06           1.22486591E+06         288.445374E+06           142.574341E+06           252.126892E+06             1.52317452E-03        -659.905396E-06            15.9232807E-06            1.23237801E-03         284.216248E-06           -38.3106956E-03           79.2976913E-06           38.5949097E-03         -284.216248E-06           -38.9706116E-03           95.2202835E-06           39.8272896E-03            0.                     142.781494E+06           865.660706E+12            28.2706814E-06           43.7342224E-03 
                  31.E+03                  26.0081329               26.3301773              322.044952E-03            44.8018913E-03          405.528473E-03            -2.71604204E+06           1.23015201E+06         290.393799E+06           143.534882E+06           253.849716E+06             1.52383792E-03        -664.473389E-06            15.9919949E-06            1.24074113E-03         286.157501E-06           -39.6633644E-03           84.4406967E-06           39.9495163E-03         -286.157501E-06           -40.3278275E-03          100.433128E-06            41.190258E-03             0.                     143.737564E+06           896.137573E+12            28.255228E-06            43.7113647E-03 
                  32.E+03                  25.9943771               26.3272133              332.838074E-03            46.3267212E-03          405.842865E-03            -2.75638986E+06           1.23510051E+06         292.290985E+06           144.46962E+06            255.527649E+06             1.52484286E-03        -668.922913E-06            16.0563221E-06            1.24888515E-03         288.046204E-06           -41.0168877E-03           89.566452E-06            41.3049393E-03         -288.046204E-06           -41.6858101E-03          105.622452E-06            42.5538254E-03            0.                     144.66806E+06            926.634521E+12            28.2402821E-06           43.6892586E-03 
                  33.E+03                  25.9850578               26.3287315              343.677399E-03            47.8522072E-03          406.055878E-03            -2.79614806E+06           1.23972952E+06         294.139313E+06           145.379944E+06           257.162811E+06             1.52548468E-03        -673.259644E-06            16.1164722E-06            1.25682104E-03         289.884888E-06           -42.3709717E-03           94.6840744E-06           42.6608543E-03         -289.884888E-06           -43.0442314E-03          110.800148E-06            43.9176826E-03            0.                     145.574356E+06           957.144165E+12            28.2301579E-06           43.6742897E-03 
                  34.E+03                  25.9704361               26.3248844              354.450897E-03            49.3784676E-03          406.390106E-03            -2.83539891E+06           1.24403799E+06         295.941742E+06           146.267227E+06           258.757751E+06             1.5262568E-03         -677.490479E-06            16.1725121E-06            1.26456118E-03         291.676666E-06           -43.725708E-03            99.7833023E-06           44.0173836E-03         -291.676666E-06           -44.4031982E-03          115.953613E-06            45.2819481E-03            0.                     146.457855E+06           987.669189E+12            28.2142715E-06           43.6507759E-03 
                  35.E+03                  25.9571323               26.3223629              365.229797E-03            50.9047852E-03          406.694122E-03            -2.87402105E+06           1.24805892E+06         297.700043E+06           147.132477E+06           260.313904E+06             1.5263226E-03         -681.618896E-06            16.2248116E-06            1.27211237E-03         293.42337E-06            -45.0804825E-03          104.882286E-06            45.373909E-03          -293.42337E-06            -45.7621078E-03          121.107559E-06            46.6460228E-03            0.                     147.319519E+06             1.01819563E+15          28.1998215E-06           43.6294022E-03 
                  36.E+03                  25.9445953               26.3206081              376.012512E-03            52.4317322E-03          406.980743E-03            -2.91220403E+06           1.25183547E+06         299.416931E+06           147.97699E+06            261.833832E+06             1.52694345E-03        -685.652039E-06            16.2738571E-06            1.27948749E-03         295.128052E-06           -46.4357872E-03          109.954735E-06            46.7309151E-03         -295.128052E-06           -47.1214409E-03          126.226112E-06            48.0104065E-03            0.                     148.160614E+06             1.04873466E+15          28.1861973E-06           43.6092415E-03 
                  37.E+03                  25.9325905               26.3193836              386.793091E-03            53.9587669E-03          407.255127E-03            -2.94984388E+06           1.25537002E+06         301.094269E+06           148.801804E+06           263.319031E+06             1.52702999E-03        -689.593384E-06            16.319828E-06             1.28669333E-03         296.792236E-06           -47.7911453E-03          115.016708E-06            48.0879326E-03         -296.792236E-06           -48.4807281E-03          131.334183E-06            49.3746262E-03            0.                     148.982056E+06             1.07927525E+15          28.1731548E-06           43.5899506E-03 
                  38.E+03                  25.9210091               26.3185844              397.573822E-03            55.4863358E-03          407.519775E-03            -2.98706698E+06           1.25869298E+06         302.734283E+06           149.60788E+06            264.771576E+06             1.52756763E-03        -693.448547E-06            16.3629875E-06            1.2937398E-03          298.418579E-06           -49.1469421E-03          120.046318E-06            49.4453545E-03         -298.418579E-06           -49.8403854E-03          136.409195E-06            50.7390938E-03            0.                     149.785034E+06             1.10982645E+15          28.1605759E-06           43.571331E-03  
                  39.E+03                  25.9098053               26.3181572              408.350098E-03            57.0137787E-03          407.775879E-03            -3.02375102E+06           1.26179743E+06         304.338196E+06           150.39595E+06            266.192352E+06             1.52744234E-03        -697.219849E-06            16.4033413E-06            1.3006326E-03          300.008179E-06           -50.502594E-03           125.069412E-06            50.8026161E-03         -300.008179E-06           -51.1998215E-03          141.471619E-06            52.1032372E-03            0.                     150.570114E+06             1.14037538E+15          28.1484013E-06           43.553318E-03  
                  40.E+03                  25.8989487               26.3180676              419.120087E-03            58.5408669E-03          408.024139E-03            -3.05988407E+06           1.264714E+06           305.907532E+06           151.16684E+06            267.582733E+06             1.52709341E-03        -700.91095E-06             16.4412937E-06            1.30737698E-03         301.562775E-06           -51.8579178E-03          130.086212E-06            52.1594849E-03         -301.562775E-06           -52.5588379E-03          146.527084E-06            53.4668579E-03            0.                     151.338165E+06             1.17091727E+15          28.1366062E-06           43.5358658E-03 
                  41.E+03                  25.8884087               26.3182907              429.888031E-03            60.0682106E-03          408.265045E-03            -3.09565401E+06           1.26747298E+06         307.444397E+06           151.921478E+06           268.944702E+06             1.52734423E-03        -704.527222E-06            16.4771614E-06            1.3139832E-03          303.084503E-06           -53.2134399E-03          135.069473E-06            53.5165215E-03         -303.084503E-06           -53.9179649E-03          151.547607E-06            54.830513E-03             0.                     152.090073E+06             1.20146418E+15          28.1251602E-06           43.5189171E-03 
                  42.E+03                  25.8817635               26.3224716              440.704437E-03            61.5952148E-03          408.416809E-03            -3.13091493E+06           1.27006853E+06         308.949799E+06           152.660522E+06           270.2789E+06               1.52700913E-03        -708.070129E-06            16.5108871E-06            1.32045472E-03         304.574219E-06           -54.568634E-03           140.042038E-06            54.8732071E-03         -304.574219E-06           -55.2766991E-03          156.552521E-06            56.1936493E-03            0.                     152.826508E+06             1.23200452E+15          28.1179428E-06           43.5082359E-03 
                  43.E+03                  25.8738289               26.325325               451.495514E-03            63.1221695E-03          408.598236E-03            -3.16579199E+06           1.27250099E+06         310.425354E+06           153.384644E+06           271.586945E+06             1.52695382E-03        -711.543884E-06            16.5425148E-06            1.32679844E-03         306.033813E-06           -55.9237366E-03          144.988297E-06            56.2297745E-03         -306.033813E-06           -56.6352844E-03          161.532318E-06            57.5565681E-03            0.                     153.54808E+06              1.26254344E+15          28.1093197E-06           43.4954758E-03 
                  44.E+03                  25.8654442               26.3277149              462.272614E-03            64.6490173E-03          408.789948E-03            -3.20024395E+06           1.27477741E+06         311.872253E+06           154.094467E+06           272.869812E+06             1.52684474E-03        -714.951233E-06            16.5721207E-06            1.33302009E-03         307.464355E-06           -57.278717E-03           149.916397E-06            57.5861702E-03         -307.464355E-06           -57.9936714E-03          166.486481E-06            58.9192009E-03            0.                     154.255493E+06             1.29308021E+15          28.1002083E-06           43.4819908E-03 
                  45.E+03                  25.8569374               26.3299751              473.036713E-03            66.1752243E-03          408.984375E-03            -3.23419809E+06           1.27692151E+06         313.29129E+06            154.790497E+06           274.128143E+06             1.52621019E-03        -718.293762E-06            16.5999966E-06            1.33912218E-03         308.866791E-06           -58.6331062E-03          154.828659E-06            58.9419746E-03         -308.866791E-06           -59.3513985E-03          171.428085E-06            60.2810974E-03            0.                     154.949188E+06             1.32360423E+15          28.0909634E-06           43.4683113E-03 
                  46.E+03                  25.8484764               26.3322639              483.789795E-03            67.7007217E-03          409.177673E-03            -3.26768398E+06           1.27895749E+06         314.683594E+06           155.473251E+06           275.362885E+06             1.52549541E-03        -721.57373E-06             16.6264362E-06            1.34511006E-03         310.242279E-06           -59.9868355E-03          159.740448E-06            60.2970734E-03         -310.242279E-06           -60.708416E-03           176.367813E-06            61.6421852E-03            0.                     155.629715E+06             1.35411477E+15          28.0817795E-06           43.4547195E-03 
                  47.E+03                  25.8401337               26.3346729              494.53717E-03             69.2260895E-03          409.36853E-03             -3.30086493E+06           1.28087091E+06         316.050659E+06           156.143387E+06           276.575531E+06             1.52536547E-03        -724.795532E-06            16.6513119E-06            1.35098934E-03         311.592377E-06           -61.3404083E-03          164.620117E-06            61.6520042E-03         -311.592377E-06           -62.0652008E-03          181.269363E-06            63.0029869E-03            0.                     156.29776E+06              1.38462186E+15          28.0727119E-06           43.441288E-03  
                  48.E+03                  25.8285255               26.333744               505.217316E-03            70.7508774E-03          409.633575E-03            -3.33362412E+06           1.28266001E+06         317.393158E+06           156.801376E+06           277.766541E+06             1.5247916E-03         -727.959839E-06            16.6745892E-06            1.35676396E-03         312.917572E-06           -62.6934547E-03          169.481613E-06            63.0063629E-03         -312.917572E-06           -63.4214134E-03          186.156937E-06            64.3631134E-03            0.                     156.953629E+06             1.41511774E+15          28.0601063E-06           43.4226379E-03 
                  49.E+03                  25.8219414               26.3379097              515.97052E-03             72.2747498E-03          409.784302E-03            -3.36590695E+06           1.28436804E+06         318.71167E+06            157.447479E+06           278.93631E+06              1.52387297E-03        -731.068237E-06            16.6967812E-06            1.36243594E-03         314.218781E-06           -64.0456314E-03          174.335205E-06            64.3598633E-03         -314.218781E-06           -64.7767029E-03          191.031967E-06            65.7222977E-03            0.                     157.597794E+06             1.44559503E+15          28.052948E-06            43.4120369E-03 
                  50.E+03                  25.8113956               26.3380394              526.644836E-03            73.7983246E-03          410.025238E-03            -3.39793992E+06           1.28594053E+06         320.00769E+06            158.082413E+06           280.086426E+06             1.52356946E-03        -734.124634E-06            16.7172184E-06            1.36801159E-03         315.497223E-06           -65.397522E-03           179.153397E-06            65.713028E-03          -315.497223E-06           -66.1316376E-03          195.87204E-06             67.0810318E-03            0.                     158.230682E+06             1.47606647E+15          28.0414925E-06           43.3950882E-03 
                  51.E+03                  25.8054581               26.3428516              537.391296E-03            75.3212128E-03          410.16098E-03             -3.42956901E+06           1.28741801E+06         321.281586E+06           158.706375E+06           281.217072E+06             1.5228889E-03         -737.129761E-06            16.736412E-06             1.37349319E-03         316.753632E-06           -66.7487793E-03          183.947845E-06            67.0655365E-03         -316.753632E-06           -67.4859085E-03          200.682785E-06            68.4390259E-03            0.                     158.852798E+06             1.50652456E+15          28.0350456E-06           43.38554E-03   
                  52.E+03                  25.7987747               26.3468857              548.112732E-03            76.8431778E-03          410.313812E-03            -3.46078491E+06           1.28879893E+06         322.534332E+06           159.319748E+06           282.328979E+06             1.52197134E-03        -740.085022E-06            16.754406E-06             1.378883E-03           317.988525E-06           -68.0991898E-03          188.733917E-06            68.4171677E-03         -317.988525E-06           -68.8392639E-03          205.488419E-06            69.7960587E-03            0.                     159.464447E+06             1.53696358E+15          28.0277767E-06           43.3747787E-03 
                  53.E+03                  25.7918606               26.3506775              558.8172E-03              78.3641052E-03          410.47168E-03             -3.49158692E+06           1.2901181E+06          323.766327E+06           159.922943E+06           283.422546E+06             1.52091336E-03        -742.991821E-06            16.7715187E-06            1.38418424E-03         319.202667E-06           -69.4486237E-03          193.513474E-06            69.7678146E-03         -319.202667E-06           -70.1916199E-03          210.284256E-06            71.1520081E-03            0.                     160.065887E+06             1.56738198E+15          28.0202694E-06           43.3636742E-03 
                  54.E+03                  25.7849445               26.354454               569.508606E-03            79.8839569E-03          410.629913E-03            -3.52199197E+06           1.29137051E+06         324.978333E+06           160.516281E+06           284.498505E+06             1.51985538E-03        -745.851868E-06            16.7877731E-06            1.38940036E-03         320.39682E-06            -70.7970886E-03          198.284164E-06            71.1174774E-03         -320.39682E-06            -71.5429459E-03          215.070328E-06            72.5068893E-03            0.                     160.657532E+06             1.59777915E+15          28.0127525E-06           43.3525391E-03 
                  55.E+03                  25.7781029               26.3582954              580.192932E-03            81.4033432E-03          410.786285E-03            -3.55213785E+06           1.292521E+06           326.171509E+06           161.10025E+06            285.557861E+06             1.51940715E-03        -748.668213E-06            16.802784E-06             1.39453518E-03         321.572174E-06           -72.1451187E-03          203.019012E-06            72.4666901E-03         -321.572174E-06           -72.8937836E-03          219.824249E-06            73.8612366E-03            0.                     161.239838E+06             1.62816703E+15          28.0053196E-06           43.3415375E-03 
                  56.E+03                  25.7713699               26.3622322              590.868347E-03            82.9219437E-03          410.940216E-03            -3.58192611E+06           1.2935909E+06          327.346191E+06           161.675049E+06           286.601013E+06             1.5185771E-03         -751.441467E-06            16.8166962E-06            1.39959109E-03         322.72879E-06            -73.4923935E-03          207.741272E-06            73.8151245E-03         -322.72879E-06            -74.2438278E-03          224.559097E-06            75.2147064E-03            0.                     161.813095E+06             1.65853894E+15          27.998003E-06            43.3307076E-03 
                  57.E+03                  25.7647648               26.3662949              601.533752E-03            84.439476E-03           411.091156E-03            -3.61133599E+06           1.294608E+06           328.502808E+06           162.240921E+06           287.628082E+06             1.51753426E-03        -754.17218E-06             16.8298874E-06            1.40456975E-03         323.867523E-06           -74.838707E-03           212.453766E-06            75.1625671E-03         -323.867523E-06           -75.5928879E-03          229.285568E-06            76.5671463E-03            0.                     162.377472E+06             1.68888927E+15          27.9908314E-06           43.3200836E-03 
