
                     X                   displacement                force         

                   0.                       0.                      -0.            
                   1.44000006E+03           0.                      -0.            
                   2.88000011E+03           0.                      -0.            
                   4.32000017E+03           0.                      -0.            
                   5.76000023E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.19999981E+03           0.                      -0.            
                   7.20800018E+03          20.0099964E-06          277.050262      
                   7.21600008E+03          40.0199928E-06          554.047424      
                   7.22399998E+03          60.0300217E-06          830.991638      
                   7.23199987E+03          80.0399857E-06            1.1078831E+03 
                   7.23999977E+03         100.049965E-06             1.38472116E+03
                   7.24800014E+03         120.060043E-06             1.6615063E+03 
                   7.25600004E+03         140.069992E-06             1.93823874E+03
                   7.26399994E+03         160.079971E-06             2.2149179E+03 
                   7.27199984E+03         180.090012E-06             2.49154449E+03
                   7.28000021E+03         200.09993E-06              2.76811767E+03
                   7.28800011E+03         220.110046E-06             3.04463863E+03
                   7.296E+03              240.120087E-06             3.3211062E+03 
                   7.3039999E+03          260.130005E-06             3.59752107E+03
                   7.3119998E+03          280.139984E-06             3.87388301E+03
                   7.32000017E+03         300.149933E-06             4.15019131E+03
                   7.32800007E+03         320.159943E-06             4.42644835E+03
                   7.33599997E+03         340.170135E-06             4.70265198E+03
                   7.34399986E+03         360.180023E-06             4.97880173E+03
                   7.35200024E+03         380.190063E-06             5.2548995E+03 
                   7.36000013E+03         400.19986E-06              5.53094482E+03
                   7.36800003E+03         420.209961E-06             5.80693674E+03
                   7.37599993E+03         440.220093E-06             6.08287668E+03
                   7.38399982E+03         460.229858E-06             6.35876274E+03
                   7.3920002E+03          480.240173E-06             6.63459635E+03
                   7.4000001E+03          500.249908E-06             6.91037703E+03
                   7.40799999E+03         520.26001E-06              7.18610525E+03
                   7.41599989E+03         540.269836E-06             7.46178102E+03
                   7.42399979E+03         560.279968E-06             7.73740482E+03
                   7.43200016E+03         580.290161E-06             8.01297474E+03
                   7.44000006E+03         600.299866E-06             8.28787518E+03
                   7.44799995E+03         620.310059E-06             8.55966473E+03
                   7.45599985E+03         640.319885E-06             8.82430077E+03
                   7.46400023E+03         660.330017E-06             9.02398777E+03
                   7.47200012E+03         680.340271E-06             9.15361977E+03
                   7.48000002E+03         700.350098E-06             9.26996613E+03
                   7.48799992E+03         720.360046E-06             9.37815762E+03
