4.29737e+07, 0.0
1.30683e+08, 0.5
1.50058e+08, 1.0
1.62713e+08, 1.5
1.72338e+08, 2.0
1.80196e+08, 2.5
1.86884e+08, 3.0
1.92732e+08, 3.5
1.97945e+08, 4.0
2.02661e+08, 4.5
2.06975e+08, 5.0
2.10957e+08, 5.5
2.14659e+08, 6.0
2.18122e+08, 6.5
2.21378e+08, 7.0
2.24453e+08, 7.5
2.27368e+08, 8.0
2.30141e+08, 8.5
2.32787e+08, 9.0
2.35317e+08, 9.5
