             0.,              0.
           1e-06, 357688768.189022
           2e-06, 711682404.522889
           3e-06, 1061253519.52382
          4e-06, 1405690146.76966
           5e-06, 1744297140.39868
           6e-06, 2076397525.16723
           7e-06, 2401333796.55954
          8e-06, 2718469168.57596
           9e-06, 3027188766.95751
           1e-05, 3326900765.73992
         1.1e-05, 3617037465.1686
        1.2e-05, 3897056309.1478
         1.3e-05, 4166440840.54151
         1.4e-05, 4424701592.79059
         1.5e-05, 4671376916.45915
        1.6e-05, 4906033739.47436
         1.7e-05, 5128268259.97537
         1.8e-05, 5337706570.84058
         1.9e-05, 5534005215.11597
          2e-05, 5716851671.72176
         2.1e-05, 5885964770.96891
         2.2e-05, 6041095039.5709
         2.3e-05, 6182024974.98984
        2.4e-05, 6308569249.10863
         2.5e-05, 6420574841.37181
         2.6e-05, 6517921101.68818
         2.7e-05, 6600519743.53544
        2.8e-05, 6668314767.85363
         2.9e-05, 6721282318.45681
           3e-05, 6759430469.83358
         3.1e-05, 6782798948.34417
        3.2e-05, 6791458787.95648
         3.3e-05, 6785511921.79392
         3.4e-05, 6765090710.89506
         3.5e-05, 6730357411.7079
        3.6e-05, 6681503583.96029
         3.7e-05, 6618749440.66209
         3.8e-05, 6542343142.10444
         3.9e-05, 6452560035.82554
          4e-05, 6349701844.6125
         4.1e-05, 6234095804.7026
         4.2e-05, 6106093756.43642
         4.3e-05, 5966071189.69856
        4.4e-05, 5814426246.55923
         4.5e-05, 5651578683.60195
         4.6e-05, 5477968796.48851
         4.7e-05, 5294056309.37214
        4.8e-05, 5100319231.82384
         4.9e-05, 4897252685.98451
           5e-05, 4685367706.69686
         5.1e-05, 4465190017.40665
        5.2e-05, 4237258784.65155
         5.3e-05, 4002125353.97874
         5.4e-05,  3760351970.149
         5.5e-05, 3512510484.49503
        5.6e-05, 3259181052.30584
         5.7e-05, 3000950823.10705
         5.8e-05, 2738412626.69823
         5.9e-05, 2472163657.79457
          6e-05, 2202804162.0994
         6.1e-05, 1930936126.60807
         6.2e-05, 1657161976.91179
         6.3e-05, 1382083284.23212
        6.4e-05, 1106299484.87382
         6.5e-05, 830406614.735112
         6.6e-05, 554996061.460577
         6.7e-05, 280653336.762886
        6.8e-05, 7956871.37587189
         6.9e-05, -262523164.967339
           7e-05, -530226016.210387
         7.1e-05, -794601463.060948
        7.2e-05, -1055110914.32768
         7.3e-05, -1311228464.43123
         7.4e-05, -1562441915.10278
         7.5e-05, -1808253759.37695
        7.6e-05, -2048182126.08153
         7.7e-05, -2281761683.12636
         7.8e-05, -2508544497.99533
         7.9e-05, -2728100853.95036
          8e-05, -2940020020.56317
         8.1e-05, -3143910977.29971
         8.2e-05, -3339403088.99314
         8.3e-05, -3526146732.15353
        8.4e-05, -3703813871.1767
         8.5e-05, -3872098583.62903
         8.6e-05, -4030717533.90117
         8.7e-05, -4179410394.63981
        8.8e-05, -4317940215.48311
         8.9e-05, -4446093738.74226
           9e-05, -4563681661.78802
         9.1e-05, -4670538846.01716
        9.2e-05, -4766524472.3891
         9.3e-05, -4851522143.63736
         9.4e-05, -4925439933.37395
         9.5e-05, -4988210382.41642
        9.6e-05, -5039790442.77785
         9.7e-05, -5080161369.86811
         9.8e-05, -5109328563.56147
         9.9e-05, -5127321358.88946
         0.0001, -5134192767.2194
        0.000101, -5130019168.87839
        0.000102, -5114899958.27799
        0.000103, -5088957142.68841
       0.000104, -5052334895.90045
        0.000105, -5005199068.09998
        0.000106, -4947736653.36266
        0.000107, -4880155216.2557
       0.000108, -4802682279.1088
        0.000109, -4715564671.58784
         0.00011, -4619067844.27229
        0.000111, -4513475148.00005
       0.000112, -4399087080.80282
        0.000113, -4276220504.30904
        0.000114, -4145207831.54161
        0.000115, -4006396188.08315
       0.000116, -3860146548.62214
        0.000117, -3706832850.92976
        0.000118, -3546841089.34856
        0.000119, -3380568389.90096
        0.00012, -3208422069.14775
        0.000121, -3030818678.94394
        0.000122, -2848183039.25197
        0.000123, -2660947261.18023
       0.000124, -2469549762.41787
        0.000125, -2274434277.23553
        0.000126, -2076048863.21523
        0.000127, -1874844906.86237
       0.000128, -1671276130.23702
        0.000129, -1465797600.72242
         0.00013, -1258864746.02434
        0.000131, -1050932376.46672
       0.000132, -842453716.616262
        0.000133, -633879448.232375
        0.000134, -425656766.497955
        0.000135, -218228451.442239
       0.000136, -12031956.4187154
        0.000137, 192501484.550628
        0.000138, 394947728.808725
        0.000139, 594890574.776963
        0.00014, 791922587.713058
        0.000141, 985645899.942014
        0.000142, 1175672984.05658
        0.000143, 1361627397.65364
       0.000144, 1543144498.24579
        0.000145, 1719872127.06216
        0.000146, 1891471260.5298
        0.000147, 2057616628.30592
       0.000148, 2217997296.81227
        0.000149, 2372317217.3051
         0.00015, 2520295737.5983
        0.000151, 2661668076.64202
       0.000152, 2796185761.24539
        0.000153, 2923617024.31857
        0.000154, 3043747164.09692
        0.000155, 3156378863.89815
       0.000156, 3261332472.05118
        0.000157, 3358446241.72384
        0.000158, 3447576530.46449
        0.000159, 3528597959.36059
        0.00016, 3601403531.80406
        0.000161, 3665904711.94038
        0.000162, 3722031462.96342
        0.000163, 3769732245.50317
       0.000164, 3808973976.43646
        0.000165, 3839741948.53317
        0.000166, 3862039711.43051
        0.000167, 3875888914.50695
       0.000168, 3881329112.30411
        0.000169, 3878417533.21988
         0.00017, 3867228812.26852
        0.000171, 3847854688.77417
       0.000172, 3820403669.93185
        0.000173, 3785000661.23576
        0.000174, 3741786564.83706
        0.000175, 3690917846.95357
       0.000176, 3632566075.51067
        0.000177, 3566917429.24679
        0.000178, 3494172179.56798
        0.000179, 3414544146.48353
        0.00018, 3328260129.99963
        0.000181, 3235559318.38888
        0.000182, 3136692674.79162
        0.000183, 3031922303.63935
       0.000184, 2921520798.42161
        0.000185, 2805770572.34507
        0.000186, 2684963173.45748
        0.000187, 2559398585.82971
       0.000188, 2429384518.40555
        0.000189, 2295235683.14255
         0.00019, 2157273064.07649
        0.000191, 2015823178.9482
       0.000192, 1871217335.03413
        0.000193, 1723790880.82083
        0.000194, 1573882455.15889
        0.000195, 1421833235.52431
       0.000196, 1267986187.00324
        0.000197, 1112685313.60176
        0.000198, 956274913.464132
        0.000199, 799098839.561291
         0.0002, 641499767.38748
        0.000201, 483818471.174705
        0.000202, 326393110.104501
        0.000203, 169558525.962846
       0.000204, 13645553.647644
        0.000205, -141019654.100645
        0.000206, -294116286.416529
        0.000207, -445329517.190477
       0.000208, -594351129.875408
        0.000209, -740880123.029315
         0.00021, -884623295.455848
        0.000211, -1025295809.85754
       0.000212, -1162621733.9713
        0.000213, -1296334558.21231
        0.000214, -1426177688.91102
        0.000215, -1551904916.2872
       0.000216, -1673280856.3666
        0.000217, -1790081366.10758
        0.000218, -1902093931.0688
        0.000219, -2009118025.01313
