
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20605993E+03          15.1499996E-06          208.613281      
                   7.21212006E+03          30.2999992E-06          417.226562      
                   7.21818018E+03          45.4500122E-06          625.839355      
                   7.2242403E+03           60.5999985E-06          834.450684      
                   7.23029995E+03          75.7500305E-06            1.04305947E+03
                   7.23636007E+03          90.9000244E-06            1.251665E+03  
                   7.24241972E+03         106.049995E-06             1.46026611E+03
                   7.24847984E+03         121.199997E-06             1.66886234E+03
                   7.25453997E+03         136.350037E-06             1.87745261E+03
                   7.26060009E+03         151.500061E-06             2.08603573E+03
                   7.26666021E+03         166.649979E-06             2.29461026E+03
                   7.27272034E+03         181.800049E-06             2.50317717E+03
                   7.27877998E+03         196.950027E-06             2.71173382E+03
                   7.28483963E+03         212.099991E-06             2.92027974E+03
                   7.29089975E+03         227.250046E-06             3.12881398E+03
                   7.29695988E+03         242.399994E-06             3.33733606E+03
                   7.30302E+03            257.549927E-06             3.54584479E+03
                   7.30908012E+03         272.700073E-06             3.75433874E+03
                   7.31514025E+03         287.849976E-06             3.96281791E+03
                   7.32120037E+03         303.000122E-06             4.17128086E+03
                   7.32725954E+03         318.150024E-06             4.37970829E+03
                   7.33331966E+03         333.299957E-06             4.58804607E+03
                   7.33937979E+03         348.450012E-06             4.79626894E+03
                   7.34543991E+03         363.600098E-06             5.00434732E+03
                   7.35150003E+03         378.75E-06                 5.21226597E+03
                   7.35756016E+03         393.900055E-06             5.4200058E+03 
                   7.36362028E+03         409.049927E-06             5.62754679E+03
                   7.3696804E+03          424.199982E-06             5.83487701E+03
                   7.37574005E+03         439.349854E-06             6.04197454E+03
                   7.3817997E+03          454.500092E-06             6.2488246E+03 
                   7.38785982E+03         469.650085E-06             6.45540476E+03
                   7.39391994E+03         484.799988E-06             6.66169691E+03
                   7.39998007E+03         499.949829E-06             6.86767483E+03
                   7.40604019E+03         515.099854E-06             7.07331133E+03
                   7.41210032E+03         530.250122E-06             7.27857733E+03
                   7.41815996E+03         545.400146E-06             7.48343897E+03
                   7.42422009E+03         560.550049E-06             7.68785381E+03
                   7.43027973E+03         575.699951E-06             7.89177179E+03
                   7.43633986E+03         590.849854E-06             8.09514141E+03
                   7.44239998E+03         606.000244E-06             8.29788589E+03
                   7.4484601E+03          621.150146E-06             8.4999094E+03 
                   7.45452023E+03         636.300049E-06             8.70110035E+03
                   7.46057987E+03         651.450073E-06             8.90128803E+03
                   7.46664E+03            666.599915E-06             9.10021591E+03
                   7.47270012E+03         681.750305E-06             9.29714012E+03
                   7.47875977E+03         696.900024E-06             9.46595383E+03
                   7.48481989E+03         712.05011E-06              9.61125088E+03
                   7.49088001E+03         727.200195E-06             9.74203205E+03
                   7.49694014E+03         742.349792E-06             9.86214542E+03
                   7.50299978E+03         757.5E-06                  9.97303009E+03
                   7.50905991E+03         772.650024E-06            10.0756674E+03 
                   7.51512003E+03         787.80011E-06             10.17274E+03   
                   7.52118015E+03         802.949768E-06            10.2654495E+03 
                   7.52724028E+03         818.099854E-06            10.3541603E+03 
                   7.53329992E+03         833.250122E-06            10.4391108E+03 
                   7.53936005E+03         848.399963E-06            10.5203829E+03 
                   7.54541969E+03         863.550171E-06            10.5976515E+03 
                   7.55147982E+03         878.699707E-06            10.6697845E+03 
                   7.55753994E+03         893.849915E-06            10.7353945E+03 
                   7.56360006E+03         909.000183E-06            10.7956333E+03 
                   7.56966019E+03         924.149658E-06            10.8501625E+03 
                   7.57572031E+03         939.300171E-06            10.8995342E+03 
                   7.58177996E+03         954.449768E-06            10.9447269E+03 
                   7.58784008E+03         969.599976E-06            10.9861813E+03 
                   7.59389973E+03         984.750183E-06            11.0226669E+03 
                   7.59995985E+03         999.899658E-06            11.0547733E+03 
                   7.60601997E+03           1.01505017E-03          11.0829306E+03 
                   7.6120801E+03            1.03019965E-03          11.1054745E+03 
                   7.61814022E+03           1.04534996E-03          11.1213522E+03 
                   7.62420034E+03           1.06050026E-03          11.1331911E+03 
                   7.63025999E+03           1.07564974E-03          11.1403446E+03 
                   7.63631964E+03           1.09080029E-03          11.1424322E+03 
                   7.64237976E+03           1.10594976E-03          11.1377459E+03 
                   7.64843988E+03           1.12110007E-03          11.1253004E+03 
                   7.65450001E+03           1.1362505E-03           11.1006231E+03 
                   7.66056013E+03           1.15139985E-03          11.0598965E+03 
                   7.66662025E+03           1.16655016E-03          10.9824753E+03 
                   7.67268038E+03           1.18169975E-03          10.9013548E+03 
                   7.67874002E+03           1.19684994E-03          10.7610588E+03 
                   7.68479967E+03           1.21200049E-03           9.86988735E+03
                   7.69085979E+03           1.22714996E-03           9.54317188E+03
                   7.69691992E+03           1.24230027E-03           9.47300148E+03
                   7.70298004E+03           1.25744987E-03           9.53050041E+03
                   7.70904016E+03           1.27260005E-03           9.58474255E+03
                   7.71510029E+03           1.2877506E-03            9.61171913E+03
                   7.72115993E+03           1.3029002E-03            9.58940125E+03
                   7.72721958E+03           1.31804991E-03           9.52599907E+03
                   7.73328018E+03           1.33319986E-03           9.40202904E+03
                   7.73933983E+03           1.34835005E-03           9.23278713E+03
                   7.74539995E+03           1.3635006E-03            9.01050758E+03
                   7.75146008E+03           1.37865019E-03           8.72381973E+03
                   7.7575202E+03            1.39380002E-03           8.37281704E+03
                   7.76357985E+03           1.40894961E-03           7.94581938E+03
                   7.76963997E+03           1.42410016E-03           7.43611717E+03
                   7.77570009E+03           1.43924999E-03           6.84339619E+03
                   7.78175974E+03           1.45440042E-03           6.16778851E+03
                   7.78781986E+03           1.46955001E-03           5.43578577E+03
                   7.79387999E+03           1.48469961E-03           4.6732111E+03 
                   7.79994011E+03           1.49985015E-03           3.93792033E+03
                   7.80600023E+03           1.51499999E-03           3.26849079E+03




