
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20605993E+03          15.1499996E-06          204.720398      
                   7.21212006E+03          30.2999992E-06          409.440796      
                   7.21818018E+03          45.4500122E-06          614.1604        
                   7.2242403E+03           60.5999985E-06          818.877686      
                   7.23029995E+03          75.7500305E-06            1.02359116E+03
                   7.23636007E+03          90.9000244E-06            1.22829926E+03
                   7.24241972E+03         106.049995E-06             1.43300056E+03
                   7.24847984E+03         121.199997E-06             1.63769388E+03
                   7.25453997E+03         136.350037E-06             1.84237766E+03
                   7.26060009E+03         151.500061E-06             2.04705E+03   
                   7.26666021E+03         166.649979E-06             2.2517097E+03 
                   7.27272034E+03         181.800049E-06             2.45635605E+03
                   7.27877998E+03         196.950027E-06             2.66098642E+03
                   7.28483963E+03         212.099991E-06             2.86560035E+03
                   7.29089975E+03         227.250046E-06             3.0701952E+03 
                   7.29695988E+03         242.399994E-06             3.2747705E+03 
                   7.30302E+03            257.549927E-06             3.47932506E+03
                   7.30908012E+03         272.700073E-06             3.68385649E+03
                   7.31514025E+03         287.849976E-06             3.88836288E+03
                   7.32120037E+03         303.000122E-06             4.09284496E+03
                   7.32725954E+03         318.150024E-06             4.29728174E+03
                   7.33331966E+03         333.299957E-06             4.50161791E+03
                   7.33937979E+03         348.450012E-06             4.70583057E+03
                   7.34543991E+03         363.600098E-06             4.90988827E+03
                   7.35150003E+03         378.75E-06                 5.11377668E+03
                   7.35756016E+03         393.900055E-06             5.3174758E+03 
                   7.36362028E+03         409.049927E-06             5.52096701E+03
                   7.3696804E+03          424.199982E-06             5.7242341E+03 
                   7.37574005E+03         439.349854E-06             5.92725754E+03
                   7.3817997E+03          454.500092E-06             6.13002253E+03
                   7.38785982E+03         469.650085E-06             6.3325038E+03 
                   7.39391994E+03         484.799988E-06             6.53468657E+03
                   7.39998007E+03         499.949829E-06             6.73654079E+03
                   7.40604019E+03         515.099854E-06             6.93804073E+03
                   7.41210032E+03         530.250122E-06             7.13915634E+03
                   7.41815996E+03         545.400146E-06             7.33985281E+03
                   7.42422009E+03         560.550049E-06             7.54008722E+03
                   7.43027973E+03         575.699951E-06             7.73981333E+03
                   7.43633986E+03         590.849854E-06             7.93897057E+03
                   7.44239998E+03         606.000244E-06             8.13749027E+03
                   7.4484601E+03          621.150146E-06             8.33527184E+03
                   7.45452023E+03         636.300049E-06             8.53220081E+03
                   7.46057987E+03         651.450073E-06             8.72810745E+03
                   7.46664E+03            666.599915E-06             8.92272854E+03
                   7.47270012E+03         681.750305E-06             9.1151762E+03 
                   7.47875977E+03         696.900024E-06             9.27876854E+03
                   7.48481989E+03         712.05011E-06              9.41992664E+03
                   7.49088001E+03         727.200195E-06             9.54655075E+03
                   7.49694014E+03         742.349792E-06             9.66235924E+03
                   7.50299978E+03         757.5E-06                  9.76876545E+03
                   7.50905991E+03         772.650024E-06             9.86678219E+03
                   7.51512003E+03         787.80011E-06              9.95918369E+03
                   7.52118015E+03         802.949768E-06            10.0469522E+03 
                   7.52724028E+03         818.099854E-06            10.1304102E+03 
                   7.53329992E+03         833.250122E-06            10.2097864E+03 
                   7.53936005E+03         848.399963E-06            10.2849569E+03 
                   7.54541969E+03         863.550171E-06            10.3555632E+03 
                   7.55147982E+03         878.699707E-06            10.4202623E+03 
                   7.55753994E+03         893.849915E-06            10.4776211E+03 
                   7.56360006E+03         909.000183E-06            10.5291357E+03 
                   7.56966019E+03         924.149658E-06            10.5744905E+03 
                   7.57572031E+03         939.300171E-06            10.6145248E+03 
                   7.58177996E+03         954.449768E-06            10.6492243E+03 
                   7.58784008E+03         969.599976E-06            10.6791735E+03 
                   7.59389973E+03         984.750183E-06            10.7029762E+03 
                   7.59995985E+03         999.899658E-06            10.7199755E+03 
                   7.60601997E+03           1.01505017E-03          10.7269411E+03 
                   7.6120801E+03            1.03019965E-03          10.7257338E+03 
                   7.61814022E+03           1.04534996E-03          10.7137451E+03 
                   7.62420034E+03           1.06050026E-03          10.688221E+03  
                   7.63025999E+03           1.07564974E-03          10.6370811E+03 
                   7.63631964E+03           1.09080029E-03          10.5571079E+03 
                   7.64237976E+03           1.10594976E-03          10.4441862E+03 
                   7.64843988E+03           1.12110007E-03          10.3292246E+03 
                   7.65450001E+03           1.1362505E-03           10.1924343E+03 
                   7.66056013E+03           1.15139985E-03          10.0096312E+03 
                   7.66662025E+03           1.16655016E-03           9.83556271E+03
                   7.67268038E+03           1.18169975E-03           9.53373241E+03
                   7.67874002E+03           1.19684994E-03           9.39350986E+03
                   7.68479967E+03           1.21200049E-03           8.99083138E+03
                   7.69085979E+03           1.22714996E-03           8.77807236E+03
                   7.69691992E+03           1.24230027E-03           8.18173599E+03
                   7.70298004E+03           1.25744987E-03           7.80913687E+03
                   7.70904016E+03           1.27260005E-03           6.94136286E+03
                   7.71510029E+03           1.2877506E-03            6.34088469E+03
                   7.72115993E+03           1.3029002E-03            5.2036705E+03 
                   7.72721958E+03           1.31804991E-03           4.43839598E+03
                   7.73328018E+03           1.33319986E-03           3.3076818E+03 
                   7.73933983E+03           1.34835005E-03           2.65380263E+03
                   7.74539995E+03           1.3635006E-03            1.92488623E+03
                   7.74539995E+03           1.3635006E-03            1.25740182E+03




