
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20666027E+03          16.659996E-06           224.308334      
                   7.21331978E+03          33.3199921E-06          448.616669      
                   7.21997976E+03          49.9800034E-06          672.924072      
                   7.22664022E+03          66.6399841E-06          897.228271      
                   7.23329973E+03          83.3000336E-06            1.12152731E+03
                   7.23996019E+03          99.9600067E-06            1.34581935E+03
                   7.24662018E+03         116.619987E-06             1.57010233E+03
                   7.25327969E+03         133.279968E-06             1.79437435E+03
                   7.25994015E+03         149.939972E-06             2.01863337E+03
                   7.26660013E+03         166.600067E-06             2.2428782E+03 
                   7.27325964E+03         183.26004E-06              2.46710587E+03
                   7.2799201E+03          199.920013E-06             2.69131494E+03
                   7.28658009E+03         216.580002E-06             2.91550398E+03
                   7.29324007E+03         233.239975E-06             3.13967013E+03
                   7.29990005E+03         249.899948E-06             3.36381221E+03
                   7.30656004E+03         266.559937E-06             3.58792734E+03
                   7.31322002E+03         283.21994E-06              3.81201434E+03
                   7.31988001E+03         299.879944E-06             4.03607035E+03
                   7.32653999E+03         316.539886E-06             4.26009512E+03
                   7.33319998E+03         333.200134E-06             4.48408508E+03
                   7.33985996E+03         349.860016E-06             4.70803738E+03
                   7.34651995E+03         366.520081E-06             4.93195248E+03
                   7.35318041E+03         383.179993E-06             5.155828E+03  
                   7.35983992E+03         399.840027E-06             5.37966108E+03
                   7.3664999E+03          416.499878E-06             5.60342312E+03
                   7.37316036E+03         433.160004E-06             5.8269825E+03 
                   7.37981987E+03         449.82016E-06              6.05026197E+03
                   7.38647985E+03         466.47995E-06              6.27319098E+03
                   7.39314032E+03         483.140076E-06             6.49571133E+03
                   7.39979982E+03         499.799896E-06             6.71776056E+03
                   7.40645981E+03         516.460144E-06             6.93927193E+03
                   7.41312027E+03         533.119873E-06             7.1601758E+03 
                   7.41977978E+03         549.780151E-06             7.38039494E+03
                   7.42643976E+03         566.43988E-06              7.59983444E+03
                   7.43310022E+03         583.100098E-06             7.81838179E+03
                   7.43975973E+03         599.759888E-06             8.03590298E+03
                   7.44641972E+03         616.420044E-06             8.25220871E+03
                   7.45308018E+03         633.079773E-06             8.46705246E+03
                   7.45974016E+03         649.739868E-06             8.68005371E+03
                   7.46639967E+03         666.400269E-06             8.89058113E+03
                   7.47306013E+03         683.059998E-06             9.09723759E+03
                   7.47972012E+03         699.720032E-06             9.26620579E+03
                   7.4863801E+03          716.380066E-06             9.3950119E+03 
                   7.49304008E+03         733.040161E-06             9.51183414E+03
                   7.49970007E+03         749.699829E-06             9.61963654E+03
                   7.50636005E+03         766.359985E-06             9.7206955E+03 
                   7.51302004E+03         783.020081E-06             9.81587982E+03
                   7.51968002E+03         799.680054E-06             9.9056797E+03 
                   7.52634001E+03         816.339722E-06             9.99018955E+03
                   7.53299999E+03         832.999756E-06            10.0689821E+03 
                   7.53965998E+03         849.660339E-06            10.141221E+03  
                   7.54631996E+03         866.320007E-06            10.2070551E+03 
                   7.55297995E+03         882.979919E-06            10.26719E+03   
                   7.55963993E+03         899.64032E-06             10.3211794E+03 
                   7.56629992E+03         916.300232E-06            10.3690405E+03 
                   7.5729599E+03          932.9599E-06              10.409852E+03  
                   7.57961988E+03         949.619812E-06            10.441699E+03  
                   7.58627987E+03         966.280151E-06            10.4654255E+03 
                   7.59293985E+03         982.940063E-06            10.4785128E+03 
                   7.59960032E+03         999.599792E-06            10.4799175E+03 
                   7.60625982E+03           1.01625967E-03          10.4657669E+03 
                   7.61291981E+03           1.03292024E-03          10.4099779E+03 
                   7.61958027E+03           1.0495801E-03           10.3402653E+03 
                   7.62624025E+03           1.06623971E-03          10.3158197E+03 
                   7.63289976E+03           1.08290029E-03          10.2442408E+03 
                   7.63956022E+03           1.09956026E-03          10.1642189E+03 
                   7.64622021E+03           1.11622E-03             10.0448961E+03 
                   7.65287971E+03           1.13287973E-03           9.93174362E+03
                   7.65954018E+03           1.14954042E-03           9.74753094E+03
                   7.66620016E+03           1.16620016E-03           9.57598782E+03
                   7.67285967E+03           1.1828599E-03            9.28801155E+03
                   7.67952013E+03           1.19951975E-03           9.08939743E+03
                   7.68618011E+03           1.21618032E-03           8.68948936E+03
                   7.69283962E+03           1.23284006E-03           8.37641048E+03
                   7.69950008E+03           1.24949968E-03           5.9788847E+03 
                   7.70616007E+03           1.26615953E-03           3.27578783E+03
                   7.71282005E+03           1.28282011E-03           1.81484342E+03
                   7.71948004E+03           1.29947972E-03           1.55615711E+03
                   7.72114515E+03           1.30364525E-03           1.29475808E+03




