
                     X                   displacement                force         

                   7.19999981E+03           0.                      -0.            
                   7.20666027E+03          16.659996E-06           228.573685      
                   7.21331978E+03          33.3199921E-06          457.147369      
                   7.21997976E+03          49.9800034E-06          685.720459      
                   7.22664022E+03          66.6399841E-06          914.291443      
                   7.23329973E+03          83.3000336E-06            1.14285934E+03
                   7.23996019E+03          99.9600067E-06            1.37142277E+03
                   7.24662018E+03         116.619987E-06             1.59998047E+03
                   7.25327969E+03         133.279968E-06             1.82853127E+03
                   7.25994015E+03         149.939972E-06             2.05707431E+03
                   7.26660013E+03         166.600067E-06             2.2856071E+03 
                   7.27325964E+03         183.26004E-06              2.51413083E+03
                   7.2799201E+03          199.920013E-06             2.74264216E+03
                   7.28658009E+03         216.580002E-06             2.97114015E+03
                   7.29324007E+03         233.239975E-06             3.1996243E+03 
                   7.29990005E+03         249.899948E-06             3.42809272E+03
                   7.30656004E+03         266.559937E-06             3.6565454E+03 
                   7.31322002E+03         283.21994E-06              3.88497972E+03
                   7.31988001E+03         299.879944E-06             4.11339378E+03
                   7.32653999E+03         316.539886E-06             4.34178782E+03
                   7.33319998E+03         333.200134E-06             4.57016182E+03
                   7.33985996E+03         349.860016E-06             4.79851246E+03
                   7.34651995E+03         366.520081E-06             5.0268383E+03 
                   7.35318041E+03         383.179993E-06             5.25513887E+03
                   7.35983992E+03         399.840027E-06             5.48341227E+03
                   7.3664999E+03          416.499878E-06             5.7116313E+03 
                   7.37316036E+03         433.160004E-06             5.93966532E+03
                   7.37981987E+03         449.82016E-06              6.16743231E+03
                   7.38647985E+03         466.47995E-06              6.39486551E+03
                   7.39314032E+03         483.140076E-06             6.62190294E+03
                   7.39979982E+03         499.799896E-06             6.84848404E+03
                   7.40645981E+03         516.460144E-06             7.07454062E+03
                   7.41312027E+03         533.119873E-06             7.30000496E+03
                   7.41977978E+03         549.780151E-06             7.52479792E+03
                   7.42643976E+03         566.43988E-06              7.74882746E+03
                   7.43310022E+03         583.100098E-06             7.97198105E+03
                   7.43975973E+03         599.759888E-06             8.19412327E+03
                   7.44641972E+03         616.420044E-06             8.4150629E+03 
                   7.45308018E+03         633.079773E-06             8.63456059E+03
                   7.45974016E+03         649.739868E-06             8.85223484E+03
                   7.46639967E+03         666.400269E-06             9.06746674E+03
                   7.47306013E+03         683.059998E-06             9.27890205E+03
                   7.47972012E+03         699.720032E-06             9.45414543E+03
                   7.4863801E+03          716.380066E-06             9.58731461E+03
                   7.49304008E+03         733.040161E-06             9.70825195E+03
                   7.49970007E+03         749.699829E-06             9.820755E+03  
                   7.50636005E+03         766.359985E-06             9.92669964E+03
                   7.51302004E+03         783.020081E-06            10.0269938E+03 
                   7.51968002E+03         799.680054E-06            10.1220951E+03 
                   7.52634001E+03         816.339722E-06            10.2123518E+03 
                   7.53299999E+03         832.999756E-06            10.2974377E+03 
                   7.53965998E+03         849.660339E-06            10.3768387E+03 
                   7.54631996E+03         866.320007E-06            10.4501181E+03 
                   7.55297995E+03         882.979919E-06            10.5181227E+03 
                   7.55963993E+03         899.64032E-06             10.5810022E+03 
                   7.56629992E+03         916.300232E-06            10.6388731E+03 
                   7.5729599E+03          932.9599E-06              10.6916447E+03 
                   7.57961988E+03         949.619812E-06            10.7384586E+03 
                   7.58627987E+03         966.280151E-06            10.7781715E+03 
                   7.59293985E+03         982.940063E-06            10.8115654E+03 
                   7.59960032E+03         999.599792E-06            10.8381739E+03 
                   7.60625982E+03           1.01625967E-03          10.8568459E+03 
                   7.61291981E+03           1.03292024E-03          10.8680887E+03 
                   7.61958027E+03           1.0495801E-03           10.8700657E+03 
                   7.62624025E+03           1.06623971E-03          10.8622675E+03 
                   7.63289976E+03           1.08290029E-03          10.8146515E+03 
                   7.63956022E+03           1.09956026E-03          10.7174149E+03 
                   7.64622021E+03           1.11622E-03             10.6807928E+03 
                   7.65287971E+03           1.13287973E-03          10.6343327E+03 
                   7.65954018E+03           1.14954042E-03          10.6038246E+03 
                   7.66620016E+03           1.16620016E-03          10.5713291E+03 
                   7.67285967E+03           1.1828599E-03           10.5291357E+03 
                   7.67952013E+03           1.19951975E-03          10.4640217E+03 
                   7.68618011E+03           1.21618032E-03          10.3761721E+03 
                   7.69283962E+03           1.23284006E-03          10.2687759E+03 
                   7.69950008E+03           1.24949968E-03          10.1246233E+03 
                   7.70616007E+03           1.26615953E-03           9.96487141E+03
                   7.71282005E+03           1.28282011E-03           7.67499542E+03
                   7.71948004E+03           1.29947972E-03           7.76142788E+03
                   7.72614002E+03           1.31614006E-03           7.84813929E+03
                   7.73280001E+03           1.33280051E-03           7.92478514E+03
                   7.73945999E+03           1.34946024E-03           7.88926268E+03
                   7.74611998E+03           1.36611998E-03           7.80617952E+03
                   7.75278044E+03           1.38277984E-03           7.60445023E+03
                   7.75943995E+03           1.39944005E-03           7.35271931E+03
                   7.76609993E+03           1.41609979E-03           6.9863801E+03 
                   7.77275991E+03           1.43276012E-03           6.5693717E+03 
                   7.7794199E+03            1.44941998E-03           6.04673338E+03
                   7.78607988E+03           1.46608031E-03           5.48864651E+03
                   7.79274035E+03           1.48274004E-03           4.86382246E+03
                   7.79939985E+03           1.49939966E-03           4.25366116E+03
                   7.80605984E+03           1.51605952E-03           3.65190935E+03
                   7.81271982E+03           1.53271997E-03           3.12648153E+03
                   7.81937981E+03           1.54938042E-03           2.67130852E+03
                   7.81937981E+03           1.54938042E-03           1.97202504E+03




