
                     X                   displacement                force         

                   0.                       0.                      -0.            
                  10.                      16.0000038E-06          228.248077      
                  20.                      32.0000076E-06          456.461975      
                  30.                      48.0000114E-06          684.641724      
                  40.                      64.0000153E-06          912.787537      
                  50.                      80.0000076E-06            1.14089918E+03
                  60.                      96.0000229E-06            1.36897659E+03
                  70.                     111.999985E-06             1.59701967E+03
                  80.                     128.000031E-06             1.82502913E+03
                  90.                     143.999985E-06             2.0530045E+03 
                 100.                     160.000015E-06             2.2809453E+03 
                 110.                     175.999954E-06             2.50885248E+03
                 120.                     192.000046E-06             2.73672509E+03
                 130.                     208.000031E-06             2.9645648E+03 
                 140.                     223.999969E-06             3.19236922E+03
                 150.                     239.999985E-06             3.42013931E+03
                 160.                     256.000061E-06             3.64787698E+03
                 170.                     272.000092E-06             3.87557912E+03
                 180.                     287.999969E-06             4.10324383E+03
                 190.                     303.999969E-06             4.33084059E+03
                 200.                     320.000031E-06             4.55835438E+03
                 210.                     335.999878E-06             4.78578949E+03
                 220.                     351.999908E-06             5.01311684E+03
                 230.                     368.E-06                   5.24031544E+03
                 240.                     384.000092E-06             5.46737003E+03
                 250.                     399.999969E-06             5.69425774E+03
                 260.                     416.000061E-06             5.92097187E+03
                 270.                     431.999878E-06             6.14750051E+03
                 280.                     447.999939E-06             6.37383318E+03
                 290.                     463.999878E-06             6.59995317E+03
                 300.                     479.999969E-06             6.82584429E+03
                 310.                     496.E-06                   7.05148745E+03
                 320.                     512.000122E-06             7.27685881E+03
                 330.                     528.000122E-06             7.50192928E+03
                 340.                     544.000183E-06             7.72667313E+03
                 350.                     559.999817E-06             7.95103836E+03
                 360.                     575.999939E-06             8.1749649E+03 
                 370.                     591.999939E-06             8.39834976E+03
                 380.                     607.999939E-06             8.62094975E+03
                 390.                     623.999939E-06             8.84249783E+03
                 400.                     640.000061E-06             9.06272793E+03
                 410.                     656.E-06                   9.28126526E+03
                 420.                     671.999756E-06             9.49752998E+03
                 430.                     687.999878E-06             9.71004677E+03
                 440.                     703.999817E-06             9.91335869E+03
                 450.                     719.999939E-06            10.1041603E+03 
                 460.                     736.E-06                  10.2752943E+03 
                 470.                     752.000122E-06            10.4128752E+03 
                 480.                     768.000183E-06            10.5396338E+03 
                 490.                     784.000305E-06            10.6530161E+03 
                 500.                     799.999939E-06            10.7532225E+03 
                 510.                     816.000122E-06            10.8405066E+03 
                 520.                     832.000122E-06            10.9179592E+03 
                 530.                     848.000244E-06            10.9865351E+03 
                 540.                     863.999756E-06            11.0474072E+03 
                 550.                     879.999817E-06            11.1023359E+03 
                 560.                     895.999878E-06            11.1513271E+03 
                 570.                     911.999939E-06            11.195076E+03  
                 580.                     927.999756E-06            11.2336807E+03 
                 590.                     943.999817E-06            11.2659597E+03 
                 600.                     959.999939E-06            11.2929125E+03 
                 610.                     975.999939E-06            11.3152218E+03 
                 620.                     992.E-06                  11.3329E+03    
                 630.                       1.00800014E-03          11.345396E+03  
                 640.                       1.02400029E-03          11.3532238E+03 
                 650.                       1.04000032E-03          11.3565416E+03 
                 660.                       1.05600023E-03          11.3549442E+03 
                 670.                       1.07200027E-03          11.3485289E+03 
                 680.                       1.08800042E-03          11.3375311E+03 
                 690.                       1.10400033E-03          11.3216658E+03 
                 700.                       1.11999965E-03          11.3013992E+03 
                 710.                       1.1359998E-03           11.2767582E+03 
                 720.                       1.15199983E-03          11.2479258E+03 
                 730.                       1.16799986E-03          11.2151012E+03 
                 740.                       1.1839999E-03           11.1784458E+03 
                 750.                       1.19999993E-03          11.1380978E+03 
                 760.                       1.21599984E-03          11.0942459E+03 
                 770.                       1.23199987E-03          11.0470219E+03 
                 780.                       1.24799991E-03          10.9965429E+03 
                 790.                       1.26399994E-03          10.9427862E+03 
                 800.                       1.28000009E-03          10.8860207E+03 
                 810.                       1.29600012E-03          10.8264751E+03 
                 820.                       1.31200004E-03          10.7642365E+03 
                 830.                       1.32800019E-03          10.6994667E+03 
                 840.                       1.34399951E-03          10.632184E+03  
                 850.                       1.35999966E-03          10.5624342E+03 
                 860.                       1.37599981E-03          10.4901552E+03 
                 870.                       1.39199984E-03          10.4154177E+03 
                 880.                       1.40799963E-03          10.3384371E+03 
                 890.                       1.42399979E-03          10.2594862E+03 
                 900.                       1.43999994E-03          10.1787548E+03 
                 910.                       1.45599997E-03          10.0963087E+03 
                 920.                       1.472E-03               10.0119581E+03 
                 930.                       1.48800004E-03           9.92534828E+03
                 940.                       1.50400019E-03           9.83573914E+03
                 950.                       1.52000034E-03           9.74179649E+03
                 960.                       1.53600037E-03           9.64204693E+03
                 970.                       1.55200028E-03           9.53587914E+03
                 980.                       1.56800056E-03           9.4232645E+03 
                 990.                       1.58400059E-03           9.30498219E+03
                   1.E+03                   1.5999999E-03            9.18172932E+03




