
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3112469                8.72036552               1.59087956    
                   7.20514011E+03           0.                       6.15544224E+06          12.8748493E+06            7.20678186E+06          14.4136124E+06          478.098297E-03           472.700623E-03            10.3113155                8.72042656               1.59088969    
                   7.21027994E+03           0.                      12.3103962E+06           25.7496586E+06           14.4133921E+06           28.8268871E+06          478.079865E-03           472.776672E-03            10.3113861                8.72048664               1.59090018    
                   7.21541977E+03           0.                      18.4648438E+06           38.6244278E+06           21.6198349E+06           43.2398186E+06          478.061462E-03           472.852692E-03            10.3114567                8.72054768               1.5909096     
                   7.22056007E+03           0.                      24.6188087E+06           51.4991493E+06           28.8261089E+06           57.6524353E+06          478.043091E-03           472.928802E-03            10.3115234                8.72060394               1.59091949    
                   7.22570038E+03           0.                      30.7722759E+06           64.3738251E+06           36.0322151E+06           72.0647049E+06          478.024597E-03           473.004852E-03            10.3115902                8.72066021               1.59092879    
                   7.23083973E+03           0.                      36.9252586E+06           77.2484665E+06           43.2381516E+06           86.4766312E+06          478.006226E-03           473.08078E-03             10.311657                 8.72071934               1.59093857    
                   7.23598003E+03           0.                      43.0777245E+06           90.1230621E+06           50.4439201E+06          100.888245E+06           477.987854E-03           473.156738E-03            10.3117247                8.72077847               1.59094775    
                   7.24112034E+03           0.                      49.229702E+06           102.997627E+06            57.6495247E+06          115.299492E+06           477.969421E-03           473.232727E-03            10.3117886                8.72083187               1.5909574     
                   7.24625969E+03           0.                      55.3811874E+06          115.872139E+06            64.8549423E+06          129.710434E+06           477.951019E-03           473.308563E-03            10.3118515                8.72088718               1.59096587    
                   7.25139999E+03           0.                      61.5322113E+06          128.746597E+06            72.0602112E+06          144.121033E+06           477.932617E-03           473.384491E-03            10.3119144                8.72093964               1.59097564    
                   7.25653982E+03           0.                      67.6827011E+06          141.621017E+06            79.2653046E+06          158.531296E+06           477.914307E-03           473.460358E-03            10.3119793                8.720994                 1.59098423    
                   7.26168013E+03           0.                      73.8327332E+06          154.495422E+06            86.4702377E+06          172.941254E+06           477.895844E-03           473.536316E-03            10.3120413                8.7210474                1.59099257    
                   7.26681995E+03           0.                      79.9822311E+06          167.369781E+06            93.6749878E+06          187.3508E+06             477.877472E-03           473.61203E-03             10.3121014                8.72110081               1.59100175    
                   7.27195978E+03           0.                      86.1312866E+06          180.244064E+06           100.879585E+06           201.760056E+06           477.859192E-03           473.687897E-03            10.3121586                8.7211504                1.59101057    
                   7.27710009E+03           0.                      92.2798004E+06          193.118347E+06           108.084015E+06           216.169052E+06           477.840729E-03           473.763641E-03            10.3122177                8.72120094               1.59101868    
                   7.28224039E+03           0.                      98.4278641E+06          205.992569E+06           115.288284E+06           230.577576E+06           477.822327E-03           473.839478E-03            10.3122768                8.72125244               1.59102678    
                   7.28737974E+03           0.                     104.575432E+06           218.866714E+06           122.49234E+06            244.985855E+06           477.804016E-03           473.915161E-03            10.3123341                8.72130108               1.59103525    
                   7.29252005E+03           0.                     110.722443E+06           231.740875E+06           129.696259E+06           259.393799E+06           477.785706E-03           473.990906E-03            10.3123932                8.72134972               1.59104347    
                   7.29766035E+03           0.                     116.869034E+06           244.614975E+06           136.900024E+06           273.801361E+06           477.767334E-03           474.066559E-03            10.3124504                8.7213974                1.59105122    
                   7.3027997E+03            0.                     123.015129E+06           257.489044E+06           144.103577E+06           288.208618E+06           477.748932E-03           474.142212E-03            10.3125057                8.72144508               1.59105897    
                   7.30794001E+03           0.                     129.160706E+06           270.363007E+06           151.307053E+06           302.61557E+06            477.730621E-03           474.217957E-03            10.3125601                8.72149181               1.59106684    
                   7.31308031E+03           0.                     135.305832E+06           283.237E+06              158.510254E+06           317.022156E+06           477.712372E-03           474.293518E-03            10.3126116                8.72153664               1.59107447    
                   7.31822014E+03           0.                     141.450409E+06           296.110962E+06           165.713348E+06           331.428406E+06           477.694031E-03           474.369171E-03            10.3126669                8.72158432               1.5910821     
                   7.32335997E+03           0.                     147.594543E+06           308.984833E+06           172.91626E+06            345.834381E+06           477.67569E-03            474.444702E-03            10.3127213                8.72162819               1.59108937    
                   7.32849979E+03           0.                     153.758179E+06           321.86145E+06            180.126251E+06           360.254395E+06           477.715332E-03           474.282288E-03            10.3127708                8.72167397               1.59109712    
                   7.3336401E+03            0.                     159.965942E+06           334.748016E+06           187.353867E+06           374.709717E+06           477.869781E-03           473.648254E-03            10.3128214                8.72171783               1.59110439    
                   7.33877993E+03           0.                     166.225128E+06           347.651123E+06           194.603943E+06           389.2099E+06             478.137726E-03           472.547668E-03            10.3128738                8.7217617                1.59111166    
                   7.34391975E+03           0.                     172.54776E+06            360.579132E+06           201.883484E+06           403.769226E+06           478.529388E-03           470.937347E-03            10.3129206                8.72180367               1.59111881    
                   7.34906006E+03           0.                     178.940201E+06           373.539093E+06           209.197357E+06           418.397186E+06           479.04007E-03            468.835571E-03            10.3129721                8.72184467               1.59112585    
                   7.35420036E+03           0.                     185.409378E+06           386.53891E+06            216.550812E+06           433.104248E+06           479.665588E-03           466.257935E-03            10.3130198                8.72188854               1.59113228    
                   7.35933971E+03           0.                     191.963745E+06           399.587189E+06           223.949768E+06           447.902191E+06           480.405121E-03           463.204987E-03            10.3130674                8.72192764               1.59113908    
                   7.36448002E+03           0.                     198.608124E+06           412.691315E+06           231.398422E+06           462.799683E+06           481.250977E-03           459.707428E-03            10.3131142                8.72196865               1.59114635    
                   7.36962032E+03           0.                     205.349899E+06           425.861481E+06           238.902954E+06           477.808899E+06           482.198761E-03           455.780884E-03            10.3131599                8.72200966               1.59115279    
                   7.37475967E+03           0.                     212.196487E+06           439.106049E+06           246.468918E+06           492.941071E+06           483.246368E-03           451.43045E-03             10.3132048                8.72204685               1.59115934    
                   7.37989998E+03           0.                     219.154663E+06           452.435608E+06           254.10228E+06            508.207947E+06           484.388855E-03           446.674469E-03            10.3132515                8.72208691               1.59116566    
                   7.38503981E+03           0.                     226.232788E+06           465.859833E+06           261.809113E+06           523.621765E+06           485.624146E-03           441.517212E-03            10.3132963                8.7221241                1.5911721     
                   7.39018011E+03           0.                     233.440155E+06           479.391937E+06           269.597321E+06           539.198364E+06           486.950562E-03           435.96344E-03             10.3133421                8.72216415               1.59117866    
                   7.39531994E+03           0.                     240.787125E+06           493.044983E+06           277.474792E+06           554.953613E+06           488.36731E-03            430.01181E-03             10.313386                 8.72220039               1.59118462    
                   7.40045977E+03           0.                     248.284943E+06           506.833618E+06           285.450531E+06           570.905457E+06           489.874817E-03           423.657898E-03            10.313427                 8.72223759               1.59119058    
                   7.40560007E+03           0.                     255.947021E+06           520.775757E+06           293.535034E+06           587.074707E+06           491.472687E-03           416.897095E-03            10.3134699                8.72227383               1.59119654    
                   7.41074038E+03           0.                     263.788635E+06           534.890381E+06           301.740265E+06           603.485291E+06           493.163971E-03           409.713348E-03            10.3135109                8.72231007               1.59120262    
                   7.41587973E+03           0.                     271.827393E+06           549.200317E+06           310.079712E+06           620.164673E+06           494.951263E-03           402.088745E-03            10.3135529                8.7223444                1.59120846    
                   7.42102003E+03           0.                     280.084167E+06           563.732788E+06           318.569916E+06           637.145569E+06           496.838562E-03           394.00119E-03             10.3135948                8.72237968               1.59121418    
                   7.42616034E+03           0.                     288.584167E+06           578.52002E+06            327.23053E+06            654.466919E+06           498.831757E-03           385.417694E-03            10.313633                 8.72241211               1.59122002    
                   7.43129969E+03           0.                     297.356445E+06           593.600159E+06           336.08429E+06            672.175171E+06           500.937347E-03           376.303314E-03            10.313673                 8.72244835               1.59122562    
                   7.43643999E+03           0.                     306.438782E+06           609.021606E+06           345.160858E+06           690.328613E+06           503.165649E-03           366.602875E-03            10.313714                 8.72248173               1.59123135    
                   7.4415803E+03            0.                     315.877106E+06           624.845337E+06           354.49649E+06            709.00061E+06            505.528442E-03           356.255127E-03            10.3137493                8.72251415               1.59123659    
                   7.44672012E+03           0.                     325.729919E+06           641.14917E+06            364.138275E+06           728.284424E+06           508.040833E-03           345.180328E-03            10.3137884                8.72254562               1.59124219    
                   7.45185995E+03           0.                     336.074524E+06           658.039734E+06           374.149292E+06           748.307251E+06           510.720551E-03           333.283508E-03            10.3138237                8.72257805               1.59124744    
