
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3164911                8.72486687               1.59162676    
                   7.20603991E+03           0.                      15.782176E+06            45.719738E+06            22.8827858E+06           46.2619591E+06          345.272675E-03           997.662048E-03            10.3164949                8.72486782               1.5916276     
                   7.21208E+03              0.                      31.5600224E+06           91.4278717E+06           45.7597618E+06           92.5118484E+06          345.269043E-03           997.66217E-03             10.3168859                8.72520447               1.59168315    
                   7.2181201E+03            0.                      47.3335342E+06          137.124374E+06            68.6308975E+06          138.749634E+06           345.265472E-03           997.662292E-03            10.3174849                8.7257185                1.59176826    
                   7.22416019E+03           0.                      63.1027184E+06          182.809296E+06            91.4962311E+06          184.975403E+06           345.261902E-03           997.662415E-03            10.3182011                8.72633171               1.59187067    
                   7.23020029E+03           0.                      78.8675842E+06          228.482651E+06           114.355751E+06           231.189087E+06           345.25827E-03            997.662415E-03            10.3189955                8.72701263               1.5919838     
                   7.23624039E+03           0.                      94.6281281E+06          274.144348E+06           137.209503E+06           277.390778E+06           345.254608E-03           997.662537E-03            10.3198395                8.72773647               1.59210384    
                   7.24228001E+03           0.                     110.384392E+06           319.794525E+06           160.057434E+06           323.580444E+06           345.251099E-03           997.662659E-03            10.3207235                8.72849369               1.5922296     
                   7.24831963E+03           0.                     126.136299E+06           365.433228E+06           182.899567E+06           369.758026E+06           345.247498E-03           997.662659E-03            10.3216333                8.72927475               1.59235966    
                   7.25435972E+03           0.                     141.883896E+06           411.060211E+06           205.735931E+06           415.923645E+06           345.243896E-03           997.662659E-03            10.3225689                8.73007679               1.5924927     
                   7.26039982E+03           0.                     157.627182E+06           456.675751E+06           228.566483E+06           462.077271E+06           345.240387E-03           997.66272E-03             10.3235216                8.73089314               1.59262836    
                   7.26643991E+03           0.                     173.366302E+06           502.279816E+06           251.391403E+06           508.218964E+06           345.236816E-03           997.662659E-03            10.3244886                8.73172379               1.59276652    
                   7.27248001E+03           0.                     189.100861E+06           547.872314E+06           274.210419E+06           554.348633E+06           345.233215E-03           997.662781E-03            10.325469                 8.73256397               1.592906      
                   7.27852011E+03           0.                     204.831375E+06           593.453247E+06           297.023651E+06           600.466248E+06           345.229706E-03           997.662903E-03            10.3264589                8.7334137                1.59304702    
                   7.2845602E+03            0.                     220.557449E+06           639.022827E+06           319.831177E+06           646.57196E+06            345.226105E-03           997.663025E-03            10.3274584                8.73427105               1.5931896     
                   7.2906003E+03            0.                     236.279358E+06           684.580627E+06           342.632935E+06           692.665833E+06           345.222443E-03           997.663269E-03            10.3284674                8.73513508               1.59333324    
                   7.29663992E+03           0.                     251.996887E+06           730.127258E+06           365.428955E+06           738.747498E+06           345.218964E-03           997.66333E-03             10.3294811                8.73600483               1.59347773    
                   7.30268002E+03           0.                     267.710205E+06           775.662231E+06           388.219238E+06           784.817627E+06           345.215363E-03           997.66333E-03             10.3305035                8.73688126               1.59362316    
                   7.30872011E+03           0.                     283.41925E+06            821.185852E+06           411.003815E+06           830.875488E+06           345.211853E-03           997.663269E-03            10.3315287                8.73776054               1.59376931    
                   7.31475973E+03          25.6046429E-06          298.709137E+06           863.077026E+06           432.060364E+06           874.092163E+06           346.121246E-03           997.255005E-03            10.3326702                8.7386446                1.59402823    
                   7.32079983E+03         246.300339E-06           306.861511E+06           871.954773E+06           438.797943E+06           888.126892E+06           351.923767E-03           978.525635E-03            10.3349886                8.73980331               1.59518802    
                   7.32683992E+03         535.575562E-06           313.021667E+06           874.628418E+06           442.661346E+06           895.970764E+06           357.891174E-03           958.85968E-03             10.3394032                8.74250126               1.59690535    
