
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.311306                 8.72041702               1.59088778    
                   7.20554972E+03           0.                       7.39639425E+06          16.7517948E+06            9.17061996E+06          18.3409328E+06          441.53476E-03            617.415161E-03            10.3113794                8.72048187               1.59089994    
                   7.2111001E+03            0.                      14.7921305E+06           33.5038223E+06           18.341095E+06            36.6815758E+06          441.512207E-03           617.50238E-03             10.3114576                8.72054577               1.5909096     
                   7.21665001E+03           0.                      22.187233E+06            50.2561188E+06           27.5114155E+06           55.021946E+06           441.489532E-03           617.589539E-03            10.3115311                8.72060776               1.59092057    
                   7.22220039E+03           0.                      29.5816746E+06           67.0086136E+06           36.681591E+06            73.3620148E+06          441.466766E-03           617.676697E-03            10.3116026                8.7206707                1.59093046    
                   7.22774982E+03           0.                      36.9754639E+06           83.7613831E+06           45.8516235E+06           91.701767E+06           441.444153E-03           617.763855E-03            10.3116732                8.72073364               1.59094048    
                   7.23329973E+03           0.                      44.3685951E+06          100.514397E+06            55.0214958E+06          110.041245E+06           441.42157E-03            617.850952E-03            10.3117447                8.72079277               1.59095061    
                   7.23885012E+03           0.                      51.7610703E+06          117.267662E+06            64.1912308E+06          128.380447E+06           441.399048E-03           617.937866E-03            10.3118105                8.7208519                1.59096086    
                   7.24440002E+03           0.                      59.1528931E+06          134.021133E+06            73.3608017E+06          146.719376E+06           441.376373E-03           618.024963E-03            10.3118782                8.72091007               1.59097016    
                   7.24995041E+03           0.                      66.5441437E+06          150.774872E+06            82.5302505E+06          165.057999E+06           441.353729E-03           618.111938E-03            10.311945                 8.72096729               1.59097993    
                   7.25549984E+03           0.                      73.9346619E+06          167.528839E+06            91.6995621E+06          183.396301E+06           441.331177E-03           618.198792E-03            10.3120136                8.72102356               1.59098911    
                   7.26104975E+03           0.                      81.3245468E+06          184.283081E+06           100.868713E+06           201.73436E+06            441.308533E-03           618.285767E-03            10.3120766                8.72107983               1.59099829    
                   7.26660013E+03           0.                      88.7138138E+06          201.037537E+06           110.037704E+06           220.072083E+06           441.285919E-03           618.372681E-03            10.3121395                8.72113228               1.59100759    
                   7.27215004E+03           0.                      96.1024323E+06          217.792252E+06           119.206551E+06           238.409485E+06           441.263306E-03           618.459473E-03            10.3122034                8.72118664               1.59101617    
                   7.27770042E+03           0.                     103.490334E+06           234.54715E+06            128.375229E+06           256.746674E+06           441.240753E-03           618.546387E-03            10.3122692                8.721241                 1.59102523    
                   7.28324986E+03           0.                     110.877678E+06           251.302353E+06           137.543808E+06           275.083588E+06           441.218231E-03           618.633179E-03            10.3123293                8.7212925                1.59103346    
                   7.28879976E+03           0.                     118.264252E+06           268.05777E+06            146.712219E+06           293.420197E+06           441.195709E-03           618.719849E-03            10.3123875                8.72134495               1.59104228    
                   7.29435015E+03           0.                     125.650299E+06           284.813477E+06           155.880493E+06           311.7565E+06             441.173126E-03           618.80658E-03             10.3124466                8.7213974                1.59105098    
                   7.29990005E+03           0.                     133.03569E+06            301.569366E+06           165.048584E+06           330.092499E+06           441.150604E-03           618.893311E-03            10.3125048                8.72144604               1.59105957    
                   7.30544996E+03           0.                     140.42038E+06            318.3255E+06             174.216522E+06           348.428162E+06           441.128082E-03           618.980042E-03            10.312561                 8.72149277               1.59106767    
                   7.31099987E+03           0.                     147.804337E+06           335.081879E+06           183.384369E+06           366.763641E+06           441.10553E-03            619.06665E-03             10.3126202                8.72154331               1.59107578    
                   7.31654978E+03           0.                     155.187851E+06           351.838623E+06           192.552078E+06           385.098785E+06           441.082916E-03           619.153259E-03            10.3126736                8.72159004               1.59108341    
                   7.32210016E+03           0.                     162.570602E+06           368.595367E+06           201.719589E+06           403.433655E+06           441.060486E-03           619.239868E-03            10.3127289                8.72163963               1.59109116    
                   7.32765007E+03           0.                     169.952744E+06           385.35257E+06            210.886963E+06           421.76828E+06            441.037994E-03           619.326416E-03            10.3127842                8.72168541               1.59109914    
                   7.33319998E+03           0.                     177.334122E+06           402.109955E+06           220.054214E+06           440.102539E+06           441.015381E-03           619.413025E-03            10.3128386                8.72173023               1.59110665    
                   7.33874989E+03           0.                     184.715027E+06           418.867554E+06           229.221298E+06           458.436462E+06           440.992981E-03           619.499512E-03            10.312892                 8.7217741                1.59111416    
                   7.34429979E+03           0.                     192.095123E+06           435.625366E+06           238.388229E+06           476.770325E+06           440.970459E-03           619.58606E-03             10.3129435                8.72182178               1.59112144    
                   7.34985018E+03           0.                     199.474762E+06           452.383423E+06           247.555023E+06           495.103546E+06           440.947937E-03           619.672424E-03            10.312993                 8.72186375               1.59112895    
                   7.35540009E+03           0.                     206.853683E+06           469.141846E+06           256.72171E+06            513.436768E+06           440.925476E-03           619.758789E-03            10.3130426                8.72190666               1.59113586    
                   7.36094999E+03           0.                     214.231857E+06           485.90036E+06            265.888184E+06           531.769653E+06           440.903046E-03           619.845337E-03            10.3130913                8.72194862               1.59114301    
                   7.3664999E+03            0.                     221.655151E+06           502.64386E+06            275.06546E+06            550.12384E+06            440.984528E-03           619.533875E-03            10.3131418                8.72198963               1.59114981    
                   7.37204981E+03           0.                     229.253662E+06           519.391846E+06           284.309021E+06           568.610535E+06           441.394775E-03           617.965576E-03            10.3131866                8.72203255               1.59115672    
                   7.37760019E+03           0.                     237.087372E+06           536.234253E+06           293.675079E+06           587.342346E+06           442.140259E-03           615.112183E-03            10.3132372                8.72207165               1.59116328    
                   7.3831501E+03            0.                     245.198441E+06           553.265808E+06           303.214874E+06           606.421204E+06           443.189636E-03           611.088989E-03            10.313282                 8.72211266               1.59116995    
                   7.38870001E+03           0.                     253.62439E+06            570.578186E+06           312.977051E+06           625.945129E+06           444.510315E-03           606.018188E-03            10.3133268                8.72214985               1.59117591    
                   7.39424992E+03           0.                     262.406769E+06           588.276489E+06           323.015533E+06           646.022522E+06           446.06662E-03            600.031921E-03            10.3133698                8.72218895               1.59118283    
                   7.39979982E+03           0.                     271.595612E+06           606.476379E+06           333.391876E+06           666.777893E+06           447.832062E-03           593.235168E-03            10.3134174                8.72222614               1.59118867    
                   7.40535021E+03           0.                     281.250519E+06           625.313721E+06           344.177673E+06           688.358276E+06           449.781799E-03           585.735901E-03            10.3134565                8.72226048               1.59119451    
                   7.41090012E+03           0.                     291.446564E+06           644.963318E+06           355.464355E+06           710.952759E+06           451.887817E-03           577.674011E-03            10.3134947                8.72229576               1.59120035    
                   7.41645002E+03           0.                     302.282776E+06           665.659241E+06           367.372437E+06           734.816589E+06           454.117859E-03           569.24292E-03             10.3135338                8.72232819               1.59120607    
                   7.42199993E+03           0.                     313.885376E+06           687.729004E+06           380.066101E+06           760.299805E+06           456.416901E-03           560.76825E-03             10.3135757                8.72236156               1.59121156    
                   7.42754984E+03           0.                     326.428711E+06           711.675049E+06           393.794312E+06           787.929565E+06           458.686249E-03           552.758789E-03            10.3136091                8.72239208               1.5912168     
                   7.43310022E+03           0.                     340.126221E+06           738.347046E+06           408.974792E+06           818.52124E+06            460.671509E-03           546.084229E-03            10.3136425                8.72242355               1.59122169    
                   7.43865013E+03           0.                     355.228882E+06           769.410461E+06           426.454468E+06           853.484131E+06           461.709015E-03           541.882385E-03            10.3136749                8.72245026               1.59122586    
                   7.44420004E+03           0.                     372.010376E+06           808.703064E+06           448.326569E+06           895.618408E+06           460.046143E-03           540.493713E-03            10.3137016                8.72247314               1.59122992    
                   7.44974995E+03          21.4718132E-06          390.460632E+06           861.617065E+06           477.540527E+06           948.443726E+06           453.206238E-03           542.126831E-03            10.3137789                8.72245598               1.59132111    
                   7.45529985E+03         329.972412E-06           401.398254E+06           872.728149E+06           482.949066E+06           967.297241E+06           459.935425E-03           552.253662E-03            10.3164721                8.72360802               1.59286237    
                   7.46085024E+03         730.662842E-06           406.794708E+06           876.431641E+06           485.269012E+06           974.841248E+06           464.149689E-03           548.67865E-03             10.3181667                8.72356224               1.59460771    
                   7.46639967E+03           1.15975046E-03         409.020905E+06           880.397644E+06           488.034637E+06           979.085815E+06           464.587738E-03           541.065186E-03            10.319809                 8.72336102               1.596452      
                   7.47195005E+03           1.5993849E-03          410.145111E+06           884.46106E+06            490.525055E+06           982.604858E+06           463.724304E-03           537.862976E-03            10.3211842                8.72288799               1.59829676    
                   7.47749996E+03           2.02429438E-03         410.675476E+06           888.388489E+06           492.525238E+06           985.852966E+06           462.271118E-03           540.236816E-03            10.3222561                8.72221088               1.60004282    
                   7.48304987E+03           2.79078245E-03         410.687927E+06           895.473389E+06           495.554718E+06           991.317871E+06           458.628113E-03           551.999756E-03            10.3230219                8.71999741               1.60302567    
                   7.48860025E+03           3.87479448E-03         414.642731E+06           905.492554E+06           500.990448E+06             1.00187218E+09         457.921112E-03           553.395142E-03            10.3233852                8.71624565               1.60713696    
                   7.49414968E+03           4.93124485E-03         418.941101E+06           915.257263E+06           506.412994E+06             1.01248455E+09         457.731659E-03           553.142761E-03            10.3236132                8.71248913               1.61112249    
                   7.49970007E+03           5.995471E-03           423.854187E+06           925.093994E+06           512.042908E+06             1.02360082E+09         458.17569E-03            550.794556E-03            10.3237619                8.7086401                1.61512303    
                   7.50524998E+03           7.09601498E-03         429.317169E+06           935.266052E+06           517.915955E+06             1.03542757E+09         459.03363E-03            547.768921E-03            10.3239126                8.70465755               1.61925578    
