
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3156786                8.72416687               1.59151137    
                   7.20884991E+03           0.                      27.1419296E+06           83.2135696E+06           42.3367691E+06           82.5833588E+06          325.981232E-03           937.171692E-03            10.3157024                8.7241869                1.59151495    
                   7.2177E+03               0.                      54.4363289E+06          166.716202E+06            84.799324E+06           165.513657E+06           326.332672E-03           938.080566E-03            10.3163033                8.72470474               1.59160042    
                   7.22654963E+03           0.                      81.8827744E+06          250.508118E+06           127.38826E+06            248.790482E+06           326.681152E-03           938.973206E-03            10.3175917                8.72581005               1.59178412    
                   7.23539972E+03           0.                     108.937515E+06           332.565643E+06           169.137924E+06           330.516418E+06           327.385193E-03           938.55835E-03             10.3195248                8.72746468               1.59205949    
                   7.24424982E+03           0.                     132.229889E+06           402.157776E+06           204.80011E+06            400.152527E+06           328.628571E-03           933.987427E-03            10.3220291                8.72961235               1.59241617    
                   7.25309992E+03           0.                     150.04805E+06            455.788025E+06           232.409927E+06           453.670227E+06           329.046844E-03           929.421021E-03            10.3250895                8.73223591               1.592852      
                   7.26195002E+03           0.                     162.863129E+06           496.341278E+06           253.177704E+06           493.484192E+06           327.984161E-03           927.975098E-03            10.3285503                8.73520565               1.59334505    
                   7.27079964E+03           0.                     172.046509E+06           528.073914E+06           269.17041E+06            523.817078E+06           325.668884E-03           930.367004E-03            10.3321495                8.73829174               1.593858      
                   7.27964973E+03           0.                     178.911407E+06           554.358643E+06           282.09079E+06            548.230286E+06           322.622803E-03           936.266724E-03            10.3356161                8.74126339               1.59435201    
                   7.28849983E+03           0.                     184.281281E+06           577.419739E+06           293.147736E+06           569.020081E+06           319.058044E-03           944.429321E-03            10.3386898                8.74389935               1.59478998    
                   7.29734993E+03           0.                     189.996933E+06           601.026489E+06           304.401367E+06           590.520081E+06           316.071075E-03           952.73877E-03             10.3409185                8.74581146               1.59510732    
                   7.30620003E+03           0.                     206.594498E+06           643.522278E+06           325.551941E+06           635.46167E+06            321.104919E-03           957.550476E-03            10.3419876                8.74672699               1.59525979    
                   7.31504965E+03           0.                     233.331589E+06           706.986145E+06           361.805878E+06           704.074646E+06           330.277008E-03           918.675354E-03            10.3419905                8.74672794               1.59526002    
                   7.32389975E+03          11.3000975E-06          274.081818E+06           797.02832E+06            415.729309E+06           803.324951E+06           344.204224E-03           845.051575E-03            10.344595                 8.74892044               1.59567332    
                   7.33274984E+03         675.83905E-06            337.000427E+06           875.924927E+06           451.250702E+06           919.786255E+06           384.700439E-03           893.818237E-03            10.3855782                8.78155041               1.60402751    
                   7.34159994E+03           2.29610825E-03         391.18515E+06            890.901001E+06           454.085175E+06           984.66394E+06            439.077972E-03           937.208984E-03            10.5128202                8.88444328               1.6283772     
                   7.35045004E+03           4.29982948E-03         432.632751E+06           909.421326E+06           475.603363E+06             1.03630412E+09         475.726807E-03           835.391357E-03            10.6803732                9.02023125               1.66014242    
                   7.35929966E+03           6.46557713E-03         463.455627E+06           929.439209E+06           494.47644E+06              1.07788515E+09         498.658264E-03           760.995483E-03            10.8450956                9.15273857               1.69235551    
                   7.36814976E+03           8.85983467E-03         489.357483E+06           950.349426E+06           511.108948E+06             1.11527336E+09         514.949829E-03           709.686768E-03            10.9862528                9.26397419               1.72228014    
                   7.37699986E+03          11.4798174E-03          509.868042E+06           967.204956E+06           523.805725E+06             1.14498758E+09         527.175476E-03           674.495239E-03            11.1067333                9.35643959               1.75029373    
                   7.38584995E+03          14.308217E-03           526.436462E+06           981.636902E+06           534.222778E+06             1.16948271E+09         536.312927E-03           648.641418E-03            11.2118502                9.4347744                1.77707517    
                   7.39470005E+03          17.3352661E-03          539.709412E+06           996.773254E+06           544.345764E+06             1.19139922E+09         541.491272E-03           629.398438E-03            11.3042059                9.50126648               1.80294132    
                   7.40354967E+03          20.5573769E-03          549.789429E+06             1.00984967E+09         552.997742E+06             1.20889175E+09         544.444153E-03           613.523682E-03            11.3848848                9.55687332               1.8280127     
                   7.40600014E+03          21.4912281E-03          552.009827E+06             1.01284254E+09         555.045654E+06             1.21273482E+09         545.022339E-03           609.10083E-03             11.4027815                9.56829929               1.83448219    




