
                     X                  AVERAGE_UVARM1           AVERAGE_UVARM2           AVERAGE_UVARM3           AVERAGE_UVARM4           AVERAGE_UVARM5           AVERAGE_UVARM6           AVERAGE_UVARM7           AVERAGE_UVARM8           AVERAGE_UVARM9          AVERAGE_UVARM10    

                   7.19999981E+03           0.                       0.                       0.                       0.                       0.                       0.                       0.                      10.3113298                8.72043991               1.59089196    
                   7.20800018E+03           0.                       9.57219791E+06          26.8962173E+06           13.7445469E+06           27.4889908E+06          355.894501E-03           924.473938E-03            10.3114414                8.72053337               1.59090745    
                   7.21600008E+03           0.                      19.143774E+06            53.7917175E+06           27.4885483E+06           54.9768829E+06          355.887543E-03           924.497681E-03            10.3115463                8.72062302               1.59092271    
                   7.22399998E+03           0.                      28.7147102E+06           80.6865158E+06           41.2320061E+06           82.4636917E+06          355.880554E-03           924.521545E-03            10.3116512                8.72071362               1.59093773    
                   7.23199987E+03           0.                      38.2850151E+06          107.580582E+06            54.974926E+06           109.949425E+06           355.873505E-03           924.545227E-03            10.3117523                8.72080231               1.59095216    
                   7.23999977E+03           0.                      47.8546867E+06          134.473953E+06            68.7173004E+06          137.434067E+06           355.866547E-03           924.569031E-03            10.3118544                8.72088718               1.59096646    
                   7.24800014E+03           0.                      57.4237556E+06          161.366592E+06            82.4591217E+06          164.917603E+06           355.859558E-03           924.592834E-03            10.3119526                8.72097206               1.59098053    
                   7.25600004E+03           0.                      66.9921494E+06          188.25853E+06             96.2004013E+06          192.400101E+06           355.8526E-03             924.616699E-03            10.312048                 8.72105503               1.59099412    
                   7.26399994E+03           0.                      76.5599594E+06          215.14978E+06            109.941132E+06           219.8815E+06             355.845551E-03           924.640259E-03            10.3121433                8.721138                 1.59100771    
                   7.27199984E+03           0.                      86.127182E+06           242.040283E+06           123.681343E+06           247.361801E+06           355.838593E-03           924.664124E-03            10.3122358                8.72121525               1.59102106    
                   7.28000021E+03           0.                      95.6936798E+06          268.930145E+06           137.421021E+06           274.841034E+06           355.831635E-03           924.687805E-03            10.3123255                8.7212925                1.59103382    
                   7.28800011E+03           0.                     105.25959E+06            295.819244E+06           151.160126E+06           302.319122E+06           355.824677E-03           924.711548E-03            10.3124151                8.72136879               1.59104621    
                   7.296E+03                0.                     114.824905E+06           322.707611E+06           164.898697E+06           329.796204E+06           355.817627E-03           924.735352E-03            10.3125019                8.72144413               1.59105873    
                   7.3039999E+03            0.                     124.389572E+06           349.595276E+06           178.636719E+06           357.272186E+06           355.810669E-03           924.758789E-03            10.3125868                8.72151756               1.59107101    
                   7.3119998E+03            0.                     133.953537E+06           376.482269E+06           192.374222E+06           384.74707E+06            355.803802E-03           924.782776E-03            10.3126707                8.72158813               1.59108269    
                   7.32000017E+03           0.                     143.516983E+06           403.36853E+06            206.11116E+06            412.220886E+06           355.796783E-03           924.806213E-03            10.3127518                8.72165775               1.59109437    
                   7.32800007E+03           0.                     153.079697E+06           430.25412E+06            219.84758E+06            439.693665E+06           355.789795E-03           924.829956E-03            10.3128319                8.72172642               1.5911057     
                   7.33599997E+03           0.                     162.641922E+06           457.138947E+06           233.58342E+06            467.165283E+06           355.782837E-03           924.853699E-03            10.3129101                8.72179413               1.59111714    
                   7.34399986E+03           0.                     172.203384E+06           484.023071E+06           247.318787E+06           494.635895E+06           355.775879E-03           924.877197E-03            10.3129873                8.72185898               1.59112787    
                   7.35200024E+03           0.                     181.764343E+06           510.906525E+06           261.053558E+06           522.105347E+06           355.76889E-03            924.901062E-03            10.3130608                8.72192574               1.59113872    
                   7.36000013E+03           0.                     191.324692E+06           537.789246E+06           274.787842E+06           549.573792E+06           355.761902E-03           924.9245E-03              10.3131371                8.72198677               1.59114933    
                   7.36800003E+03           0.                     200.884338E+06           564.671326E+06           288.521545E+06           577.041077E+06           355.755035E-03           924.948303E-03            10.3132095                8.72204781               1.59115946    
                   7.37599993E+03           0.                     210.443329E+06           591.552612E+06           302.2547E+06             604.507446E+06           355.748047E-03           924.97168E-03             10.3132792                8.72210884               1.5911696     
                   7.38399982E+03           0.                     220.00174E+06            618.433044E+06           315.987396E+06           631.972595E+06           355.74115E-03            924.995483E-03            10.3133478                8.72216892               1.59117937    
                   7.3920002E+03            0.                     229.559647E+06           645.312988E+06           329.719452E+06           659.43689E+06            355.734222E-03           925.019165E-03            10.3134155                8.722229                 1.59118891    
                   7.4000001E+03            0.                     239.11673E+06            672.192322E+06           343.450958E+06           686.899841E+06           355.727264E-03           925.042542E-03            10.3134832                8.72228432               1.59119844    
                   7.40799999E+03           0.                     248.673248E+06           699.070862E+06           357.182037E+06           714.361755E+06           355.720245E-03           925.066284E-03            10.3135481                8.72233963               1.59120774    
                   7.41599989E+03           0.                     258.229187E+06           725.948608E+06           370.912476E+06           741.822754E+06           355.713409E-03           925.0896E-03              10.313612                 8.7223959                1.5912168     
                   7.42399979E+03           0.                     267.784424E+06           752.825623E+06           384.642395E+06           769.282471E+06           355.706451E-03           925.113403E-03            10.313674                 8.7224474                1.59122586    
                   7.43200016E+03           0.                     277.339233E+06           779.702087E+06           398.371857E+06           796.741211E+06           355.699493E-03           925.13678E-03             10.313735                 8.7225008                1.59123445    
                   7.44000006E+03           0.                     287.673157E+06           807.41571E+06            412.758392E+06           825.514282E+06           356.289337E-03           923.138855E-03            10.3137951                8.72255135               1.59124279    
                   7.44799995E+03           0.                     300.97699E+06            841.013916E+06           430.524506E+06           861.137756E+06           357.874664E-03           918.128967E-03            10.3138542                8.72259998               1.59125137    
                   7.45599985E+03         128.059601E-06           312.906586E+06           870.861877E+06           446.249084E+06           892.898743E+06           359.306854E-03           914.468018E-03            10.3139086                8.72216892               1.59173965    
                   7.46400023E+03           1.14721763E-03         317.37561E+06            880.28186E+06            451.748505E+06           903.563416E+06           360.538666E-03           908.968323E-03            10.3141174                8.71852684               1.59559131    
                   7.47200012E+03           2.60589695E-03         322.279449E+06           893.764282E+06           458.776062E+06           917.432007E+06           360.586395E-03           908.090088E-03            10.3143816                8.71328831               1.60109365    
                   7.48000002E+03           4.09676886E-03         327.179962E+06           907.544373E+06           465.764893E+06           931.51886E+06            360.511047E-03           908.761902E-03            10.314558                 8.70785999               1.60669744    
